ts,s8lp,sen0220,t3022,scd30,cjmcu811
2021-07-26 16:45:00.063,,,,488.0,
2021-07-26 16:45:00.686,,,,,3584.0
2021-07-26 16:45:03.098,,532.0,,,
2021-07-26 16:45:03.240,543.0,,,,
2021-07-26 16:45:05.076,,,536.0,,
2021-07-26 16:45:06.702,,,,,3584.0
2021-07-26 16:45:08.234,543.0,,,,
2021-07-26 16:45:08.255,,,,489.0,
2021-07-26 16:45:09.659,,532.0,,,
2021-07-26 16:45:10.074,,,536.0,,
2021-07-26 16:45:12.718,,,,,3584.0
2021-07-26 16:45:13.226,544.0,,,,
2021-07-26 16:45:16.218,,533.0,,,
2021-07-26 16:45:16.451,,,,489.0,
2021-07-26 16:45:18.215,544.0,,,,
2021-07-26 16:45:18.734,,,,,3584.0
2021-07-26 16:45:20.203,,,537.0,,
2021-07-26 16:45:22.779,,533.0,,,
2021-07-26 16:45:23.206,544.0,,,,
2021-07-26 16:45:24.649,,,,489.0,
2021-07-26 16:45:24.748,,,,,3584.0
2021-07-26 16:45:26.332,,,537.0,,
2021-07-26 16:45:28.197,544.0,,,,
2021-07-26 16:45:29.339,,532.0,,,
2021-07-26 16:45:30.762,,,,,3584.0
2021-07-26 16:45:32.458,,,537.0,,
2021-07-26 16:45:32.839,,,,489.0,
2021-07-26 16:45:33.191,544.0,,,,
2021-07-26 16:45:35.898,,533.0,,,
2021-07-26 16:45:36.778,,,,,3584.0
2021-07-26 16:45:37.586,,,537.0,,
2021-07-26 16:45:38.185,544.0,,,,
2021-07-26 16:45:41.036,,,,489.0,
2021-07-26 16:45:42.458,,532.0,,,
2021-07-26 16:45:42.717,,,537.0,,
2021-07-26 16:45:42.790,,,,,3584.0
2021-07-26 16:45:43.177,545.0,,,,
2021-07-26 16:45:47.843,,,536.0,,
2021-07-26 16:45:48.171,545.0,,,,
2021-07-26 16:45:48.801,,,,,3584.0
2021-07-26 16:45:49.222,,,,488.0,
2021-07-26 16:45:53.167,545.0,,,,
2021-07-26 16:45:54.807,,,,,3584.0
2021-07-26 16:45:55.578,,533.0,,,
2021-07-26 16:45:57.415,,,,489.0,
2021-07-26 16:45:58.162,546.0,,,,
2021-07-26 16:46:00.820,,,,,3584.0
2021-07-26 16:46:00.976,,,536.0,,
2021-07-26 16:46:02.138,,532.0,,,
2021-07-26 16:46:03.153,546.0,,,,
2021-07-26 16:46:05.608,,,,489.0,
2021-07-26 16:46:06.834,,,,,3584.0
2021-07-26 16:46:07.103,,,536.0,,
2021-07-26 16:46:08.142,545.0,,,,
2021-07-26 16:46:08.698,,532.0,,,
2021-07-26 16:46:12.848,,,,,3584.0
2021-07-26 16:46:13.136,545.0,,,,
2021-07-26 16:46:13.804,,,,489.0,
2021-07-26 16:46:15.232,,,536.0,,
2021-07-26 16:46:15.258,,532.0,,,
2021-07-26 16:46:18.135,545.0,,,,
2021-07-26 16:46:18.865,,,,,3584.0
2021-07-26 16:46:20.231,,,536.0,,
2021-07-26 16:46:21.819,,532.0,,,
2021-07-26 16:46:21.995,,,,490.0,
2021-07-26 16:46:23.116,546.0,,,,
2021-07-26 16:46:24.876,,,,,3584.0
2021-07-26 16:46:25.360,,,536.0,,
2021-07-26 16:46:28.109,546.0,,,,
2021-07-26 16:46:28.380,,535.0,,,
2021-07-26 16:46:30.189,,,,489.0,
2021-07-26 16:46:30.891,,,,,3584.0
2021-07-26 16:46:31.489,,,535.0,,
2021-07-26 16:46:33.106,545.0,,,,
2021-07-26 16:46:34.939,,533.0,,,
2021-07-26 16:46:36.904,,,,,3584.0
2021-07-26 16:46:38.102,546.0,,,,
2021-07-26 16:46:38.381,,,,489.0,
2021-07-26 16:46:39.620,,,535.0,,
2021-07-26 16:46:41.499,,534.0,,,
2021-07-26 16:46:42.919,,,,,3584.0
2021-07-26 16:46:43.096,546.0,,,,
2021-07-26 16:46:44.749,,,534.0,,
2021-07-26 16:46:46.580,,,,489.0,
2021-07-26 16:46:48.059,,534.0,,,
2021-07-26 16:46:48.090,546.0,,,,
2021-07-26 16:46:48.935,,,,,3613.0
2021-07-26 16:46:50.878,,,535.0,,
2021-07-26 16:46:53.081,546.0,,,,
2021-07-26 16:46:54.619,,534.0,,,
2021-07-26 16:46:54.766,,,,489.0,
2021-07-26 16:46:54.945,,,,,3613.0
2021-07-26 16:46:57.006,,,535.0,,
2021-07-26 16:46:58.074,545.0,,,,
2021-07-26 16:47:00.960,,,,,3613.0
2021-07-26 16:47:02.005,,,535.0,,
2021-07-26 16:47:02.958,,,,489.0,
2021-07-26 16:47:03.068,545.0,,,,
2021-07-26 16:47:06.964,,,,,3584.0
2021-07-26 16:47:07.134,,,535.0,,
2021-07-26 16:47:07.739,,534.0,,,
2021-07-26 16:47:08.060,545.0,,,,
2021-07-26 16:47:11.152,,,,489.0,
2021-07-26 16:47:12.976,,,,,3584.0
2021-07-26 16:47:13.047,545.0,,,,
2021-07-26 16:47:13.257,,,536.0,,
2021-07-26 16:47:14.299,,533.0,,,
2021-07-26 16:47:18.047,546.0,,,,
2021-07-26 16:47:19.006,,,,,3584.0
2021-07-26 16:47:19.347,,,,489.0,
2021-07-26 16:47:20.860,,533.0,,,
2021-07-26 16:47:23.038,545.0,,,,
2021-07-26 16:47:25.025,,,,,3613.0
2021-07-26 16:47:26.391,,,536.0,,
2021-07-26 16:47:27.420,,533.0,,,
2021-07-26 16:47:27.539,,,,488.0,
2021-07-26 16:47:28.032,545.0,,,,
2021-07-26 16:47:31.036,,,,,3584.0
2021-07-26 16:47:33.021,546.0,,,,
2021-07-26 16:47:33.519,,,536.0,,
2021-07-26 16:47:33.980,,535.0,,,
2021-07-26 16:47:35.731,,,,489.0,
2021-07-26 16:47:37.053,,,,,3613.0
2021-07-26 16:47:38.017,545.0,,,,
2021-07-26 16:47:40.540,,536.0,,,
2021-07-26 16:47:41.651,,,536.0,,
2021-07-26 16:47:43.015,545.0,,,,
2021-07-26 16:47:43.066,,,,,3584.0
2021-07-26 16:47:43.926,,,,489.0,
2021-07-26 16:47:47.100,,535.0,,,
2021-07-26 16:47:48.004,547.0,,,,
2021-07-26 16:47:48.779,,,536.0,,
2021-07-26 16:47:49.079,,,,,3613.0
2021-07-26 16:47:52.118,,,,490.0,
2021-07-26 16:47:52.999,547.0,,,,
2021-07-26 16:47:53.660,,534.0,,,
2021-07-26 16:47:55.094,,,,,3613.0
2021-07-26 16:47:56.907,,,536.0,,
2021-07-26 16:47:57.988,547.0,,,,
2021-07-26 16:48:00.220,,533.0,,,
2021-07-26 16:48:00.309,,,,489.0,
2021-07-26 16:48:01.111,,,,,3613.0
2021-07-26 16:48:02.983,547.0,,,,
2021-07-26 16:48:04.036,,,536.0,,
2021-07-26 16:48:06.780,,533.0,,,
2021-07-26 16:48:07.123,,,,,3613.0
2021-07-26 16:48:07.979,547.0,,,,
2021-07-26 16:48:08.505,,,,488.0,
2021-07-26 16:48:11.163,,,535.0,,
2021-07-26 16:48:12.966,547.0,,,,
2021-07-26 16:48:13.138,,,,,3613.0
2021-07-26 16:48:16.703,,,,489.0,
2021-07-26 16:48:17.290,,,535.0,,
2021-07-26 16:48:17.964,547.0,,,,
2021-07-26 16:48:19.139,,,,,3613.0
2021-07-26 16:48:19.900,,533.0,,,
2021-07-26 16:48:22.418,,,536.0,,
2021-07-26 16:48:22.953,547.0,,,,
2021-07-26 16:48:24.894,,,,488.0,
2021-07-26 16:48:25.156,,,,,3613.0
2021-07-26 16:48:26.461,,533.0,,,
2021-07-26 16:48:27.945,546.0,,,,
2021-07-26 16:48:29.543,,,536.0,,
2021-07-26 16:48:31.168,,,,,3613.0
2021-07-26 16:48:32.934,546.0,,,,
2021-07-26 16:48:33.021,,533.0,,,
2021-07-26 16:48:33.084,,,,488.0,
2021-07-26 16:48:37.181,,,,,3613.0
2021-07-26 16:48:37.928,546.0,,,,
2021-07-26 16:48:39.581,,533.0,,,
2021-07-26 16:48:41.280,,,,488.0,
2021-07-26 16:48:42.926,547.0,,,,
2021-07-26 16:48:43.194,,,,,3613.0
2021-07-26 16:48:43.673,,,537.0,,
2021-07-26 16:48:46.141,,532.0,,,
2021-07-26 16:48:47.916,548.0,,,,
2021-07-26 16:48:49.207,,,,,3613.0
2021-07-26 16:48:49.475,,,,487.0,
2021-07-26 16:48:51.800,,,537.0,,
2021-07-26 16:48:52.701,,532.0,,,
2021-07-26 16:48:52.914,547.0,,,,
2021-07-26 16:48:55.225,,,,,3613.0
2021-07-26 16:48:57.668,,,,488.0,
2021-07-26 16:48:57.896,548.0,,,,
2021-07-26 16:48:59.261,,532.0,,,
2021-07-26 16:49:00.932,,,538.0,,
2021-07-26 16:49:01.236,,,,,3613.0
2021-07-26 16:49:02.899,547.0,,,,
2021-07-26 16:49:05.821,,533.0,,,
2021-07-26 16:49:05.875,,,,487.0,
2021-07-26 16:49:06.060,,,538.0,,
2021-07-26 16:49:07.248,,,,,3613.0
2021-07-26 16:49:07.883,547.0,,,,
2021-07-26 16:49:11.059,,,538.0,,
2021-07-26 16:49:12.381,,533.0,,,
2021-07-26 16:49:12.873,547.0,,,,
2021-07-26 16:49:13.265,,,,,3584.0
2021-07-26 16:49:14.070,,,,487.0,
2021-07-26 16:49:17.186,,,538.0,,
2021-07-26 16:49:17.871,547.0,,,,
2021-07-26 16:49:18.942,,532.0,,,
2021-07-26 16:49:19.282,,,,,3613.0
2021-07-26 16:49:22.265,,,,487.0,
2021-07-26 16:49:22.870,547.0,,,,
2021-07-26 16:49:25.294,,,,,3613.0
2021-07-26 16:49:25.311,,,538.0,,
2021-07-26 16:49:27.858,547.0,,,,
2021-07-26 16:49:30.444,,,,487.0,
2021-07-26 16:49:31.295,,,,,3613.0
2021-07-26 16:49:32.072,,532.0,,,
2021-07-26 16:49:32.850,548.0,,,,
2021-07-26 16:49:37.314,,,,,3613.0
2021-07-26 16:49:37.440,,,538.0,,
2021-07-26 16:49:37.842,547.0,,,,
2021-07-26 16:49:38.631,,531.0,,,
2021-07-26 16:49:38.637,,,,487.0,
2021-07-26 16:49:42.837,548.0,,,,
2021-07-26 16:49:43.331,,,,,3613.0
2021-07-26 16:49:45.192,,533.0,,,
2021-07-26 16:49:46.569,,,539.0,,
2021-07-26 16:49:46.827,,,,487.0,
2021-07-26 16:49:47.829,548.0,,,,
2021-07-26 16:49:49.345,,,,,3584.0
2021-07-26 16:49:51.752,,534.0,,,
2021-07-26 16:49:52.814,548.0,,,,
2021-07-26 16:49:54.698,,,539.0,,
2021-07-26 16:49:55.022,,,,486.0,
2021-07-26 16:49:55.358,,,,,3613.0
2021-07-26 16:49:57.809,548.0,,,,
2021-07-26 16:49:58.312,,534.0,,,
2021-07-26 16:50:00.825,,,541.0,,
2021-07-26 16:50:01.371,,,,,3613.0
2021-07-26 16:50:02.811,548.0,,,,
2021-07-26 16:50:03.217,,,,487.0,
2021-07-26 16:50:04.873,,533.0,,,
2021-07-26 16:50:06.952,,,541.0,,
2021-07-26 16:50:07.386,,,,,3613.0
2021-07-26 16:50:07.799,548.0,,,,
2021-07-26 16:50:11.413,,,,487.0,
2021-07-26 16:50:11.433,,532.0,,,
2021-07-26 16:50:12.790,548.0,,,,
2021-07-26 16:50:13.402,,,,,3613.0
2021-07-26 16:50:14.078,,,542.0,,
2021-07-26 16:50:17.779,548.0,,,,
2021-07-26 16:50:17.993,,533.0,,,
2021-07-26 16:50:19.417,,,,,3613.0
2021-07-26 16:50:19.603,,,,486.0,
2021-07-26 16:50:22.778,548.0,,,,
2021-07-26 16:50:24.206,,,542.0,,
2021-07-26 16:50:24.553,,533.0,,,
2021-07-26 16:50:25.437,,,,,3613.0
2021-07-26 16:50:27.772,548.0,,,,
2021-07-26 16:50:27.798,,,,486.0,
2021-07-26 16:50:31.113,,532.0,,,
2021-07-26 16:50:31.449,,,,,3613.0
2021-07-26 16:50:32.767,549.0,,,,
2021-07-26 16:50:33.337,,,542.0,,
2021-07-26 16:50:35.992,,,,486.0,
2021-07-26 16:50:37.462,,,,,3613.0
2021-07-26 16:50:37.752,549.0,,,,
2021-07-26 16:50:39.465,,,542.0,,
2021-07-26 16:50:42.743,549.0,,,,
2021-07-26 16:50:43.466,,,,,3613.0
2021-07-26 16:50:44.182,,,,487.0,
2021-07-26 16:50:44.233,,534.0,,,
2021-07-26 16:50:46.592,,,543.0,,
2021-07-26 16:50:47.737,550.0,,,,
2021-07-26 16:50:49.486,,,,,3613.0
2021-07-26 16:50:50.793,,534.0,,,
2021-07-26 16:50:52.377,,,,487.0,
2021-07-26 16:50:52.723,550.0,,,,
2021-07-26 16:50:55.505,,,,,3613.0
2021-07-26 16:50:55.719,,,543.0,,
2021-07-26 16:50:57.354,,534.0,,,
2021-07-26 16:50:57.718,550.0,,,,
2021-07-26 16:51:00.571,,,,488.0,
2021-07-26 16:51:01.518,,,,,3613.0
2021-07-26 16:51:01.847,,,544.0,,
2021-07-26 16:51:02.711,549.0,,,,
2021-07-26 16:51:03.914,,536.0,,,
2021-07-26 16:51:06.978,,,544.0,,
2021-07-26 16:51:07.536,,,,,3613.0
2021-07-26 16:51:07.699,549.0,,,,
2021-07-26 16:51:08.762,,,,488.0,
2021-07-26 16:51:10.474,,533.0,,,
2021-07-26 16:51:11.977,,,544.0,,
2021-07-26 16:51:12.694,549.0,,,,
2021-07-26 16:51:13.548,,,,,3613.0
2021-07-26 16:51:16.961,,,,488.0,
2021-07-26 16:51:17.033,,533.0,,,
2021-07-26 16:51:17.682,549.0,,,,
2021-07-26 16:51:19.104,,,544.0,,
2021-07-26 16:51:19.562,,,,,3613.0
2021-07-26 16:51:22.680,549.0,,,,
2021-07-26 16:51:23.594,,535.0,,,
2021-07-26 16:51:24.230,,,545.0,,
2021-07-26 16:51:25.154,,,,488.0,
2021-07-26 16:51:25.573,,,,,3613.0
2021-07-26 16:51:27.669,550.0,,,,
2021-07-26 16:51:30.154,,536.0,,,
2021-07-26 16:51:31.355,,,545.0,,
2021-07-26 16:51:31.589,,,,,3613.0
2021-07-26 16:51:32.660,550.0,,,,
2021-07-26 16:51:33.340,,,,488.0,
2021-07-26 16:51:36.714,,535.0,,,
2021-07-26 16:51:37.606,,,,,3613.0
2021-07-26 16:51:37.653,550.0,,,,
2021-07-26 16:51:41.533,,,,488.0,
2021-07-26 16:51:42.648,550.0,,,,
2021-07-26 16:51:43.274,,534.0,,,
2021-07-26 16:51:43.485,,,546.0,,
2021-07-26 16:51:43.620,,,,,3613.0
2021-07-26 16:51:47.637,549.0,,,,
2021-07-26 16:51:49.632,,,,,3613.0
2021-07-26 16:51:49.728,,,,487.0,
2021-07-26 16:51:52.611,,,545.0,,
2021-07-26 16:51:52.621,550.0,,,,
2021-07-26 16:51:55.636,,,,,3613.0
2021-07-26 16:51:56.394,,536.0,,,
2021-07-26 16:51:57.623,549.0,,,,
2021-07-26 16:51:57.920,,,,487.0,
2021-07-26 16:52:01.651,,,,,3613.0
2021-07-26 16:52:02.614,549.0,,,,
2021-07-26 16:52:02.955,,535.0,,,
2021-07-26 16:52:05.742,,,545.0,,
2021-07-26 16:52:06.113,,,,487.0,
2021-07-26 16:52:07.608,550.0,,,,
2021-07-26 16:52:07.666,,,,,3613.0
2021-07-26 16:52:09.515,,535.0,,,
2021-07-26 16:52:10.871,,,544.0,,
2021-07-26 16:52:12.603,549.0,,,,
2021-07-26 16:52:13.680,,,,,3613.0
2021-07-26 16:52:14.306,,,,487.0,
2021-07-26 16:52:16.075,,536.0,,,
2021-07-26 16:52:16.999,,,544.0,,
2021-07-26 16:52:17.591,549.0,,,,
2021-07-26 16:52:19.691,,,,,3613.0
2021-07-26 16:52:22.498,,,,487.0,
2021-07-26 16:52:22.588,549.0,,,,
2021-07-26 16:52:22.635,,535.0,,,
2021-07-26 16:52:25.706,,,,,3613.0
2021-07-26 16:52:27.584,549.0,,,,
2021-07-26 16:52:28.131,,,545.0,,
2021-07-26 16:52:29.195,,534.0,,,
2021-07-26 16:52:30.693,,,,487.0,
2021-07-26 16:52:31.717,,,,,3613.0
2021-07-26 16:52:32.575,549.0,,,,
2021-07-26 16:52:35.755,,534.0,,,
2021-07-26 16:52:37.568,549.0,,,,
2021-07-26 16:52:37.733,,,,,3613.0
2021-07-26 16:52:38.261,,,546.0,,
2021-07-26 16:52:38.885,,,,488.0,
2021-07-26 16:52:42.315,,533.0,,,
2021-07-26 16:52:42.560,549.0,,,,
2021-07-26 16:52:43.744,,,,,3613.0
2021-07-26 16:52:44.389,,,546.0,,
2021-07-26 16:52:47.081,,,,489.0,
2021-07-26 16:52:47.556,550.0,,,,
2021-07-26 16:52:48.876,,533.0,,,
2021-07-26 16:52:49.761,,,,,3613.0
2021-07-26 16:52:51.518,,,546.0,,
2021-07-26 16:52:52.542,550.0,,,,
2021-07-26 16:52:55.272,,,,488.0,
2021-07-26 16:52:55.435,,533.0,,,
2021-07-26 16:52:55.774,,,,,3613.0
2021-07-26 16:52:56.646,,,546.0,,
2021-07-26 16:52:57.534,550.0,,,,
2021-07-26 16:53:01.788,,,,,3613.0
2021-07-26 16:53:02.529,549.0,,,,
2021-07-26 16:53:02.772,,,545.0,,
2021-07-26 16:53:03.464,,,,488.0,
2021-07-26 16:53:07.525,550.0,,,,
2021-07-26 16:53:07.792,,,,,3613.0
2021-07-26 16:53:08.555,,534.0,,,
2021-07-26 16:53:09.909,,,545.0,,
2021-07-26 16:53:11.655,,,,489.0,
2021-07-26 16:53:12.518,550.0,,,,
2021-07-26 16:53:13.804,,,,,3613.0
2021-07-26 16:53:15.115,,535.0,,,
2021-07-26 16:53:17.501,550.0,,,,
2021-07-26 16:53:19.826,,,,,3613.0
2021-07-26 16:53:19.850,,,,489.0,
2021-07-26 16:53:21.675,,534.0,,,
2021-07-26 16:53:22.035,,,544.0,,
2021-07-26 16:53:22.501,549.0,,,,
2021-07-26 16:53:25.836,,,,,3640.0
2021-07-26 16:53:27.494,550.0,,,,
2021-07-26 16:53:28.042,,,,489.0,
2021-07-26 16:53:28.235,,534.0,,,
2021-07-26 16:53:31.851,,,,,3613.0
2021-07-26 16:53:32.167,,,545.0,,
2021-07-26 16:53:32.494,550.0,,,,
2021-07-26 16:53:34.795,,533.0,,,
2021-07-26 16:53:36.237,,,,490.0,
2021-07-26 16:53:37.479,550.0,,,,
2021-07-26 16:53:37.868,,,,,3613.0
2021-07-26 16:53:39.298,,,545.0,,
2021-07-26 16:53:41.356,,534.0,,,
2021-07-26 16:53:42.469,550.0,,,,
2021-07-26 16:53:43.880,,,,,3613.0
2021-07-26 16:53:44.427,,,544.0,,
2021-07-26 16:53:44.441,,,,490.0,
2021-07-26 16:53:47.463,549.0,,,,
2021-07-26 16:53:47.916,,534.0,,,
2021-07-26 16:53:49.902,,,,,3640.0
2021-07-26 16:53:51.554,,,544.0,,
2021-07-26 16:53:52.461,549.0,,,,
2021-07-26 16:53:52.624,,,,491.0,
2021-07-26 16:53:54.476,,533.0,,,
2021-07-26 16:53:55.917,,,,,3613.0
2021-07-26 16:53:57.449,550.0,,,,
2021-07-26 16:53:57.681,,,544.0,,
2021-07-26 16:54:00.817,,,,491.0,
2021-07-26 16:54:01.036,,534.0,,,
2021-07-26 16:54:01.930,,,,,3613.0
2021-07-26 16:54:02.437,550.0,,,,
2021-07-26 16:54:07.440,550.0,,,,
2021-07-26 16:54:07.596,,534.0,,,
2021-07-26 16:54:07.941,,,,,3613.0
2021-07-26 16:54:08.812,,,545.0,,
2021-07-26 16:54:09.010,,,,492.0,
2021-07-26 16:54:12.428,550.0,,,,
2021-07-26 16:54:13.956,,,,,3613.0
2021-07-26 16:54:17.199,,,,492.0,
2021-07-26 16:54:17.416,550.0,,,,
2021-07-26 16:54:19.959,,,,,3613.0
2021-07-26 16:54:20.716,,536.0,,,
2021-07-26 16:54:22.410,550.0,,,,
2021-07-26 16:54:22.945,,,545.0,,
2021-07-26 16:54:25.394,,,,492.0,
2021-07-26 16:54:25.975,,,,,3640.0
2021-07-26 16:54:27.276,,535.0,,,
2021-07-26 16:54:27.398,550.0,,,,
2021-07-26 16:54:29.076,,,544.0,,
2021-07-26 16:54:31.990,,,,,3584.0
2021-07-26 16:54:32.396,550.0,,,,
2021-07-26 16:54:33.589,,,,492.0,
2021-07-26 16:54:33.836,,535.0,,,
2021-07-26 16:54:35.206,,,543.0,,
2021-07-26 16:54:37.383,550.0,,,,
2021-07-26 16:54:38.004,,,,,3613.0
2021-07-26 16:54:40.406,,535.0,,,
2021-07-26 16:54:41.337,,,543.0,,
2021-07-26 16:54:41.786,,,,492.0,
2021-07-26 16:54:42.377,550.0,,,,
2021-07-26 16:54:44.015,,,,,3613.0
2021-07-26 16:54:46.465,,,544.0,,
2021-07-26 16:54:46.966,,534.0,,,
2021-07-26 16:54:47.366,550.0,,,,
2021-07-26 16:54:49.974,,,,492.0,
2021-07-26 16:54:50.031,,,,,3613.0
2021-07-26 16:54:52.361,550.0,,,,
2021-07-26 16:54:52.594,,,543.0,,
2021-07-26 16:54:53.526,,534.0,,,
2021-07-26 16:54:56.044,,,,,3613.0
2021-07-26 16:54:57.350,550.0,,,,
2021-07-26 16:54:57.725,,,543.0,,
2021-07-26 16:54:58.168,,,,492.0,
2021-07-26 16:55:00.086,,534.0,,,
2021-07-26 16:55:02.053,,,,,3613.0
2021-07-26 16:55:02.341,550.0,,,,
2021-07-26 16:55:03.848,,,543.0,,
2021-07-26 16:55:06.365,,,,491.0,
2021-07-26 16:55:06.643,,534.0,,,
2021-07-26 16:55:07.330,550.0,,,,
2021-07-26 16:55:08.063,,,,,3613.0
2021-07-26 16:55:08.976,,,544.0,,
2021-07-26 16:55:12.323,550.0,,,,
2021-07-26 16:55:13.203,,533.0,,,
2021-07-26 16:55:14.075,,,,,3613.0
2021-07-26 16:55:14.554,,,,492.0,
2021-07-26 16:55:15.103,,,544.0,,
2021-07-26 16:55:17.318,550.0,,,,
2021-07-26 16:55:19.763,,533.0,,,
2021-07-26 16:55:20.096,,,,,3613.0
2021-07-26 16:55:20.100,,,544.0,,
2021-07-26 16:55:22.307,550.0,,,,
2021-07-26 16:55:22.750,,,,492.0,
2021-07-26 16:55:26.111,,,,,3613.0
2021-07-26 16:55:27.305,550.0,,,,
2021-07-26 16:55:29.231,,,545.0,,
2021-07-26 16:55:30.936,,,,492.0,
2021-07-26 16:55:32.112,,,,,3613.0
2021-07-26 16:55:32.295,550.0,,,,
2021-07-26 16:55:32.883,,534.0,,,
2021-07-26 16:55:34.228,,,545.0,,
2021-07-26 16:55:37.285,550.0,,,,
2021-07-26 16:55:38.128,,,,,3613.0
2021-07-26 16:55:39.130,,,,492.0,
2021-07-26 16:55:39.443,,533.0,,,
2021-07-26 16:55:41.358,,,545.0,,
2021-07-26 16:55:42.277,551.0,,,,
2021-07-26 16:55:44.138,,,,,3613.0
2021-07-26 16:55:46.003,,534.0,,,
2021-07-26 16:55:47.274,550.0,,,,
2021-07-26 16:55:47.324,,,,492.0,
2021-07-26 16:55:50.157,,,,,3613.0
2021-07-26 16:55:51.486,,,546.0,,
2021-07-26 16:55:52.264,550.0,,,,
2021-07-26 16:55:52.563,,534.0,,,
2021-07-26 16:55:55.520,,,,492.0,
2021-07-26 16:55:56.167,,,,,3613.0
2021-07-26 16:55:57.249,551.0,,,,
2021-07-26 16:55:57.612,,,546.0,,
2021-07-26 16:55:59.123,,535.0,,,
2021-07-26 16:56:02.181,,,,,3613.0
2021-07-26 16:56:02.245,551.0,,,,
2021-07-26 16:56:03.709,,,,492.0,
2021-07-26 16:56:04.742,,,545.0,,
2021-07-26 16:56:05.683,,534.0,,,
2021-07-26 16:56:07.249,551.0,,,,
2021-07-26 16:56:08.198,,,,,3613.0
2021-07-26 16:56:11.904,,,,492.0,
2021-07-26 16:56:12.231,550.0,,,,
2021-07-26 16:56:12.243,,534.0,,,
2021-07-26 16:56:12.870,,,545.0,,
2021-07-26 16:56:14.212,,,,,3613.0
2021-07-26 16:56:17.215,550.0,,,,
2021-07-26 16:56:17.997,,,545.0,,
2021-07-26 16:56:18.803,,534.0,,,
2021-07-26 16:56:20.100,,,,490.0,
2021-07-26 16:56:20.222,,,,,3613.0
2021-07-26 16:56:22.208,550.0,,,,
2021-07-26 16:56:25.124,,,545.0,,
2021-07-26 16:56:25.362,,534.0,,,
2021-07-26 16:56:26.242,,,,,3613.0
2021-07-26 16:56:27.204,550.0,,,,
2021-07-26 16:56:28.292,,,,491.0,
2021-07-26 16:56:30.251,,,545.0,,
2021-07-26 16:56:31.923,,534.0,,,
2021-07-26 16:56:32.189,550.0,,,,
2021-07-26 16:56:32.254,,,,,3613.0
2021-07-26 16:56:36.381,,,545.0,,
2021-07-26 16:56:36.484,,,,490.0,
2021-07-26 16:56:37.170,550.0,,,,
2021-07-26 16:56:38.267,,,,,3613.0
2021-07-26 16:56:42.174,550.0,,,,
2021-07-26 16:56:44.270,,,,,3584.0
2021-07-26 16:56:44.682,,,,489.0,
2021-07-26 16:56:45.042,,534.0,,,
2021-07-26 16:56:45.513,,,546.0,,
2021-07-26 16:56:47.167,550.0,,,,
2021-07-26 16:56:50.282,,,,,3613.0
2021-07-26 16:56:50.641,,,546.0,,
2021-07-26 16:56:51.603,,535.0,,,
2021-07-26 16:56:52.166,550.0,,,,
2021-07-26 16:56:52.872,,,,489.0,
2021-07-26 16:56:55.768,,,545.0,,
2021-07-26 16:56:56.294,,,,,3613.0
2021-07-26 16:56:57.154,550.0,,,,
2021-07-26 16:56:58.163,,536.0,,,
2021-07-26 16:57:00.894,,,545.0,,
2021-07-26 16:57:01.067,,,,488.0,
2021-07-26 16:57:02.141,550.0,,,,
2021-07-26 16:57:02.309,,,,,3584.0
2021-07-26 16:57:04.723,,536.0,,,
2021-07-26 16:57:07.138,550.0,,,,
2021-07-26 16:57:08.322,,,,,3613.0
2021-07-26 16:57:09.258,,,,489.0,
2021-07-26 16:57:10.023,,,545.0,,
2021-07-26 16:57:11.283,,535.0,,,
2021-07-26 16:57:12.129,550.0,,,,
2021-07-26 16:57:14.335,,,,,3613.0
2021-07-26 16:57:15.149,,,545.0,,
2021-07-26 16:57:17.123,550.0,,,,
2021-07-26 16:57:17.450,,,,490.0,
2021-07-26 16:57:17.843,,535.0,,,
2021-07-26 16:57:20.352,,,,,3613.0
2021-07-26 16:57:22.117,549.0,,,,
2021-07-26 16:57:23.277,,,546.0,,
2021-07-26 16:57:24.403,,535.0,,,
2021-07-26 16:57:25.646,,,,490.0,
2021-07-26 16:57:26.361,,,,,3613.0
2021-07-26 16:57:27.107,549.0,,,,
2021-07-26 16:57:30.963,,536.0,,,
2021-07-26 16:57:31.407,,,546.0,,
2021-07-26 16:57:32.097,549.0,,,,
2021-07-26 16:57:32.374,,,,,3613.0
2021-07-26 16:57:33.836,,,,489.0,
2021-07-26 16:57:36.404,,,547.0,,
2021-07-26 16:57:37.094,549.0,,,,
2021-07-26 16:57:37.523,,536.0,,,
2021-07-26 16:57:38.391,,,,,3613.0
2021-07-26 16:57:42.033,,,,489.0,
2021-07-26 16:57:42.089,549.0,,,,
2021-07-26 16:57:43.532,,,547.0,,
2021-07-26 16:57:44.083,,535.0,,,
2021-07-26 16:57:44.401,,,,,3613.0
2021-07-26 16:57:47.080,548.0,,,,
2021-07-26 16:57:50.226,,,,488.0,
2021-07-26 16:57:50.413,,,,,3613.0
2021-07-26 16:57:52.075,548.0,,,,
2021-07-26 16:57:56.420,,,,,3613.0
2021-07-26 16:57:56.724,,,546.0,,
2021-07-26 16:57:57.066,549.0,,,,
2021-07-26 16:57:57.239,,535.0,,,
2021-07-26 16:57:58.463,,,,488.0,
2021-07-26 16:58:02.057,549.0,,,,
2021-07-26 16:58:02.431,,,,,3613.0
2021-07-26 16:58:03.793,,537.0,,,
2021-07-26 16:58:06.609,,,,488.0,
