Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
4412,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,865 ppm,,,,28/09/2021 09:21:23 p. m.
4413,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,859 ppm,,,,28/09/2021 09:21:28 p. m.
4414,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,852 ppm,,,,28/09/2021 09:21:33 p. m.
4415,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,849 ppm,,,,28/09/2021 09:21:38 p. m.
4416,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,850 ppm,,,,28/09/2021 09:21:43 p. m.
4417,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,845 ppm,,,,28/09/2021 09:21:48 p. m.
4418,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,833 ppm,,,,28/09/2021 09:21:53 p. m.
4419,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,832 ppm,,,,28/09/2021 09:21:58 p. m.
4420,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,832 ppm,,,,28/09/2021 09:22:03 p. m.
4421,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,833 ppm,,,,28/09/2021 09:22:08 p. m.
4422,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,837 ppm,,,,28/09/2021 09:22:13 p. m.
4423,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,842 ppm,,,,28/09/2021 09:22:18 p. m.
4424,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,838 ppm,,,,28/09/2021 09:22:23 p. m.
4425,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,845 ppm,,,,28/09/2021 09:22:28 p. m.
4426,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,848 ppm,,,,28/09/2021 09:22:33 p. m.
4427,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,850 ppm,,,,28/09/2021 09:22:38 p. m.
4428,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,852 ppm,,,,28/09/2021 09:22:43 p. m.
4429,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,852 ppm,,,,28/09/2021 09:22:48 p. m.
4430,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,850 ppm,,,,28/09/2021 09:22:53 p. m.
4431,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,853 ppm,,,,28/09/2021 09:22:58 p. m.
4432,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,858 ppm,,,,28/09/2021 09:23:03 p. m.
4433,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,857 ppm,,,,28/09/2021 09:23:08 p. m.
4434,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,859 ppm,,,,28/09/2021 09:23:13 p. m.
4435,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,859 ppm,,,,28/09/2021 09:23:18 p. m.
4436,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,858 ppm,,,,28/09/2021 09:23:23 p. m.
4437,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,853 ppm,,,,28/09/2021 09:23:28 p. m.
4438,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,853 ppm,,,,28/09/2021 09:23:33 p. m.
4439,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,849 ppm,,,,28/09/2021 09:23:38 p. m.
4440,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,843 ppm,,,,28/09/2021 09:23:43 p. m.
4441,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,844 ppm,,,,28/09/2021 09:23:48 p. m.
4442,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,837 ppm,,,,28/09/2021 09:23:53 p. m.
4443,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,833 ppm,,,,28/09/2021 09:23:58 p. m.
4444,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,830 ppm,,,,28/09/2021 09:24:03 p. m.
4445,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,838 ppm,,,,28/09/2021 09:24:08 p. m.
4446,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,843 ppm,,,,28/09/2021 09:24:13 p. m.
4447,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,849 ppm,,,,28/09/2021 09:24:18 p. m.
4448,,26.4 °C,22.1 °C,20.7 °C,71.1 %,2 ppm,850 ppm,,,,28/09/2021 09:24:23 p. m.
4449,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,859 ppm,,,,28/09/2021 09:24:28 p. m.
4450,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,858 ppm,,,,28/09/2021 09:24:33 p. m.
4451,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,860 ppm,,,,28/09/2021 09:24:38 p. m.
4452,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,864 ppm,,,,28/09/2021 09:24:43 p. m.
4453,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,865 ppm,,,,28/09/2021 09:24:48 p. m.
4454,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,865 ppm,,,,28/09/2021 09:24:53 p. m.
4455,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,861 ppm,,,,28/09/2021 09:24:58 p. m.
4456,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,860 ppm,,,,28/09/2021 09:25:03 p. m.
4457,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,855 ppm,,,,28/09/2021 09:25:08 p. m.
4458,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,860 ppm,,,,28/09/2021 09:25:13 p. m.
4459,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,861 ppm,,,,28/09/2021 09:25:18 p. m.
4460,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,859 ppm,,,,28/09/2021 09:25:23 p. m.
4461,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,854 ppm,,,,28/09/2021 09:25:28 p. m.
4462,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,854 ppm,,,,28/09/2021 09:25:33 p. m.
4463,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,857 ppm,,,,28/09/2021 09:25:38 p. m.
4464,,26.4 °C,22.1 °C,20.7 °C,71.2 %,2 ppm,857 ppm,,,,28/09/2021 09:25:43 p. m.
4465,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,855 ppm,,,,28/09/2021 09:25:48 p. m.
4466,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,861 ppm,,,,28/09/2021 09:25:53 p. m.
4467,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,869 ppm,,,,28/09/2021 09:25:58 p. m.
4468,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,866 ppm,,,,28/09/2021 09:26:03 p. m.
4469,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,865 ppm,,,,28/09/2021 09:26:08 p. m.
4470,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,859 ppm,,,,28/09/2021 09:26:13 p. m.
4471,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,857 ppm,,,,28/09/2021 09:26:18 p. m.
4472,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,858 ppm,,,,28/09/2021 09:26:23 p. m.
4473,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,859 ppm,,,,28/09/2021 09:26:28 p. m.
4474,,26.4 °C,22.1 °C,20.7 °C,71.2 %,3 ppm,852 ppm,,,,28/09/2021 09:26:33 p. m.
4475,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,845 ppm,,,,28/09/2021 09:26:38 p. m.
4476,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,845 ppm,,,,28/09/2021 09:26:43 p. m.
4477,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,844 ppm,,,,28/09/2021 09:26:48 p. m.
4478,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,848 ppm,,,,28/09/2021 09:26:53 p. m.
4479,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,847 ppm,,,,28/09/2021 09:26:58 p. m.
4480,,26.4 °C,22.1 °C,20.7 °C,71.1 %,2 ppm,848 ppm,,,,28/09/2021 09:27:03 p. m.
4481,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,847 ppm,,,,28/09/2021 09:27:08 p. m.
4482,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,850 ppm,,,,28/09/2021 09:27:13 p. m.
4483,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,847 ppm,,,,28/09/2021 09:27:18 p. m.
4484,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,844 ppm,,,,28/09/2021 09:27:23 p. m.
4485,,26.4 °C,22.1 °C,20.7 °C,71.1 %,3 ppm,850 ppm,,,,28/09/2021 09:27:28 p. m.
