Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
44,,26.5 °C,21.6 °C,19.8 °C,67.1 %,3 ppm,501 ppm,,,,29/09/2021 03:45:45 p. m.
45,,26.5 °C,21.6 °C,19.8 °C,67.1 %,3 ppm,503 ppm,,,,29/09/2021 03:45:50 p. m.
46,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,500 ppm,,,,29/09/2021 03:45:55 p. m.
47,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,506 ppm,,,,29/09/2021 03:46:00 p. m.
48,,26.5 °C,21.6 °C,19.8 °C,67.1 %,3 ppm,510 ppm,,,,29/09/2021 03:46:05 p. m.
49,,26.5 °C,21.6 °C,19.8 °C,67.1 %,3 ppm,515 ppm,,,,29/09/2021 03:46:10 p. m.
50,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,520 ppm,,,,29/09/2021 03:46:15 p. m.
51,,26.5 °C,21.6 °C,19.8 °C,67.1 %,3 ppm,520 ppm,,,,29/09/2021 03:46:20 p. m.
52,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,523 ppm,,,,29/09/2021 03:46:25 p. m.
53,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,522 ppm,,,,29/09/2021 03:46:30 p. m.
54,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,523 ppm,,,,29/09/2021 03:46:35 p. m.
55,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,524 ppm,,,,29/09/2021 03:46:40 p. m.
56,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,525 ppm,,,,29/09/2021 03:46:45 p. m.
57,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,523 ppm,,,,29/09/2021 03:46:50 p. m.
58,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,517 ppm,,,,29/09/2021 03:46:55 p. m.
59,,26.5 °C,21.6 °C,19.9 °C,67.1 %,3 ppm,521 ppm,,,,29/09/2021 03:47:00 p. m.
60,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,524 ppm,,,,29/09/2021 03:47:05 p. m.
61,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,526 ppm,,,,29/09/2021 03:47:10 p. m.
62,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,528 ppm,,,,29/09/2021 03:47:15 p. m.
63,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,526 ppm,,,,29/09/2021 03:47:20 p. m.
64,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,526 ppm,,,,29/09/2021 03:47:25 p. m.
65,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,527 ppm,,,,29/09/2021 03:47:30 p. m.
66,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,526 ppm,,,,29/09/2021 03:47:35 p. m.
67,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,522 ppm,,,,29/09/2021 03:47:40 p. m.
68,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,522 ppm,,,,29/09/2021 03:47:45 p. m.
69,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,522 ppm,,,,29/09/2021 03:47:50 p. m.
70,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,518 ppm,,,,29/09/2021 03:47:55 p. m.
71,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,520 ppm,,,,29/09/2021 03:48:00 p. m.
72,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,520 ppm,,,,29/09/2021 03:48:05 p. m.
73,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,517 ppm,,,,29/09/2021 03:48:10 p. m.
74,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,522 ppm,,,,29/09/2021 03:48:15 p. m.
75,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,522 ppm,,,,29/09/2021 03:48:20 p. m.
76,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,524 ppm,,,,29/09/2021 03:48:25 p. m.
77,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,524 ppm,,,,29/09/2021 03:48:30 p. m.
78,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,527 ppm,,,,29/09/2021 03:48:35 p. m.
79,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,526 ppm,,,,29/09/2021 03:48:40 p. m.
80,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,526 ppm,,,,29/09/2021 03:48:45 p. m.
81,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,528 ppm,,,,29/09/2021 03:48:50 p. m.
82,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,531 ppm,,,,29/09/2021 03:48:55 p. m.
83,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,528 ppm,,,,29/09/2021 03:49:00 p. m.
84,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,528 ppm,,,,29/09/2021 03:49:05 p. m.
85,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,528 ppm,,,,29/09/2021 03:49:10 p. m.
86,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,531 ppm,,,,29/09/2021 03:49:15 p. m.
87,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,531 ppm,,,,29/09/2021 03:49:20 p. m.
88,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,533 ppm,,,,29/09/2021 03:49:25 p. m.
89,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,534 ppm,,,,29/09/2021 03:49:30 p. m.
90,,26.5 °C,21.6 °C,19.9 °C,67.2 %,2 ppm,533 ppm,,,,29/09/2021 03:49:35 p. m.
91,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,534 ppm,,,,29/09/2021 03:49:40 p. m.
92,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,537 ppm,,,,29/09/2021 03:49:45 p. m.
93,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,538 ppm,,,,29/09/2021 03:49:50 p. m.
94,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,537 ppm,,,,29/09/2021 03:49:55 p. m.
95,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,540 ppm,,,,29/09/2021 03:50:00 p. m.
96,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,540 ppm,,,,29/09/2021 03:50:05 p. m.
97,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,537 ppm,,,,29/09/2021 03:50:10 p. m.
98,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,537 ppm,,,,29/09/2021 03:50:15 p. m.
99,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,539 ppm,,,,29/09/2021 03:50:20 p. m.
100,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,535 ppm,,,,29/09/2021 03:50:25 p. m.
101,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,537 ppm,,,,29/09/2021 03:50:30 p. m.
102,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,539 ppm,,,,29/09/2021 03:50:35 p. m.
103,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,535 ppm,,,,29/09/2021 03:50:40 p. m.
104,,26.5 °C,21.6 °C,19.9 °C,67.2 %,2 ppm,533 ppm,,,,29/09/2021 03:50:45 p. m.
105,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,540 ppm,,,,29/09/2021 03:50:50 p. m.
106,,26.5 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,539 ppm,,,,29/09/2021 03:50:55 p. m.
107,,26.6 °C,21.6 °C,19.9 °C,67.2 %,3 ppm,538 ppm,,,,29/09/2021 03:51:00 p. m.
108,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,539 ppm,,,,29/09/2021 03:51:05 p. m.
109,,26.6 °C,21.7 °C,20.0 °C,67.2 %,3 ppm,539 ppm,,,,29/09/2021 03:51:10 p. m.
110,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,539 ppm,,,,29/09/2021 03:51:15 p. m.
111,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,542 ppm,,,,29/09/2021 03:51:20 p. m.
112,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,544 ppm,,,,29/09/2021 03:51:25 p. m.
113,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,539 ppm,,,,29/09/2021 03:51:30 p. m.
114,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,537 ppm,,,,29/09/2021 03:51:35 p. m.
115,,26.6 °C,21.7 °C,20.0 °C,67.2 %,3 ppm,538 ppm,,,,29/09/2021 03:51:40 p. m.
116,,26.6 °C,21.7 °C,20.0 °C,67.2 %,3 ppm,541 ppm,,,,29/09/2021 03:51:45 p. m.
117,,26.6 °C,21.7 °C,20.0 °C,67.2 %,3 ppm,541 ppm,,,,29/09/2021 03:51:50 p. m.
118,,26.6 °C,21.7 °C,20.0 °C,67.2 %,3 ppm,539 ppm,,,,29/09/2021 03:51:55 p. m.
119,,26.6 °C,21.7 °C,20.0 °C,67.2 %,3 ppm,536 ppm,,,,29/09/2021 03:52:00 p. m.
120,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,534 ppm,,,,29/09/2021 03:52:05 p. m.
121,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,538 ppm,,,,29/09/2021 03:52:10 p. m.
122,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,544 ppm,,,,29/09/2021 03:52:15 p. m.
123,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,553 ppm,,,,29/09/2021 03:52:20 p. m.
124,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,555 ppm,,,,29/09/2021 03:52:25 p. m.
125,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,555 ppm,,,,29/09/2021 03:52:30 p. m.
126,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:52:35 p. m.
127,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,562 ppm,,,,29/09/2021 03:52:40 p. m.
128,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:52:45 p. m.
129,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,558 ppm,,,,29/09/2021 03:52:50 p. m.
130,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,553 ppm,,,,29/09/2021 03:52:55 p. m.
131,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,552 ppm,,,,29/09/2021 03:53:00 p. m.
132,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,550 ppm,,,,29/09/2021 03:53:05 p. m.
133,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,549 ppm,,,,29/09/2021 03:53:10 p. m.
134,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,547 ppm,,,,29/09/2021 03:53:15 p. m.
135,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,544 ppm,,,,29/09/2021 03:53:20 p. m.
136,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,548 ppm,,,,29/09/2021 03:53:25 p. m.
137,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,549 ppm,,,,29/09/2021 03:53:30 p. m.
138,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,550 ppm,,,,29/09/2021 03:53:35 p. m.
139,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,553 ppm,,,,29/09/2021 03:53:40 p. m.
140,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,554 ppm,,,,29/09/2021 03:53:45 p. m.
141,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,556 ppm,,,,29/09/2021 03:53:50 p. m.
142,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:53:55 p. m.
143,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:54:00 p. m.
144,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:54:05 p. m.
145,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,555 ppm,,,,29/09/2021 03:54:10 p. m.
146,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,554 ppm,,,,29/09/2021 03:54:15 p. m.
147,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,552 ppm,,,,29/09/2021 03:54:20 p. m.
148,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,551 ppm,,,,29/09/2021 03:54:25 p. m.
149,,26.6 °C,21.7 °C,20.0 °C,67.3 %,3 ppm,550 ppm,,,,29/09/2021 03:54:30 p. m.
150,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,549 ppm,,,,29/09/2021 03:54:35 p. m.
151,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,553 ppm,,,,29/09/2021 03:54:40 p. m.
152,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,554 ppm,,,,29/09/2021 03:54:45 p. m.
153,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:54:50 p. m.
154,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:54:55 p. m.
155,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:55:00 p. m.
156,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,555 ppm,,,,29/09/2021 03:55:05 p. m.
157,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,555 ppm,,,,29/09/2021 03:55:10 p. m.
158,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:55:15 p. m.
159,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:55:20 p. m.
160,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:55:25 p. m.
161,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,558 ppm,,,,29/09/2021 03:55:30 p. m.
162,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:55:35 p. m.
163,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:55:40 p. m.
164,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,565 ppm,,,,29/09/2021 03:55:45 p. m.
165,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,565 ppm,,,,29/09/2021 03:55:50 p. m.
166,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,565 ppm,,,,29/09/2021 03:55:55 p. m.
167,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:56:00 p. m.
168,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:56:05 p. m.
169,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:56:10 p. m.
170,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:56:15 p. m.
171,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:56:20 p. m.
172,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:56:25 p. m.
173,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:56:30 p. m.
174,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:56:35 p. m.
175,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,563 ppm,,,,29/09/2021 03:56:40 p. m.
176,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,564 ppm,,,,29/09/2021 03:56:45 p. m.
177,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,566 ppm,,,,29/09/2021 03:56:50 p. m.
178,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,564 ppm,,,,29/09/2021 03:56:55 p. m.
179,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,565 ppm,,,,29/09/2021 03:57:00 p. m.
180,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,564 ppm,,,,29/09/2021 03:57:05 p. m.
181,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,565 ppm,,,,29/09/2021 03:57:10 p. m.
182,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,568 ppm,,,,29/09/2021 03:57:15 p. m.
183,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,568 ppm,,,,29/09/2021 03:57:20 p. m.
184,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,570 ppm,,,,29/09/2021 03:57:25 p. m.
185,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,575 ppm,,,,29/09/2021 03:57:30 p. m.
186,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,577 ppm,,,,29/09/2021 03:57:35 p. m.
187,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,581 ppm,,,,29/09/2021 03:57:40 p. m.
188,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,579 ppm,,,,29/09/2021 03:57:45 p. m.
189,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,582 ppm,,,,29/09/2021 03:57:50 p. m.
190,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,579 ppm,,,,29/09/2021 03:57:55 p. m.
191,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,576 ppm,,,,29/09/2021 03:58:00 p. m.
192,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,574 ppm,,,,29/09/2021 03:58:05 p. m.
193,,26.7 °C,21.8 °C,20.1 °C,67.4 %,3 ppm,566 ppm,,,,29/09/2021 03:58:10 p. m.
194,,26.7 °C,21.8 °C,20.1 °C,67.4 %,3 ppm,566 ppm,,,,29/09/2021 03:58:15 p. m.
195,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:58:20 p. m.
196,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,555 ppm,,,,29/09/2021 03:58:25 p. m.
197,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,554 ppm,,,,29/09/2021 03:58:30 p. m.
198,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,559 ppm,,,,29/09/2021 03:58:35 p. m.
199,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,557 ppm,,,,29/09/2021 03:58:40 p. m.
200,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,562 ppm,,,,29/09/2021 03:58:45 p. m.
201,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,560 ppm,,,,29/09/2021 03:58:50 p. m.
202,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,565 ppm,,,,29/09/2021 03:58:55 p. m.
203,,26.7 °C,21.8 °C,20.1 °C,67.4 %,3 ppm,569 ppm,,,,29/09/2021 03:59:00 p. m.
204,,26.7 °C,21.8 °C,20.1 °C,67.4 %,3 ppm,573 ppm,,,,29/09/2021 03:59:05 p. m.
205,,26.7 °C,21.8 °C,20.1 °C,67.4 %,3 ppm,570 ppm,,,,29/09/2021 03:59:10 p. m.
206,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,569 ppm,,,,29/09/2021 03:59:15 p. m.
207,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,573 ppm,,,,29/09/2021 03:59:20 p. m.
208,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,569 ppm,,,,29/09/2021 03:59:25 p. m.
209,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,574 ppm,,,,29/09/2021 03:59:30 p. m.
210,,26.8 °C,21.9 °C,20.2 °C,67.3 %,3 ppm,573 ppm,,,,29/09/2021 03:59:35 p. m.
211,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,571 ppm,,,,29/09/2021 03:59:40 p. m.
212,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,570 ppm,,,,29/09/2021 03:59:45 p. m.
213,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,573 ppm,,,,29/09/2021 03:59:50 p. m.
214,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,575 ppm,,,,29/09/2021 03:59:55 p. m.
215,,26.7 °C,21.8 °C,20.1 °C,67.3 %,3 ppm,573 ppm,,,,29/09/2021 04:00:00 p. m.
216,,26.8 °C,21.9 °C,20.2 °C,67.4 %,3 ppm,577 ppm,,,,29/09/2021 04:00:05 p. m.
217,,26.8 °C,21.9 °C,20.2 °C,67.4 %,3 ppm,574 ppm,,,,29/09/2021 04:00:10 p. m.
218,,26.7 °C,21.8 °C,20.1 °C,67.4 %,3 ppm,570 ppm,,,,29/09/2021 04:00:15 p. m.
219,,26.7 °C,21.8 °C,20.1 °C,67.5 %,3 ppm,571 ppm,,,,29/09/2021 04:00:20 p. m.
