ts,scd30
2021-09-23 18:53:20.557,1084.0
2021-09-23 18:53:15.520,1084.0
2021-09-23 18:53:11.724,1085.0
2021-09-23 18:53:05.521,1084.0
2021-09-23 18:53:00.556,1084.0
2021-09-23 18:52:55.519,1085.0
2021-09-23 18:52:50.557,1084.0
2021-09-23 18:52:45.724,1084.0
2021-09-23 18:52:40.553,1085.0
2021-09-23 18:52:35.519,1085.0
2021-09-23 18:52:30.557,1085.0
2021-09-23 18:52:25.519,1084.0
2021-09-23 18:52:20.558,1084.0
2021-09-23 18:52:15.521,1084.0
2021-09-23 18:52:10.559,1084.0
2021-09-23 18:52:05.521,1083.0
2021-09-23 18:52:00.557,1083.0
2021-09-23 18:51:55.521,1083.0
2021-09-23 18:51:51.724,1083.0
2021-09-23 18:51:45.520,1084.0
2021-09-23 18:51:40.562,1084.0
2021-09-23 18:51:35.525,1085.0
2021-09-23 18:51:30.562,1084.0
2021-09-23 18:51:25.724,1085.0
2021-09-23 18:51:20.559,1084.0
2021-09-23 18:51:15.521,1085.0
2021-09-23 18:51:10.557,1085.0
2021-09-23 18:51:05.519,1085.0
2021-09-23 18:51:00.558,1085.0
2021-09-23 18:50:55.520,1086.0
2021-09-23 18:50:50.558,1086.0
2021-09-23 18:50:45.523,1086.0
2021-09-23 18:50:40.562,1085.0
2021-09-23 18:50:35.522,1084.0
2021-09-23 18:50:31.727,1084.0
2021-09-23 18:50:25.524,1085.0
2021-09-23 18:50:20.557,1085.0
2021-09-23 18:50:15.521,1085.0
2021-09-23 18:50:10.554,1085.0
2021-09-23 18:50:05.734,1084.0
2021-09-23 18:50:00.558,1084.0
2021-09-23 18:49:55.524,1083.0
2021-09-23 18:49:50.554,1082.0
2021-09-23 18:49:45.520,1081.0
2021-09-23 18:49:40.557,1080.0
2021-09-23 18:49:35.522,1081.0
2021-09-23 18:49:30.560,1080.0
2021-09-23 18:49:25.520,1080.0
2021-09-23 18:49:20.558,1081.0
2021-09-23 18:49:15.526,1081.0
2021-09-23 18:49:11.727,1080.0
2021-09-23 18:49:05.520,1080.0
2021-09-23 18:49:00.558,1081.0
2021-09-23 18:48:55.521,1081.0
2021-09-23 18:48:50.558,1080.0
2021-09-23 18:48:45.523,1081.0
2021-09-23 18:48:40.559,1080.0
2021-09-23 18:48:35.521,1081.0
2021-09-23 18:48:30.559,1081.0
2021-09-23 18:48:25.522,1080.0
2021-09-23 18:48:20.558,1080.0
2021-09-23 18:48:15.524,1079.0
2021-09-23 18:48:10.558,1078.0
2021-09-23 18:48:05.526,1077.0
2021-09-23 18:48:00.558,1077.0
2021-09-23 18:47:55.524,1077.0
2021-09-23 18:47:50.560,1077.0
2021-09-23 18:47:45.522,1078.0
2021-09-23 18:47:40.556,1078.0
2021-09-23 18:47:35.522,1077.0
2021-09-23 18:47:30.560,1076.0
2021-09-23 18:47:25.521,1077.0
2021-09-23 18:47:20.555,1077.0
2021-09-23 18:47:15.521,1077.0
2021-09-23 18:47:10.559,1076.0
2021-09-23 18:47:05.525,1077.0
2021-09-23 18:47:00.558,1077.0
2021-09-23 18:46:55.523,1077.0
2021-09-23 18:46:50.560,1078.0
2021-09-23 18:46:45.521,1077.0
2021-09-23 18:46:40.558,1077.0
2021-09-23 18:46:35.522,1077.0
2021-09-23 18:46:30.560,1076.0
2021-09-23 18:46:25.523,1076.0
2021-09-23 18:46:20.559,1076.0
2021-09-23 18:46:15.528,1076.0
2021-09-23 18:46:10.559,1076.0
2021-09-23 18:46:05.521,1077.0
2021-09-23 18:46:00.562,1077.0
2021-09-23 18:45:55.525,1077.0
2021-09-23 18:45:50.564,1077.0
2021-09-23 18:45:45.534,1076.0
2021-09-23 18:45:40.566,1076.0
2021-09-23 18:45:35.730,1076.0
2021-09-23 18:45:30.564,1076.0
2021-09-23 18:45:25.527,1075.0
2021-09-23 18:45:20.565,1076.0
2021-09-23 18:45:15.529,1076.0
2021-09-23 18:45:10.564,1076.0
2021-09-23 18:45:05.528,1076.0
2021-09-23 18:45:00.566,1077.0
2021-09-23 18:44:55.531,1077.0
2021-09-23 18:44:50.564,1076.0
2021-09-23 18:44:45.529,1076.0
2021-09-23 18:44:40.564,1076.0
2021-09-23 18:44:35.527,1076.0
2021-09-23 18:44:30.561,1077.0
2021-09-23 18:44:25.530,1075.0
2021-09-23 18:44:20.565,1075.0
2021-09-23 18:44:15.728,1075.0
2021-09-23 18:44:10.566,1075.0
2021-09-23 18:44:05.534,1073.0
2021-09-23 18:44:00.566,1074.0
2021-09-23 18:43:55.528,1074.0
2021-09-23 18:43:50.566,1074.0
2021-09-23 18:43:45.527,1074.0
2021-09-23 18:43:40.565,1074.0
2021-09-23 18:43:35.537,1073.0
2021-09-23 18:43:30.565,1074.0
2021-09-23 18:43:25.527,1076.0
2021-09-23 18:43:21.734,1075.0
2021-09-23 18:43:15.531,1076.0
2021-09-23 18:43:10.565,1076.0
2021-09-23 18:43:05.527,1075.0
2021-09-23 18:43:00.565,1075.0
2021-09-23 18:42:55.732,1076.0
2021-09-23 18:42:50.565,1075.0
2021-09-23 18:42:45.532,1075.0
2021-09-23 18:42:40.565,1075.0
2021-09-23 18:42:35.529,1076.0
2021-09-23 18:42:30.565,1075.0
2021-09-23 18:42:25.529,1075.0
2021-09-23 18:42:20.563,1075.0
2021-09-23 18:42:15.527,1076.0
2021-09-23 18:42:10.566,1076.0
2021-09-23 18:42:05.533,1075.0
2021-09-23 18:42:01.733,1075.0
2021-09-23 18:41:55.526,1075.0
2021-09-23 18:41:50.564,1075.0
2021-09-23 18:41:45.526,1075.0
2021-09-23 18:41:40.563,1074.0
2021-09-23 18:41:35.734,1073.0
2021-09-23 18:41:30.563,1074.0
2021-09-23 18:41:25.528,1075.0
2021-09-23 18:41:20.564,1075.0
2021-09-23 18:41:15.526,1075.0
2021-09-23 18:41:10.565,1075.0
2021-09-23 18:41:05.528,1075.0
2021-09-23 18:41:00.567,1075.0
2021-09-23 18:40:55.525,1075.0
2021-09-23 18:40:50.563,1075.0
2021-09-23 18:40:45.525,1074.0
2021-09-23 18:40:41.727,1074.0
2021-09-23 18:40:35.528,1073.0
2021-09-23 18:40:30.564,1073.0
2021-09-23 18:40:25.525,1073.0
2021-09-23 18:40:20.566,1073.0
2021-09-23 18:40:15.524,1073.0
2021-09-23 18:40:10.565,1073.0
2021-09-23 18:40:05.528,1073.0
2021-09-23 18:40:00.563,1074.0
2021-09-23 18:39:55.526,1074.0
2021-09-23 18:39:50.561,1075.0
2021-09-23 18:39:45.525,1075.0
2021-09-23 18:39:40.563,1075.0
2021-09-23 18:39:35.526,1075.0
2021-09-23 18:39:30.559,1074.0
2021-09-23 18:39:25.528,1074.0
2021-09-23 18:39:20.563,1074.0
2021-09-23 18:39:15.526,1075.0
2021-09-23 18:39:10.563,1075.0
2021-09-23 18:39:05.527,1075.0
2021-09-23 18:39:00.564,1074.0
2021-09-23 18:38:55.526,1073.0
2021-09-23 18:38:50.566,1073.0
2021-09-23 18:38:45.528,1073.0
2021-09-23 18:38:40.573,1073.0
2021-09-23 18:38:35.527,1074.0
2021-09-23 18:38:30.563,1074.0
2021-09-23 18:38:25.729,1074.0
2021-09-23 18:38:20.570,1074.0
2021-09-23 18:38:15.527,1073.0
2021-09-23 18:38:10.564,1073.0
2021-09-23 18:38:05.526,1073.0
2021-09-23 18:38:00.565,1074.0
2021-09-23 18:37:55.527,1074.0
2021-09-23 18:37:50.564,1074.0
2021-09-23 18:37:45.527,1075.0
2021-09-23 18:37:40.565,1075.0
2021-09-23 18:37:35.526,1075.0
2021-09-23 18:37:31.727,1075.0
2021-09-23 18:37:25.527,1075.0
2021-09-23 18:37:20.566,1074.0
2021-09-23 18:37:15.526,1074.0
2021-09-23 18:37:10.563,1074.0
2021-09-23 18:37:05.728,1074.0
2021-09-23 18:37:00.564,1073.0
2021-09-23 18:36:55.533,1074.0
2021-09-23 18:36:50.565,1073.0
2021-09-23 18:36:45.527,1072.0
2021-09-23 18:36:40.564,1072.0
2021-09-23 18:36:35.531,1071.0
2021-09-23 18:36:30.565,1071.0
2021-09-23 18:36:25.527,1071.0
2021-09-23 18:36:20.562,1072.0
2021-09-23 18:36:15.529,1071.0
2021-09-23 18:36:11.736,1072.0
2021-09-23 18:36:05.528,1072.0
2021-09-23 18:36:00.565,1072.0
2021-09-23 18:35:55.527,1072.0
2021-09-23 18:35:50.565,1072.0
2021-09-23 18:35:45.738,1072.0
2021-09-23 18:35:40.583,1071.0
2021-09-23 18:35:35.527,1072.0
2021-09-23 18:35:30.565,1073.0
2021-09-23 18:35:25.530,1073.0
2021-09-23 18:35:20.565,1073.0
2021-09-23 18:35:15.527,1074.0
2021-09-23 18:35:10.565,1073.0
2021-09-23 18:35:05.527,1075.0
2021-09-23 18:35:00.565,1075.0
2021-09-23 18:34:55.530,1075.0
2021-09-23 18:34:51.732,1075.0
2021-09-23 18:34:45.530,1075.0
2021-09-23 18:34:40.564,1075.0
2021-09-23 18:34:35.527,1075.0
2021-09-23 18:34:30.565,1075.0
2021-09-23 18:34:25.527,1074.0
2021-09-23 18:34:20.566,1075.0
2021-09-23 18:34:15.528,1075.0
2021-09-23 18:34:10.562,1075.0
2021-09-23 18:34:05.528,1074.0
2021-09-23 18:34:00.566,1074.0
2021-09-23 18:33:55.528,1075.0
2021-09-23 18:33:50.561,1076.0
2021-09-23 18:33:45.530,1077.0
2021-09-23 18:33:40.565,1078.0
2021-09-23 18:33:35.530,1078.0
2021-09-23 18:33:30.564,1079.0
2021-09-23 18:33:25.530,1080.0
2021-09-23 18:33:20.573,1081.0
2021-09-23 18:33:15.530,1082.0
2021-09-23 18:33:10.566,1082.0
2021-09-23 18:33:05.527,1081.0
2021-09-23 18:33:00.565,1081.0
2021-09-23 18:32:55.530,1082.0
2021-09-23 18:32:50.566,1083.0
2021-09-23 18:32:45.528,1084.0
2021-09-23 18:32:40.565,1084.0
2021-09-23 18:32:35.735,1083.0
2021-09-23 18:32:30.567,1084.0
2021-09-23 18:32:25.531,1084.0
2021-09-23 18:32:20.566,1082.0
2021-09-23 18:32:15.530,1084.0
2021-09-23 18:32:10.569,1084.0
2021-09-23 18:32:05.533,1084.0
2021-09-23 18:32:00.567,1083.0
2021-09-23 18:31:55.530,1083.0
2021-09-23 18:31:50.566,1083.0
2021-09-23 18:31:45.529,1083.0
2021-09-23 18:31:40.564,1083.0
2021-09-23 18:31:35.532,1082.0
2021-09-23 18:31:30.566,1083.0
2021-09-23 18:31:25.528,1084.0
2021-09-23 18:31:20.565,1083.0
2021-09-23 18:31:15.741,1083.0
2021-09-23 18:31:10.567,1083.0
2021-09-23 18:31:05.528,1081.0
2021-09-23 18:31:00.563,1081.0
2021-09-23 18:30:55.529,1081.0
2021-09-23 18:30:50.568,1080.0
2021-09-23 18:30:45.531,1081.0
2021-09-23 18:30:40.567,1081.0
2021-09-23 18:30:35.530,1081.0
2021-09-23 18:30:30.566,1081.0
2021-09-23 18:30:25.530,1080.0
2021-09-23 18:30:21.744,1080.0
2021-09-23 18:30:15.533,1081.0
2021-09-23 18:30:10.567,1080.0
2021-09-23 18:30:05.531,1080.0
2021-09-23 18:30:00.566,1080.0
2021-09-23 18:29:55.734,1081.0
2021-09-23 18:29:50.568,1080.0
2021-09-23 18:29:45.529,1081.0
2021-09-23 18:29:40.569,1080.0
2021-09-23 18:29:35.538,1080.0
2021-09-23 18:29:30.567,1081.0
2021-09-23 18:29:25.530,1080.0
2021-09-23 18:29:20.567,1080.0
2021-09-23 18:29:15.530,1080.0
2021-09-23 18:29:10.574,1081.0
2021-09-23 18:29:05.534,1080.0
2021-09-23 18:29:01.734,1079.0
2021-09-23 18:28:55.531,1079.0
2021-09-23 18:28:50.568,1079.0
2021-09-23 18:28:45.529,1080.0
2021-09-23 18:28:40.566,1079.0
2021-09-23 18:28:35.751,1079.0
2021-09-23 18:28:30.563,1079.0
2021-09-23 18:28:25.532,1078.0
2021-09-23 18:28:20.568,1078.0
2021-09-23 18:28:15.530,1078.0
2021-09-23 18:28:10.567,1079.0
2021-09-23 18:28:05.531,1078.0
2021-09-23 18:28:00.567,1079.0
2021-09-23 18:27:55.532,1079.0
2021-09-23 18:27:50.568,1080.0
2021-09-23 18:27:45.530,1080.0
2021-09-23 18:27:41.735,1079.0
2021-09-23 18:27:35.538,1080.0
2021-09-23 18:27:30.568,1079.0
2021-09-23 18:27:25.531,1080.0
2021-09-23 18:27:20.569,1079.0
2021-09-23 18:27:15.735,1079.0
2021-09-23 18:27:10.568,1079.0
2021-09-23 18:27:05.532,1078.0
2021-09-23 18:27:00.568,1078.0
2021-09-23 18:26:55.539,1079.0
2021-09-23 18:26:50.571,1079.0
2021-09-23 18:26:45.531,1079.0
2021-09-23 18:26:40.569,1079.0
2021-09-23 18:26:35.532,1080.0
2021-09-23 18:26:30.567,1079.0
2021-09-23 18:26:25.531,1080.0
2021-09-23 18:26:21.753,1080.0
2021-09-23 18:26:15.534,1080.0
2021-09-23 18:26:10.574,1079.0
2021-09-23 18:26:05.533,1079.0
2021-09-23 18:26:00.570,1079.0
2021-09-23 18:25:55.532,1078.0
2021-09-23 18:25:50.569,1078.0
2021-09-23 18:25:45.532,1078.0
2021-09-23 18:25:40.570,1078.0
2021-09-23 18:25:35.532,1078.0
2021-09-23 18:25:30.569,1078.0
2021-09-23 18:25:25.534,1077.0
2021-09-23 18:25:20.570,1078.0
2021-09-23 18:25:15.539,1078.0
2021-09-23 18:25:10.569,1078.0
2021-09-23 18:25:05.533,1079.0
2021-09-23 18:25:00.569,1078.0
2021-09-23 18:24:55.534,1078.0
2021-09-23 18:24:50.571,1078.0
2021-09-23 18:24:45.533,1077.0
2021-09-23 18:24:40.572,1078.0
2021-09-23 18:24:35.533,1080.0
2021-09-23 18:24:30.571,1080.0
2021-09-23 18:24:25.533,1079.0
2021-09-23 18:24:20.570,1079.0
2021-09-23 18:24:15.533,1080.0
2021-09-23 18:24:10.571,1080.0
2021-09-23 18:24:05.532,1080.0
2021-09-23 18:24:00.572,1080.0
2021-09-23 18:23:55.534,1080.0
2021-09-23 18:23:50.574,1081.0
2021-09-23 18:23:45.533,1080.0
2021-09-23 18:23:40.571,1080.0
2021-09-23 18:23:35.535,1080.0
2021-09-23 18:23:30.571,1079.0
2021-09-23 18:23:25.535,1079.0
2021-09-23 18:23:20.571,1079.0
2021-09-23 18:23:15.533,1079.0
2021-09-23 18:23:10.571,1079.0
2021-09-23 18:23:05.537,1079.0
2021-09-23 18:23:00.567,1079.0
2021-09-23 18:22:55.533,1079.0
2021-09-23 18:22:50.571,1078.0
2021-09-23 18:22:45.536,1077.0
2021-09-23 18:22:40.567,1077.0
2021-09-23 18:22:35.532,1078.0
2021-09-23 18:22:30.571,1078.0
2021-09-23 18:22:25.534,1077.0
2021-09-23 18:22:20.571,1077.0
2021-09-23 18:22:15.534,1077.0
2021-09-23 18:22:10.571,1077.0
2021-09-23 18:22:05.536,1075.0
2021-09-23 18:22:00.568,1076.0
2021-09-23 18:21:55.533,1076.0
2021-09-23 18:21:50.572,1076.0
2021-09-23 18:21:45.534,1077.0
2021-09-23 18:21:40.568,1077.0
2021-09-23 18:21:35.545,1078.0
2021-09-23 18:21:30.570,1078.0
2021-09-23 18:21:25.734,1077.0
2021-09-23 18:21:20.570,1077.0
2021-09-23 18:21:15.535,1077.0
2021-09-23 18:21:10.571,1077.0
2021-09-23 18:21:05.536,1077.0
2021-09-23 18:21:00.572,1077.0
2021-09-23 18:20:55.535,1077.0
2021-09-23 18:20:50.579,1077.0
2021-09-23 18:20:45.533,1076.0
2021-09-23 18:20:40.567,1076.0
2021-09-23 18:20:35.533,1076.0
2021-09-23 18:20:30.573,1076.0
2021-09-23 18:20:25.537,1077.0
2021-09-23 18:20:20.571,1077.0
2021-09-23 18:20:15.533,1078.0
2021-09-23 18:20:10.572,1079.0
2021-09-23 18:20:05.734,1077.0
2021-09-23 18:20:00.572,1078.0
2021-09-23 18:19:55.536,1078.0
2021-09-23 18:19:50.576,1078.0
2021-09-23 18:19:45.534,1078.0
2021-09-23 18:19:40.574,1078.0
2021-09-23 18:19:35.533,1078.0
2021-09-23 18:19:30.573,1077.0
2021-09-23 18:19:25.534,1077.0
2021-09-23 18:19:20.570,1077.0
2021-09-23 18:19:15.533,1078.0
2021-09-23 18:19:11.737,1077.0
2021-09-23 18:19:05.539,1076.0
2021-09-23 18:19:00.571,1076.0
2021-09-23 18:18:55.534,1076.0
2021-09-23 18:18:50.576,1076.0
2021-09-23 18:18:45.738,1075.0
2021-09-23 18:18:40.571,1075.0
2021-09-23 18:18:35.536,1076.0
2021-09-23 18:18:30.570,1076.0
2021-09-23 18:18:25.535,1076.0
2021-09-23 18:18:20.571,1076.0
2021-09-23 18:18:15.533,1076.0
2021-09-23 18:18:10.568,1077.0
2021-09-23 18:18:05.539,1076.0
2021-09-23 18:18:00.570,1076.0
2021-09-23 18:17:55.532,1076.0
2021-09-23 18:17:51.737,1076.0
2021-09-23 18:17:45.535,1076.0
2021-09-23 18:17:40.573,1075.0
2021-09-23 18:17:35.534,1075.0
2021-09-23 18:17:30.570,1075.0
2021-09-23 18:17:25.739,1075.0
2021-09-23 18:17:20.570,1075.0
2021-09-23 18:17:15.534,1075.0
2021-09-23 18:17:10.571,1075.0
2021-09-23 18:17:05.533,1075.0
2021-09-23 18:17:00.572,1075.0
2021-09-23 18:16:55.534,1074.0
2021-09-23 18:16:50.571,1073.0
2021-09-23 18:16:45.535,1073.0
2021-09-23 18:16:40.570,1073.0
2021-09-23 18:16:35.533,1073.0
2021-09-23 18:16:31.738,1073.0
2021-09-23 18:16:25.537,1072.0
2021-09-23 18:16:20.571,1072.0
2021-09-23 18:16:15.535,1072.0
2021-09-23 18:16:10.570,1072.0
2021-09-23 18:16:05.739,1071.0
2021-09-23 18:16:00.571,1072.0
2021-09-23 18:15:55.535,1071.0
2021-09-23 18:15:50.576,1071.0
2021-09-23 18:15:45.536,1071.0
2021-09-23 18:15:40.571,1071.0
2021-09-23 18:15:35.535,1072.0
2021-09-23 18:15:30.572,1071.0
2021-09-23 18:15:25.534,1071.0
2021-09-23 18:15:20.570,1071.0
2021-09-23 18:15:15.543,1071.0
2021-09-23 18:15:11.737,1071.0
2021-09-23 18:15:05.534,1071.0
2021-09-23 18:15:00.567,1069.0
2021-09-23 18:14:55.542,1070.0
2021-09-23 18:14:50.578,1069.0
2021-09-23 18:14:45.539,1070.0
2021-09-23 18:14:40.571,1071.0
2021-09-23 18:14:35.534,1071.0
2021-09-23 18:14:30.571,1070.0
2021-09-23 18:14:25.535,1068.0
2021-09-23 18:14:20.570,1069.0
2021-09-23 18:14:15.543,1069.0
2021-09-23 18:14:10.575,1069.0
2021-09-23 18:14:05.534,1068.0
2021-09-23 18:14:00.573,1068.0
2021-09-23 18:13:55.534,1069.0
2021-09-23 18:13:51.738,1070.0
2021-09-23 18:13:45.538,1070.0
2021-09-23 18:13:40.572,1071.0
2021-09-23 18:13:35.534,1072.0
2021-09-23 18:13:30.571,1072.0
2021-09-23 18:13:25.536,1072.0
2021-09-23 18:13:20.571,1071.0
2021-09-23 18:13:15.539,1071.0
2021-09-23 18:13:10.572,1072.0
2021-09-23 18:13:05.541,1072.0
2021-09-23 18:13:00.572,1070.0
2021-09-23 18:12:55.534,1070.0
2021-09-23 18:12:50.570,1071.0
2021-09-23 18:12:45.535,1070.0
2021-09-23 18:12:40.573,1071.0
2021-09-23 18:12:35.536,1070.0
2021-09-23 18:12:30.568,1070.0
2021-09-23 18:12:25.536,1071.0
2021-09-23 18:12:20.577,1071.0
2021-09-23 18:12:15.535,1070.0
2021-09-23 18:12:10.572,1069.0
2021-09-23 18:12:05.536,1068.0
2021-09-23 18:12:00.573,1067.0
2021-09-23 18:11:55.535,1067.0
2021-09-23 18:11:50.572,1067.0
2021-09-23 18:11:45.535,1068.0
2021-09-23 18:11:40.572,1069.0
2021-09-23 18:11:35.738,1069.0
2021-09-23 18:11:30.574,1069.0
2021-09-23 18:11:25.536,1071.0
2021-09-23 18:11:20.573,1071.0
2021-09-23 18:11:15.536,1072.0
2021-09-23 18:11:10.571,1073.0
2021-09-23 18:11:05.534,1072.0
2021-09-23 18:11:00.572,1073.0
2021-09-23 18:10:55.539,1073.0
2021-09-23 18:10:50.571,1073.0
2021-09-23 18:10:45.536,1073.0
2021-09-23 18:10:41.739,1074.0
2021-09-23 18:10:35.534,1074.0
2021-09-23 18:10:30.572,1073.0
2021-09-23 18:10:25.536,1073.0
2021-09-23 18:10:20.571,1072.0
2021-09-23 18:10:15.739,1072.0
2021-09-23 18:10:10.573,1073.0
2021-09-23 18:10:05.538,1072.0
2021-09-23 18:10:00.571,1073.0
2021-09-23 18:09:55.536,1072.0
2021-09-23 18:09:50.570,1073.0
2021-09-23 18:09:45.537,1071.0
2021-09-23 18:09:40.575,1072.0
2021-09-23 18:09:35.534,1072.0
2021-09-23 18:09:30.571,1071.0
2021-09-23 18:09:25.536,1071.0
2021-09-23 18:09:21.738,1070.0
2021-09-23 18:09:15.537,1071.0
2021-09-23 18:09:10.572,1070.0
2021-09-23 18:09:05.534,1070.0
2021-09-23 18:09:00.572,1070.0
2021-09-23 18:08:55.534,1070.0
2021-09-23 18:08:50.572,1070.0
2021-09-23 18:08:45.537,1070.0
2021-09-23 18:08:40.573,1069.0
2021-09-23 18:08:35.534,1069.0
2021-09-23 18:08:30.572,1068.0
2021-09-23 18:08:25.534,1069.0
2021-09-23 18:08:20.572,1069.0
2021-09-23 18:08:15.536,1069.0
2021-09-23 18:08:10.572,1068.0
2021-09-23 18:08:05.536,1068.0
2021-09-23 18:08:00.572,1068.0
2021-09-23 18:07:55.535,1068.0
2021-09-23 18:07:50.572,1068.0
2021-09-23 18:07:45.542,1068.0
2021-09-23 18:07:40.571,1068.0
2021-09-23 18:07:35.536,1068.0
2021-09-23 18:07:30.573,1067.0
2021-09-23 18:07:25.537,1067.0
2021-09-23 18:07:20.572,1067.0
2021-09-23 18:07:15.536,1066.0
2021-09-23 18:07:10.573,1066.0
2021-09-23 18:07:05.739,1066.0
2021-09-23 18:07:00.574,1065.0
2021-09-23 18:06:55.535,1064.0
2021-09-23 18:06:50.569,1064.0
2021-09-23 18:06:45.536,1064.0
2021-09-23 18:06:40.573,1064.0
2021-09-23 18:06:35.538,1063.0
2021-09-23 18:06:30.575,1063.0
2021-09-23 18:06:25.538,1064.0
2021-09-23 18:06:20.574,1063.0
2021-09-23 18:06:15.540,1064.0
2021-09-23 18:06:11.739,1063.0
2021-09-23 18:06:05.552,1063.0
2021-09-23 18:06:00.573,1063.0
2021-09-23 18:05:55.544,1062.0
2021-09-23 18:05:50.572,1061.0
2021-09-23 18:05:45.741,1060.0
2021-09-23 18:05:40.574,1061.0
2021-09-23 18:05:35.535,1061.0
2021-09-23 18:05:30.574,1061.0
2021-09-23 18:05:25.535,1061.0
2021-09-23 18:05:20.573,1061.0
2021-09-23 18:05:15.537,1061.0
2021-09-23 18:05:10.574,1062.0
2021-09-23 18:05:05.536,1062.0
2021-09-23 18:05:00.573,1062.0
2021-09-23 18:04:55.536,1062.0
2021-09-23 18:04:51.740,1062.0
2021-09-23 18:04:45.555,1063.0
2021-09-23 18:04:40.574,1062.0
2021-09-23 18:04:35.540,1061.0
2021-09-23 18:04:30.574,1059.0
2021-09-23 18:04:25.740,1059.0
2021-09-23 18:04:20.575,1060.0
2021-09-23 18:04:15.537,1059.0
2021-09-23 18:04:10.575,1060.0
2021-09-23 18:04:05.537,1060.0
2021-09-23 18:04:00.572,1060.0
2021-09-23 18:03:55.541,1061.0
2021-09-23 18:03:50.571,1062.0
2021-09-23 18:03:45.539,1062.0
2021-09-23 18:03:40.579,1061.0
2021-09-23 18:03:35.538,1061.0
2021-09-23 18:03:31.742,1062.0
2021-09-23 18:03:25.539,1062.0
2021-09-23 18:03:20.574,1061.0
2021-09-23 18:03:15.538,1061.0
2021-09-23 18:03:10.575,1060.0
2021-09-23 18:03:05.743,1061.0
2021-09-23 18:03:00.575,1061.0
2021-09-23 18:02:55.537,1060.0
2021-09-23 18:02:50.576,1059.0
2021-09-23 18:02:45.538,1059.0
2021-09-23 18:02:40.575,1059.0
2021-09-23 18:02:35.540,1059.0
2021-09-23 18:02:30.575,1059.0
2021-09-23 18:02:25.540,1060.0
2021-09-23 18:02:20.575,1060.0
2021-09-23 18:02:15.539,1060.0
2021-09-23 18:02:11.742,1060.0
2021-09-23 18:02:05.538,1060.0
2021-09-23 18:02:00.576,1060.0
2021-09-23 18:01:55.539,1060.0
2021-09-23 18:01:50.582,1059.0
2021-09-23 18:01:45.539,1060.0
