Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
15,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,440 ppm,,,,30/06/2021 02:58:13 p. m.
16,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,447 ppm,,,,30/06/2021 02:58:18 p. m.
17,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,446 ppm,,,,30/06/2021 02:58:23 p. m.
18,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,446 ppm,,,,30/06/2021 02:58:28 p. m.
19,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,454 ppm,,,,30/06/2021 02:58:33 p. m.
20,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,456 ppm,,,,30/06/2021 02:58:38 p. m.
21,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,458 ppm,,,,30/06/2021 02:58:43 p. m.
22,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,459 ppm,,,,30/06/2021 02:58:48 p. m.
23,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,456 ppm,,,,30/06/2021 02:58:53 p. m.
24,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,459 ppm,,,,30/06/2021 02:58:58 p. m.
25,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,461 ppm,,,,30/06/2021 02:59:03 p. m.
26,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,467 ppm,,,,30/06/2021 02:59:08 p. m.
27,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,467 ppm,,,,30/06/2021 02:59:13 p. m.
28,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,465 ppm,,,,30/06/2021 02:59:18 p. m.
29,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,468 ppm,,,,30/06/2021 02:59:23 p. m.
30,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,472 ppm,,,,30/06/2021 02:59:28 p. m.
31,,26.0 °C,21.0 °C,19.1 °C,66.1 %,1 ppm,477 ppm,,,,30/06/2021 02:59:33 p. m.
32,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,477 ppm,,,,30/06/2021 02:59:38 p. m.
33,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,477 ppm,,,,30/06/2021 02:59:43 p. m.
34,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,475 ppm,,,,30/06/2021 02:59:48 p. m.
35,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,474 ppm,,,,30/06/2021 02:59:53 p. m.
36,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,475 ppm,,,,30/06/2021 02:59:58 p. m.
37,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,473 ppm,,,,30/06/2021 03:00:03 p. m.
38,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,474 ppm,,,,30/06/2021 03:00:08 p. m.
39,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,475 ppm,,,,30/06/2021 03:00:13 p. m.
40,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,476 ppm,,,,30/06/2021 03:00:18 p. m.
41,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,475 ppm,,,,30/06/2021 03:00:23 p. m.
42,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,474 ppm,,,,30/06/2021 03:00:28 p. m.
43,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,476 ppm,,,,30/06/2021 03:00:33 p. m.
44,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,478 ppm,,,,30/06/2021 03:00:38 p. m.
45,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,479 ppm,,,,30/06/2021 03:00:43 p. m.
46,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,480 ppm,,,,30/06/2021 03:00:48 p. m.
47,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,480 ppm,,,,30/06/2021 03:00:53 p. m.
48,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,481 ppm,,,,30/06/2021 03:00:58 p. m.
49,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,481 ppm,,,,30/06/2021 03:01:03 p. m.
50,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,483 ppm,,,,30/06/2021 03:01:08 p. m.
51,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,485 ppm,,,,30/06/2021 03:01:13 p. m.
52,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,487 ppm,,,,30/06/2021 03:01:18 p. m.
53,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,487 ppm,,,,30/06/2021 03:01:23 p. m.
54,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,486 ppm,,,,30/06/2021 03:01:28 p. m.
55,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,486 ppm,,,,30/06/2021 03:01:33 p. m.
56,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,494 ppm,,,,30/06/2021 03:01:38 p. m.
57,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,495 ppm,,,,30/06/2021 03:01:43 p. m.
58,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,502 ppm,,,,30/06/2021 03:01:48 p. m.
59,,26.2 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,498 ppm,,,,30/06/2021 03:01:53 p. m.
60,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,499 ppm,,,,30/06/2021 03:01:58 p. m.
61,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,502 ppm,,,,30/06/2021 03:02:03 p. m.
62,,26.1 °C,21.1 °C,19.2 °C,66.1 %,1 ppm,502 ppm,,,,30/06/2021 03:02:08 p. m.
63,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,504 ppm,,,,30/06/2021 03:02:13 p. m.
64,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,498 ppm,,,,30/06/2021 03:02:18 p. m.
65,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,501 ppm,,,,30/06/2021 03:02:23 p. m.
66,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,500 ppm,,,,30/06/2021 03:02:28 p. m.
67,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,505 ppm,,,,30/06/2021 03:02:33 p. m.
68,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,506 ppm,,,,30/06/2021 03:02:38 p. m.
69,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,506 ppm,,,,30/06/2021 03:02:43 p. m.
70,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,504 ppm,,,,30/06/2021 03:02:48 p. m.
71,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,504 ppm,,,,30/06/2021 03:02:53 p. m.
72,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,502 ppm,,,,30/06/2021 03:02:58 p. m.
73,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,499 ppm,,,,30/06/2021 03:03:03 p. m.
74,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,498 ppm,,,,30/06/2021 03:03:08 p. m.
75,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,493 ppm,,,,30/06/2021 03:03:13 p. m.
76,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,492 ppm,,,,30/06/2021 03:03:18 p. m.
77,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,492 ppm,,,,30/06/2021 03:03:23 p. m.
78,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,499 ppm,,,,30/06/2021 03:03:28 p. m.
79,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,500 ppm,,,,30/06/2021 03:03:33 p. m.
80,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,505 ppm,,,,30/06/2021 03:03:38 p. m.
81,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,508 ppm,,,,30/06/2021 03:03:43 p. m.
82,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,511 ppm,,,,30/06/2021 03:03:48 p. m.
83,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,511 ppm,,,,30/06/2021 03:03:53 p. m.
84,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,512 ppm,,,,30/06/2021 03:03:58 p. m.
85,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,514 ppm,,,,30/06/2021 03:04:03 p. m.
86,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,514 ppm,,,,30/06/2021 03:04:08 p. m.
87,,26.2 °C,21.2 °C,19.3 °C,66.0 %,0 ppm,512 ppm,,,,30/06/2021 03:04:13 p. m.
88,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,513 ppm,,,,30/06/2021 03:04:18 p. m.
89,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,517 ppm,,,,30/06/2021 03:04:23 p. m.
90,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,519 ppm,,,,30/06/2021 03:04:28 p. m.
91,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,520 ppm,,,,30/06/2021 03:04:33 p. m.
92,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,523 ppm,,,,30/06/2021 03:04:38 p. m.
93,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,522 ppm,,,,30/06/2021 03:04:43 p. m.
94,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,523 ppm,,,,30/06/2021 03:04:48 p. m.
95,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,526 ppm,,,,30/06/2021 03:04:53 p. m.
96,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,527 ppm,,,,30/06/2021 03:04:58 p. m.
97,,26.2 °C,21.2 °C,19.3 °C,66.0 %,1 ppm,526 ppm,,,,30/06/2021 03:05:03 p. m.
98,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,529 ppm,,,,30/06/2021 03:05:08 p. m.
99,,26.2 °C,21.1 °C,19.3 °C,66.0 %,1 ppm,534 ppm,,,,30/06/2021 03:05:13 p. m.
100,,26.2 °C,21.1 °C,19.3 °C,65.9 %,1 ppm,537 ppm,,,,30/06/2021 03:05:18 p. m.
101,,26.3 °C,21.2 °C,19.3 °C,65.9 %,1 ppm,537 ppm,,,,30/06/2021 03:05:23 p. m.
102,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,541 ppm,,,,30/06/2021 03:05:28 p. m.
103,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,540 ppm,,,,30/06/2021 03:05:33 p. m.
104,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,536 ppm,,,,30/06/2021 03:05:38 p. m.
105,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,535 ppm,,,,30/06/2021 03:05:43 p. m.
106,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,533 ppm,,,,30/06/2021 03:05:48 p. m.
107,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,536 ppm,,,,30/06/2021 03:05:53 p. m.
108,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,530 ppm,,,,30/06/2021 03:05:58 p. m.
109,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,537 ppm,,,,30/06/2021 03:06:03 p. m.
110,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,538 ppm,,,,30/06/2021 03:06:08 p. m.
111,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,536 ppm,,,,30/06/2021 03:06:13 p. m.
112,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,540 ppm,,,,30/06/2021 03:06:18 p. m.
113,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,537 ppm,,,,30/06/2021 03:06:23 p. m.
114,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,538 ppm,,,,30/06/2021 03:06:28 p. m.
115,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,534 ppm,,,,30/06/2021 03:06:33 p. m.
116,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,536 ppm,,,,30/06/2021 03:06:38 p. m.
117,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,533 ppm,,,,30/06/2021 03:06:43 p. m.
118,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,535 ppm,,,,30/06/2021 03:06:48 p. m.
119,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,541 ppm,,,,30/06/2021 03:06:53 p. m.
120,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,541 ppm,,,,30/06/2021 03:06:58 p. m.
121,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,541 ppm,,,,30/06/2021 03:07:03 p. m.
122,,26.3 °C,21.2 °C,19.4 °C,66.0 %,0 ppm,543 ppm,,,,30/06/2021 03:07:08 p. m.
123,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,544 ppm,,,,30/06/2021 03:07:13 p. m.
124,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,545 ppm,,,,30/06/2021 03:07:18 p. m.
125,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,546 ppm,,,,30/06/2021 03:07:23 p. m.
126,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,542 ppm,,,,30/06/2021 03:07:28 p. m.
127,,26.3 °C,21.2 °C,19.4 °C,66.0 %,1 ppm,541 ppm,,,,30/06/2021 03:07:33 p. m.
128,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,539 ppm,,,,30/06/2021 03:07:38 p. m.
129,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,541 ppm,,,,30/06/2021 03:07:43 p. m.
130,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,541 ppm,,,,30/06/2021 03:07:48 p. m.
131,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,545 ppm,,,,30/06/2021 03:07:53 p. m.
132,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,539 ppm,,,,30/06/2021 03:07:58 p. m.
133,,26.3 °C,21.2 °C,19.4 °C,65.9 %,0 ppm,541 ppm,,,,30/06/2021 03:08:03 p. m.
134,,26.3 °C,21.2 °C,19.4 °C,65.9 %,0 ppm,543 ppm,,,,30/06/2021 03:08:08 p. m.
135,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,541 ppm,,,,30/06/2021 03:08:13 p. m.
136,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,548 ppm,,,,30/06/2021 03:08:18 p. m.
137,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,546 ppm,,,,30/06/2021 03:08:23 p. m.
138,,26.3 °C,21.2 °C,19.4 °C,65.9 %,0 ppm,544 ppm,,,,30/06/2021 03:08:28 p. m.
139,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,544 ppm,,,,30/06/2021 03:08:33 p. m.
140,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,548 ppm,,,,30/06/2021 03:08:38 p. m.
141,,26.3 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,547 ppm,,,,30/06/2021 03:08:43 p. m.
142,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,549 ppm,,,,30/06/2021 03:08:48 p. m.
143,,26.4 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,546 ppm,,,,30/06/2021 03:08:53 p. m.
144,,26.3 °C,21.2 °C,19.4 °C,65.9 %,1 ppm,547 ppm,,,,30/06/2021 03:08:58 p. m.
145,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,552 ppm,,,,30/06/2021 03:09:03 p. m.
146,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,552 ppm,,,,30/06/2021 03:09:08 p. m.
147,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,552 ppm,,,,30/06/2021 03:09:13 p. m.
148,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,549 ppm,,,,30/06/2021 03:09:18 p. m.
149,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,547 ppm,,,,30/06/2021 03:09:23 p. m.
150,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,546 ppm,,,,30/06/2021 03:09:28 p. m.
151,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,547 ppm,,,,30/06/2021 03:09:33 p. m.
152,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,549 ppm,,,,30/06/2021 03:09:38 p. m.
153,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,548 ppm,,,,30/06/2021 03:09:43 p. m.
154,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,547 ppm,,,,30/06/2021 03:09:48 p. m.
155,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,549 ppm,,,,30/06/2021 03:09:53 p. m.
156,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,554 ppm,,,,30/06/2021 03:09:58 p. m.
157,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,555 ppm,,,,30/06/2021 03:10:03 p. m.
158,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,561 ppm,,,,30/06/2021 03:10:08 p. m.
159,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,561 ppm,,,,30/06/2021 03:10:13 p. m.
160,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,558 ppm,,,,30/06/2021 03:10:18 p. m.
161,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,558 ppm,,,,30/06/2021 03:10:23 p. m.
162,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,558 ppm,,,,30/06/2021 03:10:28 p. m.
163,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,558 ppm,,,,30/06/2021 03:10:33 p. m.
164,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,557 ppm,,,,30/06/2021 03:10:38 p. m.
165,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,557 ppm,,,,30/06/2021 03:10:43 p. m.
166,,26.4 °C,21.3 °C,19.5 °C,65.9 %,0 ppm,557 ppm,,,,30/06/2021 03:10:48 p. m.
167,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,560 ppm,,,,30/06/2021 03:10:53 p. m.
168,,26.4 °C,21.3 °C,19.5 °C,65.9 %,0 ppm,563 ppm,,,,30/06/2021 03:10:58 p. m.
169,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,564 ppm,,,,30/06/2021 03:11:03 p. m.
170,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,565 ppm,,,,30/06/2021 03:11:08 p. m.
171,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,566 ppm,,,,30/06/2021 03:11:13 p. m.
172,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,563 ppm,,,,30/06/2021 03:11:18 p. m.
173,,26.4 °C,21.3 °C,19.5 °C,66.0 %,1 ppm,568 ppm,,,,30/06/2021 03:11:23 p. m.
174,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,567 ppm,,,,30/06/2021 03:11:28 p. m.
175,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,568 ppm,,,,30/06/2021 03:11:33 p. m.
176,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,567 ppm,,,,30/06/2021 03:11:38 p. m.
177,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,564 ppm,,,,30/06/2021 03:11:43 p. m.
178,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,563 ppm,,,,30/06/2021 03:11:48 p. m.
179,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,560 ppm,,,,30/06/2021 03:11:53 p. m.
180,,26.4 °C,21.3 °C,19.5 °C,65.9 %,1 ppm,562 ppm,,,,30/06/2021 03:11:58 p. m.
181,,26.4 °C,21.3 °C,19.5 °C,65.9 %,0 ppm,559 ppm,,,,30/06/2021 03:12:03 p. m.
