ts,s8lp
2021-09-30 14:50:57.366,416.0
2021-09-30 14:50:52.494,416.0
2021-09-30 14:50:47.359,416.0
2021-09-30 14:50:42.362,416.0
2021-09-30 14:50:37.360,416.0
2021-09-30 14:50:32.501,416.0
2021-09-30 14:50:27.359,416.0
2021-09-30 14:50:22.362,416.0
2021-09-30 14:50:17.361,416.0
2021-09-30 14:50:12.496,416.0
2021-09-30 14:50:07.360,416.0
2021-09-30 14:50:02.359,416.0
2021-09-30 14:49:57.381,416.0
2021-09-30 14:49:52.493,416.0
2021-09-30 14:49:47.364,416.0
2021-09-30 14:49:42.364,416.0
2021-09-30 14:49:37.360,416.0
2021-09-30 14:49:32.491,416.0
2021-09-30 14:49:27.360,416.0
2021-09-30 14:49:22.360,416.0
2021-09-30 14:49:17.361,416.0
2021-09-30 14:49:12.495,416.0
2021-09-30 14:49:07.358,416.0
2021-09-30 14:49:02.359,416.0
2021-09-30 14:48:57.361,416.0
2021-09-30 14:48:52.495,416.0
2021-09-30 14:48:47.360,416.0
2021-09-30 14:48:42.362,416.0
2021-09-30 14:48:37.360,416.0
2021-09-30 14:48:32.496,416.0
2021-09-30 14:48:27.360,417.0
2021-09-30 14:48:22.361,417.0
2021-09-30 14:48:17.360,417.0
2021-09-30 14:48:15.136,417.0
2021-09-30 14:48:07.395,417.0
2021-09-30 14:48:02.362,418.0
2021-09-30 14:47:57.359,418.0
2021-09-30 14:47:52.494,418.0
2021-09-30 14:47:47.359,418.0
2021-09-30 14:47:42.362,418.0
2021-09-30 14:47:37.361,418.0
2021-09-30 14:47:32.495,418.0
2021-09-30 14:47:27.363,418.0
2021-09-30 14:47:22.360,418.0
2021-09-30 14:47:17.359,418.0
2021-09-30 14:47:12.493,418.0
2021-09-30 14:47:07.360,418.0
2021-09-30 14:47:02.360,418.0
2021-09-30 14:46:57.360,418.0
2021-09-30 14:46:52.494,418.0
2021-09-30 14:46:47.360,417.0
2021-09-30 14:46:42.365,418.0
2021-09-30 14:46:37.359,417.0
2021-09-30 14:46:32.492,416.0
2021-09-30 14:46:27.360,416.0
2021-09-30 14:46:22.362,416.0
2021-09-30 14:46:17.359,416.0
2021-09-30 14:46:12.490,416.0
2021-09-30 14:46:07.376,415.0
2021-09-30 14:46:02.359,415.0
2021-09-30 14:45:57.360,415.0
2021-09-30 14:45:52.493,415.0
2021-09-30 14:45:47.360,415.0
2021-09-30 14:45:42.363,415.0
2021-09-30 14:45:37.360,415.0
2021-09-30 14:45:32.496,415.0
2021-09-30 14:45:27.359,415.0
2021-09-30 14:45:22.361,415.0
2021-09-30 14:45:17.360,415.0
2021-09-30 14:45:12.496,415.0
2021-09-30 14:45:07.359,415.0
2021-09-30 14:45:02.358,415.0
2021-09-30 14:44:57.366,416.0
2021-09-30 14:44:52.494,415.0
2021-09-30 14:44:47.361,415.0
2021-09-30 14:44:42.360,415.0
2021-09-30 14:44:37.359,414.0
2021-09-30 14:44:32.494,414.0
2021-09-30 14:44:27.360,414.0
2021-09-30 14:44:22.362,414.0
2021-09-30 14:44:17.360,414.0
2021-09-30 14:44:12.494,414.0
2021-09-30 14:44:07.359,415.0
2021-09-30 14:44:02.363,415.0
2021-09-30 14:43:57.369,415.0
2021-09-30 14:43:52.494,415.0
2021-09-30 14:43:47.360,415.0
2021-09-30 14:43:42.364,415.0
2021-09-30 14:43:37.359,415.0
2021-09-30 14:43:32.494,415.0
2021-09-30 14:43:27.360,415.0
2021-09-30 14:43:22.361,415.0
2021-09-30 14:43:17.360,415.0
2021-09-30 14:43:12.494,415.0
2021-09-30 14:43:07.359,415.0
2021-09-30 14:43:02.362,414.0
2021-09-30 14:42:57.358,414.0
2021-09-30 14:42:52.494,414.0
2021-09-30 14:42:47.360,414.0
2021-09-30 14:42:42.362,414.0
2021-09-30 14:42:37.360,414.0
2021-09-30 14:42:32.495,414.0
2021-09-30 14:42:27.360,414.0
2021-09-30 14:42:22.360,414.0
2021-09-30 14:42:17.361,414.0
2021-09-30 14:42:12.494,414.0
2021-09-30 14:42:07.359,414.0
2021-09-30 14:42:02.359,414.0
2021-09-30 14:41:57.360,414.0
2021-09-30 14:41:52.493,414.0
2021-09-30 14:41:47.360,414.0
2021-09-30 14:41:42.361,415.0
2021-09-30 14:41:37.360,415.0
2021-09-30 14:41:32.495,415.0
2021-09-30 14:41:27.361,416.0
2021-09-30 14:41:22.362,416.0
2021-09-30 14:41:17.359,416.0
2021-09-30 14:41:12.495,416.0
2021-09-30 14:41:07.360,416.0
2021-09-30 14:41:02.358,416.0
2021-09-30 14:40:57.358,416.0
2021-09-30 14:40:52.495,417.0
2021-09-30 14:40:47.363,417.0
2021-09-30 14:40:42.361,417.0
2021-09-30 14:40:37.375,416.0
2021-09-30 14:40:32.493,416.0
2021-09-30 14:40:27.360,416.0
2021-09-30 14:40:22.360,416.0
2021-09-30 14:40:17.359,416.0
2021-09-30 14:40:12.494,416.0
2021-09-30 14:40:07.361,416.0
2021-09-30 14:40:02.360,415.0
2021-09-30 14:39:57.359,415.0
2021-09-30 14:39:52.495,416.0
2021-09-30 14:39:47.364,416.0
2021-09-30 14:39:42.362,416.0
2021-09-30 14:39:37.359,416.0
2021-09-30 14:39:32.497,416.0
2021-09-30 14:39:27.359,416.0
2021-09-30 14:39:22.362,415.0
2021-09-30 14:39:17.361,416.0
2021-09-30 14:39:12.494,415.0
2021-09-30 14:39:07.361,415.0
2021-09-30 14:39:02.358,415.0
2021-09-30 14:38:57.360,415.0
2021-09-30 14:38:52.502,415.0
2021-09-30 14:38:47.359,414.0
2021-09-30 14:38:42.360,414.0
2021-09-30 14:38:37.360,414.0
2021-09-30 14:38:32.490,414.0
2021-09-30 14:38:27.360,414.0
2021-09-30 14:38:22.360,414.0
2021-09-30 14:38:17.360,414.0
2021-09-30 14:38:12.497,414.0
2021-09-30 14:38:07.360,414.0
2021-09-30 14:38:02.359,414.0
2021-09-30 14:37:57.359,413.0
2021-09-30 14:37:52.494,414.0
2021-09-30 14:37:47.358,414.0
2021-09-30 14:37:42.360,414.0
2021-09-30 14:37:37.358,413.0
2021-09-30 14:37:32.494,413.0
2021-09-30 14:37:27.359,414.0
2021-09-30 14:37:22.372,414.0
2021-09-30 14:37:17.358,413.0
2021-09-30 14:37:12.494,413.0
2021-09-30 14:37:07.360,413.0
2021-09-30 14:37:02.366,413.0
2021-09-30 14:36:57.360,413.0
2021-09-30 14:36:52.494,413.0
2021-09-30 14:36:47.362,413.0
2021-09-30 14:36:42.362,413.0
2021-09-30 14:36:37.363,413.0
2021-09-30 14:36:32.494,413.0
2021-09-30 14:36:27.358,413.0
2021-09-30 14:36:22.360,413.0
2021-09-30 14:36:17.360,413.0
2021-09-30 14:36:12.493,413.0
2021-09-30 14:36:07.358,413.0
2021-09-30 14:36:02.362,413.0
2021-09-30 14:35:57.363,413.0
2021-09-30 14:35:52.513,413.0
2021-09-30 14:35:47.367,413.0
2021-09-30 14:35:42.361,413.0
2021-09-30 14:35:37.371,413.0
2021-09-30 14:35:32.498,413.0
2021-09-30 14:35:27.368,413.0
2021-09-30 14:35:22.360,413.0
2021-09-30 14:35:17.360,413.0
2021-09-30 14:35:12.494,413.0
2021-09-30 14:35:07.359,413.0
2021-09-30 14:35:02.357,413.0
2021-09-30 14:34:57.358,413.0
2021-09-30 14:34:52.497,413.0
2021-09-30 14:34:47.364,413.0
2021-09-30 14:34:42.360,413.0
2021-09-30 14:34:37.366,413.0
2021-09-30 14:34:32.494,413.0
2021-09-30 14:34:27.357,413.0
2021-09-30 14:34:22.358,413.0
2021-09-30 14:34:17.359,413.0
2021-09-30 14:34:12.493,413.0
2021-09-30 14:34:07.357,413.0
2021-09-30 14:34:02.366,413.0
2021-09-30 14:33:57.358,414.0
2021-09-30 14:33:52.495,413.0
2021-09-30 14:33:47.371,413.0
2021-09-30 14:33:42.360,413.0
2021-09-30 14:33:37.359,413.0
2021-09-30 14:33:32.494,413.0
2021-09-30 14:33:27.359,413.0
2021-09-30 14:33:22.364,413.0
2021-09-30 14:33:17.358,414.0
2021-09-30 14:33:12.490,414.0
2021-09-30 14:33:07.358,414.0
2021-09-30 14:33:02.360,415.0
2021-09-30 14:32:57.358,415.0
2021-09-30 14:32:52.494,414.0
2021-09-30 14:32:47.358,414.0
2021-09-30 14:32:42.363,414.0
2021-09-30 14:32:37.357,415.0
2021-09-30 14:32:32.493,414.0
2021-09-30 14:32:27.360,415.0
2021-09-30 14:32:22.360,414.0
2021-09-30 14:32:17.358,414.0
2021-09-30 14:32:12.499,414.0
2021-09-30 14:32:07.362,414.0
2021-09-30 14:32:02.358,414.0
2021-09-30 14:31:57.359,414.0
2021-09-30 14:31:52.494,414.0
2021-09-30 14:31:47.357,414.0
2021-09-30 14:31:42.359,415.0
2021-09-30 14:31:37.368,415.0
2021-09-30 14:31:32.494,415.0
2021-09-30 14:31:27.359,415.0
2021-09-30 14:31:22.359,415.0
2021-09-30 14:31:17.358,415.0
2021-09-30 14:31:12.493,415.0
2021-09-30 14:31:07.357,416.0
2021-09-30 14:31:02.360,416.0
2021-09-30 14:30:57.358,416.0
2021-09-30 14:30:52.491,417.0
2021-09-30 14:30:47.358,417.0
2021-09-30 14:30:42.360,417.0
2021-09-30 14:30:37.359,417.0
2021-09-30 14:30:32.491,418.0
2021-09-30 14:30:27.358,418.0
2021-09-30 14:30:22.360,418.0
2021-09-30 14:30:17.358,418.0
2021-09-30 14:30:12.491,418.0
2021-09-30 14:30:07.358,418.0
2021-09-30 14:30:02.357,418.0
2021-09-30 14:29:57.357,418.0
2021-09-30 14:29:52.490,418.0
2021-09-30 14:29:47.359,418.0
2021-09-30 14:29:42.359,418.0
2021-09-30 14:29:37.359,418.0
2021-09-30 14:29:32.492,418.0
2021-09-30 14:29:27.358,418.0
2021-09-30 14:29:22.360,418.0
2021-09-30 14:29:17.364,418.0
2021-09-30 14:29:12.497,418.0
2021-09-30 14:29:07.359,418.0
2021-09-30 14:29:02.366,418.0
2021-09-30 14:28:57.358,418.0
2021-09-30 14:28:52.494,418.0
2021-09-30 14:28:47.359,418.0
2021-09-30 14:28:42.358,418.0
2021-09-30 14:28:37.359,418.0
2021-09-30 14:28:32.492,417.0
2021-09-30 14:28:27.359,417.0
2021-09-30 14:28:22.358,417.0
2021-09-30 14:28:17.357,417.0
2021-09-30 14:28:12.494,417.0
2021-09-30 14:28:07.358,417.0
2021-09-30 14:28:02.357,417.0
2021-09-30 14:27:57.357,417.0
2021-09-30 14:27:52.494,417.0
2021-09-30 14:27:47.358,417.0
2021-09-30 14:27:42.360,417.0
2021-09-30 14:27:37.358,417.0
2021-09-30 14:27:32.494,417.0
2021-09-30 14:27:27.358,417.0
2021-09-30 14:27:22.359,417.0
2021-09-30 14:27:17.359,417.0
2021-09-30 14:27:12.494,417.0
2021-09-30 14:27:07.360,417.0
2021-09-30 14:27:02.358,417.0
2021-09-30 14:26:57.359,417.0
2021-09-30 14:26:52.492,417.0
2021-09-30 14:26:47.360,417.0
2021-09-30 14:26:42.358,417.0
2021-09-30 14:26:37.357,417.0
2021-09-30 14:26:32.492,417.0
2021-09-30 14:26:27.358,417.0
2021-09-30 14:26:22.358,417.0
2021-09-30 14:26:17.358,418.0
2021-09-30 14:26:12.498,418.0
2021-09-30 14:26:07.359,418.0
2021-09-30 14:26:02.357,418.0
2021-09-30 14:25:57.357,418.0
2021-09-30 14:25:52.493,418.0
2021-09-30 14:25:47.357,418.0
2021-09-30 14:25:42.359,418.0
2021-09-30 14:25:37.359,418.0
2021-09-30 14:25:32.493,418.0
2021-09-30 14:25:27.358,417.0
2021-09-30 14:25:22.360,417.0
2021-09-30 14:25:17.358,416.0
2021-09-30 14:25:12.493,416.0
2021-09-30 14:25:07.358,417.0
2021-09-30 14:25:02.358,417.0
2021-09-30 14:24:57.358,417.0
2021-09-30 14:24:52.489,416.0
2021-09-30 14:24:47.358,417.0
2021-09-30 14:24:42.359,417.0
2021-09-30 14:24:37.357,417.0
2021-09-30 14:24:32.493,417.0
2021-09-30 14:24:27.357,417.0
2021-09-30 14:24:22.369,417.0
2021-09-30 14:24:17.357,417.0
2021-09-30 14:24:12.497,417.0
2021-09-30 14:24:07.358,417.0
2021-09-30 14:24:02.359,417.0
2021-09-30 14:23:57.360,417.0
2021-09-30 14:23:52.490,417.0
2021-09-30 14:23:47.358,417.0
2021-09-30 14:23:42.362,417.0
2021-09-30 14:23:37.358,416.0
2021-09-30 14:23:32.494,416.0
2021-09-30 14:23:27.357,416.0
2021-09-30 14:23:22.359,416.0
2021-09-30 14:23:17.357,416.0
2021-09-30 14:23:12.492,416.0
2021-09-30 14:23:07.358,416.0
2021-09-30 14:23:02.358,416.0
2021-09-30 14:22:57.359,416.0
2021-09-30 14:22:52.497,416.0
2021-09-30 14:22:47.388,416.0
2021-09-30 14:22:42.359,416.0
2021-09-30 14:22:37.358,416.0
2021-09-30 14:22:32.494,416.0
2021-09-30 14:22:27.358,416.0
2021-09-30 14:22:22.359,416.0
2021-09-30 14:22:17.358,416.0
2021-09-30 14:22:12.493,416.0
2021-09-30 14:22:07.359,416.0
2021-09-30 14:22:02.358,416.0
2021-09-30 14:21:57.356,416.0
2021-09-30 14:21:52.493,416.0
2021-09-30 14:21:47.357,416.0
2021-09-30 14:21:42.363,416.0
2021-09-30 14:21:37.359,416.0
2021-09-30 14:21:32.493,416.0
2021-09-30 14:21:27.357,416.0
2021-09-30 14:21:22.363,416.0
2021-09-30 14:21:17.357,417.0
2021-09-30 14:21:12.492,417.0
2021-09-30 14:21:07.357,416.0
2021-09-30 14:21:02.356,416.0
2021-09-30 14:20:57.358,416.0
2021-09-30 14:20:52.493,417.0
2021-09-30 14:20:47.359,417.0
2021-09-30 14:20:42.363,416.0
2021-09-30 14:20:37.358,416.0
2021-09-30 14:20:32.493,416.0
2021-09-30 14:20:27.357,417.0
2021-09-30 14:20:22.357,417.0
2021-09-30 14:20:17.359,417.0
2021-09-30 14:20:12.493,417.0
2021-09-30 14:20:07.360,417.0
2021-09-30 14:20:02.357,417.0
2021-09-30 14:19:57.357,417.0
2021-09-30 14:19:52.500,417.0
2021-09-30 14:19:47.364,417.0
2021-09-30 14:19:42.358,416.0
2021-09-30 14:19:37.357,416.0
2021-09-30 14:19:32.493,417.0
2021-09-30 14:19:27.357,417.0
2021-09-30 14:19:22.358,417.0
2021-09-30 14:19:17.360,417.0
2021-09-30 14:19:12.492,417.0
2021-09-30 14:19:07.357,417.0
2021-09-30 14:19:02.358,417.0
2021-09-30 14:18:57.357,417.0
2021-09-30 14:18:52.489,417.0
2021-09-30 14:18:47.360,417.0
2021-09-30 14:18:42.358,418.0
2021-09-30 14:18:37.358,418.0
2021-09-30 14:18:32.493,418.0
2021-09-30 14:18:27.356,418.0
2021-09-30 14:18:22.358,418.0
2021-09-30 14:18:17.357,418.0
2021-09-30 14:18:12.489,419.0
2021-09-30 14:18:07.356,419.0
2021-09-30 14:18:02.356,419.0
2021-09-30 14:17:57.362,419.0
2021-09-30 14:17:52.492,419.0
2021-09-30 14:17:47.357,419.0
2021-09-30 14:17:42.359,419.0
2021-09-30 14:17:37.358,418.0
2021-09-30 14:17:32.492,418.0
2021-09-30 14:17:27.358,418.0
2021-09-30 14:17:22.359,417.0
2021-09-30 14:17:17.362,417.0
2021-09-30 14:17:12.493,417.0
2021-09-30 14:17:07.356,417.0
2021-09-30 14:17:02.357,417.0
2021-09-30 14:16:57.357,417.0
2021-09-30 14:16:52.492,417.0
2021-09-30 14:16:47.364,418.0
2021-09-30 14:16:42.360,418.0
2021-09-30 14:16:37.362,418.0
2021-09-30 14:16:32.487,419.0
2021-09-30 14:16:27.358,419.0
2021-09-30 14:16:22.361,419.0
2021-09-30 14:16:17.380,419.0
2021-09-30 14:16:12.494,418.0
2021-09-30 14:16:07.358,419.0
2021-09-30 14:16:02.405,418.0
2021-09-30 14:15:57.365,418.0
2021-09-30 14:15:52.493,418.0
2021-09-30 14:15:47.358,418.0
2021-09-30 14:15:42.357,418.0
2021-09-30 14:15:37.356,418.0
2021-09-30 14:15:32.493,417.0
2021-09-30 14:15:27.369,417.0
2021-09-30 14:15:22.358,418.0
2021-09-30 14:15:17.368,418.0
2021-09-30 14:15:12.545,419.0
2021-09-30 14:15:07.356,419.0
2021-09-30 14:15:02.356,420.0
2021-09-30 14:14:57.360,420.0
2021-09-30 14:14:52.496,420.0
2021-09-30 14:14:47.367,419.0
2021-09-30 14:14:42.359,419.0
2021-09-30 14:14:37.378,419.0
2021-09-30 14:14:32.524,420.0
2021-09-30 14:14:27.364,421.0
2021-09-30 14:14:22.403,422.0
2021-09-30 14:14:17.367,422.0
2021-09-30 14:14:12.534,423.0
2021-09-30 14:14:07.371,424.0
2021-09-30 14:14:02.357,425.0
2021-09-30 14:13:57.361,426.0
2021-09-30 14:13:52.497,426.0
2021-09-30 14:13:47.358,428.0
2021-09-30 14:13:42.357,428.0
2021-09-30 14:13:37.357,429.0
2021-09-30 14:13:32.493,429.0
2021-09-30 14:13:27.358,430.0
2021-09-30 14:13:22.359,431.0
2021-09-30 14:13:17.356,431.0
2021-09-30 14:13:12.495,432.0
2021-09-30 14:13:07.357,434.0
2021-09-30 14:13:02.356,435.0
2021-09-30 14:12:57.356,435.0
2021-09-30 14:12:52.488,435.0
2021-09-30 14:12:47.357,436.0
2021-09-30 14:12:42.358,436.0
2021-09-30 14:12:37.358,435.0
2021-09-30 14:12:32.491,435.0
2021-09-30 14:12:27.357,434.0
2021-09-30 14:12:22.356,433.0
2021-09-30 14:12:17.360,431.0
2021-09-30 14:12:12.493,429.0
2021-09-30 14:12:07.355,428.0
2021-09-30 14:12:02.356,426.0
2021-09-30 14:11:57.358,426.0
2021-09-30 14:11:52.493,424.0
2021-09-30 14:11:47.358,423.0
2021-09-30 14:11:42.358,423.0
2021-09-30 14:11:37.358,423.0
2021-09-30 14:11:32.493,423.0
2021-09-30 14:11:27.357,423.0
2021-09-30 14:11:22.358,424.0
2021-09-30 14:11:17.358,423.0
2021-09-30 14:11:12.491,423.0
2021-09-30 14:11:07.355,424.0
2021-09-30 14:11:02.356,424.0
2021-09-30 14:10:57.356,425.0
2021-09-30 14:10:52.492,425.0
2021-09-30 14:10:47.356,425.0
2021-09-30 14:10:42.357,425.0
2021-09-30 14:10:37.358,426.0
2021-09-30 14:10:32.492,426.0
2021-09-30 14:10:27.357,426.0
2021-09-30 14:10:22.358,426.0
2021-09-30 14:10:17.356,427.0
2021-09-30 14:10:12.491,426.0
2021-09-30 14:10:07.356,426.0
2021-09-30 14:10:02.357,427.0
2021-09-30 14:09:57.357,427.0
2021-09-30 14:09:52.491,428.0
2021-09-30 14:09:47.356,428.0
2021-09-30 14:09:42.356,429.0
2021-09-30 14:09:37.361,429.0
2021-09-30 14:09:32.493,429.0
2021-09-30 14:09:27.357,430.0
2021-09-30 14:09:22.358,430.0
2021-09-30 14:09:17.356,431.0
2021-09-30 14:09:12.492,432.0
2021-09-30 14:09:07.359,433.0
2021-09-30 14:09:02.356,434.0
2021-09-30 14:08:57.361,434.0
2021-09-30 14:08:52.492,435.0
2021-09-30 14:08:47.357,434.0
2021-09-30 14:08:42.356,435.0
2021-09-30 14:08:37.356,434.0
2021-09-30 14:08:32.492,434.0
2021-09-30 14:08:27.356,434.0
2021-09-30 14:08:22.358,434.0
2021-09-30 14:08:17.356,434.0
2021-09-30 14:08:12.491,434.0
2021-09-30 14:08:07.357,432.0
2021-09-30 14:08:02.357,432.0
2021-09-30 14:07:57.357,432.0
2021-09-30 14:07:52.489,432.0
2021-09-30 14:07:47.356,433.0
2021-09-30 14:07:42.359,433.0
2021-09-30 14:07:37.355,433.0
2021-09-30 14:07:32.489,433.0
2021-09-30 14:07:27.357,434.0
2021-09-30 14:07:22.357,433.0
2021-09-30 14:07:17.356,433.0
2021-09-30 14:07:12.496,433.0
2021-09-30 14:07:07.354,433.0
2021-09-30 14:07:02.356,433.0
2021-09-30 14:06:57.356,433.0
2021-09-30 14:06:52.491,432.0
2021-09-30 14:06:47.357,432.0
2021-09-30 14:06:42.358,432.0
2021-09-30 14:06:37.357,432.0
2021-09-30 14:06:32.492,432.0
2021-09-30 14:06:27.357,431.0
2021-09-30 14:06:22.359,431.0
2021-09-30 14:06:17.357,430.0
2021-09-30 14:06:12.491,430.0
2021-09-30 14:06:07.355,430.0
2021-09-30 14:06:02.355,430.0
2021-09-30 14:05:57.357,429.0
2021-09-30 14:05:52.491,429.0
2021-09-30 14:05:47.359,429.0
2021-09-30 14:05:42.358,428.0
2021-09-30 14:05:37.357,428.0
2021-09-30 14:05:32.491,428.0
2021-09-30 14:05:27.356,428.0
2021-09-30 14:05:22.358,428.0
2021-09-30 14:05:17.358,428.0
2021-09-30 14:05:12.488,428.0
2021-09-30 14:05:07.356,428.0
2021-09-30 14:05:02.357,428.0
2021-09-30 14:04:57.355,428.0
2021-09-30 14:04:52.492,428.0
2021-09-30 14:04:47.357,428.0
2021-09-30 14:04:42.357,428.0
2021-09-30 14:04:37.356,428.0
2021-09-30 14:04:32.492,427.0
2021-09-30 14:04:27.358,426.0
2021-09-30 14:04:22.357,426.0
2021-09-30 14:04:17.356,426.0
2021-09-30 14:04:12.492,426.0
2021-09-30 14:04:07.356,426.0
2021-09-30 14:04:02.356,426.0
2021-09-30 14:03:57.354,427.0
2021-09-30 14:03:52.491,427.0
2021-09-30 14:03:47.357,428.0
2021-09-30 14:03:42.357,428.0
2021-09-30 14:03:37.356,428.0
2021-09-30 14:03:32.492,428.0
2021-09-30 14:03:27.356,428.0
2021-09-30 14:03:22.359,428.0
2021-09-30 14:03:17.358,428.0
2021-09-30 14:03:12.493,428.0
2021-09-30 14:03:07.357,428.0
2021-09-30 14:03:02.356,428.0
2021-09-30 14:02:57.358,428.0
2021-09-30 14:02:52.511,428.0
2021-09-30 14:02:47.360,428.0
2021-09-30 14:02:42.370,428.0
2021-09-30 14:02:37.359,428.0
2021-09-30 14:02:32.492,428.0
2021-09-30 14:02:27.356,428.0
2021-09-30 14:02:22.357,428.0
2021-09-30 14:02:17.356,428.0
2021-09-30 14:02:12.491,428.0
2021-09-30 14:02:07.356,428.0
2021-09-30 14:02:02.356,428.0
2021-09-30 14:01:57.357,429.0
2021-09-30 14:01:52.507,428.0
2021-09-30 14:01:47.356,427.0
2021-09-30 14:01:42.357,427.0
2021-09-30 14:01:37.370,427.0
2021-09-30 14:01:32.487,427.0
2021-09-30 14:01:27.358,426.0
2021-09-30 14:01:22.357,426.0
2021-09-30 14:01:17.359,427.0
2021-09-30 14:01:12.491,427.0
2021-09-30 14:01:07.361,427.0
2021-09-30 14:01:02.356,427.0
2021-09-30 14:00:57.357,427.0
2021-09-30 14:00:52.488,427.0
2021-09-30 14:00:47.357,427.0
2021-09-30 14:00:42.357,427.0
2021-09-30 14:00:37.358,427.0
2021-09-30 14:00:32.498,427.0
2021-09-30 14:00:27.359,428.0
2021-09-30 14:00:22.358,427.0
2021-09-30 14:00:17.356,428.0
2021-09-30 14:00:12.490,428.0
2021-09-30 14:00:07.357,428.0
2021-09-30 14:00:02.355,428.0
2021-09-30 13:59:57.355,427.0
2021-09-30 13:59:52.489,427.0
2021-09-30 13:59:47.356,427.0
2021-09-30 13:59:42.358,428.0
2021-09-30 13:59:37.355,427.0
2021-09-30 13:59:32.492,427.0
2021-09-30 13:59:27.356,427.0
2021-09-30 13:59:22.357,427.0
2021-09-30 13:59:17.356,427.0
2021-09-30 13:59:12.490,428.0
2021-09-30 13:59:07.355,428.0
2021-09-30 13:59:02.367,428.0
2021-09-30 13:58:57.356,428.0
2021-09-30 13:58:52.492,428.0
2021-09-30 13:58:47.356,428.0
