Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
31,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,549 ppm,,,,13/09/2021 09:46:54 a. m.
32,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,550 ppm,,,,13/09/2021 09:46:55 a. m.
33,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,551 ppm,,,,13/09/2021 09:46:56 a. m.
34,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,553 ppm,,,,13/09/2021 09:46:57 a. m.
35,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,553 ppm,,,,13/09/2021 09:46:58 a. m.
36,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:46:59 a. m.
37,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:47:00 a. m.
38,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,553 ppm,,,,13/09/2021 09:47:01 a. m.
39,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,553 ppm,,,,13/09/2021 09:47:02 a. m.
40,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,552 ppm,,,,13/09/2021 09:47:03 a. m.
41,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,552 ppm,,,,13/09/2021 09:47:04 a. m.
42,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,553 ppm,,,,13/09/2021 09:47:05 a. m.
43,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,553 ppm,,,,13/09/2021 09:47:06 a. m.
44,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,555 ppm,,,,13/09/2021 09:47:07 a. m.
45,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,555 ppm,,,,13/09/2021 09:47:08 a. m.
46,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,555 ppm,,,,13/09/2021 09:47:09 a. m.
47,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,555 ppm,,,,13/09/2021 09:47:10 a. m.
48,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:47:11 a. m.
49,,25.6 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:47:12 a. m.
50,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:47:13 a. m.
51,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:47:14 a. m.
52,,25.6 °C,21.6 °C,20.2 °C,72.1 %,1 ppm,554 ppm,,,,13/09/2021 09:47:15 a. m.
53,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,555 ppm,,,,13/09/2021 09:47:16 a. m.
54,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:17 a. m.
55,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:18 a. m.
56,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:19 a. m.
57,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:20 a. m.
58,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,555 ppm,,,,13/09/2021 09:47:21 a. m.
59,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,555 ppm,,,,13/09/2021 09:47:22 a. m.
60,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,556 ppm,,,,13/09/2021 09:47:23 a. m.
61,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,556 ppm,,,,13/09/2021 09:47:24 a. m.
62,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,556 ppm,,,,13/09/2021 09:47:25 a. m.
63,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,555 ppm,,,,13/09/2021 09:47:26 a. m.
64,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:27 a. m.
65,,25.6 °C,21.6 °C,20.2 °C,72.3 %,1 ppm,554 ppm,,,,13/09/2021 09:47:28 a. m.
66,,25.6 °C,21.6 °C,20.2 °C,72.3 %,1 ppm,553 ppm,,,,13/09/2021 09:47:29 a. m.
67,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,553 ppm,,,,13/09/2021 09:47:30 a. m.
68,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,552 ppm,,,,13/09/2021 09:47:31 a. m.
69,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,552 ppm,,,,13/09/2021 09:47:32 a. m.
70,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,551 ppm,,,,13/09/2021 09:47:33 a. m.
71,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,551 ppm,,,,13/09/2021 09:47:34 a. m.
72,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,548 ppm,,,,13/09/2021 09:47:35 a. m.
73,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,548 ppm,,,,13/09/2021 09:47:36 a. m.
74,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,547 ppm,,,,13/09/2021 09:47:37 a. m.
75,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,547 ppm,,,,13/09/2021 09:47:38 a. m.
76,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,546 ppm,,,,13/09/2021 09:47:39 a. m.
77,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,546 ppm,,,,13/09/2021 09:47:40 a. m.
78,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,545 ppm,,,,13/09/2021 09:47:41 a. m.
79,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,545 ppm,,,,13/09/2021 09:47:42 a. m.
80,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,546 ppm,,,,13/09/2021 09:47:43 a. m.
81,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,546 ppm,,,,13/09/2021 09:47:44 a. m.
82,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,545 ppm,,,,13/09/2021 09:47:45 a. m.
83,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,545 ppm,,,,13/09/2021 09:47:46 a. m.
84,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,544 ppm,,,,13/09/2021 09:47:47 a. m.
85,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,544 ppm,,,,13/09/2021 09:47:48 a. m.
86,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,546 ppm,,,,13/09/2021 09:47:49 a. m.
87,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,546 ppm,,,,13/09/2021 09:47:50 a. m.
88,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,551 ppm,,,,13/09/2021 09:47:51 a. m.
89,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,551 ppm,,,,13/09/2021 09:47:52 a. m.
90,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:53 a. m.
91,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,554 ppm,,,,13/09/2021 09:47:54 a. m.
92,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,557 ppm,,,,13/09/2021 09:47:55 a. m.
93,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,557 ppm,,,,13/09/2021 09:47:56 a. m.
94,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,559 ppm,,,,13/09/2021 09:47:57 a. m.
95,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,559 ppm,,,,13/09/2021 09:47:58 a. m.
96,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,559 ppm,,,,13/09/2021 09:47:59 a. m.
97,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,559 ppm,,,,13/09/2021 09:48:00 a. m.
98,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,559 ppm,,,,13/09/2021 09:48:01 a. m.
99,,25.6 °C,21.6 °C,20.2 °C,72.2 %,0 ppm,560 ppm,,,,13/09/2021 09:48:02 a. m.
100,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,560 ppm,,,,13/09/2021 09:48:03 a. m.
101,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:04 a. m.
102,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:05 a. m.
103,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:06 a. m.
104,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:07 a. m.
105,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,562 ppm,,,,13/09/2021 09:48:08 a. m.
106,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,562 ppm,,,,13/09/2021 09:48:09 a. m.
107,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:48:10 a. m.
108,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:48:11 a. m.
109,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:12 a. m.
110,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:13 a. m.
111,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:48:14 a. m.
112,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:48:15 a. m.
113,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:48:16 a. m.
114,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:48:17 a. m.
115,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:18 a. m.
116,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:48:19 a. m.
117,,25.6 °C,21.6 °C,20.2 °C,72.2 %,0 ppm,564 ppm,,,,13/09/2021 09:48:20 a. m.
118,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,564 ppm,,,,13/09/2021 09:48:21 a. m.
119,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:48:22 a. m.
120,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:48:23 a. m.
121,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:48:24 a. m.
122,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:48:25 a. m.
123,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:48:26 a. m.
124,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:48:27 a. m.
125,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,567 ppm,,,,13/09/2021 09:48:28 a. m.
126,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,567 ppm,,,,13/09/2021 09:48:29 a. m.
127,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,568 ppm,,,,13/09/2021 09:48:30 a. m.
128,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,569 ppm,,,,13/09/2021 09:48:31 a. m.
129,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,567 ppm,,,,13/09/2021 09:48:32 a. m.
130,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,567 ppm,,,,13/09/2021 09:48:33 a. m.
131,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:48:34 a. m.
132,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:48:35 a. m.
133,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:48:36 a. m.
134,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:48:37 a. m.
135,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:48:38 a. m.
136,,25.6 °C,21.6 °C,20.2 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:48:39 a. m.
137,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,564 ppm,,,,13/09/2021 09:48:40 a. m.
138,,25.6 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,564 ppm,,,,13/09/2021 09:48:41 a. m.
139,,25.6 °C,21.6 °C,20.2 °C,72.3 %,1 ppm,563 ppm,,,,13/09/2021 09:48:42 a. m.
140,,25.6 °C,21.6 °C,20.2 °C,72.3 %,1 ppm,563 ppm,,,,13/09/2021 09:48:43 a. m.
141,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,565 ppm,,,,13/09/2021 09:48:44 a. m.
142,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,565 ppm,,,,13/09/2021 09:48:45 a. m.
143,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:48:46 a. m.
144,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:48:47 a. m.
145,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:48:48 a. m.
146,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:48:49 a. m.
147,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:48:50 a. m.
148,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:48:51 a. m.
149,,25.7 °C,21.7 °C,20.3 °C,72.3 %,0 ppm,568 ppm,,,,13/09/2021 09:48:52 a. m.
150,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:48:53 a. m.
151,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:48:54 a. m.
152,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:48:55 a. m.
153,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:48:56 a. m.
154,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:48:57 a. m.
155,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:48:58 a. m.
156,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:48:59 a. m.
157,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,570 ppm,,,,13/09/2021 09:49:00 a. m.
158,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,570 ppm,,,,13/09/2021 09:49:01 a. m.
159,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:49:02 a. m.
160,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:49:03 a. m.
161,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:49:04 a. m.
162,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:49:05 a. m.
163,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:06 a. m.
164,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:07 a. m.
165,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:49:08 a. m.
166,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:49:09 a. m.
167,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:49:10 a. m.
168,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:49:11 a. m.
169,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:49:12 a. m.
170,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,566 ppm,,,,13/09/2021 09:49:13 a. m.
171,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:49:14 a. m.
172,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:49:15 a. m.
173,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:49:16 a. m.
174,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:49:17 a. m.
175,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:49:18 a. m.
176,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,563 ppm,,,,13/09/2021 09:49:19 a. m.
177,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,565 ppm,,,,13/09/2021 09:49:20 a. m.
178,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,564 ppm,,,,13/09/2021 09:49:21 a. m.
179,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,564 ppm,,,,13/09/2021 09:49:22 a. m.
180,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,564 ppm,,,,13/09/2021 09:49:23 a. m.
181,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:24 a. m.
182,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:25 a. m.
183,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:26 a. m.
184,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:27 a. m.
185,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:28 a. m.
186,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:29 a. m.
187,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,561 ppm,,,,13/09/2021 09:49:30 a. m.
188,,25.7 °C,21.7 °C,20.3 °C,72.2 %,1 ppm,562 ppm,,,,13/09/2021 09:49:31 a. m.
189,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,564 ppm,,,,13/09/2021 09:49:32 a. m.
190,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,564 ppm,,,,13/09/2021 09:49:33 a. m.
191,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:34 a. m.
192,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:35 a. m.
193,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:36 a. m.
194,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:37 a. m.
195,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:38 a. m.
196,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,567 ppm,,,,13/09/2021 09:49:39 a. m.
197,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:40 a. m.
198,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:41 a. m.
199,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:42 a. m.
200,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:43 a. m.
201,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:44 a. m.
202,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:45 a. m.
203,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:46 a. m.
204,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:47 a. m.
205,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:48 a. m.
206,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:49 a. m.
207,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:50 a. m.
208,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:51 a. m.
209,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:52 a. m.
210,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:53 a. m.
211,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:54 a. m.
212,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:55 a. m.
213,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:56 a. m.
214,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 09:49:57 a. m.
215,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:58 a. m.
216,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:49:59 a. m.
217,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:50:00 a. m.
218,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,570 ppm,,,,13/09/2021 09:50:01 a. m.
219,,25.7 °C,21.7 °C,20.3 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 09:50:02 a. m.
