Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
43,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,489 ppm,,,,13/09/2021 11:02:11 a. m.
44,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,489 ppm,,,,13/09/2021 11:02:12 a. m.
45,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,488 ppm,,,,13/09/2021 11:02:13 a. m.
46,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,488 ppm,,,,13/09/2021 11:02:14 a. m.
47,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,488 ppm,,,,13/09/2021 11:02:15 a. m.
48,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,488 ppm,,,,13/09/2021 11:02:16 a. m.
49,,25.2 °C,21.3 °C,19.9 °C,72.7 %,1 ppm,488 ppm,,,,13/09/2021 11:02:17 a. m.
50,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,487 ppm,,,,13/09/2021 11:02:18 a. m.
51,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,486 ppm,,,,13/09/2021 11:02:19 a. m.
52,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,487 ppm,,,,13/09/2021 11:02:20 a. m.
53,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,487 ppm,,,,13/09/2021 11:02:21 a. m.
54,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,487 ppm,,,,13/09/2021 11:02:22 a. m.
55,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,487 ppm,,,,13/09/2021 11:02:23 a. m.
56,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,488 ppm,,,,13/09/2021 11:02:24 a. m.
57,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,488 ppm,,,,13/09/2021 11:02:25 a. m.
58,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,489 ppm,,,,13/09/2021 11:02:26 a. m.
59,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,489 ppm,,,,13/09/2021 11:02:27 a. m.
60,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,492 ppm,,,,13/09/2021 11:02:28 a. m.
61,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,492 ppm,,,,13/09/2021 11:02:29 a. m.
62,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,495 ppm,,,,13/09/2021 11:02:30 a. m.
63,,25.2 °C,21.3 °C,19.9 °C,72.8 %,1 ppm,495 ppm,,,,13/09/2021 11:02:31 a. m.
64,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,498 ppm,,,,13/09/2021 11:02:32 a. m.
65,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,497 ppm,,,,13/09/2021 11:02:33 a. m.
66,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,496 ppm,,,,13/09/2021 11:02:34 a. m.
67,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,496 ppm,,,,13/09/2021 11:02:35 a. m.
68,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,495 ppm,,,,13/09/2021 11:02:36 a. m.
69,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,495 ppm,,,,13/09/2021 11:02:37 a. m.
70,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,500 ppm,,,,13/09/2021 11:02:38 a. m.
71,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,500 ppm,,,,13/09/2021 11:02:39 a. m.
72,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,502 ppm,,,,13/09/2021 11:02:40 a. m.
73,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,502 ppm,,,,13/09/2021 11:02:41 a. m.
74,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,503 ppm,,,,13/09/2021 11:02:42 a. m.
75,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,503 ppm,,,,13/09/2021 11:02:43 a. m.
76,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,507 ppm,,,,13/09/2021 11:02:44 a. m.
77,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,507 ppm,,,,13/09/2021 11:02:45 a. m.
78,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,510 ppm,,,,13/09/2021 11:02:46 a. m.
79,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,510 ppm,,,,13/09/2021 11:02:47 a. m.
80,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,513 ppm,,,,13/09/2021 11:02:48 a. m.
81,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,513 ppm,,,,13/09/2021 11:02:49 a. m.
82,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,518 ppm,,,,13/09/2021 11:02:50 a. m.
83,,25.2 °C,21.3 °C,19.9 °C,72.9 %,1 ppm,518 ppm,,,,13/09/2021 11:02:51 a. m.
84,,25.2 °C,21.3 °C,19.9 °C,73.0 %,1 ppm,523 ppm,,,,13/09/2021 11:02:52 a. m.
85,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,524 ppm,,,,13/09/2021 11:02:53 a. m.
86,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,528 ppm,,,,13/09/2021 11:02:54 a. m.
87,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,528 ppm,,,,13/09/2021 11:02:55 a. m.
88,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,533 ppm,,,,13/09/2021 11:02:56 a. m.
89,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,533 ppm,,,,13/09/2021 11:02:57 a. m.
90,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,537 ppm,,,,13/09/2021 11:02:58 a. m.
91,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,537 ppm,,,,13/09/2021 11:02:59 a. m.
92,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,543 ppm,,,,13/09/2021 11:03:00 a. m.
93,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,543 ppm,,,,13/09/2021 11:03:01 a. m.
94,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,546 ppm,,,,13/09/2021 11:03:02 a. m.
95,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,547 ppm,,,,13/09/2021 11:03:03 a. m.
96,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,549 ppm,,,,13/09/2021 11:03:04 a. m.
97,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,549 ppm,,,,13/09/2021 11:03:05 a. m.
98,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,555 ppm,,,,13/09/2021 11:03:06 a. m.
99,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,555 ppm,,,,13/09/2021 11:03:07 a. m.
100,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,563 ppm,,,,13/09/2021 11:03:08 a. m.
101,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,563 ppm,,,,13/09/2021 11:03:09 a. m.
102,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,569 ppm,,,,13/09/2021 11:03:10 a. m.
103,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,569 ppm,,,,13/09/2021 11:03:11 a. m.
104,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,577 ppm,,,,13/09/2021 11:03:12 a. m.
105,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,577 ppm,,,,13/09/2021 11:03:13 a. m.
106,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,585 ppm,,,,13/09/2021 11:03:14 a. m.
107,,25.2 °C,21.4 °C,20.0 °C,73.0 %,1 ppm,585 ppm,,,,13/09/2021 11:03:15 a. m.
108,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,593 ppm,,,,13/09/2021 11:03:16 a. m.
109,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,593 ppm,,,,13/09/2021 11:03:17 a. m.
110,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,597 ppm,,,,13/09/2021 11:03:18 a. m.
111,,25.3 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,597 ppm,,,,13/09/2021 11:03:19 a. m.
112,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,603 ppm,,,,13/09/2021 11:03:20 a. m.
113,,25.2 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,603 ppm,,,,13/09/2021 11:03:21 a. m.
114,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,610 ppm,,,,13/09/2021 11:03:22 a. m.
115,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,610 ppm,,,,13/09/2021 11:03:23 a. m.
116,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,617 ppm,,,,13/09/2021 11:03:24 a. m.
117,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,617 ppm,,,,13/09/2021 11:03:25 a. m.
118,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,619 ppm,,,,13/09/2021 11:03:26 a. m.
119,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,619 ppm,,,,13/09/2021 11:03:27 a. m.
120,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,623 ppm,,,,13/09/2021 11:03:28 a. m.
121,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,623 ppm,,,,13/09/2021 11:03:29 a. m.
122,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,629 ppm,,,,13/09/2021 11:03:30 a. m.
123,,25.3 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,629 ppm,,,,13/09/2021 11:03:31 a. m.
124,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,633 ppm,,,,13/09/2021 11:03:32 a. m.
125,,25.2 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,635 ppm,,,,13/09/2021 11:03:33 a. m.
126,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,639 ppm,,,,13/09/2021 11:03:34 a. m.
127,,25.3 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,639 ppm,,,,13/09/2021 11:03:35 a. m.
128,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,647 ppm,,,,13/09/2021 11:03:36 a. m.
129,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,647 ppm,,,,13/09/2021 11:03:37 a. m.
130,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,655 ppm,,,,13/09/2021 11:03:38 a. m.
131,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,655 ppm,,,,13/09/2021 11:03:39 a. m.
132,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,662 ppm,,,,13/09/2021 11:03:40 a. m.
133,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,662 ppm,,,,13/09/2021 11:03:41 a. m.
134,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,668 ppm,,,,13/09/2021 11:03:42 a. m.
135,,25.2 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,667 ppm,,,,13/09/2021 11:03:43 a. m.
136,,25.2 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,674 ppm,,,,13/09/2021 11:03:44 a. m.
137,,25.3 °C,21.4 °C,20.0 °C,73.1 %,1 ppm,674 ppm,,,,13/09/2021 11:03:45 a. m.
138,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,678 ppm,,,,13/09/2021 11:03:46 a. m.
139,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,678 ppm,,,,13/09/2021 11:03:47 a. m.
140,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,679 ppm,,,,13/09/2021 11:03:48 a. m.
141,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,679 ppm,,,,13/09/2021 11:03:49 a. m.
142,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,680 ppm,,,,13/09/2021 11:03:50 a. m.
143,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,680 ppm,,,,13/09/2021 11:03:51 a. m.
144,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,681 ppm,,,,13/09/2021 11:03:52 a. m.
145,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,682 ppm,,,,13/09/2021 11:03:53 a. m.
146,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,686 ppm,,,,13/09/2021 11:03:54 a. m.
147,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,686 ppm,,,,13/09/2021 11:03:55 a. m.
148,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,689 ppm,,,,13/09/2021 11:03:56 a. m.
149,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,689 ppm,,,,13/09/2021 11:03:57 a. m.
150,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,692 ppm,,,,13/09/2021 11:03:58 a. m.
151,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,692 ppm,,,,13/09/2021 11:03:59 a. m.
152,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,696 ppm,,,,13/09/2021 11:04:00 a. m.
153,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,696 ppm,,,,13/09/2021 11:04:01 a. m.
154,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,698 ppm,,,,13/09/2021 11:04:02 a. m.
155,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,697 ppm,,,,13/09/2021 11:04:03 a. m.
156,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,701 ppm,,,,13/09/2021 11:04:04 a. m.
157,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,701 ppm,,,,13/09/2021 11:04:05 a. m.
158,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,707 ppm,,,,13/09/2021 11:04:06 a. m.
159,,25.3 °C,21.5 °C,20.1 °C,73.1 %,1 ppm,707 ppm,,,,13/09/2021 11:04:07 a. m.
160,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,709 ppm,,,,13/09/2021 11:04:08 a. m.
161,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,709 ppm,,,,13/09/2021 11:04:09 a. m.
162,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,712 ppm,,,,13/09/2021 11:04:10 a. m.
163,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,712 ppm,,,,13/09/2021 11:04:11 a. m.
164,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,717 ppm,,,,13/09/2021 11:04:12 a. m.
165,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,718 ppm,,,,13/09/2021 11:04:13 a. m.
166,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,722 ppm,,,,13/09/2021 11:04:14 a. m.
167,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,722 ppm,,,,13/09/2021 11:04:15 a. m.
168,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,724 ppm,,,,13/09/2021 11:04:16 a. m.
169,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,724 ppm,,,,13/09/2021 11:04:17 a. m.
170,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,721 ppm,,,,13/09/2021 11:04:18 a. m.
171,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,721 ppm,,,,13/09/2021 11:04:19 a. m.
172,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,721 ppm,,,,13/09/2021 11:04:20 a. m.
173,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,721 ppm,,,,13/09/2021 11:04:21 a. m.
174,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,723 ppm,,,,13/09/2021 11:04:22 a. m.
175,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,723 ppm,,,,13/09/2021 11:04:23 a. m.
176,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,725 ppm,,,,13/09/2021 11:04:24 a. m.
177,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,725 ppm,,,,13/09/2021 11:04:25 a. m.
178,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,728 ppm,,,,13/09/2021 11:04:26 a. m.
179,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,728 ppm,,,,13/09/2021 11:04:27 a. m.
180,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,730 ppm,,,,13/09/2021 11:04:28 a. m.
181,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,730 ppm,,,,13/09/2021 11:04:29 a. m.
182,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,735 ppm,,,,13/09/2021 11:04:30 a. m.
183,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,735 ppm,,,,13/09/2021 11:04:31 a. m.
184,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,741 ppm,,,,13/09/2021 11:04:32 a. m.
185,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,741 ppm,,,,13/09/2021 11:04:33 a. m.
186,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,745 ppm,,,,13/09/2021 11:04:34 a. m.
187,,25.3 °C,21.5 °C,20.1 °C,73.2 %,1 ppm,745 ppm,,,,13/09/2021 11:04:35 a. m.
188,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,746 ppm,,,,13/09/2021 11:04:36 a. m.
189,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,746 ppm,,,,13/09/2021 11:04:37 a. m.
190,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,751 ppm,,,,13/09/2021 11:04:38 a. m.
191,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,751 ppm,,,,13/09/2021 11:04:39 a. m.
192,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,754 ppm,,,,13/09/2021 11:04:40 a. m.
193,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,754 ppm,,,,13/09/2021 11:04:41 a. m.
194,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,756 ppm,,,,13/09/2021 11:04:42 a. m.
195,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,755 ppm,,,,13/09/2021 11:04:43 a. m.
196,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,758 ppm,,,,13/09/2021 11:04:44 a. m.
197,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,758 ppm,,,,13/09/2021 11:04:45 a. m.
198,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,760 ppm,,,,13/09/2021 11:04:46 a. m.
199,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,760 ppm,,,,13/09/2021 11:04:47 a. m.
200,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,763 ppm,,,,13/09/2021 11:04:48 a. m.
201,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,763 ppm,,,,13/09/2021 11:04:49 a. m.
202,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,765 ppm,,,,13/09/2021 11:04:50 a. m.
203,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,765 ppm,,,,13/09/2021 11:04:51 a. m.
204,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,764 ppm,,,,13/09/2021 11:04:52 a. m.
205,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,764 ppm,,,,13/09/2021 11:04:53 a. m.
206,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,763 ppm,,,,13/09/2021 11:04:54 a. m.
207,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,763 ppm,,,,13/09/2021 11:04:55 a. m.
208,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,764 ppm,,,,13/09/2021 11:04:56 a. m.
209,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,764 ppm,,,,13/09/2021 11:04:57 a. m.
210,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,767 ppm,,,,13/09/2021 11:04:58 a. m.
211,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,767 ppm,,,,13/09/2021 11:04:59 a. m.
212,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,769 ppm,,,,13/09/2021 11:05:00 a. m.
213,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,769 ppm,,,,13/09/2021 11:05:01 a. m.
214,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,770 ppm,,,,13/09/2021 11:05:02 a. m.
215,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,769 ppm,,,,13/09/2021 11:05:03 a. m.
216,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,770 ppm,,,,13/09/2021 11:05:04 a. m.
217,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,770 ppm,,,,13/09/2021 11:05:05 a. m.
218,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,769 ppm,,,,13/09/2021 11:05:06 a. m.
219,,25.3 °C,21.5 °C,20.1 °C,73.3 %,1 ppm,769 ppm,,,,13/09/2021 11:05:07 a. m.
