Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
39,,25.5 °C,21.4 °C,20.0 °C,71.9 %,1 ppm,459 ppm,,,,13/09/2021 10:23:13 a. m.
40,,25.5 °C,21.4 °C,20.0 °C,71.9 %,1 ppm,463 ppm,,,,13/09/2021 10:23:14 a. m.
41,,25.5 °C,21.4 °C,20.0 °C,71.9 %,1 ppm,463 ppm,,,,13/09/2021 10:23:15 a. m.
42,,25.5 °C,21.4 °C,20.0 °C,71.9 %,1 ppm,464 ppm,,,,13/09/2021 10:23:16 a. m.
43,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,465 ppm,,,,13/09/2021 10:23:17 a. m.
44,,25.4 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,466 ppm,,,,13/09/2021 10:23:18 a. m.
45,,25.4 °C,21.3 °C,19.9 °C,71.9 %,1 ppm,465 ppm,,,,13/09/2021 10:23:19 a. m.
46,,25.5 °C,21.3 °C,19.9 °C,71.9 %,1 ppm,468 ppm,,,,13/09/2021 10:23:20 a. m.
47,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,468 ppm,,,,13/09/2021 10:23:21 a. m.
48,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,471 ppm,,,,13/09/2021 10:23:22 a. m.
49,,25.5 °C,21.4 °C,20.0 °C,71.9 %,1 ppm,471 ppm,,,,13/09/2021 10:23:23 a. m.
50,,25.5 °C,21.4 °C,20.0 °C,71.9 %,1 ppm,473 ppm,,,,13/09/2021 10:23:24 a. m.
51,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,473 ppm,,,,13/09/2021 10:23:25 a. m.
52,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,477 ppm,,,,13/09/2021 10:23:26 a. m.
53,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,476 ppm,,,,13/09/2021 10:23:27 a. m.
54,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,481 ppm,,,,13/09/2021 10:23:28 a. m.
55,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,481 ppm,,,,13/09/2021 10:23:29 a. m.
56,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,482 ppm,,,,13/09/2021 10:23:30 a. m.
57,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,482 ppm,,,,13/09/2021 10:23:31 a. m.
58,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,482 ppm,,,,13/09/2021 10:23:32 a. m.
59,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,482 ppm,,,,13/09/2021 10:23:33 a. m.
60,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,483 ppm,,,,13/09/2021 10:23:34 a. m.
61,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,483 ppm,,,,13/09/2021 10:23:35 a. m.
62,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,483 ppm,,,,13/09/2021 10:23:36 a. m.
63,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,482 ppm,,,,13/09/2021 10:23:37 a. m.
64,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,485 ppm,,,,13/09/2021 10:23:38 a. m.
65,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,485 ppm,,,,13/09/2021 10:23:39 a. m.
66,,25.5 °C,21.4 °C,20.0 °C,72.0 %,1 ppm,488 ppm,,,,13/09/2021 10:23:40 a. m.
67,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,488 ppm,,,,13/09/2021 10:23:41 a. m.
68,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,491 ppm,,,,13/09/2021 10:23:42 a. m.
69,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,491 ppm,,,,13/09/2021 10:23:43 a. m.
70,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,491 ppm,,,,13/09/2021 10:23:44 a. m.
71,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,491 ppm,,,,13/09/2021 10:23:45 a. m.
72,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,493 ppm,,,,13/09/2021 10:23:46 a. m.
73,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,493 ppm,,,,13/09/2021 10:23:47 a. m.
74,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,498 ppm,,,,13/09/2021 10:23:48 a. m.
75,,25.5 °C,21.4 °C,20.0 °C,72.1 %,1 ppm,498 ppm,,,,13/09/2021 10:23:49 a. m.
76,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,504 ppm,,,,13/09/2021 10:23:50 a. m.
77,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,504 ppm,,,,13/09/2021 10:23:51 a. m.
78,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,509 ppm,,,,13/09/2021 10:23:52 a. m.
79,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,509 ppm,,,,13/09/2021 10:23:53 a. m.
80,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,513 ppm,,,,13/09/2021 10:23:54 a. m.
81,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,513 ppm,,,,13/09/2021 10:23:55 a. m.
82,,25.5 °C,21.5 °C,20.1 °C,72.1 %,1 ppm,516 ppm,,,,13/09/2021 10:23:56 a. m.
83,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,515 ppm,,,,13/09/2021 10:23:57 a. m.
84,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,518 ppm,,,,13/09/2021 10:23:58 a. m.
85,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,518 ppm,,,,13/09/2021 10:23:59 a. m.
86,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,521 ppm,,,,13/09/2021 10:24:00 a. m.
87,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,521 ppm,,,,13/09/2021 10:24:01 a. m.
88,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,524 ppm,,,,13/09/2021 10:24:02 a. m.
89,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,524 ppm,,,,13/09/2021 10:24:03 a. m.
90,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,526 ppm,,,,13/09/2021 10:24:04 a. m.
91,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,526 ppm,,,,13/09/2021 10:24:05 a. m.
92,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,527 ppm,,,,13/09/2021 10:24:06 a. m.
93,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,528 ppm,,,,13/09/2021 10:24:07 a. m.
94,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,529 ppm,,,,13/09/2021 10:24:08 a. m.
95,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,529 ppm,,,,13/09/2021 10:24:09 a. m.
96,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,533 ppm,,,,13/09/2021 10:24:10 a. m.
97,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,533 ppm,,,,13/09/2021 10:24:11 a. m.
98,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,538 ppm,,,,13/09/2021 10:24:12 a. m.
99,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,538 ppm,,,,13/09/2021 10:24:13 a. m.
100,,25.5 °C,21.5 °C,20.1 °C,72.2 %,1 ppm,540 ppm,,,,13/09/2021 10:24:14 a. m.
101,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,540 ppm,,,,13/09/2021 10:24:15 a. m.
102,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,543 ppm,,,,13/09/2021 10:24:16 a. m.
103,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,541 ppm,,,,13/09/2021 10:24:17 a. m.
104,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,542 ppm,,,,13/09/2021 10:24:18 a. m.
105,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,542 ppm,,,,13/09/2021 10:24:19 a. m.
106,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,547 ppm,,,,13/09/2021 10:24:20 a. m.
107,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,547 ppm,,,,13/09/2021 10:24:21 a. m.
108,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,553 ppm,,,,13/09/2021 10:24:22 a. m.
109,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,553 ppm,,,,13/09/2021 10:24:23 a. m.
110,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,558 ppm,,,,13/09/2021 10:24:24 a. m.
111,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,558 ppm,,,,13/09/2021 10:24:25 a. m.
112,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,559 ppm,,,,13/09/2021 10:24:26 a. m.
113,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,559 ppm,,,,13/09/2021 10:24:27 a. m.
114,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,559 ppm,,,,13/09/2021 10:24:28 a. m.
115,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,559 ppm,,,,13/09/2021 10:24:29 a. m.
116,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,559 ppm,,,,13/09/2021 10:24:30 a. m.
117,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,559 ppm,,,,13/09/2021 10:24:31 a. m.
118,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,560 ppm,,,,13/09/2021 10:24:32 a. m.
119,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,560 ppm,,,,13/09/2021 10:24:33 a. m.
120,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,562 ppm,,,,13/09/2021 10:24:34 a. m.
121,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,562 ppm,,,,13/09/2021 10:24:35 a. m.
122,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,566 ppm,,,,13/09/2021 10:24:36 a. m.
123,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,566 ppm,,,,13/09/2021 10:24:37 a. m.
124,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,568 ppm,,,,13/09/2021 10:24:38 a. m.
125,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,568 ppm,,,,13/09/2021 10:24:39 a. m.
126,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,568 ppm,,,,13/09/2021 10:24:40 a. m.
127,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 10:24:41 a. m.
128,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,565 ppm,,,,13/09/2021 10:24:42 a. m.
129,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,565 ppm,,,,13/09/2021 10:24:43 a. m.
130,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,566 ppm,,,,13/09/2021 10:24:44 a. m.
131,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,566 ppm,,,,13/09/2021 10:24:45 a. m.
132,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 10:24:46 a. m.
133,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 10:24:47 a. m.
134,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 10:24:48 a. m.
135,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,569 ppm,,,,13/09/2021 10:24:49 a. m.
136,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 10:24:50 a. m.
137,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 10:24:51 a. m.
138,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,568 ppm,,,,13/09/2021 10:24:52 a. m.
139,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,568 ppm,,,,13/09/2021 10:24:53 a. m.
140,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,570 ppm,,,,13/09/2021 10:24:54 a. m.
141,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,570 ppm,,,,13/09/2021 10:24:55 a. m.
142,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:24:56 a. m.
143,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:24:57 a. m.
144,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,575 ppm,,,,13/09/2021 10:24:58 a. m.
145,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,575 ppm,,,,13/09/2021 10:24:59 a. m.
146,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,576 ppm,,,,13/09/2021 10:25:00 a. m.
147,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,576 ppm,,,,13/09/2021 10:25:01 a. m.
148,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,577 ppm,,,,13/09/2021 10:25:02 a. m.
149,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,577 ppm,,,,13/09/2021 10:25:03 a. m.
150,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,577 ppm,,,,13/09/2021 10:25:04 a. m.
151,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,577 ppm,,,,13/09/2021 10:25:05 a. m.
152,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,579 ppm,,,,13/09/2021 10:25:06 a. m.
153,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,579 ppm,,,,13/09/2021 10:25:07 a. m.
154,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,582 ppm,,,,13/09/2021 10:25:08 a. m.
155,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,582 ppm,,,,13/09/2021 10:25:09 a. m.
156,,25.5 °C,21.5 °C,20.1 °C,72.3 %,1 ppm,582 ppm,,,,13/09/2021 10:25:10 a. m.
157,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,582 ppm,,,,13/09/2021 10:25:11 a. m.
158,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,580 ppm,,,,13/09/2021 10:25:12 a. m.
159,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,577 ppm,,,,13/09/2021 10:25:13 a. m.
160,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,577 ppm,,,,13/09/2021 10:25:14 a. m.
161,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,571 ppm,,,,13/09/2021 10:25:15 a. m.
162,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,571 ppm,,,,13/09/2021 10:25:16 a. m.
163,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,566 ppm,,,,13/09/2021 10:25:17 a. m.
164,,25.6 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,566 ppm,,,,13/09/2021 10:25:18 a. m.
165,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,569 ppm,,,,13/09/2021 10:25:19 a. m.
166,,25.5 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,569 ppm,,,,13/09/2021 10:25:20 a. m.
167,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,570 ppm,,,,13/09/2021 10:25:21 a. m.
168,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,571 ppm,,,,13/09/2021 10:25:22 a. m.
169,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,571 ppm,,,,13/09/2021 10:25:23 a. m.
170,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,571 ppm,,,,13/09/2021 10:25:24 a. m.
171,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:25:25 a. m.
172,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:25:26 a. m.
173,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:25:27 a. m.
174,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:25:28 a. m.
175,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:29 a. m.
176,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:30 a. m.
177,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:31 a. m.
178,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:32 a. m.
179,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:33 a. m.
180,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:34 a. m.
181,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:35 a. m.
182,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:36 a. m.
183,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,575 ppm,,,,13/09/2021 10:25:37 a. m.
184,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,575 ppm,,,,13/09/2021 10:25:38 a. m.
185,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,575 ppm,,,,13/09/2021 10:25:39 a. m.
186,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,575 ppm,,,,13/09/2021 10:25:40 a. m.
187,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:41 a. m.
188,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:42 a. m.
189,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:43 a. m.
190,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,573 ppm,,,,13/09/2021 10:25:44 a. m.
191,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:25:45 a. m.
192,,25.6 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,572 ppm,,,,13/09/2021 10:25:46 a. m.
193,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:47 a. m.
194,,25.5 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,574 ppm,,,,13/09/2021 10:25:48 a. m.
195,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,579 ppm,,,,13/09/2021 10:25:49 a. m.
196,,25.6 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,579 ppm,,,,13/09/2021 10:25:50 a. m.
197,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,584 ppm,,,,13/09/2021 10:25:51 a. m.
198,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,583 ppm,,,,13/09/2021 10:25:52 a. m.
199,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,587 ppm,,,,13/09/2021 10:25:53 a. m.
200,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,587 ppm,,,,13/09/2021 10:25:54 a. m.
201,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,592 ppm,,,,13/09/2021 10:25:55 a. m.
202,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,592 ppm,,,,13/09/2021 10:25:56 a. m.
203,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,594 ppm,,,,13/09/2021 10:25:57 a. m.
204,,25.5 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,594 ppm,,,,13/09/2021 10:25:58 a. m.
205,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,594 ppm,,,,13/09/2021 10:25:59 a. m.
206,,25.6 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,594 ppm,,,,13/09/2021 10:26:00 a. m.
207,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,597 ppm,,,,13/09/2021 10:26:01 a. m.
208,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,598 ppm,,,,13/09/2021 10:26:02 a. m.
209,,25.6 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,601 ppm,,,,13/09/2021 10:26:03 a. m.
210,,25.5 °C,21.6 °C,20.2 °C,72.4 %,1 ppm,601 ppm,,,,13/09/2021 10:26:04 a. m.
211,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,600 ppm,,,,13/09/2021 10:26:05 a. m.
212,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,600 ppm,,,,13/09/2021 10:26:06 a. m.
213,,25.5 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,598 ppm,,,,13/09/2021 10:26:07 a. m.
214,,25.6 °C,21.5 °C,20.1 °C,72.4 %,1 ppm,598 ppm,,,,13/09/2021 10:26:08 a. m.
215,,25.6 °C,21.6 °C,20.2 °C,72.5 %,1 ppm,602 ppm,,,,13/09/2021 10:26:09 a. m.
216,,25.5 °C,21.6 °C,20.2 °C,72.5 %,1 ppm,602 ppm,,,,13/09/2021 10:26:10 a. m.
217,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,603 ppm,,,,13/09/2021 10:26:11 a. m.
218,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,603 ppm,,,,13/09/2021 10:26:12 a. m.
219,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,605 ppm,,,,13/09/2021 10:26:13 a. m.
