Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
81,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:23 p. m.
82,,25.5 °C,19.7 °C,17.4 °C,61.0 %,1 ppm,419 ppm,,,,23/09/2021 02:11:24 p. m.
83,,25.5 °C,19.7 °C,17.4 °C,61.0 %,0 ppm,419 ppm,,,,23/09/2021 02:11:25 p. m.
84,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,418 ppm,,,,23/09/2021 02:11:26 p. m.
85,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,418 ppm,,,,23/09/2021 02:11:27 p. m.
86,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:28 p. m.
87,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:29 p. m.
88,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,421 ppm,,,,23/09/2021 02:11:30 p. m.
89,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,421 ppm,,,,23/09/2021 02:11:31 p. m.
90,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:32 p. m.
91,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:33 p. m.
92,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,419 ppm,,,,23/09/2021 02:11:34 p. m.
93,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,419 ppm,,,,23/09/2021 02:11:35 p. m.
94,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:36 p. m.
95,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,420 ppm,,,,23/09/2021 02:11:37 p. m.
96,,25.5 °C,19.7 °C,17.4 °C,61.2 %,1 ppm,420 ppm,,,,23/09/2021 02:11:38 p. m.
97,,25.5 °C,19.7 °C,17.4 °C,61.2 %,1 ppm,420 ppm,,,,23/09/2021 02:11:39 p. m.
98,,25.5 °C,19.7 °C,17.4 °C,61.2 %,1 ppm,420 ppm,,,,23/09/2021 02:11:40 p. m.
99,,25.5 °C,19.7 °C,17.4 °C,61.2 %,1 ppm,420 ppm,,,,23/09/2021 02:11:41 p. m.
100,,25.5 °C,19.7 °C,17.4 °C,61.3 %,1 ppm,422 ppm,,,,23/09/2021 02:11:42 p. m.
101,,25.5 °C,19.8 °C,17.5 °C,61.3 %,1 ppm,422 ppm,,,,23/09/2021 02:11:43 p. m.
102,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,418 ppm,,,,23/09/2021 02:11:44 p. m.
103,,25.5 °C,19.8 °C,17.5 °C,61.4 %,0 ppm,418 ppm,,,,23/09/2021 02:11:45 p. m.
104,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,416 ppm,,,,23/09/2021 02:11:46 p. m.
105,,25.5 °C,19.8 °C,17.5 °C,61.5 %,0 ppm,416 ppm,,,,23/09/2021 02:11:47 p. m.
106,,25.5 °C,19.8 °C,17.5 °C,61.6 %,1 ppm,415 ppm,,,,23/09/2021 02:11:48 p. m.
107,,25.5 °C,19.8 °C,17.5 °C,61.6 %,1 ppm,415 ppm,,,,23/09/2021 02:11:49 p. m.
108,,25.5 °C,19.8 °C,17.5 °C,61.6 %,0 ppm,415 ppm,,,,23/09/2021 02:11:50 p. m.
109,,25.5 °C,19.8 °C,17.5 °C,61.6 %,1 ppm,415 ppm,,,,23/09/2021 02:11:51 p. m.
110,,25.5 °C,19.8 °C,17.5 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:11:52 p. m.
111,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:11:53 p. m.
112,,25.5 °C,19.9 °C,17.6 °C,61.8 %,0 ppm,415 ppm,,,,23/09/2021 02:11:54 p. m.
113,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,415 ppm,,,,23/09/2021 02:11:55 p. m.
114,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,416 ppm,,,,23/09/2021 02:11:56 p. m.
115,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,416 ppm,,,,23/09/2021 02:11:57 p. m.
116,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,415 ppm,,,,23/09/2021 02:11:58 p. m.
117,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,415 ppm,,,,23/09/2021 02:11:59 p. m.
118,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,415 ppm,,,,23/09/2021 02:12:00 p. m.
119,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,415 ppm,,,,23/09/2021 02:12:01 p. m.
120,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,414 ppm,,,,23/09/2021 02:12:02 p. m.
121,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,414 ppm,,,,23/09/2021 02:12:03 p. m.
122,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:12:04 p. m.
123,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:12:05 p. m.
124,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,416 ppm,,,,23/09/2021 02:12:06 p. m.
125,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,416 ppm,,,,23/09/2021 02:12:07 p. m.
126,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:12:08 p. m.
127,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:12:09 p. m.
128,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,411 ppm,,,,23/09/2021 02:12:10 p. m.
129,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,411 ppm,,,,23/09/2021 02:12:11 p. m.
130,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,411 ppm,,,,23/09/2021 02:12:12 p. m.
131,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,411 ppm,,,,23/09/2021 02:12:13 p. m.
132,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,412 ppm,,,,23/09/2021 02:12:14 p. m.
133,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,412 ppm,,,,23/09/2021 02:12:15 p. m.
134,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,413 ppm,,,,23/09/2021 02:12:16 p. m.
135,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,414 ppm,,,,23/09/2021 02:12:17 p. m.
136,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:12:18 p. m.
137,,25.5 °C,19.9 °C,17.6 °C,61.7 %,1 ppm,415 ppm,,,,23/09/2021 02:12:19 p. m.
138,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,416 ppm,,,,23/09/2021 02:12:20 p. m.
139,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,416 ppm,,,,23/09/2021 02:12:21 p. m.
140,,25.5 °C,19.9 °C,17.6 °C,61.9 %,1 ppm,415 ppm,,,,23/09/2021 02:12:22 p. m.
141,,25.5 °C,19.9 °C,17.6 °C,61.9 %,1 ppm,415 ppm,,,,23/09/2021 02:12:23 p. m.
142,,25.5 °C,19.9 °C,17.6 °C,62.0 %,1 ppm,416 ppm,,,,23/09/2021 02:12:24 p. m.
143,,25.5 °C,19.9 °C,17.6 °C,62.0 %,1 ppm,416 ppm,,,,23/09/2021 02:12:25 p. m.
144,,25.5 °C,19.9 °C,17.6 °C,62.1 %,1 ppm,417 ppm,,,,23/09/2021 02:12:26 p. m.
145,,25.5 °C,19.9 °C,17.7 °C,62.1 %,0 ppm,417 ppm,,,,23/09/2021 02:12:27 p. m.
146,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,417 ppm,,,,23/09/2021 02:12:28 p. m.
147,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,417 ppm,,,,23/09/2021 02:12:29 p. m.
148,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,417 ppm,,,,23/09/2021 02:12:30 p. m.
149,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,417 ppm,,,,23/09/2021 02:12:31 p. m.
150,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,416 ppm,,,,23/09/2021 02:12:32 p. m.
151,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,416 ppm,,,,23/09/2021 02:12:33 p. m.
152,,25.5 °C,19.9 °C,17.7 °C,62.1 %,0 ppm,416 ppm,,,,23/09/2021 02:12:34 p. m.
153,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,416 ppm,,,,23/09/2021 02:12:35 p. m.
154,,25.5 °C,19.9 °C,17.7 °C,62.1 %,1 ppm,416 ppm,,,,23/09/2021 02:12:36 p. m.
155,,25.5 °C,19.9 °C,17.6 °C,62.1 %,1 ppm,417 ppm,,,,23/09/2021 02:12:37 p. m.
156,,25.5 °C,19.9 °C,17.6 °C,62.0 %,1 ppm,418 ppm,,,,23/09/2021 02:12:38 p. m.
157,,25.5 °C,19.9 °C,17.6 °C,62.0 %,1 ppm,418 ppm,,,,23/09/2021 02:12:39 p. m.
158,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,421 ppm,,,,23/09/2021 02:12:40 p. m.
159,,25.5 °C,19.9 °C,17.6 °C,61.8 %,1 ppm,421 ppm,,,,23/09/2021 02:12:41 p. m.
160,,25.5 °C,19.9 °C,17.6 °C,61.2 %,1 ppm,421 ppm,,,,23/09/2021 02:12:42 p. m.
161,,25.5 °C,19.7 °C,17.4 °C,61.2 %,1 ppm,421 ppm,,,,23/09/2021 02:12:43 p. m.
162,,25.5 °C,19.7 °C,17.4 °C,60.9 %,1 ppm,420 ppm,,,,23/09/2021 02:12:44 p. m.
163,,25.5 °C,19.7 °C,17.4 °C,60.9 %,1 ppm,420 ppm,,,,23/09/2021 02:12:45 p. m.
164,,25.5 °C,19.7 °C,17.4 °C,60.8 %,1 ppm,420 ppm,,,,23/09/2021 02:12:46 p. m.
165,,25.5 °C,19.7 °C,17.3 °C,60.8 %,1 ppm,420 ppm,,,,23/09/2021 02:12:47 p. m.
166,,25.5 °C,19.7 °C,17.3 °C,60.8 %,1 ppm,422 ppm,,,,23/09/2021 02:12:48 p. m.
167,,25.5 °C,19.7 °C,17.3 °C,60.8 %,1 ppm,422 ppm,,,,23/09/2021 02:12:49 p. m.
168,,25.5 °C,19.7 °C,17.3 °C,60.9 %,1 ppm,423 ppm,,,,23/09/2021 02:12:50 p. m.
169,,25.5 °C,19.7 °C,17.3 °C,60.9 %,1 ppm,423 ppm,,,,23/09/2021 02:12:51 p. m.
170,,25.5 °C,19.7 °C,17.3 °C,61.1 %,1 ppm,423 ppm,,,,23/09/2021 02:12:52 p. m.
171,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,423 ppm,,,,23/09/2021 02:12:53 p. m.
172,,25.5 °C,19.7 °C,17.4 °C,61.3 %,1 ppm,422 ppm,,,,23/09/2021 02:12:54 p. m.
173,,25.5 °C,19.7 °C,17.4 °C,61.3 %,0 ppm,422 ppm,,,,23/09/2021 02:12:55 p. m.
174,,25.5 °C,19.7 °C,17.4 °C,61.3 %,1 ppm,420 ppm,,,,23/09/2021 02:12:56 p. m.
175,,25.5 °C,19.8 °C,17.5 °C,61.3 %,1 ppm,420 ppm,,,,23/09/2021 02:12:57 p. m.
176,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,419 ppm,,,,23/09/2021 02:12:58 p. m.
177,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,419 ppm,,,,23/09/2021 02:12:59 p. m.
178,,25.5 °C,19.8 °C,17.5 °C,61.4 %,0 ppm,418 ppm,,,,23/09/2021 02:13:00 p. m.
179,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,418 ppm,,,,23/09/2021 02:13:01 p. m.
180,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,419 ppm,,,,23/09/2021 02:13:02 p. m.
181,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,419 ppm,,,,23/09/2021 02:13:03 p. m.
182,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,420 ppm,,,,23/09/2021 02:13:04 p. m.
183,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,420 ppm,,,,23/09/2021 02:13:05 p. m.
184,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,422 ppm,,,,23/09/2021 02:13:06 p. m.
185,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,422 ppm,,,,23/09/2021 02:13:07 p. m.
186,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,424 ppm,,,,23/09/2021 02:13:08 p. m.
187,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,424 ppm,,,,23/09/2021 02:13:09 p. m.
188,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,425 ppm,,,,23/09/2021 02:13:10 p. m.
189,,25.5 °C,19.8 °C,17.5 °C,61.4 %,0 ppm,425 ppm,,,,23/09/2021 02:13:11 p. m.
190,,25.5 °C,19.8 °C,17.5 °C,61.1 %,1 ppm,425 ppm,,,,23/09/2021 02:13:12 p. m.
191,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,425 ppm,,,,23/09/2021 02:13:13 p. m.
192,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,425 ppm,,,,23/09/2021 02:13:14 p. m.
193,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,425 ppm,,,,23/09/2021 02:13:15 p. m.
194,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,425 ppm,,,,23/09/2021 02:13:16 p. m.
195,,25.5 °C,19.7 °C,17.4 °C,61.1 %,1 ppm,425 ppm,,,,23/09/2021 02:13:17 p. m.
196,,25.5 °C,19.7 °C,17.4 °C,61.3 %,1 ppm,425 ppm,,,,23/09/2021 02:13:18 p. m.
197,,25.5 °C,19.7 °C,17.4 °C,61.3 %,1 ppm,425 ppm,,,,23/09/2021 02:13:19 p. m.
198,,25.5 °C,19.7 °C,17.4 °C,61.4 %,1 ppm,425 ppm,,,,23/09/2021 02:13:20 p. m.
199,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,425 ppm,,,,23/09/2021 02:13:21 p. m.
200,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,426 ppm,,,,23/09/2021 02:13:22 p. m.
201,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,426 ppm,,,,23/09/2021 02:13:23 p. m.
202,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,426 ppm,,,,23/09/2021 02:13:24 p. m.
203,,25.5 °C,19.8 °C,17.5 °C,61.4 %,1 ppm,426 ppm,,,,23/09/2021 02:13:25 p. m.
204,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,426 ppm,,,,23/09/2021 02:13:26 p. m.
205,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,426 ppm,,,,23/09/2021 02:13:27 p. m.
206,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,427 ppm,,,,23/09/2021 02:13:28 p. m.
207,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,427 ppm,,,,23/09/2021 02:13:29 p. m.
208,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,426 ppm,,,,23/09/2021 02:13:30 p. m.
209,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,426 ppm,,,,23/09/2021 02:13:31 p. m.
210,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,427 ppm,,,,23/09/2021 02:13:32 p. m.
211,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,427 ppm,,,,23/09/2021 02:13:33 p. m.
212,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,427 ppm,,,,23/09/2021 02:13:34 p. m.
213,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,428 ppm,,,,23/09/2021 02:13:35 p. m.
214,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,428 ppm,,,,23/09/2021 02:13:36 p. m.
215,,25.5 °C,19.8 °C,17.5 °C,61.5 %,0 ppm,429 ppm,,,,23/09/2021 02:13:37 p. m.
216,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,429 ppm,,,,23/09/2021 02:13:38 p. m.
217,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,429 ppm,,,,23/09/2021 02:13:39 p. m.
218,,25.5 °C,19.8 °C,17.5 °C,61.5 %,1 ppm,429 ppm,,,,23/09/2021 02:13:40 p. m.
