Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
200,,25.4 °C,20.5 °C,18.6 °C,66.20%,5 ppm,445 ppm,,,,28/06/2021 13:31
201,,25.4 °C,20.5 °C,18.6 °C,66.20%,5 ppm,446 ppm,,,,28/06/2021 13:31
202,,25.4 °C,20.5 °C,18.6 °C,66.20%,5 ppm,447 ppm,,,,28/06/2021 13:31
203,,25.5 °C,20.6 °C,18.7 °C,66.10%,5 ppm,449 ppm,,,,28/06/2021 13:32
204,,25.4 °C,20.5 °C,18.6 °C,66.10%,4 ppm,447 ppm,,,,28/06/2021 13:32
205,,25.4 °C,20.5 °C,18.6 °C,66.10%,4 ppm,452 ppm,,,,28/06/2021 13:32
206,,25.4 °C,20.5 °C,18.6 °C,66.10%,4 ppm,452 ppm,,,,28/06/2021 13:32
207,,25.4 °C,20.5 °C,18.6 °C,66.10%,5 ppm,452 ppm,,,,28/06/2021 13:32
208,,25.4 °C,20.5 °C,18.6 °C,66.10%,4 ppm,451 ppm,,,,28/06/2021 13:32
209,,25.4 °C,20.5 °C,18.6 °C,66.10%,5 ppm,447 ppm,,,,28/06/2021 13:33
210,,25.4 °C,20.4 °C,18.5 °C,66.10%,5 ppm,445 ppm,,,,28/06/2021 13:33
211,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,446 ppm,,,,28/06/2021 13:33
212,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,450 ppm,,,,28/06/2021 13:33
213,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,446 ppm,,,,28/06/2021 13:33
214,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,450 ppm,,,,28/06/2021 13:33
215,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,450 ppm,,,,28/06/2021 13:34
216,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,451 ppm,,,,28/06/2021 13:34
217,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,453 ppm,,,,28/06/2021 13:34
218,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,454 ppm,,,,28/06/2021 13:34
219,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,449 ppm,,,,28/06/2021 13:34
220,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,447 ppm,,,,28/06/2021 13:34
221,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,450 ppm,,,,28/06/2021 13:35
222,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,452 ppm,,,,28/06/2021 13:35
223,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,450 ppm,,,,28/06/2021 13:35
224,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,444 ppm,,,,28/06/2021 13:35
225,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,440 ppm,,,,28/06/2021 13:35
226,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,432 ppm,,,,28/06/2021 13:35
227,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,435 ppm,,,,28/06/2021 13:36
228,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,444 ppm,,,,28/06/2021 13:36
229,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,447 ppm,,,,28/06/2021 13:36
230,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,451 ppm,,,,28/06/2021 13:36
231,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,453 ppm,,,,28/06/2021 13:36
232,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,452 ppm,,,,28/06/2021 13:36
233,,25.5 °C,20.5 °C,18.6 °C,65.90%,4 ppm,450 ppm,,,,28/06/2021 13:37
234,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,448 ppm,,,,28/06/2021 13:37
235,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,442 ppm,,,,28/06/2021 13:37
236,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,439 ppm,,,,28/06/2021 13:37
237,,25.5 °C,20.6 °C,18.7 °C,66.20%,5 ppm,430 ppm,,,,28/06/2021 13:37
238,,25.5 °C,20.6 °C,18.7 °C,66.20%,5 ppm,428 ppm,,,,28/06/2021 13:37
239,,25.5 °C,20.6 °C,18.7 °C,66.20%,4 ppm,427 ppm,,,,28/06/2021 13:38
240,,25.5 °C,20.6 °C,18.7 °C,66.20%,5 ppm,426 ppm,,,,28/06/2021 13:38
241,,25.5 °C,20.6 °C,18.7 °C,66.20%,4 ppm,434 ppm,,,,28/06/2021 13:38
242,,25.5 °C,20.6 °C,18.7 °C,66.20%,5 ppm,435 ppm,,,,28/06/2021 13:38
243,,25.5 °C,20.6 °C,18.7 °C,66.20%,4 ppm,439 ppm,,,,28/06/2021 13:38
244,,25.5 °C,20.5 °C,18.6 °C,66.10%,4 ppm,447 ppm,,,,28/06/2021 13:38
245,,25.5 °C,20.5 °C,18.6 °C,66.10%,5 ppm,445 ppm,,,,28/06/2021 13:39
246,,25.5 °C,20.5 °C,18.6 °C,66.10%,4 ppm,453 ppm,,,,28/06/2021 13:39
247,,25.5 °C,20.5 °C,18.6 °C,66.10%,5 ppm,458 ppm,,,,28/06/2021 13:39
248,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,452 ppm,,,,28/06/2021 13:39
249,,25.5 °C,20.5 °C,18.6 °C,66.00%,5 ppm,453 ppm,,,,28/06/2021 13:39
250,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,444 ppm,,,,28/06/2021 13:39
251,,25.5 °C,20.5 °C,18.6 °C,66.00%,4 ppm,442 ppm,,,,28/06/2021 13:40
