,s8lp,sen0220,t3022,mh-z14a,fluke
2021-07-01 15:35:00,417.0,421.5,448.0,450.0,
2021-07-01 15:35:15,418.0,420.0,449.0,449.0,
2021-07-01 15:35:30,418.0,420.5,449.0,448.0,
2021-07-01 15:35:45,418.0,421.0,448.0,448.0,
2021-07-01 15:36:00,419.0,422.5,448.0,448.0,
2021-07-01 15:36:15,418.0,421.6666666666667,449.0,447.0,
2021-07-01 15:36:30,418.0,421.0,447.0,447.0,
2021-07-01 15:36:45,418.0,422.0,447.0,447.0,
2021-07-01 15:37:00,419.0,420.5,447.0,448.0,
2021-07-01 15:37:15,419.0,422.0,447.0,449.0,
2021-07-01 15:37:30,419.0,423.0,447.0,450.0,
2021-07-01 15:37:45,419.0,420.0,448.0,451.0,
2021-07-01 15:38:00,419.0,420.0,448.0,452.0,
2021-07-01 15:38:15,418.0,420.0,447.0,453.0,
2021-07-01 15:38:30,418.0,419.5,446.0,454.0,
2021-07-01 15:38:45,419.0,418.0,445.0,454.0,
2021-07-01 15:39:00,419.0,417.5,444.0,455.0,
2021-07-01 15:39:15,420.0,418.0,444.0,456.0,
2021-07-01 15:39:30,420.0,418.0,444.0,457.0,
2021-07-01 15:39:45,420.0,418.6666666666667,444.0,458.0,
2021-07-01 15:40:00,419.0,419.0,445.0,460.0,429.0
2021-07-01 15:40:15,419.0,417.0,445.0,461.0,435.0
2021-07-01 15:40:30,,498.0,,,433.0
2021-07-01 15:40:45,437.0,575.0,446.0,462.0,441.0
2021-07-01 15:41:00,602.0,646.5,451.0,464.0,471.0
2021-07-01 15:41:15,688.0,676.0,459.0,515.0,507.0
2021-07-01 15:41:30,725.0,710.0,487.0,575.0,544.0
2021-07-01 15:41:45,747.0,723.5,532.0,612.0,562.0
2021-07-01 15:42:00,747.0,730.5,539.0,638.0,585.0
2021-07-01 15:42:15,750.0,734.0,550.0,675.0,598.0
2021-07-01 15:42:30,750.0,735.0,581.0,703.0,606.0
2021-07-01 15:42:45,750.0,738.5,588.0,729.0,615.0
2021-07-01 15:43:00,749.0,740.5,593.0,758.0,616.0
2021-07-01 15:43:15,750.0,741.0,600.0,776.0,626.0
2021-07-01 15:43:30,749.0,741.6666666666666,604.0,793.0,633.0
2021-07-01 15:43:45,749.0,742.0,609.0,808.0,634.0
2021-07-01 15:44:00,749.0,743.0,615.0,825.0,644.0
2021-07-01 15:44:15,749.0,744.0,625.0,834.0,651.0
2021-07-01 15:44:30,750.0,744.5,632.0,842.0,652.0
2021-07-01 15:44:45,749.0,743.5,638.0,848.0,649.0
2021-07-01 15:45:00,749.0,743.0,646.0,856.0,640.0
2021-07-01 15:45:15,749.0,744.6666666666666,652.0,862.0,645.0
2021-07-01 15:45:30,,744.5,,,655.0
2021-07-01 15:45:45,749.0,744.0,656.0,869.0,661.0
2021-07-01 15:46:00,749.0,744.6666666666666,664.0,873.0,667.0
2021-07-01 15:46:15,749.0,744.0,671.0,878.0,671.0
2021-07-01 15:46:30,749.0,745.0,676.0,882.0,670.0
2021-07-01 15:46:45,749.0,745.5,683.0,885.0,665.0
2021-07-01 15:47:00,749.0,745.0,689.0,886.0,664.0
2021-07-01 15:47:15,750.0,746.5,695.0,888.0,670.0
2021-07-01 15:47:30,750.0,747.5,697.0,890.0,685.0
2021-07-01 15:47:45,750.0,746.3333333333334,703.0,891.0,688.0
2021-07-01 15:48:00,750.0,746.0,707.0,893.0,678.0
2021-07-01 15:48:15,750.0,746.0,711.0,896.0,682.0
2021-07-01 15:48:30,750.0,744.0,716.0,896.0,691.0
2021-07-01 15:48:45,749.0,742.0,721.0,896.0,704.0
2021-07-01 15:49:00,749.0,743.0,725.0,896.0,701.0
2021-07-01 15:49:15,750.0,744.5,728.0,897.0,703.0
2021-07-01 15:49:30,750.0,743.0,732.0,897.0,702.0
2021-07-01 15:49:45,750.0,744.0,736.0,897.0,710.0
2021-07-01 15:50:00,750.0,744.5,739.0,897.0,708.0
2021-07-01 15:50:15,749.0,744.0,743.0,897.0,701.0
2021-07-01 15:50:30,748.0,743.0,748.0,896.0,693.0
2021-07-01 15:50:45,748.0,743.5,750.0,896.0,703.0
2021-07-01 15:51:00,747.0,740.5,751.0,896.0,713.0
2021-07-01 15:51:15,748.0,740.5,752.0,894.0,708.0
2021-07-01 15:51:30,747.0,738.6666666666666,754.0,893.0,712.0
2021-07-01 15:51:45,,740.0,,,721.0
2021-07-01 15:52:00,747.0,740.0,757.0,893.0,723.0
2021-07-01 15:52:15,748.0,739.0,759.0,893.0,722.0
2021-07-01 15:52:30,748.0,740.0,761.0,892.0,729.0
2021-07-01 15:52:45,746.0,740.0,763.0,891.0,728.0
2021-07-01 15:53:00,746.0,741.5,765.0,891.0,728.0
2021-07-01 15:53:15,746.0,741.0,765.0,890.0,723.0
2021-07-01 15:53:30,747.0,740.0,766.0,889.0,719.0
2021-07-01 15:53:45,748.0,740.5,767.0,889.0,717.0
2021-07-01 15:54:00,748.0,742.0,769.0,889.0,722.0
2021-07-01 15:54:15,750.0,741.6666666666666,770.0,889.0,725.0
2021-07-01 15:54:30,751.0,743.0,774.0,889.0,733.0
2021-07-01 15:54:45,751.0,743.5,776.0,889.0,732.0
2021-07-01 15:55:00,751.0,743.5,776.0,888.0,738.0
2021-07-01 15:55:15,750.0,744.6666666666666,778.0,887.0,730.0
2021-07-01 15:55:30,751.0,744.0,780.0,887.0,731.0
2021-07-01 15:55:45,751.0,743.5,781.0,888.0,731.0
2021-07-01 15:56:00,750.0,742.6666666666666,782.0,888.0,741.0
2021-07-01 15:56:15,750.0,742.5,783.0,887.0,741.0
2021-07-01 15:56:30,750.0,742.5,784.0,888.0,742.0
2021-07-01 15:56:45,750.0,741.0,784.0,888.0,737.0
2021-07-01 15:57:00,749.0,742.3333333333334,785.0,888.0,726.0
2021-07-01 15:57:15,750.0,742.5,787.0,888.0,723.0
2021-07-01 15:57:30,751.0,741.0,786.0,887.0,738.0
2021-07-01 15:57:45,,742.6666666666666,,,737.0
2021-07-01 15:58:00,750.0,743.0,787.0,888.0,739.0
2021-07-01 15:58:15,750.0,744.0,788.0,888.0,744.0
2021-07-01 15:58:30,752.0,743.0,790.0,888.0,751.0
2021-07-01 15:58:45,753.0,742.0,793.0,888.0,760.0
2021-07-01 15:59:00,754.0,744.0,794.0,888.0,747.0
2021-07-01 15:59:15,753.0,744.0,793.0,888.0,745.0
2021-07-01 15:59:30,751.0,744.0,793.0,888.0,744.0
2021-07-01 15:59:45,753.0,745.0,793.0,888.0,749.0
2021-07-01 16:00:00,754.0,743.0,793.0,888.0,747.0
2021-07-01 16:00:15,754.0,742.5,794.0,887.0,748.0
2021-07-01 16:00:30,754.0,742.3333333333334,794.0,887.0,741.0
2021-07-01 16:00:45,754.0,744.5,794.0,888.0,753.0
2021-07-01 16:01:00,753.0,745.0,795.0,888.0,758.0
2021-07-01 16:01:15,752.0,745.0,795.0,888.0,757.0
2021-07-01 16:01:30,753.0,745.5,796.0,888.0,767.0
2021-07-01 16:01:45,754.0,746.5,795.0,888.0,773.0
2021-07-01 16:02:00,754.0,745.5,795.0,889.0,763.0
2021-07-01 16:02:15,754.0,745.3333333333334,795.0,888.0,762.0
2021-07-01 16:02:30,754.0,743.0,796.0,888.0,764.0
2021-07-01 16:02:45,754.0,743.0,796.0,888.0,766.0
2021-07-01 16:03:00,754.0,745.0,795.0,887.0,770.0
2021-07-01 16:03:15,754.0,744.5,793.0,887.0,764.0
2021-07-01 16:03:30,753.0,745.0,792.0,886.0,759.0
2021-07-01 16:03:45,753.0,746.0,792.0,886.0,764.0
2021-07-01 16:04:00,,745.3333333333334,,,762.0
2021-07-01 16:04:15,753.0,746.5,794.0,886.0,763.0
2021-07-01 16:04:30,753.0,747.0,795.0,886.0,763.0
2021-07-01 16:04:45,753.0,747.0,796.0,886.0,764.0
2021-07-01 16:05:00,753.0,746.5,797.0,886.0,768.0
2021-07-01 16:05:15,754.0,745.5,797.0,886.0,766.0
2021-07-01 16:05:30,753.0,746.5,797.0,886.0,775.0
2021-07-01 16:05:45,752.0,745.3333333333334,798.0,886.0,776.0
2021-07-01 16:06:00,753.0,746.0,799.0,885.0,777.0
2021-07-01 16:06:15,753.0,747.0,799.0,885.0,772.0
2021-07-01 16:06:30,753.0,747.0,798.0,885.0,776.0
2021-07-01 16:06:45,754.0,748.5,799.0,885.0,780.0
2021-07-01 16:07:00,754.0,748.0,798.0,884.0,777.0
2021-07-01 16:07:15,754.0,749.0,798.0,883.0,782.0
2021-07-01 16:07:30,754.0,748.5,797.0,882.0,772.0
2021-07-01 16:07:45,754.0,747.5,797.0,882.0,765.0
2021-07-01 16:08:00,754.0,747.5,796.0,882.0,772.0
2021-07-01 16:08:15,754.0,749.6666666666666,797.0,882.0,784.0
2021-07-01 16:08:30,754.0,750.0,797.0,882.0,776.0
2021-07-01 16:08:45,754.0,747.0,799.0,881.0,776.0
2021-07-01 16:09:00,756.0,743.5,800.0,881.0,768.0
2021-07-01 16:09:15,,742.0,,,770.0
2021-07-01 16:09:30,754.0,741.5,800.0,879.0,774.0
2021-07-01 16:09:45,751.0,741.5,800.0,877.0,776.0
2021-07-01 16:10:00,750.0,739.0,800.0,876.0,771.0
2021-07-01 16:10:15,749.0,738.0,800.0,875.0,770.0
2021-07-01 16:10:30,754.0,736.5,801.0,873.0,775.0
2021-07-01 16:10:45,751.0,734.0,800.0,871.0,782.0
2021-07-01 16:11:00,751.0,736.0,801.0,869.0,780.0
2021-07-01 16:11:15,753.0,735.5,801.0,868.0,779.0
2021-07-01 16:11:30,754.0,735.5,801.0,867.0,777.0
2021-07-01 16:11:45,752.0,733.6666666666666,798.0,867.0,784.0
2021-07-01 16:12:00,749.0,733.5,798.0,866.0,792.0
2021-07-01 16:12:15,748.0,734.0,795.0,865.0,785.0
2021-07-01 16:12:30,747.0,735.5,795.0,865.0,780.0
2021-07-01 16:12:45,746.0,735.0,793.0,864.0,776.0
2021-07-01 16:13:00,744.0,735.5,793.0,863.0,769.0
2021-07-01 16:13:15,743.0,736.5,793.0,863.0,774.0
2021-07-01 16:13:30,744.0,736.5,791.0,862.0,782.0
2021-07-01 16:13:45,743.0,737.0,791.0,862.0,799.0
2021-07-01 16:14:00,742.0,737.0,791.0,862.0,782.0
2021-07-01 16:14:15,741.0,736.0,791.0,862.0,772.0
2021-07-01 16:14:30,741.0,737.0,792.0,861.0,763.0
2021-07-01 16:14:45,738.0,737.0,793.0,861.0,769.0
2021-07-01 16:15:00,738.0,737.5,793.0,861.0,779.0
2021-07-01 16:15:15,738.0,737.3333333333334,791.0,861.0,782.0
2021-07-01 16:15:30,,738.5,,,774.0
2021-07-01 16:15:45,738.0,739.0,790.0,861.0,770.0
2021-07-01 16:16:00,738.0,738.0,788.0,860.0,773.0
2021-07-01 16:16:15,738.0,738.0,789.0,860.0,773.0
2021-07-01 16:16:30,738.0,738.6666666666666,789.0,860.0,774.0
2021-07-01 16:16:45,738.0,738.5,788.0,860.0,777.0
2021-07-01 16:17:00,738.0,739.0,789.0,859.0,780.0
2021-07-01 16:17:15,738.0,739.6666666666666,788.0,859.0,770.0
2021-07-01 16:17:30,738.0,739.0,786.0,859.0,767.0
2021-07-01 16:17:45,738.0,738.0,786.0,859.0,774.0
2021-07-01 16:18:00,737.0,738.3333333333334,788.0,859.0,780.0
2021-07-01 16:18:15,738.0,739.0,788.0,859.0,773.0
2021-07-01 16:18:30,739.0,738.5,788.0,859.0,767.0
2021-07-01 16:18:45,741.0,739.5,789.0,858.0,769.0
2021-07-01 16:19:00,740.0,739.6666666666666,790.0,858.0,777.0
2021-07-01 16:19:15,740.0,739.0,791.0,858.0,780.0
2021-07-01 16:19:30,740.0,740.0,789.0,858.0,785.0
2021-07-01 16:19:45,741.0,738.6666666666666,788.0,858.0,784.0
2021-07-01 16:20:00,741.0,739.5,789.0,858.0,784.0
2021-07-01 16:20:15,741.0,740.0,789.0,858.0,774.0
2021-07-01 16:20:30,741.0,740.5,791.0,859.0,764.0
2021-07-01 16:20:45,741.0,740.0,793.0,859.0,763.0
2021-07-01 16:21:00,741.0,741.5,793.0,858.0,779.0
2021-07-01 16:21:15,741.0,740.5,795.0,858.0,784.0
2021-07-01 16:21:30,741.0,741.6666666666666,794.0,858.0,780.0
2021-07-01 16:21:45,,741.5,,,772.0
2021-07-01 16:22:00,742.0,740.0,793.0,858.0,790.0
2021-07-01 16:22:15,742.0,739.5,791.0,858.0,790.0
2021-07-01 16:22:30,742.0,741.3333333333334,791.0,858.0,786.0
2021-07-01 16:22:45,742.0,743.0,791.0,858.0,778.0
2021-07-01 16:23:00,743.0,741.5,790.0,859.0,768.0
2021-07-01 16:23:15,743.0,740.5,790.0,859.0,780.0
2021-07-01 16:23:30,743.0,740.5,788.0,859.0,781.0
2021-07-01 16:23:45,743.0,741.0,788.0,859.0,774.0
2021-07-01 16:24:00,743.0,740.5,788.0,860.0,768.0
2021-07-01 16:24:15,742.0,740.6666666666666,789.0,860.0,774.0
2021-07-01 16:24:30,743.0,740.0,790.0,861.0,785.0
2021-07-01 16:24:45,743.0,741.5,791.0,861.0,783.0
2021-07-01 16:25:00,743.0,742.0,791.0,862.0,785.0
2021-07-01 16:25:15,743.0,741.0,790.0,862.0,785.0
2021-07-01 16:25:30,743.0,742.0,791.0,861.0,788.0
2021-07-01 16:25:45,744.0,742.0,792.0,862.0,783.0
2021-07-01 16:26:00,744.0,742.6666666666666,792.0,862.0,777.0
2021-07-01 16:26:15,744.0,742.0,793.0,862.0,780.0
2021-07-01 16:26:30,743.0,745.0,794.0,862.0,794.0
2021-07-01 16:26:45,743.0,744.3333333333334,794.0,862.0,802.0
2021-07-01 16:27:00,743.0,744.0,794.0,863.0,799.0
2021-07-01 16:27:15,743.0,744.0,795.0,863.0,792.0
2021-07-01 16:27:30,743.0,745.0,794.0,863.0,781.0
2021-07-01 16:27:45,743.0,746.0,795.0,863.0,782.0
2021-07-01 16:28:00,,745.5,,,784.0
2021-07-01 16:28:15,744.0,744.0,796.0,863.0,790.0
2021-07-01 16:28:30,743.0,743.6666666666666,796.0,863.0,784.0
2021-07-01 16:28:45,744.0,745.0,796.0,864.0,787.0
2021-07-01 16:29:00,744.0,746.0,797.0,864.0,781.0
2021-07-01 16:29:15,744.0,745.5,796.0,865.0,777.0
2021-07-01 16:29:30,744.0,746.5,796.0,865.0,777.0
2021-07-01 16:29:45,745.0,745.0,797.0,865.0,787.0
2021-07-01 16:30:00,745.0,745.0,797.0,865.0,790.0
2021-07-01 16:30:15,745.0,743.3333333333334,796.0,865.0,793.0
2021-07-01 16:30:30,745.0,744.5,796.0,865.0,797.0
2021-07-01 16:30:45,745.0,746.0,796.0,866.0,786.0
2021-07-01 16:31:00,744.0,745.0,796.0,865.0,791.0
2021-07-01 16:31:15,744.0,744.6666666666666,794.0,865.0,790.0
2021-07-01 16:31:30,745.0,746.0,793.0,866.0,792.0
2021-07-01 16:31:45,747.0,746.5,793.0,865.0,784.0
2021-07-01 16:32:00,747.0,747.5,793.0,866.0,777.0
2021-07-01 16:32:15,747.0,748.0,794.0,866.0,773.0
2021-07-01 16:32:30,746.0,746.5,794.0,866.0,770.0
2021-07-01 16:32:45,745.0,745.5,795.0,866.0,782.0
2021-07-01 16:33:00,746.0,748.0,795.0,866.0,787.0
2021-07-01 16:33:15,746.0,747.5,793.0,866.0,786.0
2021-07-01 16:33:30,746.0,748.0,793.0,866.0,782.0
2021-07-01 16:33:45,746.0,746.6666666666666,793.0,867.0,778.0
2021-07-01 16:34:00,747.0,745.5,793.0,867.0,782.0
2021-07-01 16:34:15,,746.5,,,778.0
2021-07-01 16:34:30,747.0,748.0,794.0,867.0,777.0
2021-07-01 16:34:45,747.0,750.0,793.0,867.0,771.0
2021-07-01 16:35:00,747.0,749.0,794.0,868.0,770.0
2021-07-01 16:35:15,747.0,749.0,794.0,868.0,779.0
2021-07-01 16:35:30,748.0,748.5,793.0,868.0,779.0
2021-07-01 16:35:45,748.0,748.0,792.0,868.0,787.0
2021-07-01 16:36:00,748.0,748.0,791.0,868.0,791.0
2021-07-01 16:36:15,748.0,749.0,792.0,869.0,785.0
2021-07-01 16:36:30,748.0,747.6666666666666,792.0,869.0,778.0
2021-07-01 16:36:45,750.0,748.0,792.0,869.0,778.0
2021-07-01 16:37:00,749.0,749.0,793.0,869.0,788.0
2021-07-01 16:37:15,749.0,749.6666666666666,794.0,869.0,788.0
2021-07-01 16:37:30,751.0,749.0,793.0,870.0,784.0
2021-07-01 16:37:45,752.0,749.0,793.0,870.0,777.0
2021-07-01 16:38:00,753.0,749.5,792.0,871.0,792.0
2021-07-01 16:38:15,754.0,749.5,792.0,873.0,801.0
2021-07-01 16:38:30,753.0,749.5,792.0,873.0,799.0
2021-07-01 16:38:45,754.0,749.5,792.0,873.0,797.0
2021-07-01 16:39:00,753.0,750.3333333333334,792.0,873.0,798.0
2021-07-01 16:39:15,752.0,750.0,791.0,873.0,800.0
2021-07-01 16:39:30,754.0,750.0,793.0,874.0,793.0
2021-07-01 16:39:45,754.0,750.0,793.0,874.0,793.0
2021-07-01 16:40:00,754.0,748.3333333333334,794.0,874.0,785.0
2021-07-01 16:40:15,753.0,749.0,794.0,875.0,784.0
2021-07-01 16:40:30,,750.0,,,782.0
2021-07-01 16:40:45,753.0,750.5,793.0,876.0,785.0
2021-07-01 16:41:00,754.0,749.0,793.0,876.0,784.0
2021-07-01 16:41:15,754.0,748.0,793.0,876.0,789.0
2021-07-01 16:41:30,754.0,748.0,793.0,876.0,788.0
2021-07-01 16:41:45,755.0,749.0,793.0,876.0,795.0
2021-07-01 16:42:00,755.0,751.0,793.0,876.0,792.0
2021-07-01 16:42:15,755.0,750.5,794.0,876.0,804.0
2021-07-01 16:42:30,755.0,750.0,795.0,877.0,803.0
2021-07-01 16:42:45,755.0,750.5,797.0,877.0,793.0
2021-07-01 16:43:00,755.0,750.5,797.0,877.0,790.0
2021-07-01 16:43:15,755.0,750.0,798.0,878.0,785.0
2021-07-01 16:43:30,755.0,750.0,799.0,878.0,789.0
2021-07-01 16:43:45,755.0,749.5,800.0,879.0,797.0
2021-07-01 16:44:00,755.0,750.0,801.0,879.0,804.0
2021-07-01 16:44:15,757.0,749.6666666666666,802.0,879.0,802.0
2021-07-01 16:44:30,756.0,749.0,801.0,879.0,787.0
2021-07-01 16:44:45,756.0,751.0,801.0,880.0,787.0
2021-07-01 16:45:00,756.0,751.0,801.0,880.0,785.0
2021-07-01 16:45:15,756.0,752.0,801.0,880.0,799.0
2021-07-01 16:45:30,756.0,751.0,800.0,880.0,795.0
2021-07-01 16:45:45,756.0,751.0,801.0,880.0,803.0
2021-07-01 16:46:00,757.0,751.6666666666666,801.0,881.0,798.0
2021-07-01 16:46:15,758.0,751.5,801.0,880.0,808.0
2021-07-01 16:46:30,757.0,752.5,802.0,880.0,800.0
2021-07-01 16:46:45,,751.5,,,799.0
2021-07-01 16:47:00,756.0,752.0,802.0,880.0,790.0
2021-07-01 16:47:15,755.0,753.0,802.0,881.0,793.0
2021-07-01 16:47:30,760.0,752.0,803.0,881.0,787.0
2021-07-01 16:47:45,760.0,753.0,804.0,881.0,799.0
2021-07-01 16:48:00,760.0,750.5,804.0,881.0,804.0
2021-07-01 16:48:15,760.0,752.0,804.0,882.0,805.0
2021-07-01 16:48:30,761.0,751.0,806.0,882.0,794.0
2021-07-01 16:48:45,758.0,751.3333333333334,806.0,882.0,782.0
2021-07-01 16:49:00,757.0,751.5,805.0,882.0,783.0
2021-07-01 16:49:15,758.0,752.5,806.0,883.0,792.0
2021-07-01 16:49:30,758.0,754.0,806.0,883.0,792.0
2021-07-01 16:49:45,759.0,754.0,806.0,884.0,791.0
2021-07-01 16:50:00,758.0,753.5,807.0,884.0,792.0
2021-07-01 16:50:15,758.0,754.0,808.0,884.0,795.0
2021-07-01 16:50:30,758.0,754.3333333333334,808.0,884.0,805.0
2021-07-01 16:50:45,758.0,754.0,807.0,885.0,798.0
2021-07-01 16:51:00,759.0,754.5,806.0,884.0,795.0
2021-07-01 16:51:15,758.0,755.0,806.0,884.0,790.0
2021-07-01 16:51:30,759.0,753.3333333333334,806.0,884.0,793.0
2021-07-01 16:51:45,759.0,754.5,805.0,884.0,793.0
2021-07-01 16:52:00,759.0,754.0,806.0,885.0,787.0
2021-07-01 16:52:15,759.0,754.0,806.0,886.0,786.0
2021-07-01 16:52:30,760.0,753.0,806.0,886.0,783.0
2021-07-01 16:52:45,759.0,753.5,806.0,887.0,780.0
2021-07-01 16:53:00,758.0,753.0,806.0,887.0,776.0
2021-07-01 16:53:15,,754.0,,,775.0
2021-07-01 16:53:30,758.0,754.5,806.0,887.0,783.0
2021-07-01 16:53:45,759.0,754.5,804.0,887.0,796.0
2021-07-01 16:54:00,760.0,754.6666666666666,804.0,887.0,801.0
2021-07-01 16:54:15,759.0,756.0,805.0,888.0,802.0
2021-07-01 16:54:30,760.0,756.0,804.0,888.0,808.0
2021-07-01 16:54:45,761.0,756.5,805.0,888.0,801.0
2021-07-01 16:55:00,761.0,756.3333333333334,803.0,888.0,794.0
2021-07-01 16:55:15,762.0,755.0,803.0,888.0,786.0
2021-07-01 16:55:30,761.0,755.0,804.0,888.0,798.0
2021-07-01 16:55:45,762.0,755.0,803.0,887.0,805.0
2021-07-01 16:56:00,763.0,757.5,803.0,887.0,809.0
2021-07-01 16:56:15,764.0,757.5,805.0,886.0,816.0
2021-07-01 16:56:30,764.0,756.5,805.0,886.0,808.0
2021-07-01 16:56:45,765.0,757.3333333333334,806.0,886.0,810.0
2021-07-01 16:57:00,764.0,757.0,806.0,887.0,809.0
2021-07-01 16:57:15,764.0,757.0,808.0,888.0,806.0
2021-07-01 16:57:30,764.0,755.6666666666666,808.0,888.0,801.0
2021-07-01 16:57:45,768.0,755.0,808.0,889.0,800.0
2021-07-01 16:58:00,770.0,756.0,808.0,889.0,790.0
2021-07-01 16:58:15,770.0,756.0,808.0,889.0,796.0
2021-07-01 16:58:30,,755.5,,,795.0
2021-07-01 16:58:45,772.0,756.0,808.0,890.0,801.0
2021-07-01 16:59:00,772.0,756.0,808.0,889.0,795.0
2021-07-01 16:59:15,772.0,756.0,808.0,889.0,798.0
2021-07-01 16:59:30,770.0,755.5,806.0,889.0,797.0
2021-07-01 16:59:45,769.0,756.0,807.0,889.0,790.0
2021-07-01 17:00:00,769.0,755.5,807.0,890.0,788.0
2021-07-01 17:00:15,767.0,755.3333333333334,806.0,890.0,785.0
2021-07-01 17:00:30,767.0,755.5,807.0,891.0,792.0
2021-07-01 17:00:45,765.0,755.5,807.0,892.0,790.0
2021-07-01 17:01:00,765.0,757.0,807.0,892.0,789.0
2021-07-01 17:01:15,764.0,758.5,808.0,892.0,788.0
2021-07-01 17:01:30,763.0,757.5,808.0,892.0,797.0
2021-07-01 17:01:45,761.0,758.0,809.0,892.0,797.0
2021-07-01 17:02:00,761.0,757.3333333333334,809.0,892.0,804.0
2021-07-01 17:02:15,761.0,756.0,808.0,892.0,798.0
2021-07-01 17:02:30,760.0,759.0,809.0,892.0,800.0
2021-07-01 17:02:45,761.0,759.0,809.0,892.0,800.0
2021-07-01 17:03:00,760.0,759.5,808.0,893.0,807.0
2021-07-01 17:03:15,760.0,757.5,808.0,893.0,802.0
2021-07-01 17:03:30,760.0,757.5,809.0,894.0,802.0
2021-07-01 17:03:45,760.0,757.0,809.0,894.0,792.0
2021-07-01 17:04:00,759.0,758.5,809.0,895.0,805.0
2021-07-01 17:04:15,760.0,759.0,809.0,894.0,807.0
2021-07-01 17:04:30,,759.3333333333334,,,804.0
2021-07-01 17:04:45,758.0,760.0,809.0,894.0,792.0
2021-07-01 17:05:00,759.0,758.5,810.0,894.0,793.0
2021-07-01 17:05:15,760.0,758.5,808.0,893.0,796.0
2021-07-01 17:05:30,760.0,759.0,808.0,893.0,822.0
2021-07-01 17:05:45,759.0,759.0,809.0,894.0,809.0
2021-07-01 17:06:00,760.0,758.0,809.0,894.0,795.0
2021-07-01 17:06:15,760.0,758.0,810.0,894.0,796.0
2021-07-01 17:06:30,760.0,757.5,809.0,895.0,802.0
2021-07-01 17:06:45,760.0,758.0,809.0,896.0,803.0
2021-07-01 17:07:00,761.0,759.0,811.0,896.0,790.0
2021-07-01 17:07:15,761.0,759.0,810.0,895.0,793.0
2021-07-01 17:07:30,761.0,758.0,810.0,896.0,793.0
2021-07-01 17:07:45,761.0,759.0,812.0,897.0,796.0
2021-07-01 17:08:00,761.0,760.3333333333334,811.0,897.0,804.0
2021-07-01 17:08:15,761.0,759.5,811.0,897.0,799.0
2021-07-01 17:08:30,761.0,760.5,813.0,898.0,802.0
2021-07-01 17:08:45,760.0,759.0,814.0,899.0,803.0
2021-07-01 17:09:00,761.0,759.6666666666666,813.0,898.0,806.0
2021-07-01 17:09:15,761.0,760.0,813.0,899.0,806.0
2021-07-01 17:09:30,762.0,759.5,813.0,899.0,809.0
2021-07-01 17:09:45,762.0,758.6666666666666,814.0,899.0,812.0
2021-07-01 17:10:00,762.0,759.0,814.0,899.0,811.0
2021-07-01 17:10:15,762.0,761.0,813.0,899.0,808.0
2021-07-01 17:10:30,762.0,761.0,813.0,899.0,803.0
2021-07-01 17:10:45,762.0,761.3333333333334,812.0,900.0,806.0
2021-07-01 17:11:00,,760.5,,,808.0
2021-07-01 17:11:15,762.0,760.0,813.0,900.0,812.0
2021-07-01 17:11:30,762.0,761.6666666666666,813.0,901.0,808.0
2021-07-01 17:11:45,763.0,761.0,813.0,901.0,799.0
2021-07-01 17:12:00,764.0,760.0,814.0,901.0,794.0
2021-07-01 17:12:15,764.0,760.0,814.0,901.0,797.0
2021-07-01 17:12:30,764.0,761.0,813.0,901.0,800.0
2021-07-01 17:12:45,763.0,761.5,813.0,900.0,806.0
2021-07-01 17:13:00,764.0,761.5,813.0,900.0,816.0
2021-07-01 17:13:15,763.0,759.3333333333334,814.0,900.0,815.0
2021-07-01 17:13:30,763.0,760.5,815.0,901.0,812.0
2021-07-01 17:13:45,764.0,762.0,816.0,901.0,798.0
2021-07-01 17:14:00,763.0,761.5,816.0,901.0,797.0
2021-07-01 17:14:15,764.0,762.0,815.0,901.0,803.0
2021-07-01 17:14:30,765.0,762.5,814.0,901.0,815.0
2021-07-01 17:14:45,765.0,761.5,812.0,902.0,813.0
2021-07-01 17:15:00,766.0,761.5,811.0,902.0,814.0
2021-07-01 17:15:15,767.0,763.5,811.0,902.0,805.0
2021-07-01 17:15:30,768.0,763.5,810.0,902.0,808.0
2021-07-01 17:15:45,768.0,764.5,810.0,902.0,808.0
2021-07-01 17:16:00,768.0,764.6666666666666,811.0,902.0,815.0
2021-07-01 17:16:15,768.0,766.0,810.0,902.0,808.0
2021-07-01 17:16:30,769.0,764.5,811.0,902.0,812.0
2021-07-01 17:16:45,769.0,764.3333333333334,812.0,902.0,812.0
2021-07-01 17:17:00,769.0,765.5,812.0,901.0,815.0
2021-07-01 17:17:15,769.0,764.0,812.0,901.0,804.0
2021-07-01 17:17:30,,764.0,,,802.0
2021-07-01 17:17:45,768.0,762.3333333333334,812.0,901.0,806.0
2021-07-01 17:18:00,768.0,762.5,813.0,901.0,809.0
2021-07-01 17:18:15,769.0,762.0,815.0,901.0,808.0
2021-07-01 17:18:30,767.0,763.3333333333334,814.0,901.0,809.0
2021-07-01 17:18:45,767.0,765.0,815.0,902.0,803.0
2021-07-01 17:19:00,766.0,765.0,814.0,902.0,802.0
2021-07-01 17:19:15,765.0,763.0,815.0,902.0,812.0
2021-07-01 17:19:30,764.0,763.0,814.0,902.0,817.0
2021-07-01 17:19:45,765.0,763.0,814.0,903.0,816.0
2021-07-01 17:20:00,765.0,764.0,814.0,903.0,811.0
2021-07-01 17:20:15,764.0,766.0,813.0,904.0,808.0
