Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
414,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,470 ppm,,,,13/09/2021 09:39:01 a. m.
415,,25.4 °C,21.3 °C,19.9 °C,71.7 %,0 ppm,470 ppm,,,,13/09/2021 09:39:02 a. m.
416,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,468 ppm,,,,13/09/2021 09:39:03 a. m.
417,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,468 ppm,,,,13/09/2021 09:39:04 a. m.
418,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,470 ppm,,,,13/09/2021 09:39:05 a. m.
419,,25.4 °C,21.3 °C,19.9 °C,71.7 %,0 ppm,470 ppm,,,,13/09/2021 09:39:06 a. m.
420,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:07 a. m.
421,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:08 a. m.
422,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,470 ppm,,,,13/09/2021 09:39:09 a. m.
423,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,470 ppm,,,,13/09/2021 09:39:10 a. m.
424,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:11 a. m.
425,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:12 a. m.
426,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:13 a. m.
427,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:14 a. m.
428,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:15 a. m.
429,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:16 a. m.
430,,25.4 °C,21.3 °C,19.9 °C,71.7 %,0 ppm,470 ppm,,,,13/09/2021 09:39:17 a. m.
431,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,470 ppm,,,,13/09/2021 09:39:18 a. m.
432,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:19 a. m.
433,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,471 ppm,,,,13/09/2021 09:39:20 a. m.
434,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,474 ppm,,,,13/09/2021 09:39:21 a. m.
435,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,474 ppm,,,,13/09/2021 09:39:22 a. m.
436,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,475 ppm,,,,13/09/2021 09:39:23 a. m.
437,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,475 ppm,,,,13/09/2021 09:39:24 a. m.
438,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,476 ppm,,,,13/09/2021 09:39:25 a. m.
439,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,476 ppm,,,,13/09/2021 09:39:26 a. m.
440,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,475 ppm,,,,13/09/2021 09:39:27 a. m.
441,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,475 ppm,,,,13/09/2021 09:39:28 a. m.
442,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,474 ppm,,,,13/09/2021 09:39:29 a. m.
443,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,474 ppm,,,,13/09/2021 09:39:30 a. m.
444,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:39:31 a. m.
445,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:39:32 a. m.
446,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:33 a. m.
447,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:34 a. m.
448,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:35 a. m.
449,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:36 a. m.
450,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:37 a. m.
451,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:38 a. m.
452,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:39 a. m.
453,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:40 a. m.
454,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:41 a. m.
455,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:42 a. m.
456,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:43 a. m.
457,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:44 a. m.
458,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:39:45 a. m.
459,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:39:46 a. m.
460,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:39:47 a. m.
461,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:39:48 a. m.
462,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:49 a. m.
463,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:39:50 a. m.
464,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:51 a. m.
465,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:52 a. m.
466,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:53 a. m.
467,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:54 a. m.
468,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:39:55 a. m.
469,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:39:56 a. m.
470,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,481 ppm,,,,13/09/2021 09:39:57 a. m.
471,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,481 ppm,,,,13/09/2021 09:39:58 a. m.
472,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,481 ppm,,,,13/09/2021 09:39:59 a. m.
473,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,481 ppm,,,,13/09/2021 09:40:00 a. m.
474,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:01 a. m.
475,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:02 a. m.
476,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:40:03 a. m.
477,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:40:04 a. m.
478,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:40:05 a. m.
479,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:06 a. m.
480,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:07 a. m.
481,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:08 a. m.
482,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:09 a. m.
483,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:10 a. m.
484,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:11 a. m.
485,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:12 a. m.
486,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:13 a. m.
487,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:14 a. m.
488,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:15 a. m.
489,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:16 a. m.
490,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:17 a. m.
491,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:18 a. m.
492,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:19 a. m.
493,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:20 a. m.
494,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,482 ppm,,,,13/09/2021 09:40:21 a. m.
495,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,482 ppm,,,,13/09/2021 09:40:22 a. m.
496,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,483 ppm,,,,13/09/2021 09:40:23 a. m.
497,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,483 ppm,,,,13/09/2021 09:40:24 a. m.
498,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,483 ppm,,,,13/09/2021 09:40:25 a. m.
499,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,483 ppm,,,,13/09/2021 09:40:26 a. m.
500,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,482 ppm,,,,13/09/2021 09:40:27 a. m.
501,,25.4 °C,21.3 °C,19.9 °C,71.7 %,0 ppm,482 ppm,,,,13/09/2021 09:40:28 a. m.
502,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,482 ppm,,,,13/09/2021 09:40:29 a. m.
503,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,482 ppm,,,,13/09/2021 09:40:30 a. m.
504,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:31 a. m.
505,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:32 a. m.
506,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:33 a. m.
507,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:34 a. m.
508,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:35 a. m.
509,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,480 ppm,,,,13/09/2021 09:40:36 a. m.
510,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:37 a. m.
511,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:38 a. m.
512,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:39 a. m.
513,,25.4 °C,21.3 °C,19.9 °C,71.6 %,1 ppm,477 ppm,,,,13/09/2021 09:40:40 a. m.
514,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,474 ppm,,,,13/09/2021 09:40:41 a. m.
515,,25.4 °C,21.3 °C,19.8 °C,71.7 %,1 ppm,474 ppm,,,,13/09/2021 09:40:42 a. m.
516,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:43 a. m.
517,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:44 a. m.
518,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:45 a. m.
519,,25.4 °C,21.3 °C,19.9 °C,71.6 %,1 ppm,479 ppm,,,,13/09/2021 09:40:46 a. m.
520,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,479 ppm,,,,13/09/2021 09:40:47 a. m.
521,,25.4 °C,21.3 °C,19.8 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:48 a. m.
522,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,478 ppm,,,,13/09/2021 09:40:49 a. m.
523,,25.4 °C,21.3 °C,19.9 °C,71.6 %,1 ppm,478 ppm,,,,13/09/2021 09:40:50 a. m.
524,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,477 ppm,,,,13/09/2021 09:40:51 a. m.
525,,25.4 °C,21.3 °C,19.8 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:52 a. m.
526,,25.4 °C,21.3 °C,19.9 °C,71.7 %,0 ppm,477 ppm,,,,13/09/2021 09:40:53 a. m.
527,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:54 a. m.
528,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:55 a. m.
529,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,477 ppm,,,,13/09/2021 09:40:56 a. m.
530,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,479 ppm,,,,13/09/2021 09:40:57 a. m.
531,,25.4 °C,21.3 °C,19.9 °C,71.6 %,1 ppm,479 ppm,,,,13/09/2021 09:40:58 a. m.
532,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,480 ppm,,,,13/09/2021 09:40:59 a. m.
533,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,480 ppm,,,,13/09/2021 09:41:00 a. m.
534,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:41:01 a. m.
535,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:41:02 a. m.
536,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:41:03 a. m.
537,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:41:04 a. m.
538,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,484 ppm,,,,13/09/2021 09:41:05 a. m.
539,,25.4 °C,21.3 °C,19.8 °C,71.7 %,1 ppm,484 ppm,,,,13/09/2021 09:41:06 a. m.
540,,25.4 °C,21.3 °C,19.9 °C,71.7 %,1 ppm,488 ppm,,,,13/09/2021 09:41:07 a. m.
541,,25.4 °C,21.3 °C,19.9 °C,71.6 %,1 ppm,488 ppm,,,,13/09/2021 09:41:08 a. m.
542,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:41:09 a. m.
543,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:41:10 a. m.
544,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:41:11 a. m.
545,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:41:12 a. m.
546,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,492 ppm,,,,13/09/2021 09:41:13 a. m.
547,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,492 ppm,,,,13/09/2021 09:41:14 a. m.
548,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,492 ppm,,,,13/09/2021 09:41:15 a. m.
549,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:41:16 a. m.
550,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,492 ppm,,,,13/09/2021 09:41:17 a. m.
551,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,492 ppm,,,,13/09/2021 09:41:18 a. m.
552,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,494 ppm,,,,13/09/2021 09:41:19 a. m.
553,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,494 ppm,,,,13/09/2021 09:41:20 a. m.
554,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,496 ppm,,,,13/09/2021 09:41:21 a. m.
555,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,496 ppm,,,,13/09/2021 09:41:22 a. m.
556,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,496 ppm,,,,13/09/2021 09:41:23 a. m.
557,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,496 ppm,,,,13/09/2021 09:41:24 a. m.
558,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,497 ppm,,,,13/09/2021 09:41:25 a. m.
559,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,499 ppm,,,,13/09/2021 09:41:26 a. m.
560,,25.4 °C,21.3 °C,19.8 °C,71.6 %,0 ppm,498 ppm,,,,13/09/2021 09:41:27 a. m.
561,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,498 ppm,,,,13/09/2021 09:41:28 a. m.
562,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,498 ppm,,,,13/09/2021 09:41:29 a. m.
563,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,498 ppm,,,,13/09/2021 09:41:30 a. m.
564,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,497 ppm,,,,13/09/2021 09:41:31 a. m.
565,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,497 ppm,,,,13/09/2021 09:41:32 a. m.
566,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,496 ppm,,,,13/09/2021 09:41:33 a. m.
567,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,496 ppm,,,,13/09/2021 09:41:34 a. m.
568,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,494 ppm,,,,13/09/2021 09:41:35 a. m.
569,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,494 ppm,,,,13/09/2021 09:41:36 a. m.
570,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,493 ppm,,,,13/09/2021 09:41:37 a. m.
571,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,493 ppm,,,,13/09/2021 09:41:38 a. m.
572,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,493 ppm,,,,13/09/2021 09:41:39 a. m.
573,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,493 ppm,,,,13/09/2021 09:41:40 a. m.
574,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:41:41 a. m.
575,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:41:42 a. m.
576,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:41:43 a. m.
577,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:41:44 a. m.
578,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:41:45 a. m.
579,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:41:46 a. m.
580,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:41:47 a. m.
581,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,484 ppm,,,,13/09/2021 09:41:48 a. m.
582,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,484 ppm,,,,13/09/2021 09:41:49 a. m.
583,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,485 ppm,,,,13/09/2021 09:41:50 a. m.
584,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,485 ppm,,,,13/09/2021 09:41:51 a. m.
585,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:41:52 a. m.
586,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:41:53 a. m.
587,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:41:54 a. m.
588,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:41:55 a. m.
589,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,485 ppm,,,,13/09/2021 09:41:56 a. m.
590,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,485 ppm,,,,13/09/2021 09:41:57 a. m.
591,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:41:58 a. m.
592,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:41:59 a. m.
593,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,480 ppm,,,,13/09/2021 09:42:00 a. m.
594,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,481 ppm,,,,13/09/2021 09:42:01 a. m.
595,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:02 a. m.
596,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:03 a. m.
597,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,481 ppm,,,,13/09/2021 09:42:04 a. m.
598,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,481 ppm,,,,13/09/2021 09:42:05 a. m.
599,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:06 a. m.
600,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:07 a. m.
601,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:08 a. m.
602,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:09 a. m.
603,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:10 a. m.
604,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,482 ppm,,,,13/09/2021 09:42:11 a. m.
605,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:12 a. m.
606,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:13 a. m.
607,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:14 a. m.
608,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:15 a. m.
609,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:16 a. m.
610,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:17 a. m.
611,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:18 a. m.
612,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:19 a. m.
613,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:20 a. m.
614,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,483 ppm,,,,13/09/2021 09:42:21 a. m.
615,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,484 ppm,,,,13/09/2021 09:42:22 a. m.
616,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,484 ppm,,,,13/09/2021 09:42:23 a. m.
617,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:42:24 a. m.
618,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:42:25 a. m.
619,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,486 ppm,,,,13/09/2021 09:42:26 a. m.
620,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,486 ppm,,,,13/09/2021 09:42:27 a. m.
621,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,488 ppm,,,,13/09/2021 09:42:28 a. m.
622,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,488 ppm,,,,13/09/2021 09:42:29 a. m.
623,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:42:30 a. m.
624,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,486 ppm,,,,13/09/2021 09:42:31 a. m.
625,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,485 ppm,,,,13/09/2021 09:42:32 a. m.
626,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,485 ppm,,,,13/09/2021 09:42:33 a. m.
627,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,484 ppm,,,,13/09/2021 09:42:34 a. m.
628,,25.4 °C,21.3 °C,19.8 °C,71.5 %,1 ppm,484 ppm,,,,13/09/2021 09:42:35 a. m.
629,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,485 ppm,,,,13/09/2021 09:42:36 a. m.
630,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,485 ppm,,,,13/09/2021 09:42:37 a. m.
631,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:42:38 a. m.
632,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:42:39 a. m.
633,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,491 ppm,,,,13/09/2021 09:42:40 a. m.
634,,25.4 °C,21.3 °C,19.8 °C,71.6 %,1 ppm,489 ppm,,,,13/09/2021 09:42:41 a. m.
