Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
5613,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:03:14 p. m.
5614,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:03:29 p. m.
5615,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:03:44 p. m.
5616,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:03:59 p. m.
5617,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:04:14 p. m.
5618,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:04:29 p. m.
5619,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,822 ppm,,,,02/07/2021 03:04:44 p. m.
5620,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,828 ppm,,,,02/07/2021 03:04:59 p. m.
5621,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,825 ppm,,,,02/07/2021 03:05:14 p. m.
5622,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:05:29 p. m.
5623,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:05:44 p. m.
5624,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,815 ppm,,,,02/07/2021 03:05:59 p. m.
5625,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:06:14 p. m.
5626,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,815 ppm,,,,02/07/2021 03:06:29 p. m.
5627,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,809 ppm,,,,02/07/2021 03:06:44 p. m.
5628,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,816 ppm,,,,02/07/2021 03:06:59 p. m.
5629,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,832 ppm,,,,02/07/2021 03:07:14 p. m.
5630,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,833 ppm,,,,02/07/2021 03:07:29 p. m.
5631,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,821 ppm,,,,02/07/2021 03:07:44 p. m.
5632,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,825 ppm,,,,02/07/2021 03:07:59 p. m.
5633,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,826 ppm,,,,02/07/2021 03:08:14 p. m.
5634,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,822 ppm,,,,02/07/2021 03:08:29 p. m.
5635,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:08:44 p. m.
5636,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:08:59 p. m.
5637,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:09:14 p. m.
5638,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:09:29 p. m.
5639,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,830 ppm,,,,02/07/2021 03:09:44 p. m.
5640,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,826 ppm,,,,02/07/2021 03:09:59 p. m.
5641,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:10:14 p. m.
5642,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,814 ppm,,,,02/07/2021 03:10:29 p. m.
5643,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:10:44 p. m.
5644,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,816 ppm,,,,02/07/2021 03:10:59 p. m.
5645,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,819 ppm,,,,02/07/2021 03:11:14 p. m.
5646,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:11:29 p. m.
5647,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:11:44 p. m.
5648,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,827 ppm,,,,02/07/2021 03:11:59 p. m.
5649,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:12:14 p. m.
5650,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,820 ppm,,,,02/07/2021 03:12:29 p. m.
5651,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,820 ppm,,,,02/07/2021 03:12:44 p. m.
5652,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,816 ppm,,,,02/07/2021 03:12:59 p. m.
5653,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,815 ppm,,,,02/07/2021 03:13:14 p. m.
5654,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:13:29 p. m.
5655,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,811 ppm,,,,02/07/2021 03:13:44 p. m.
5656,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,816 ppm,,,,02/07/2021 03:13:59 p. m.
5657,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:14:14 p. m.
5658,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,819 ppm,,,,02/07/2021 03:14:29 p. m.
5659,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:14:44 p. m.
5660,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,811 ppm,,,,02/07/2021 03:14:59 p. m.
5661,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,810 ppm,,,,02/07/2021 03:15:14 p. m.
5662,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:15:29 p. m.
5663,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:15:44 p. m.
5664,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:15:59 p. m.
5665,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:16:14 p. m.
5666,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:16:29 p. m.
5667,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:16:44 p. m.
5668,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:16:59 p. m.
5669,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:17:14 p. m.
5670,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,811 ppm,,,,02/07/2021 03:17:29 p. m.
5671,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,820 ppm,,,,02/07/2021 03:17:44 p. m.
5672,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,816 ppm,,,,02/07/2021 03:17:59 p. m.
5673,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,809 ppm,,,,02/07/2021 03:18:14 p. m.
5674,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:18:29 p. m.
5675,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:18:44 p. m.
5676,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,816 ppm,,,,02/07/2021 03:18:59 p. m.
5677,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,811 ppm,,,,02/07/2021 03:19:14 p. m.
5678,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,822 ppm,,,,02/07/2021 03:19:29 p. m.
5679,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,827 ppm,,,,02/07/2021 03:19:44 p. m.
5680,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,827 ppm,,,,02/07/2021 03:19:59 p. m.
5681,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,826 ppm,,,,02/07/2021 03:20:14 p. m.
5682,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,817 ppm,,,,02/07/2021 03:20:29 p. m.
5683,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:20:44 p. m.
5684,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,819 ppm,,,,02/07/2021 03:20:59 p. m.
5685,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,810 ppm,,,,02/07/2021 03:21:14 p. m.
5686,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,803 ppm,,,,02/07/2021 03:21:29 p. m.
5687,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,812 ppm,,,,02/07/2021 03:21:44 p. m.
5688,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,814 ppm,,,,02/07/2021 03:21:59 p. m.
5689,,26.5 °C,22.2 °C,20.8 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:22:14 p. m.
5690,,26.5 °C,22.2 °C,20.8 °C,71.3 %,6 ppm,816 ppm,,,,02/07/2021 03:22:29 p. m.
5691,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:22:44 p. m.
5692,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,813 ppm,,,,02/07/2021 03:22:59 p. m.
5693,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:23:14 p. m.
5694,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:23:29 p. m.
5695,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,813 ppm,,,,02/07/2021 03:23:44 p. m.
5696,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:23:59 p. m.
5697,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:24:14 p. m.
5698,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:24:29 p. m.
5699,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,820 ppm,,,,02/07/2021 03:24:44 p. m.
5700,,26.5 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,824 ppm,,,,02/07/2021 03:24:59 p. m.
5701,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,823 ppm,,,,02/07/2021 03:25:14 p. m.
5702,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,828 ppm,,,,02/07/2021 03:25:29 p. m.
5703,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:25:44 p. m.
5704,,26.5 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,818 ppm,,,,02/07/2021 03:25:59 p. m.
5705,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:26:14 p. m.
5706,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,819 ppm,,,,02/07/2021 03:26:29 p. m.
5707,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,830 ppm,,,,02/07/2021 03:26:44 p. m.
5708,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,826 ppm,,,,02/07/2021 03:26:59 p. m.
5709,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,819 ppm,,,,02/07/2021 03:27:14 p. m.
5710,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:27:29 p. m.
5711,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,807 ppm,,,,02/07/2021 03:27:44 p. m.
5712,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,802 ppm,,,,02/07/2021 03:27:59 p. m.
5713,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,804 ppm,,,,02/07/2021 03:28:14 p. m.
5714,,26.5 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:28:29 p. m.
5715,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,818 ppm,,,,02/07/2021 03:28:44 p. m.
5716,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,824 ppm,,,,02/07/2021 03:28:59 p. m.
5717,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,829 ppm,,,,02/07/2021 03:29:14 p. m.
5718,,26.5 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,831 ppm,,,,02/07/2021 03:29:29 p. m.
5719,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,829 ppm,,,,02/07/2021 03:29:44 p. m.
5720,,26.5 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:29:59 p. m.
5721,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,819 ppm,,,,02/07/2021 03:30:14 p. m.
5722,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,823 ppm,,,,02/07/2021 03:30:29 p. m.
5723,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,817 ppm,,,,02/07/2021 03:30:44 p. m.
5724,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:30:59 p. m.
5725,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:31:14 p. m.
5726,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,814 ppm,,,,02/07/2021 03:31:29 p. m.
5727,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,812 ppm,,,,02/07/2021 03:31:44 p. m.
5728,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,809 ppm,,,,02/07/2021 03:31:59 p. m.
5729,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,809 ppm,,,,02/07/2021 03:32:14 p. m.
5730,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,814 ppm,,,,02/07/2021 03:32:29 p. m.
5731,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,817 ppm,,,,02/07/2021 03:32:44 p. m.
5732,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,818 ppm,,,,02/07/2021 03:32:59 p. m.
5733,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,824 ppm,,,,02/07/2021 03:33:14 p. m.
5734,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,832 ppm,,,,02/07/2021 03:33:29 p. m.
5735,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,820 ppm,,,,02/07/2021 03:33:44 p. m.
5736,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,818 ppm,,,,02/07/2021 03:33:59 p. m.
5737,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,809 ppm,,,,02/07/2021 03:34:14 p. m.
5738,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,805 ppm,,,,02/07/2021 03:34:29 p. m.
5739,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,807 ppm,,,,02/07/2021 03:34:44 p. m.
5740,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,809 ppm,,,,02/07/2021 03:34:59 p. m.
5741,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,815 ppm,,,,02/07/2021 03:35:14 p. m.
5742,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,815 ppm,,,,02/07/2021 03:35:29 p. m.
5743,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,817 ppm,,,,02/07/2021 03:35:44 p. m.
5744,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,809 ppm,,,,02/07/2021 03:35:59 p. m.
5745,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,798 ppm,,,,02/07/2021 03:36:14 p. m.
5746,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,804 ppm,,,,02/07/2021 03:36:29 p. m.
5747,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,809 ppm,,,,02/07/2021 03:36:44 p. m.
5748,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,826 ppm,,,,02/07/2021 03:36:59 p. m.
5749,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,824 ppm,,,,02/07/2021 03:37:14 p. m.
5750,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:37:29 p. m.
5751,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:37:44 p. m.
5752,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:37:59 p. m.
5753,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,821 ppm,,,,02/07/2021 03:38:14 p. m.
5754,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,816 ppm,,,,02/07/2021 03:38:29 p. m.
5755,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,824 ppm,,,,02/07/2021 03:38:44 p. m.
5756,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:38:59 p. m.
5757,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,815 ppm,,,,02/07/2021 03:39:14 p. m.
5758,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,808 ppm,,,,02/07/2021 03:39:29 p. m.
5759,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,805 ppm,,,,02/07/2021 03:39:44 p. m.
5760,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,807 ppm,,,,02/07/2021 03:39:59 p. m.
5761,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,814 ppm,,,,02/07/2021 03:40:14 p. m.
5762,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,812 ppm,,,,02/07/2021 03:40:29 p. m.
5763,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,809 ppm,,,,02/07/2021 03:40:44 p. m.
5764,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,825 ppm,,,,02/07/2021 03:40:59 p. m.
5765,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,823 ppm,,,,02/07/2021 03:41:14 p. m.
5766,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,826 ppm,,,,02/07/2021 03:41:29 p. m.
5767,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,825 ppm,,,,02/07/2021 03:41:44 p. m.
5768,,26.6 °C,22.3 °C,20.9 °C,71.3 %,6 ppm,818 ppm,,,,02/07/2021 03:41:59 p. m.
5769,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,818 ppm,,,,02/07/2021 03:42:14 p. m.
5770,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,813 ppm,,,,02/07/2021 03:42:29 p. m.
5771,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,810 ppm,,,,02/07/2021 03:42:44 p. m.
5772,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,807 ppm,,,,02/07/2021 03:42:59 p. m.
5773,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,809 ppm,,,,02/07/2021 03:43:14 p. m.
5774,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,820 ppm,,,,02/07/2021 03:43:29 p. m.
5775,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,819 ppm,,,,02/07/2021 03:43:44 p. m.
5776,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,807 ppm,,,,02/07/2021 03:43:59 p. m.
5777,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,798 ppm,,,,02/07/2021 03:44:14 p. m.
5778,,26.6 °C,22.3 °C,20.9 °C,71.3 %,5 ppm,803 ppm,,,,02/07/2021 03:44:29 p. m.
5779,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,808 ppm,,,,02/07/2021 03:44:44 p. m.
5780,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,818 ppm,,,,02/07/2021 03:44:59 p. m.
5781,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,813 ppm,,,,02/07/2021 03:45:14 p. m.
5782,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,810 ppm,,,,02/07/2021 03:45:29 p. m.
5783,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,812 ppm,,,,02/07/2021 03:45:44 p. m.
5784,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,804 ppm,,,,02/07/2021 03:45:59 p. m.
5785,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,808 ppm,,,,02/07/2021 03:46:14 p. m.
5786,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,813 ppm,,,,02/07/2021 03:46:29 p. m.
5787,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,819 ppm,,,,02/07/2021 03:46:44 p. m.
5788,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,819 ppm,,,,02/07/2021 03:46:59 p. m.
5789,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,810 ppm,,,,02/07/2021 03:47:14 p. m.
5790,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,814 ppm,,,,02/07/2021 03:47:29 p. m.
5791,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,820 ppm,,,,02/07/2021 03:47:44 p. m.
5792,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,823 ppm,,,,02/07/2021 03:47:59 p. m.
5793,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,818 ppm,,,,02/07/2021 03:48:14 p. m.
5794,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,813 ppm,,,,02/07/2021 03:48:29 p. m.
5795,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,813 ppm,,,,02/07/2021 03:48:44 p. m.
5796,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,813 ppm,,,,02/07/2021 03:48:59 p. m.
5797,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,803 ppm,,,,02/07/2021 03:49:14 p. m.
5798,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,805 ppm,,,,02/07/2021 03:49:29 p. m.
5799,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,814 ppm,,,,02/07/2021 03:49:44 p. m.
5800,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,819 ppm,,,,02/07/2021 03:49:59 p. m.
5801,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,818 ppm,,,,02/07/2021 03:50:14 p. m.
5802,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,812 ppm,,,,02/07/2021 03:50:29 p. m.
5803,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,815 ppm,,,,02/07/2021 03:50:44 p. m.
5804,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,802 ppm,,,,02/07/2021 03:50:59 p. m.
5805,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,803 ppm,,,,02/07/2021 03:51:14 p. m.
5806,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,813 ppm,,,,02/07/2021 03:51:29 p. m.
5807,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,821 ppm,,,,02/07/2021 03:51:44 p. m.
5808,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,816 ppm,,,,02/07/2021 03:51:59 p. m.
5809,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,805 ppm,,,,02/07/2021 03:52:14 p. m.
5810,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,808 ppm,,,,02/07/2021 03:52:29 p. m.
5811,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,810 ppm,,,,02/07/2021 03:52:44 p. m.
5812,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,815 ppm,,,,02/07/2021 03:52:59 p. m.
5813,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,812 ppm,,,,02/07/2021 03:53:14 p. m.
5814,,26.6 °C,22.3 °C,20.9 °C,71.1 %,6 ppm,804 ppm,,,,02/07/2021 03:53:29 p. m.
5815,,26.6 °C,22.3 °C,20.9 °C,71.1 %,5 ppm,800 ppm,,,,02/07/2021 03:53:44 p. m.
5816,,26.6 °C,22.3 °C,20.9 °C,71.1 %,5 ppm,799 ppm,,,,02/07/2021 03:53:59 p. m.
5817,,26.6 °C,22.3 °C,20.9 °C,71.1 %,6 ppm,808 ppm,,,,02/07/2021 03:54:14 p. m.
5818,,26.6 °C,22.3 °C,20.9 °C,71.1 %,5 ppm,814 ppm,,,,02/07/2021 03:54:29 p. m.
5819,,26.6 °C,22.3 °C,20.9 °C,71.1 %,5 ppm,810 ppm,,,,02/07/2021 03:54:44 p. m.
5820,,26.6 °C,22.3 °C,20.9 °C,71.1 %,5 ppm,808 ppm,,,,02/07/2021 03:54:59 p. m.
5821,,26.6 °C,22.3 °C,20.9 °C,71.1 %,6 ppm,811 ppm,,,,02/07/2021 03:55:14 p. m.
5822,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,812 ppm,,,,02/07/2021 03:55:29 p. m.
5823,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,815 ppm,,,,02/07/2021 03:55:44 p. m.
5824,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,816 ppm,,,,02/07/2021 03:55:59 p. m.
5825,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,814 ppm,,,,02/07/2021 03:56:14 p. m.
5826,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,820 ppm,,,,02/07/2021 03:56:29 p. m.
5827,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,815 ppm,,,,02/07/2021 03:56:44 p. m.
5828,,26.6 °C,22.3 °C,20.9 °C,71.2 %,5 ppm,819 ppm,,,,02/07/2021 03:56:59 p. m.
5829,,26.6 °C,22.3 °C,20.9 °C,71.2 %,6 ppm,808 ppm,,,,02/07/2021 03:57:14 p. m.
