ts,sen0220
2021-09-13 18:42:17.491,423.0
2021-09-13 18:42:13.042,423.0
2021-09-13 18:42:07.511,423.0
2021-09-13 18:42:03.025,423.0
2021-09-13 18:41:57.490,424.0
2021-09-13 18:41:53.031,423.0
2021-09-13 18:41:47.490,424.0
2021-09-13 18:41:43.026,424.0
2021-09-13 18:41:37.495,423.0
2021-09-13 18:41:33.026,423.0
2021-09-13 18:41:27.489,423.0
2021-09-13 18:41:23.026,423.0
2021-09-13 18:41:17.490,424.0
2021-09-13 18:41:13.027,423.0
2021-09-13 18:41:07.490,424.0
2021-09-13 18:41:03.026,423.0
2021-09-13 18:40:57.490,423.0
2021-09-13 18:40:53.024,423.0
2021-09-13 18:40:47.490,423.0
2021-09-13 18:40:43.026,423.0
2021-09-13 18:40:37.490,423.0
2021-09-13 18:40:33.025,423.0
2021-09-13 18:40:27.491,423.0
2021-09-13 18:40:23.027,423.0
2021-09-13 18:40:17.492,424.0
2021-09-13 18:40:13.025,423.0
2021-09-13 18:40:07.489,423.0
2021-09-13 18:40:03.027,423.0
2021-09-13 18:39:57.491,422.0
2021-09-13 18:39:53.027,422.0
2021-09-13 18:39:47.490,422.0
2021-09-13 18:39:43.027,422.0
2021-09-13 18:39:37.492,422.0
2021-09-13 18:39:33.023,422.0
2021-09-13 18:39:27.491,421.0
2021-09-13 18:39:23.026,422.0
2021-09-13 18:39:17.492,422.0
2021-09-13 18:39:13.028,423.0
2021-09-13 18:39:07.492,422.0
2021-09-13 18:39:03.026,422.0
2021-09-13 18:38:57.492,422.0
2021-09-13 18:38:53.027,422.0
2021-09-13 18:38:47.490,423.0
2021-09-13 18:38:43.026,422.0
2021-09-13 18:38:37.491,422.0
2021-09-13 18:38:33.027,421.0
2021-09-13 18:38:27.491,422.0
2021-09-13 18:38:23.023,421.0
2021-09-13 18:38:17.491,421.0
2021-09-13 18:38:13.027,421.0
2021-09-13 18:38:07.492,422.0
2021-09-13 18:38:03.026,422.0
2021-09-13 18:37:57.491,421.0
2021-09-13 18:37:53.028,421.0
2021-09-13 18:37:47.498,422.0
2021-09-13 18:37:43.028,422.0
2021-09-13 18:37:37.495,422.0
2021-09-13 18:37:33.026,422.0
2021-09-13 18:37:27.491,422.0
2021-09-13 18:37:23.028,422.0
2021-09-13 18:37:17.492,422.0
2021-09-13 18:37:13.027,423.0
2021-09-13 18:37:07.492,422.0
2021-09-13 18:37:03.021,422.0
2021-09-13 18:36:57.491,422.0
2021-09-13 18:36:53.036,422.0
2021-09-13 18:36:47.492,423.0
2021-09-13 18:36:43.027,422.0
2021-09-13 18:36:37.492,422.0
2021-09-13 18:36:33.026,422.0
2021-09-13 18:36:27.495,422.0
2021-09-13 18:36:23.027,422.0
2021-09-13 18:36:17.493,422.0
2021-09-13 18:36:13.028,423.0
2021-09-13 18:36:07.495,422.0
2021-09-13 18:36:03.024,421.0
2021-09-13 18:35:57.493,421.0
2021-09-13 18:35:53.028,420.0
2021-09-13 18:35:47.499,419.0
2021-09-13 18:35:43.026,419.0
2021-09-13 18:35:37.493,421.0
2021-09-13 18:35:33.027,421.0
2021-09-13 18:35:27.495,421.0
2021-09-13 18:35:23.029,421.0
2021-09-13 18:35:17.497,420.0
2021-09-13 18:35:13.028,420.0
2021-09-13 18:35:07.492,421.0
2021-09-13 18:35:03.029,421.0
2021-09-13 18:34:57.492,421.0
2021-09-13 18:34:53.033,422.0
2021-09-13 18:34:47.492,422.0
2021-09-13 18:34:43.026,422.0
2021-09-13 18:34:37.493,423.0
2021-09-13 18:34:33.029,423.0
2021-09-13 18:34:27.492,423.0
2021-09-13 18:34:23.026,423.0
2021-09-13 18:34:17.491,423.0
2021-09-13 18:34:13.026,423.0
2021-09-13 18:34:07.492,423.0
2021-09-13 18:34:03.028,423.0
2021-09-13 18:33:57.494,423.0
2021-09-13 18:33:53.029,423.0
2021-09-13 18:33:47.492,424.0
2021-09-13 18:33:43.031,423.0
2021-09-13 18:33:37.494,423.0
2021-09-13 18:33:33.029,422.0
2021-09-13 18:33:27.494,422.0
2021-09-13 18:33:23.029,422.0
2021-09-13 18:33:17.491,422.0
2021-09-13 18:33:13.030,423.0
2021-09-13 18:33:07.494,423.0
2021-09-13 18:33:03.027,423.0
2021-09-13 18:32:57.495,424.0
2021-09-13 18:32:53.029,424.0
2021-09-13 18:32:47.494,424.0
2021-09-13 18:32:43.030,425.0
2021-09-13 18:32:37.494,425.0
2021-09-13 18:32:33.030,425.0
2021-09-13 18:32:27.493,425.0
2021-09-13 18:32:23.030,425.0
2021-09-13 18:32:17.494,423.0
2021-09-13 18:32:13.025,422.0
2021-09-13 18:32:07.493,422.0
2021-09-13 18:32:03.027,422.0
2021-09-13 18:31:57.494,423.0
2021-09-13 18:31:53.029,423.0
2021-09-13 18:31:47.494,422.0
2021-09-13 18:31:43.030,422.0
2021-09-13 18:31:37.492,421.0
2021-09-13 18:31:33.033,421.0
2021-09-13 18:31:27.495,421.0
2021-09-13 18:31:23.030,422.0
2021-09-13 18:31:17.493,421.0
2021-09-13 18:31:13.027,421.0
2021-09-13 18:31:07.493,422.0
2021-09-13 18:31:03.028,422.0
2021-09-13 18:30:57.494,422.0
2021-09-13 18:30:53.030,421.0
2021-09-13 18:30:47.494,421.0
2021-09-13 18:30:43.030,421.0
2021-09-13 18:30:37.492,420.0
2021-09-13 18:30:33.027,420.0
2021-09-13 18:30:27.493,421.0
2021-09-13 18:30:23.029,421.0
2021-09-13 18:30:17.493,422.0
2021-09-13 18:30:13.030,423.0
2021-09-13 18:30:07.495,423.0
2021-09-13 18:30:03.031,422.0
2021-09-13 18:29:57.494,421.0
2021-09-13 18:29:53.031,422.0
2021-09-13 18:29:47.494,421.0
2021-09-13 18:29:43.027,421.0
2021-09-13 18:29:37.494,421.0
2021-09-13 18:29:33.031,421.0
2021-09-13 18:29:27.494,423.0
2021-09-13 18:29:23.025,423.0
2021-09-13 18:29:17.493,422.0
2021-09-13 18:29:13.030,422.0
2021-09-13 18:29:07.496,422.0
2021-09-13 18:29:03.030,421.0
2021-09-13 18:28:57.495,422.0
2021-09-13 18:28:53.030,421.0
2021-09-13 18:28:47.495,421.0
2021-09-13 18:28:43.031,420.0
2021-09-13 18:28:37.495,421.0
2021-09-13 18:28:33.030,421.0
2021-09-13 18:28:27.495,421.0
2021-09-13 18:28:23.031,421.0
2021-09-13 18:28:17.495,421.0
2021-09-13 18:28:13.031,422.0
2021-09-13 18:28:07.494,422.0
2021-09-13 18:28:03.031,422.0
2021-09-13 18:27:57.495,422.0
2021-09-13 18:27:53.030,422.0
2021-09-13 18:27:47.496,422.0
2021-09-13 18:27:43.035,422.0
2021-09-13 18:27:37.503,422.0
2021-09-13 18:27:33.031,422.0
2021-09-13 18:27:27.500,422.0
2021-09-13 18:27:23.034,421.0
2021-09-13 18:27:17.500,422.0
2021-09-13 18:27:13.030,422.0
2021-09-13 18:27:07.496,422.0
2021-09-13 18:27:03.032,422.0
2021-09-13 18:26:57.495,422.0
2021-09-13 18:26:53.025,422.0
2021-09-13 18:26:47.494,422.0
2021-09-13 18:26:43.032,422.0
2021-09-13 18:26:37.497,422.0
2021-09-13 18:26:33.030,422.0
2021-09-13 18:26:27.496,422.0
2021-09-13 18:26:23.031,423.0
2021-09-13 18:26:17.501,423.0
2021-09-13 18:26:13.031,424.0
2021-09-13 18:26:07.496,422.0
2021-09-13 18:26:03.030,422.0
2021-09-13 18:25:57.496,422.0
2021-09-13 18:25:53.031,422.0
2021-09-13 18:25:47.496,423.0
2021-09-13 18:25:43.032,424.0
2021-09-13 18:25:37.496,424.0
2021-09-13 18:25:33.032,424.0
2021-09-13 18:25:27.495,424.0
2021-09-13 18:25:23.031,423.0
2021-09-13 18:25:17.497,422.0
2021-09-13 18:25:13.032,422.0
2021-09-13 18:25:07.497,423.0
2021-09-13 18:25:03.033,424.0
2021-09-13 18:24:57.496,424.0
2021-09-13 18:24:53.031,424.0
2021-09-13 18:24:47.497,423.0
2021-09-13 18:24:43.031,423.0
2021-09-13 18:24:37.496,423.0
2021-09-13 18:24:33.031,423.0
2021-09-13 18:24:27.496,422.0
2021-09-13 18:24:23.032,422.0
2021-09-13 18:24:17.564,422.0
2021-09-13 18:24:13.032,423.0
2021-09-13 18:24:07.496,422.0
2021-09-13 18:24:03.032,422.0
2021-09-13 18:23:57.498,422.0
2021-09-13 18:23:53.032,421.0
2021-09-13 18:23:47.500,420.0
2021-09-13 18:23:43.033,422.0
2021-09-13 18:23:37.512,420.0
2021-09-13 18:23:33.031,421.0
2021-09-13 18:23:27.529,421.0
2021-09-13 18:23:23.032,420.0
2021-09-13 18:23:17.501,420.0
2021-09-13 18:23:13.033,421.0
2021-09-13 18:23:07.495,422.0
2021-09-13 18:23:03.030,422.0
2021-09-13 18:22:57.496,423.0
2021-09-13 18:22:53.033,423.0
2021-09-13 18:22:47.497,422.0
2021-09-13 18:22:43.032,422.0
2021-09-13 18:22:37.496,422.0
2021-09-13 18:22:33.032,423.0
2021-09-13 18:22:27.496,422.0
2021-09-13 18:22:23.034,422.0
2021-09-13 18:22:17.503,421.0
2021-09-13 18:22:13.033,421.0
2021-09-13 18:22:07.500,421.0
2021-09-13 18:22:03.032,419.0
2021-09-13 18:21:57.500,420.0
2021-09-13 18:21:53.034,421.0
2021-09-13 18:21:47.498,422.0
2021-09-13 18:21:43.033,423.0
2021-09-13 18:21:37.498,422.0
2021-09-13 18:21:33.031,422.0
2021-09-13 18:21:27.496,422.0
2021-09-13 18:21:23.034,421.0
2021-09-13 18:21:17.497,420.0
2021-09-13 18:21:13.029,421.0
2021-09-13 18:21:07.497,420.0
2021-09-13 18:21:03.032,421.0
2021-09-13 18:20:57.497,422.0
2021-09-13 18:20:53.033,422.0
2021-09-13 18:20:47.498,421.0
2021-09-13 18:20:43.033,421.0
2021-09-13 18:20:37.500,420.0
2021-09-13 18:20:33.035,420.0
2021-09-13 18:20:27.496,421.0
2021-09-13 18:20:23.055,420.0
2021-09-13 18:20:17.500,422.0
2021-09-13 18:20:13.032,421.0
2021-09-13 18:20:07.498,421.0
2021-09-13 18:20:03.033,421.0
2021-09-13 18:19:57.498,422.0
2021-09-13 18:19:53.035,422.0
2021-09-13 18:19:47.496,422.0
2021-09-13 18:19:43.035,422.0
2021-09-13 18:19:37.498,421.0
2021-09-13 18:19:33.034,422.0
2021-09-13 18:19:27.499,421.0
2021-09-13 18:19:23.034,422.0
2021-09-13 18:19:17.500,422.0
2021-09-13 18:19:13.035,421.0
2021-09-13 18:19:07.497,423.0
2021-09-13 18:19:03.031,423.0
2021-09-13 18:18:57.499,422.0
2021-09-13 18:18:53.032,422.0
2021-09-13 18:18:47.501,422.0
2021-09-13 18:18:43.031,422.0
2021-09-13 18:18:37.499,422.0
2021-09-13 18:18:33.033,422.0
2021-09-13 18:18:27.499,423.0
2021-09-13 18:18:23.045,423.0
2021-09-13 18:18:17.499,423.0
2021-09-13 18:18:13.033,423.0
2021-09-13 18:18:07.499,422.0
2021-09-13 18:18:03.035,422.0
2021-09-13 18:17:57.499,422.0
2021-09-13 18:17:53.035,422.0
2021-09-13 18:17:47.500,422.0
2021-09-13 18:17:43.038,423.0
2021-09-13 18:17:37.498,423.0
2021-09-13 18:17:33.035,422.0
2021-09-13 18:17:27.502,422.0
2021-09-13 18:17:23.034,422.0
2021-09-13 18:17:17.498,422.0
2021-09-13 18:17:13.035,423.0
2021-09-13 18:17:07.499,421.0
2021-09-13 18:17:03.037,421.0
2021-09-13 18:16:57.505,421.0
2021-09-13 18:16:53.034,422.0
2021-09-13 18:16:47.499,422.0
2021-09-13 18:16:43.035,422.0
2021-09-13 18:16:37.500,421.0
2021-09-13 18:16:33.035,422.0
2021-09-13 18:16:27.500,422.0
2021-09-13 18:16:23.035,422.0
2021-09-13 18:16:17.500,422.0
2021-09-13 18:16:13.034,422.0
2021-09-13 18:16:07.499,422.0
2021-09-13 18:16:03.035,422.0
2021-09-13 18:15:57.500,423.0
2021-09-13 18:15:53.034,424.0
2021-09-13 18:15:47.500,423.0
2021-09-13 18:15:43.034,423.0
2021-09-13 18:15:37.499,423.0
2021-09-13 18:15:33.034,422.0
2021-09-13 18:15:27.499,421.0
2021-09-13 18:15:23.036,421.0
2021-09-13 18:15:17.501,421.0
2021-09-13 18:15:13.035,421.0
2021-09-13 18:15:07.499,421.0
2021-09-13 18:15:03.035,421.0
2021-09-13 18:14:57.499,422.0
2021-09-13 18:14:53.035,422.0
2021-09-13 18:14:47.501,422.0
2021-09-13 18:14:43.033,423.0
2021-09-13 18:14:37.501,423.0
2021-09-13 18:14:33.034,423.0
2021-09-13 18:14:27.500,425.0
2021-09-13 18:14:23.035,425.0
2021-09-13 18:14:17.500,423.0
2021-09-13 18:14:13.035,423.0
2021-09-13 18:14:07.503,422.0
2021-09-13 18:14:03.036,421.0
2021-09-13 18:13:57.503,421.0
2021-09-13 18:13:53.035,421.0
2021-09-13 18:13:47.499,422.0
2021-09-13 18:13:43.032,422.0
2021-09-13 18:13:37.499,423.0
2021-09-13 18:13:33.036,423.0
2021-09-13 18:13:27.500,424.0
2021-09-13 18:13:23.031,424.0
2021-09-13 18:13:17.501,424.0
2021-09-13 18:13:13.038,423.0
2021-09-13 18:13:07.503,422.0
2021-09-13 18:13:03.030,422.0
2021-09-13 18:12:57.499,422.0
2021-09-13 18:12:53.036,422.0
2021-09-13 18:12:47.501,421.0
2021-09-13 18:12:43.036,421.0
2021-09-13 18:12:37.500,422.0
2021-09-13 18:12:33.035,422.0
2021-09-13 18:12:27.499,422.0
2021-09-13 18:12:23.040,422.0
2021-09-13 18:12:17.504,423.0
2021-09-13 18:12:13.034,423.0
2021-09-13 18:12:07.500,424.0
2021-09-13 18:12:03.037,424.0
2021-09-13 18:11:57.500,423.0
2021-09-13 18:11:53.035,422.0
2021-09-13 18:11:47.501,422.0
2021-09-13 18:11:43.037,422.0
2021-09-13 18:11:37.501,421.0
2021-09-13 18:11:33.036,422.0
2021-09-13 18:11:27.500,422.0
2021-09-13 18:11:23.039,421.0
2021-09-13 18:11:17.505,422.0
2021-09-13 18:11:13.034,421.0
2021-09-13 18:11:07.500,420.0
2021-09-13 18:11:03.036,421.0
2021-09-13 18:10:57.500,421.0
2021-09-13 18:10:53.032,422.0
2021-09-13 18:10:47.500,423.0
2021-09-13 18:10:43.038,423.0
2021-09-13 18:10:37.501,424.0
2021-09-13 18:10:33.034,424.0
2021-09-13 18:10:27.502,424.0
2021-09-13 18:10:23.038,423.0
2021-09-13 18:10:17.502,423.0
2021-09-13 18:10:13.037,424.0
2021-09-13 18:10:07.507,422.0
2021-09-13 18:10:03.039,422.0
2021-09-13 18:09:57.503,423.0
2021-09-13 18:09:53.036,423.0
2021-09-13 18:09:47.502,424.0
2021-09-13 18:09:43.041,424.0
2021-09-13 18:09:37.503,424.0
2021-09-13 18:09:33.033,424.0
2021-09-13 18:09:27.502,424.0
2021-09-13 18:09:23.038,423.0
2021-09-13 18:09:17.507,422.0
2021-09-13 18:09:13.036,422.0
2021-09-13 18:09:07.508,421.0
2021-09-13 18:09:03.039,421.0
2021-09-13 18:08:57.501,423.0
2021-09-13 18:08:53.039,422.0
2021-09-13 18:08:47.508,421.0
2021-09-13 18:08:43.038,422.0
2021-09-13 18:08:37.503,423.0
2021-09-13 18:08:33.036,423.0
2021-09-13 18:08:27.503,423.0
2021-09-13 18:08:23.039,422.0
2021-09-13 18:08:17.503,424.0
2021-09-13 18:08:13.038,424.0
2021-09-13 18:08:07.504,423.0
2021-09-13 18:08:03.037,424.0
2021-09-13 18:07:57.503,424.0
2021-09-13 18:07:53.036,424.0
2021-09-13 18:07:47.504,424.0
2021-09-13 18:07:43.041,424.0
2021-09-13 18:07:37.500,424.0
2021-09-13 18:07:33.037,423.0
2021-09-13 18:07:27.503,423.0
2021-09-13 18:07:23.038,423.0
2021-09-13 18:07:17.502,423.0
2021-09-13 18:07:13.039,425.0
2021-09-13 18:07:07.503,425.0
2021-09-13 18:07:03.036,425.0
2021-09-13 18:06:57.503,425.0
2021-09-13 18:06:53.038,424.0
2021-09-13 18:06:47.503,424.0
2021-09-13 18:06:43.038,424.0
2021-09-13 18:06:37.511,424.0
2021-09-13 18:06:33.042,423.0
2021-09-13 18:06:27.506,424.0
2021-09-13 18:06:23.040,424.0
2021-09-13 18:06:17.503,423.0
2021-09-13 18:06:13.038,423.0
2021-09-13 18:06:07.503,424.0
2021-09-13 18:06:03.038,424.0
2021-09-13 18:05:57.507,424.0
2021-09-13 18:05:53.036,424.0
2021-09-13 18:05:47.503,425.0
2021-09-13 18:05:43.037,425.0
2021-09-13 18:05:37.506,425.0
2021-09-13 18:05:33.038,424.0
2021-09-13 18:05:27.501,424.0
2021-09-13 18:05:23.038,423.0
2021-09-13 18:05:17.500,424.0
2021-09-13 18:05:13.037,423.0
2021-09-13 18:05:07.501,424.0
2021-09-13 18:05:03.037,424.0
2021-09-13 18:04:57.502,424.0
2021-09-13 18:04:53.035,424.0
2021-09-13 18:04:47.502,425.0
2021-09-13 18:04:43.043,425.0
2021-09-13 18:04:37.502,425.0
2021-09-13 18:04:33.036,426.0
2021-09-13 18:04:27.503,427.0
2021-09-13 18:04:23.037,427.0
2021-09-13 18:04:17.507,426.0
2021-09-13 18:04:13.038,426.0
2021-09-13 18:04:07.503,426.0
2021-09-13 18:04:03.037,425.0
2021-09-13 18:03:57.501,425.0
2021-09-13 18:03:53.037,426.0
2021-09-13 18:03:47.504,424.0
2021-09-13 18:03:43.038,424.0
2021-09-13 18:03:37.504,424.0
2021-09-13 18:03:33.039,424.0
2021-09-13 18:03:27.503,424.0
2021-09-13 18:03:23.039,425.0
2021-09-13 18:03:17.503,425.0
2021-09-13 18:03:13.039,424.0
2021-09-13 18:03:07.505,425.0
2021-09-13 18:03:03.038,425.0
2021-09-13 18:02:57.511,425.0
2021-09-13 18:02:53.039,425.0
2021-09-13 18:02:47.503,425.0
2021-09-13 18:02:43.039,425.0
2021-09-13 18:02:37.504,424.0
2021-09-13 18:02:33.038,424.0
2021-09-13 18:02:27.506,424.0
2021-09-13 18:02:23.043,424.0
2021-09-13 18:02:17.506,423.0
2021-09-13 18:02:13.039,423.0
2021-09-13 18:02:07.504,422.0
2021-09-13 18:02:03.041,422.0
2021-09-13 18:01:57.504,422.0
2021-09-13 18:01:53.035,421.0
2021-09-13 18:01:47.507,422.0
2021-09-13 18:01:43.043,422.0
2021-09-13 18:01:37.508,423.0
2021-09-13 18:01:33.044,423.0
2021-09-13 18:01:27.508,423.0
2021-09-13 18:01:23.043,423.0
2021-09-13 18:01:17.508,423.0
2021-09-13 18:01:13.045,423.0
2021-09-13 18:01:07.510,422.0
2021-09-13 18:01:03.043,421.0
2021-09-13 18:00:57.510,422.0
2021-09-13 18:00:53.047,422.0
2021-09-13 18:00:47.507,423.0
2021-09-13 18:00:43.050,423.0
2021-09-13 18:00:37.510,423.0
2021-09-13 18:00:33.046,422.0
2021-09-13 18:00:27.510,422.0
2021-09-13 18:00:23.042,421.0
2021-09-13 18:00:17.509,422.0
2021-09-13 18:00:13.046,421.0
2021-09-13 18:00:07.510,421.0
2021-09-13 18:00:03.044,422.0
2021-09-13 17:59:57.509,423.0
2021-09-13 17:59:53.044,422.0
2021-09-13 17:59:47.509,423.0
2021-09-13 17:59:43.046,423.0
2021-09-13 17:59:37.509,424.0
2021-09-13 17:59:33.042,424.0
2021-09-13 17:59:27.510,425.0
2021-09-13 17:59:23.040,425.0
2021-09-13 17:59:17.510,424.0
2021-09-13 17:59:13.045,424.0
2021-09-13 17:59:07.515,424.0
2021-09-13 17:59:03.041,424.0
2021-09-13 17:58:57.510,425.0
2021-09-13 17:58:53.045,426.0
2021-09-13 17:58:47.510,427.0
