tiempo,fluke
2021-07-26 14:57:08,560.0
2021-07-26 14:57:09,559.0
2021-07-26 14:57:10,558.0
2021-07-26 14:57:11,558.0
2021-07-26 14:57:12,556.0
2021-07-26 14:57:13,556.0
2021-07-26 14:57:14,555.0
2021-07-26 14:57:15,555.0
2021-07-26 14:57:16,555.0
2021-07-26 14:57:17,555.0
2021-07-26 14:57:18,554.0
2021-07-26 14:57:19,554.0
2021-07-26 14:57:20,555.0
2021-07-26 14:57:21,555.0
2021-07-26 14:57:22,556.0
2021-07-26 14:57:23,556.0
2021-07-26 14:57:24,558.0
2021-07-26 14:57:25,558.0
2021-07-26 14:57:26,560.0
2021-07-26 14:57:27,560.0
2021-07-26 14:57:28,561.0
2021-07-26 14:57:29,560.0
2021-07-26 14:57:30,562.0
2021-07-26 14:57:31,562.0
2021-07-26 14:57:32,561.0
2021-07-26 14:57:33,561.0
2021-07-26 14:57:34,560.0
2021-07-26 14:57:35,560.0
2021-07-26 14:57:36,560.0
2021-07-26 14:57:37,560.0
2021-07-26 14:57:38,558.0
2021-07-26 14:57:39,558.0
2021-07-26 14:57:40,556.0
2021-07-26 14:57:41,556.0
2021-07-26 14:57:42,555.0
2021-07-26 14:57:43,555.0
2021-07-26 14:57:44,556.0
2021-07-26 14:57:45,556.0
2021-07-26 14:57:46,557.0
2021-07-26 14:57:47,557.0
2021-07-26 14:57:48,557.0
2021-07-26 14:57:49,557.0
2021-07-26 14:57:50,558.0
2021-07-26 14:57:51,558.0
2021-07-26 14:57:52,560.0
2021-07-26 14:57:53,560.0
2021-07-26 14:57:54,562.0
2021-07-26 14:57:55,562.0
2021-07-26 14:57:56,562.0
2021-07-26 14:57:57,562.0
2021-07-26 14:57:58,563.0
2021-07-26 14:57:59,562.0
2021-07-26 14:58:00,562.0
2021-07-26 14:58:01,562.0
2021-07-26 14:58:02,562.0
2021-07-26 14:58:03,562.0
2021-07-26 14:58:04,561.0
2021-07-26 14:58:05,561.0
2021-07-26 14:58:06,562.0
2021-07-26 14:58:07,562.0
2021-07-26 14:58:08,561.0
2021-07-26 14:58:09,561.0
2021-07-26 14:58:10,558.0
2021-07-26 14:58:11,558.0
2021-07-26 14:58:12,556.0
2021-07-26 14:58:13,556.0
2021-07-26 14:58:14,558.0
2021-07-26 14:58:15,558.0
2021-07-26 14:58:16,558.0
2021-07-26 14:58:17,558.0
2021-07-26 14:58:18,558.0
2021-07-26 14:58:19,558.0
2021-07-26 14:58:20,559.0
2021-07-26 14:58:21,559.0
2021-07-26 14:58:22,561.0
2021-07-26 14:58:23,561.0
2021-07-26 14:58:24,563.0
2021-07-26 14:58:25,564.0
2021-07-26 14:58:26,564.0
2021-07-26 14:58:27,566.0
2021-07-26 14:58:28,566.0
2021-07-26 14:58:29,567.0
2021-07-26 14:58:30,567.0
2021-07-26 14:58:31,569.0
2021-07-26 14:58:32,569.0
2021-07-26 14:58:33,569.0
2021-07-26 14:58:34,568.0
2021-07-26 14:58:35,567.0
2021-07-26 14:58:36,567.0
2021-07-26 14:58:37,566.0
2021-07-26 14:58:38,566.0
2021-07-26 14:58:39,566.0
2021-07-26 14:58:40,566.0
2021-07-26 14:58:41,566.0
2021-07-26 14:58:42,566.0
2021-07-26 14:58:43,567.0
2021-07-26 14:58:44,566.0
2021-07-26 14:58:45,565.0
2021-07-26 14:58:46,565.0
2021-07-26 14:58:47,566.0
2021-07-26 14:58:48,566.0
2021-07-26 14:58:49,569.0
2021-07-26 14:58:50,569.0
2021-07-26 14:58:51,570.0
2021-07-26 14:58:52,570.0
2021-07-26 14:58:53,570.0
2021-07-26 14:58:54,570.0
2021-07-26 14:58:55,570.0
2021-07-26 14:58:56,570.0
2021-07-26 14:58:57,572.0
2021-07-26 14:58:58,572.0
2021-07-26 14:58:59,573.0
2021-07-26 14:59:00,573.0
2021-07-26 14:59:01,572.0
2021-07-26 14:59:02,572.0
2021-07-26 14:59:03,573.0
2021-07-26 14:59:04,573.0
2021-07-26 14:59:05,573.0
2021-07-26 14:59:06,573.0
2021-07-26 14:59:07,573.0
2021-07-26 14:59:08,573.0
2021-07-26 14:59:09,572.0
2021-07-26 14:59:10,572.0
2021-07-26 14:59:11,571.0
2021-07-26 14:59:12,571.0
2021-07-26 14:59:13,568.0
2021-07-26 14:59:14,567.0
2021-07-26 14:59:15,568.0
2021-07-26 14:59:16,568.0
2021-07-26 14:59:17,570.0
2021-07-26 14:59:18,570.0
2021-07-26 14:59:19,572.0
2021-07-26 14:59:20,572.0
2021-07-26 14:59:21,575.0
2021-07-26 14:59:22,575.0
2021-07-26 14:59:23,577.0
2021-07-26 14:59:24,578.0
2021-07-26 14:59:25,579.0
2021-07-26 14:59:26,579.0
2021-07-26 14:59:27,579.0
2021-07-26 14:59:28,579.0
2021-07-26 14:59:29,580.0
2021-07-26 14:59:30,580.0
2021-07-26 14:59:31,580.0
2021-07-26 14:59:32,580.0
2021-07-26 14:59:33,581.0
2021-07-26 14:59:34,582.0
2021-07-26 14:59:35,582.0
2021-07-26 14:59:36,582.0
2021-07-26 14:59:37,581.0
2021-07-26 14:59:38,581.0
2021-07-26 14:59:39,581.0
2021-07-26 14:59:40,581.0
2021-07-26 14:59:41,582.0
2021-07-26 14:59:42,582.0
2021-07-26 14:59:43,581.0
2021-07-26 14:59:44,582.0
2021-07-26 14:59:45,581.0
2021-07-26 14:59:46,581.0
2021-07-26 14:59:47,582.0
2021-07-26 14:59:48,582.0
2021-07-26 14:59:49,581.0
2021-07-26 14:59:50,581.0
2021-07-26 14:59:51,582.0
2021-07-26 14:59:52,582.0
2021-07-26 14:59:53,585.0
2021-07-26 14:59:54,585.0
2021-07-26 14:59:55,587.0
2021-07-26 14:59:56,587.0
2021-07-26 14:59:57,585.0
2021-07-26 14:59:58,585.0
2021-07-26 14:59:59,582.0
2021-07-26 15:00:00,582.0
2021-07-26 15:00:01,580.0
2021-07-26 15:00:02,580.0
2021-07-26 15:00:03,579.0
2021-07-26 15:00:04,579.0
2021-07-26 15:00:05,580.0
2021-07-26 15:00:06,580.0
2021-07-26 15:00:07,580.0
2021-07-26 15:00:08,580.0
2021-07-26 15:00:09,581.0
2021-07-26 15:00:10,581.0
2021-07-26 15:00:11,581.0
2021-07-26 15:00:12,581.0
2021-07-26 15:00:13,581.0
2021-07-26 15:00:14,581.0
2021-07-26 15:00:15,582.0
2021-07-26 15:00:16,582.0
2021-07-26 15:00:17,583.0
2021-07-26 15:00:18,583.0
2021-07-26 15:00:19,582.0
2021-07-26 15:00:20,582.0
2021-07-26 15:00:21,582.0
2021-07-26 15:00:22,582.0
2021-07-26 15:00:23,581.0
2021-07-26 15:00:24,581.0
2021-07-26 15:00:25,581.0
2021-07-26 15:00:26,581.0
2021-07-26 15:00:27,582.0
2021-07-26 15:00:28,582.0
2021-07-26 15:00:29,583.0
2021-07-26 15:00:30,583.0
2021-07-26 15:00:31,583.0
2021-07-26 15:00:32,583.0
2021-07-26 15:00:33,583.0
2021-07-26 15:00:34,584.0
2021-07-26 15:00:35,583.0
2021-07-26 15:00:36,583.0
2021-07-26 15:00:37,580.0
2021-07-26 15:00:38,580.0
2021-07-26 15:00:39,577.0
2021-07-26 15:00:40,577.0
2021-07-26 15:00:41,577.0
2021-07-26 15:00:42,577.0
2021-07-26 15:00:43,576.0
2021-07-26 15:00:44,577.0
2021-07-26 15:00:45,576.0
2021-07-26 15:00:46,576.0
2021-07-26 15:00:47,577.0
2021-07-26 15:00:48,577.0
2021-07-26 15:00:49,578.0
2021-07-26 15:00:50,578.0
2021-07-26 15:00:51,576.0
2021-07-26 15:00:52,576.0
2021-07-26 15:00:53,574.0
2021-07-26 15:00:54,574.0
2021-07-26 15:00:55,574.0
2021-07-26 15:00:56,574.0
2021-07-26 15:00:57,574.0
2021-07-26 15:00:58,574.0
2021-07-26 15:00:59,577.0
2021-07-26 15:01:00,577.0
2021-07-26 15:01:01,578.0
2021-07-26 15:01:02,578.0
2021-07-26 15:01:03,579.0
2021-07-26 15:01:04,579.0
2021-07-26 15:01:05,578.0
2021-07-26 15:01:06,578.0
2021-07-26 15:01:07,578.0
2021-07-26 15:01:08,578.0
2021-07-26 15:01:09,579.0
2021-07-26 15:01:10,579.0
2021-07-26 15:01:11,579.0
2021-07-26 15:01:12,579.0
2021-07-26 15:01:13,579.0
2021-07-26 15:01:14,579.0
2021-07-26 15:01:15,581.0
2021-07-26 15:01:16,581.0
2021-07-26 15:01:17,587.0
2021-07-26 15:01:18,587.0
2021-07-26 15:01:19,589.0
2021-07-26 15:01:20,589.0
2021-07-26 15:01:21,589.0
2021-07-26 15:01:22,589.0
2021-07-26 15:01:23,591.0
2021-07-26 15:01:24,592.0
2021-07-26 15:01:25,595.0
2021-07-26 15:01:26,596.0
2021-07-26 15:01:27,596.0
2021-07-26 15:01:28,596.0
2021-07-26 15:01:29,596.0
2021-07-26 15:01:30,598.0
2021-07-26 15:01:31,598.0
2021-07-26 15:01:32,598.0
2021-07-26 15:01:33,598.0
2021-07-26 15:01:34,596.0
2021-07-26 15:01:35,596.0
2021-07-26 15:01:36,593.0
2021-07-26 15:01:37,593.0
2021-07-26 15:01:38,591.0
2021-07-26 15:01:39,591.0
2021-07-26 15:01:40,588.0
2021-07-26 15:01:41,588.0
2021-07-26 15:01:42,588.0
2021-07-26 15:01:43,588.0
2021-07-26 15:01:44,588.0
2021-07-26 15:01:45,588.0
2021-07-26 15:01:46,587.0
2021-07-26 15:01:47,587.0
2021-07-26 15:01:48,585.0
2021-07-26 15:01:49,585.0
2021-07-26 15:01:50,583.0
2021-07-26 15:01:51,583.0
2021-07-26 15:01:52,582.0
2021-07-26 15:01:53,582.0
2021-07-26 15:01:54,579.0
2021-07-26 15:01:55,579.0
2021-07-26 15:01:56,581.0
2021-07-26 15:01:57,581.0
2021-07-26 15:01:58,583.0
2021-07-26 15:01:59,582.0
2021-07-26 15:02:00,583.0
2021-07-26 15:02:01,583.0
2021-07-26 15:02:02,585.0
2021-07-26 15:02:03,585.0
2021-07-26 15:02:04,583.0
2021-07-26 15:02:05,583.0
2021-07-26 15:02:06,581.0
2021-07-26 15:02:07,581.0
2021-07-26 15:02:08,579.0
2021-07-26 15:02:09,579.0
2021-07-26 15:02:10,580.0
2021-07-26 15:02:11,580.0
2021-07-26 15:02:12,581.0
2021-07-26 15:02:13,581.0
2021-07-26 15:02:14,580.0
2021-07-26 15:02:15,580.0
2021-07-26 15:02:16,580.0
2021-07-26 15:02:17,580.0
2021-07-26 15:02:18,582.0
2021-07-26 15:02:19,583.0
2021-07-26 15:02:20,583.0
2021-07-26 15:02:21,583.0
2021-07-26 15:02:22,583.0
2021-07-26 15:02:23,583.0
2021-07-26 15:02:24,585.0
2021-07-26 15:02:25,585.0
2021-07-26 15:02:26,587.0
2021-07-26 15:02:27,587.0
2021-07-26 15:02:28,588.0
2021-07-26 15:02:29,588.0
2021-07-26 15:02:30,589.0
2021-07-26 15:02:31,589.0
2021-07-26 15:02:32,592.0
2021-07-26 15:02:33,592.0
2021-07-26 15:02:34,593.0
2021-07-26 15:02:35,593.0
2021-07-26 15:02:36,592.0
2021-07-26 15:02:37,592.0
2021-07-26 15:02:38,588.0
2021-07-26 15:02:39,589.0
2021-07-26 15:02:40,587.0
2021-07-26 15:02:41,587.0
2021-07-26 15:02:42,585.0
2021-07-26 15:02:43,585.0
2021-07-26 15:02:44,586.0
2021-07-26 15:02:45,586.0
2021-07-26 15:02:46,585.0
2021-07-26 15:02:47,585.0
2021-07-26 15:02:48,585.0
2021-07-26 15:02:49,586.0
2021-07-26 15:02:50,587.0
2021-07-26 15:02:51,587.0
2021-07-26 15:02:52,586.0
2021-07-26 15:02:53,586.0
2021-07-26 15:02:54,588.0
2021-07-26 15:02:55,588.0
2021-07-26 15:02:56,589.0
2021-07-26 15:02:57,589.0
2021-07-26 15:02:58,590.0
2021-07-26 15:02:59,590.0
2021-07-26 15:03:00,593.0
2021-07-26 15:03:01,593.0
2021-07-26 15:03:02,595.0
2021-07-26 15:03:03,595.0
2021-07-26 15:03:04,594.0
2021-07-26 15:03:05,594.0
2021-07-26 15:03:06,593.0
2021-07-26 15:03:07,593.0
2021-07-26 15:03:08,592.0
2021-07-26 15:03:09,591.0
2021-07-26 15:03:10,589.0
2021-07-26 15:03:11,589.0
2021-07-26 15:03:12,588.0
2021-07-26 15:03:13,588.0
2021-07-26 15:03:14,588.0
2021-07-26 15:03:15,588.0
2021-07-26 15:03:16,588.0
2021-07-26 15:03:17,588.0
2021-07-26 15:03:18,588.0
2021-07-26 15:03:19,587.0
2021-07-26 15:03:20,589.0
2021-07-26 15:03:21,589.0
2021-07-26 15:03:22,586.0
2021-07-26 15:03:23,586.0
2021-07-26 15:03:24,588.0
2021-07-26 15:03:25,588.0
2021-07-26 15:03:26,591.0
2021-07-26 15:03:27,590.0
2021-07-26 15:03:28,592.0
2021-07-26 15:03:29,592.0
2021-07-26 15:03:30,593.0
2021-07-26 15:03:31,593.0
2021-07-26 15:03:32,594.0
2021-07-26 15:03:33,594.0
2021-07-26 15:03:34,595.0
2021-07-26 15:03:35,594.0
2021-07-26 15:03:36,593.0
2021-07-26 15:03:37,593.0
2021-07-26 15:03:38,593.0
2021-07-26 15:03:39,593.0
2021-07-26 15:03:40,591.0
2021-07-26 15:03:41,591.0
2021-07-26 15:03:42,590.0
2021-07-26 15:03:43,590.0
2021-07-26 15:03:44,593.0
2021-07-26 15:03:45,593.0
2021-07-26 15:03:46,593.0
2021-07-26 15:03:47,593.0
2021-07-26 15:03:48,596.0
2021-07-26 15:03:49,595.0
2021-07-26 15:03:50,597.0
2021-07-26 15:03:51,597.0
2021-07-26 15:03:52,600.0
2021-07-26 15:03:53,600.0
2021-07-26 15:03:54,603.0
2021-07-26 15:03:55,603.0
2021-07-26 15:03:56,602.0
2021-07-26 15:03:57,602.0
2021-07-26 15:03:58,600.0
2021-07-26 15:03:59,600.0
2021-07-26 15:04:00,603.0
2021-07-26 15:04:01,603.0
2021-07-26 15:04:02,604.0
2021-07-26 15:04:03,604.0
2021-07-26 15:04:04,602.0
2021-07-26 15:04:05,602.0
2021-07-26 15:04:06,602.0
2021-07-26 15:04:07,602.0
2021-07-26 15:04:08,601.0
2021-07-26 15:04:09,601.0
2021-07-26 15:04:10,601.0
2021-07-26 15:04:11,601.0
2021-07-26 15:04:12,600.0
2021-07-26 15:04:13,600.0
2021-07-26 15:04:14,599.0
2021-07-26 15:04:15,599.0
2021-07-26 15:04:16,599.0
2021-07-26 15:04:17,599.0
2021-07-26 15:04:18,598.0
2021-07-26 15:04:19,598.0
2021-07-26 15:04:20,599.0
2021-07-26 15:04:21,599.0
2021-07-26 15:04:22,600.0
2021-07-26 15:04:23,600.0
2021-07-26 15:04:24,597.0
2021-07-26 15:04:25,597.0
2021-07-26 15:04:26,596.0
2021-07-26 15:04:27,596.0
2021-07-26 15:04:28,595.0
2021-07-26 15:04:29,595.0
2021-07-26 15:04:30,592.0
2021-07-26 15:04:31,591.0
2021-07-26 15:04:32,591.0
2021-07-26 15:04:33,592.0
2021-07-26 15:04:34,593.0
2021-07-26 15:04:35,594.0
2021-07-26 15:04:36,594.0
2021-07-26 15:04:37,594.0
2021-07-26 15:04:38,594.0
2021-07-26 15:04:39,594.0
2021-07-26 15:04:40,594.0
2021-07-26 15:04:41,594.0
2021-07-26 15:04:42,594.0
2021-07-26 15:04:43,596.0
2021-07-26 15:04:44,595.0
2021-07-26 15:04:45,595.0
2021-07-26 15:04:46,595.0
2021-07-26 15:04:47,595.0
2021-07-26 15:04:48,595.0
2021-07-26 15:04:49,596.0
2021-07-26 15:04:50,596.0
2021-07-26 15:04:51,596.0
2021-07-26 15:04:52,596.0
2021-07-26 15:04:53,594.0
2021-07-26 15:04:54,593.0
2021-07-26 15:04:55,591.0
2021-07-26 15:04:56,591.0
2021-07-26 15:04:57,593.0
2021-07-26 15:04:58,593.0
2021-07-26 15:04:59,594.0
2021-07-26 15:05:00,594.0
2021-07-26 15:05:01,594.0
2021-07-26 15:05:02,594.0
2021-07-26 15:05:03,594.0
2021-07-26 15:05:04,594.0
2021-07-26 15:05:05,596.0
2021-07-26 15:05:06,596.0
2021-07-26 15:05:07,597.0
2021-07-26 15:05:08,597.0
2021-07-26 15:05:09,598.0
2021-07-26 15:05:10,598.0
2021-07-26 15:05:11,596.0
2021-07-26 15:05:12,596.0
2021-07-26 15:05:13,594.0
2021-07-26 15:05:14,594.0
2021-07-26 15:05:15,594.0
2021-07-26 15:05:16,594.0
2021-07-26 15:05:17,594.0
2021-07-26 15:05:18,594.0
2021-07-26 15:05:19,595.0
2021-07-26 15:05:20,595.0
2021-07-26 15:05:21,597.0
2021-07-26 15:05:22,597.0
2021-07-26 15:05:23,597.0
2021-07-26 15:05:24,598.0
2021-07-26 15:05:25,598.0
2021-07-26 15:05:26,598.0
2021-07-26 15:05:27,597.0
2021-07-26 15:05:28,597.0
2021-07-26 15:05:29,595.0
2021-07-26 15:05:30,595.0
2021-07-26 15:05:31,597.0
2021-07-26 15:05:32,597.0
2021-07-26 15:05:33,600.0
2021-07-26 15:05:34,600.0
2021-07-26 15:05:35,600.0
2021-07-26 15:05:36,600.0
2021-07-26 15:05:37,600.0
2021-07-26 15:05:38,600.0
2021-07-26 15:05:39,600.0
2021-07-26 15:05:40,600.0
2021-07-26 15:05:41,603.0
2021-07-26 15:05:42,603.0
2021-07-26 15:05:43,604.0
2021-07-26 15:05:44,603.0
2021-07-26 15:05:45,603.0
2021-07-26 15:05:46,603.0
2021-07-26 15:05:47,602.0
2021-07-26 15:05:48,602.0
2021-07-26 15:05:49,604.0
2021-07-26 15:05:50,604.0
2021-07-26 15:05:51,606.0
2021-07-26 15:05:52,606.0
2021-07-26 15:05:53,606.0
2021-07-26 15:05:54,606.0
2021-07-26 15:05:55,607.0
2021-07-26 15:05:56,607.0
2021-07-26 15:05:57,608.0
2021-07-26 15:05:58,608.0
2021-07-26 15:05:59,608.0
2021-07-26 15:06:00,608.0
2021-07-26 15:06:01,608.0
2021-07-26 15:06:02,608.0
2021-07-26 15:06:03,607.0
2021-07-26 15:06:04,607.0
2021-07-26 15:06:05,607.0
2021-07-26 15:06:06,607.0
2021-07-26 15:06:07,609.0
2021-07-26 15:06:08,609.0
2021-07-26 15:06:09,611.0
2021-07-26 15:06:10,611.0
2021-07-26 15:06:11,608.0
2021-07-26 15:06:12,608.0
2021-07-26 15:06:13,607.0
2021-07-26 15:06:14,608.0
2021-07-26 15:06:15,608.0
2021-07-26 15:06:16,608.0
2021-07-26 15:06:17,608.0
2021-07-26 15:06:18,608.0
2021-07-26 15:06:19,606.0
2021-07-26 15:06:20,606.0
2021-07-26 15:06:21,606.0
2021-07-26 15:06:22,606.0
2021-07-26 15:06:23,608.0
2021-07-26 15:06:24,607.0
2021-07-26 15:06:25,609.0
2021-07-26 15:06:26,609.0
2021-07-26 15:06:27,612.0
2021-07-26 15:06:28,612.0
2021-07-26 15:06:29,613.0
2021-07-26 15:06:30,613.0
2021-07-26 15:06:31,614.0
2021-07-26 15:06:32,614.0
2021-07-26 15:06:33,615.0
2021-07-26 15:06:34,615.0
2021-07-26 15:06:35,615.0
2021-07-26 15:06:36,615.0
2021-07-26 15:06:37,614.0
2021-07-26 15:06:38,614.0
2021-07-26 15:06:39,611.0
2021-07-26 15:06:40,611.0
2021-07-26 15:06:41,609.0
