Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
20,,25.7 °C,21.0 °C,19.2 °C,67.7 %,0 ppm,563 ppm,,,,30/06/2021 01:50:37 p. m.
21,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,561 ppm,,,,30/06/2021 01:50:42 p. m.
22,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,566 ppm,,,,30/06/2021 01:50:47 p. m.
23,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,573 ppm,,,,30/06/2021 01:50:52 p. m.
24,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,575 ppm,,,,30/06/2021 01:50:57 p. m.
25,,25.7 °C,21.0 °C,19.2 °C,67.6 %,0 ppm,580 ppm,,,,30/06/2021 01:51:02 p. m.
26,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,579 ppm,,,,30/06/2021 01:51:07 p. m.
27,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,581 ppm,,,,30/06/2021 01:51:12 p. m.
28,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,579 ppm,,,,30/06/2021 01:51:17 p. m.
29,,25.7 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,584 ppm,,,,30/06/2021 01:51:22 p. m.
30,,25.7 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,586 ppm,,,,30/06/2021 01:51:27 p. m.
31,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,589 ppm,,,,30/06/2021 01:51:32 p. m.
32,,25.7 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,592 ppm,,,,30/06/2021 01:51:37 p. m.
33,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,595 ppm,,,,30/06/2021 01:51:42 p. m.
34,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,598 ppm,,,,30/06/2021 01:51:47 p. m.
35,,25.7 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,601 ppm,,,,30/06/2021 01:51:52 p. m.
36,,25.7 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,604 ppm,,,,30/06/2021 01:51:57 p. m.
37,,25.8 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,610 ppm,,,,30/06/2021 01:52:02 p. m.
38,,25.7 °C,21.0 °C,19.2 °C,67.6 %,1 ppm,611 ppm,,,,30/06/2021 01:52:07 p. m.
39,,25.7 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,618 ppm,,,,30/06/2021 01:52:12 p. m.
40,,25.8 °C,21.0 °C,19.3 °C,67.7 %,1 ppm,624 ppm,,,,30/06/2021 01:52:17 p. m.
41,,25.8 °C,21.0 °C,19.2 °C,67.7 %,1 ppm,630 ppm,,,,30/06/2021 01:52:22 p. m.
42,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,633 ppm,,,,30/06/2021 01:52:27 p. m.
43,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,635 ppm,,,,30/06/2021 01:52:32 p. m.
44,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,641 ppm,,,,30/06/2021 01:52:37 p. m.
45,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,644 ppm,,,,30/06/2021 01:52:42 p. m.
46,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,647 ppm,,,,30/06/2021 01:52:47 p. m.
47,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,651 ppm,,,,30/06/2021 01:52:52 p. m.
48,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,656 ppm,,,,30/06/2021 01:52:57 p. m.
49,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,658 ppm,,,,30/06/2021 01:53:02 p. m.
50,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,662 ppm,,,,30/06/2021 01:53:07 p. m.
51,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,667 ppm,,,,30/06/2021 01:53:12 p. m.
52,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,667 ppm,,,,30/06/2021 01:53:17 p. m.
53,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,671 ppm,,,,30/06/2021 01:53:22 p. m.
54,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,675 ppm,,,,30/06/2021 01:53:27 p. m.
55,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,680 ppm,,,,30/06/2021 01:53:32 p. m.
56,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,679 ppm,,,,30/06/2021 01:53:37 p. m.
57,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,692 ppm,,,,30/06/2021 01:53:42 p. m.
58,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,695 ppm,,,,30/06/2021 01:53:47 p. m.
59,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,703 ppm,,,,30/06/2021 01:53:52 p. m.
60,,25.8 °C,21.0 °C,19.3 °C,67.6 %,0 ppm,712 ppm,,,,30/06/2021 01:53:57 p. m.
61,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,711 ppm,,,,30/06/2021 01:54:02 p. m.
62,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,712 ppm,,,,30/06/2021 01:54:07 p. m.
63,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,714 ppm,,,,30/06/2021 01:54:12 p. m.
64,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,717 ppm,,,,30/06/2021 01:54:17 p. m.
65,,25.8 °C,21.0 °C,19.3 °C,67.6 %,0 ppm,714 ppm,,,,30/06/2021 01:54:22 p. m.
66,,25.8 °C,21.0 °C,19.3 °C,67.6 %,0 ppm,712 ppm,,,,30/06/2021 01:54:27 p. m.
67,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,713 ppm,,,,30/06/2021 01:54:32 p. m.
68,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,718 ppm,,,,30/06/2021 01:54:37 p. m.
69,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,722 ppm,,,,30/06/2021 01:54:42 p. m.
70,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,725 ppm,,,,30/06/2021 01:54:47 p. m.
71,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,730 ppm,,,,30/06/2021 01:54:52 p. m.
72,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,735 ppm,,,,30/06/2021 01:54:57 p. m.
73,,25.8 °C,21.0 °C,19.3 °C,67.6 %,1 ppm,741 ppm,,,,30/06/2021 01:55:02 p. m.
74,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,747 ppm,,,,30/06/2021 01:55:07 p. m.
75,,25.8 °C,21.0 °C,19.3 °C,67.5 %,0 ppm,747 ppm,,,,30/06/2021 01:55:12 p. m.
76,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,746 ppm,,,,30/06/2021 01:55:17 p. m.
77,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,752 ppm,,,,30/06/2021 01:55:22 p. m.
78,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,757 ppm,,,,30/06/2021 01:55:27 p. m.
79,,25.8 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,757 ppm,,,,30/06/2021 01:55:32 p. m.
80,,25.8 °C,21.0 °C,19.3 °C,67.5 %,1 ppm,754 ppm,,,,30/06/2021 01:55:37 p. m.
81,,25.8 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,751 ppm,,,,30/06/2021 01:55:42 p. m.
82,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,759 ppm,,,,30/06/2021 01:55:47 p. m.
83,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,761 ppm,,,,30/06/2021 01:55:52 p. m.
84,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,770 ppm,,,,30/06/2021 01:55:57 p. m.
85,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,770 ppm,,,,30/06/2021 01:56:02 p. m.
86,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,773 ppm,,,,30/06/2021 01:56:07 p. m.
87,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,775 ppm,,,,30/06/2021 01:56:12 p. m.
88,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,781 ppm,,,,30/06/2021 01:56:17 p. m.
89,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,785 ppm,,,,30/06/2021 01:56:22 p. m.
90,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,787 ppm,,,,30/06/2021 01:56:27 p. m.
91,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,789 ppm,,,,30/06/2021 01:56:32 p. m.
92,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,784 ppm,,,,30/06/2021 01:56:37 p. m.
93,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,785 ppm,,,,30/06/2021 01:56:42 p. m.
94,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,783 ppm,,,,30/06/2021 01:56:47 p. m.
95,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,789 ppm,,,,30/06/2021 01:56:52 p. m.
96,,25.9 °C,21.1 °C,19.4 °C,67.4 %,1 ppm,791 ppm,,,,30/06/2021 01:56:57 p. m.
97,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,793 ppm,,,,30/06/2021 01:57:02 p. m.
98,,25.9 °C,21.1 °C,19.4 °C,67.4 %,1 ppm,795 ppm,,,,30/06/2021 01:57:07 p. m.
99,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,798 ppm,,,,30/06/2021 01:57:12 p. m.
100,,25.9 °C,21.1 °C,19.4 °C,67.5 %,1 ppm,803 ppm,,,,30/06/2021 01:57:17 p. m.
101,,25.9 °C,21.1 °C,19.4 °C,67.4 %,1 ppm,801 ppm,,,,30/06/2021 01:57:22 p. m.
102,,25.9 °C,21.1 °C,19.4 °C,67.4 %,1 ppm,805 ppm,,,,30/06/2021 01:57:27 p. m.
103,,25.9 °C,21.1 °C,19.4 °C,67.4 %,1 ppm,805 ppm,,,,30/06/2021 01:57:32 p. m.
104,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,805 ppm,,,,30/06/2021 01:57:37 p. m.
105,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,804 ppm,,,,30/06/2021 01:57:42 p. m.
106,,25.9 °C,21.1 °C,19.4 °C,67.4 %,1 ppm,803 ppm,,,,30/06/2021 01:57:47 p. m.
107,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,806 ppm,,,,30/06/2021 01:57:52 p. m.
108,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,806 ppm,,,,30/06/2021 01:57:57 p. m.
109,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,819 ppm,,,,30/06/2021 01:58:02 p. m.
110,,25.9 °C,21.1 °C,19.3 °C,67.4 %,0 ppm,821 ppm,,,,30/06/2021 01:58:07 p. m.
111,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,822 ppm,,,,30/06/2021 01:58:12 p. m.
112,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,820 ppm,,,,30/06/2021 01:58:17 p. m.
113,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,824 ppm,,,,30/06/2021 01:58:22 p. m.
114,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,827 ppm,,,,30/06/2021 01:58:27 p. m.
115,,25.9 °C,21.1 °C,19.3 °C,67.4 %,1 ppm,830 ppm,,,,30/06/2021 01:58:32 p. m.
116,,25.9 °C,21.1 °C,19.3 °C,67.3 %,1 ppm,834 ppm,,,,30/06/2021 01:58:37 p. m.
117,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,834 ppm,,,,30/06/2021 01:58:42 p. m.
118,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,832 ppm,,,,30/06/2021 01:58:47 p. m.
119,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,833 ppm,,,,30/06/2021 01:58:52 p. m.
120,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,833 ppm,,,,30/06/2021 01:58:57 p. m.
121,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,833 ppm,,,,30/06/2021 01:59:02 p. m.
122,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,833 ppm,,,,30/06/2021 01:59:07 p. m.
123,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,833 ppm,,,,30/06/2021 01:59:12 p. m.
124,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,833 ppm,,,,30/06/2021 01:59:17 p. m.
125,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,834 ppm,,,,30/06/2021 01:59:22 p. m.
126,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,836 ppm,,,,30/06/2021 01:59:27 p. m.
127,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,846 ppm,,,,30/06/2021 01:59:32 p. m.
128,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,849 ppm,,,,30/06/2021 01:59:37 p. m.
129,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,852 ppm,,,,30/06/2021 01:59:42 p. m.
130,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,856 ppm,,,,30/06/2021 01:59:47 p. m.
131,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,855 ppm,,,,30/06/2021 01:59:52 p. m.
132,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,851 ppm,,,,30/06/2021 01:59:57 p. m.
133,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,855 ppm,,,,30/06/2021 02:00:02 p. m.
134,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,854 ppm,,,,30/06/2021 02:00:07 p. m.
135,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,854 ppm,,,,30/06/2021 02:00:12 p. m.
136,,26.0 °C,21.2 °C,19.5 °C,67.5 %,1 ppm,851 ppm,,,,30/06/2021 02:00:17 p. m.
137,,26.0 °C,21.2 °C,19.5 °C,67.5 %,0 ppm,850 ppm,,,,30/06/2021 02:00:22 p. m.
138,,26.0 °C,21.2 °C,19.5 °C,67.4 %,1 ppm,852 ppm,,,,30/06/2021 02:00:27 p. m.
139,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,854 ppm,,,,30/06/2021 02:00:32 p. m.
140,,26.0 °C,21.2 °C,19.4 °C,67.5 %,1 ppm,857 ppm,,,,30/06/2021 02:00:37 p. m.
141,,26.0 °C,21.2 °C,19.4 °C,67.4 %,0 ppm,857 ppm,,,,30/06/2021 02:00:42 p. m.
142,,26.0 °C,21.2 °C,19.4 °C,67.4 %,0 ppm,863 ppm,,,,30/06/2021 02:00:47 p. m.
143,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,866 ppm,,,,30/06/2021 02:00:52 p. m.
144,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,866 ppm,,,,30/06/2021 02:00:57 p. m.
145,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,868 ppm,,,,30/06/2021 02:01:02 p. m.
146,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,867 ppm,,,,30/06/2021 02:01:07 p. m.
147,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,863 ppm,,,,30/06/2021 02:01:12 p. m.
148,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,861 ppm,,,,30/06/2021 02:01:17 p. m.
149,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,863 ppm,,,,30/06/2021 02:01:22 p. m.
150,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,861 ppm,,,,30/06/2021 02:01:27 p. m.
151,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,863 ppm,,,,30/06/2021 02:01:32 p. m.
152,,26.0 °C,21.2 °C,19.4 °C,67.4 %,0 ppm,870 ppm,,,,30/06/2021 02:01:37 p. m.
153,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,872 ppm,,,,30/06/2021 02:01:42 p. m.
154,,26.0 °C,21.2 °C,19.4 °C,67.4 %,1 ppm,873 ppm,,,,30/06/2021 02:01:47 p. m.
155,,26.0 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,880 ppm,,,,30/06/2021 02:01:52 p. m.
156,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,882 ppm,,,,30/06/2021 02:01:57 p. m.
157,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,884 ppm,,,,30/06/2021 02:02:02 p. m.
158,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,890 ppm,,,,30/06/2021 02:02:07 p. m.
159,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,886 ppm,,,,30/06/2021 02:02:12 p. m.
160,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,886 ppm,,,,30/06/2021 02:02:17 p. m.
161,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,887 ppm,,,,30/06/2021 02:02:22 p. m.
162,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,887 ppm,,,,30/06/2021 02:02:27 p. m.
163,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,887 ppm,,,,30/06/2021 02:02:32 p. m.
164,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,889 ppm,,,,30/06/2021 02:02:37 p. m.
165,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,886 ppm,,,,30/06/2021 02:02:42 p. m.
166,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,886 ppm,,,,30/06/2021 02:02:47 p. m.
167,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,892 ppm,,,,30/06/2021 02:02:52 p. m.
168,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,897 ppm,,,,30/06/2021 02:02:57 p. m.
169,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,897 ppm,,,,30/06/2021 02:03:02 p. m.
170,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,897 ppm,,,,30/06/2021 02:03:07 p. m.
171,,26.1 °C,21.3 °C,19.5 °C,67.4 %,0 ppm,896 ppm,,,,30/06/2021 02:03:12 p. m.
172,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,898 ppm,,,,30/06/2021 02:03:17 p. m.
173,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,900 ppm,,,,30/06/2021 02:03:22 p. m.
174,,26.1 °C,21.3 °C,19.5 °C,67.3 %,1 ppm,896 ppm,,,,30/06/2021 02:03:27 p. m.
175,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,884 ppm,,,,30/06/2021 02:03:32 p. m.
176,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,882 ppm,,,,30/06/2021 02:03:37 p. m.
177,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,879 ppm,,,,30/06/2021 02:03:42 p. m.
178,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,884 ppm,,,,30/06/2021 02:03:47 p. m.
179,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,890 ppm,,,,30/06/2021 02:03:52 p. m.
180,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,891 ppm,,,,30/06/2021 02:03:57 p. m.
181,,26.1 °C,21.3 °C,19.5 °C,67.4 %,1 ppm,885 ppm,,,,30/06/2021 02:04:02 p. m.
