Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
43,,25.0 °C,21.4 °C,20.1 °C,74.5 %,1 ppm,428 ppm,,,,13/09/2021 01:22:22 p. m.
44,,25.0 °C,21.4 °C,20.1 °C,74.5 %,1 ppm,428 ppm,,,,13/09/2021 01:22:23 p. m.
45,,25.0 °C,21.4 °C,20.1 °C,74.5 %,1 ppm,428 ppm,,,,13/09/2021 01:22:24 p. m.
46,,25.0 °C,21.4 °C,20.1 °C,74.5 %,1 ppm,427 ppm,,,,13/09/2021 01:22:25 p. m.
47,,25.0 °C,21.4 °C,20.1 °C,74.5 %,1 ppm,427 ppm,,,,13/09/2021 01:22:26 p. m.
48,,25.0 °C,21.4 °C,20.1 °C,74.5 %,1 ppm,427 ppm,,,,13/09/2021 01:22:27 p. m.
49,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,427 ppm,,,,13/09/2021 01:22:28 p. m.
50,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,428 ppm,,,,13/09/2021 01:22:29 p. m.
51,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,430 ppm,,,,13/09/2021 01:22:30 p. m.
52,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,430 ppm,,,,13/09/2021 01:22:31 p. m.
53,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,430 ppm,,,,13/09/2021 01:22:32 p. m.
54,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,430 ppm,,,,13/09/2021 01:22:33 p. m.
55,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,429 ppm,,,,13/09/2021 01:22:34 p. m.
56,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,429 ppm,,,,13/09/2021 01:22:35 p. m.
57,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,428 ppm,,,,13/09/2021 01:22:36 p. m.
58,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,428 ppm,,,,13/09/2021 01:22:37 p. m.
59,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,427 ppm,,,,13/09/2021 01:22:38 p. m.
60,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,427 ppm,,,,13/09/2021 01:22:39 p. m.
61,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,430 ppm,,,,13/09/2021 01:22:40 p. m.
62,,25.0 °C,21.4 °C,20.1 °C,74.6 %,1 ppm,430 ppm,,,,13/09/2021 01:22:41 p. m.
63,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,433 ppm,,,,13/09/2021 01:22:42 p. m.
64,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,433 ppm,,,,13/09/2021 01:22:43 p. m.
65,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,435 ppm,,,,13/09/2021 01:22:44 p. m.
66,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,435 ppm,,,,13/09/2021 01:22:45 p. m.
67,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,437 ppm,,,,13/09/2021 01:22:46 p. m.
68,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,437 ppm,,,,13/09/2021 01:22:47 p. m.
69,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,440 ppm,,,,13/09/2021 01:22:48 p. m.
70,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,440 ppm,,,,13/09/2021 01:22:49 p. m.
71,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,443 ppm,,,,13/09/2021 01:22:50 p. m.
72,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,443 ppm,,,,13/09/2021 01:22:51 p. m.
73,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,445 ppm,,,,13/09/2021 01:22:52 p. m.
74,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,445 ppm,,,,13/09/2021 01:22:53 p. m.
75,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,449 ppm,,,,13/09/2021 01:22:54 p. m.
76,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,449 ppm,,,,13/09/2021 01:22:55 p. m.
77,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,456 ppm,,,,13/09/2021 01:22:56 p. m.
78,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,456 ppm,,,,13/09/2021 01:22:57 p. m.
79,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,462 ppm,,,,13/09/2021 01:22:58 p. m.
80,,25.0 °C,21.4 °C,20.1 °C,74.7 %,1 ppm,462 ppm,,,,13/09/2021 01:22:59 p. m.
81,,25.0 °C,21.4 °C,20.1 °C,74.8 %,1 ppm,462 ppm,,,,13/09/2021 01:23:00 p. m.
82,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,462 ppm,,,,13/09/2021 01:23:01 p. m.
83,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,463 ppm,,,,13/09/2021 01:23:02 p. m.
84,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,463 ppm,,,,13/09/2021 01:23:03 p. m.
85,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,468 ppm,,,,13/09/2021 01:23:04 p. m.
86,,25.0 °C,21.4 °C,20.2 °C,74.8 %,0 ppm,468 ppm,,,,13/09/2021 01:23:05 p. m.
87,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,471 ppm,,,,13/09/2021 01:23:06 p. m.
88,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,471 ppm,,,,13/09/2021 01:23:07 p. m.
89,,25.0 °C,21.4 °C,20.2 °C,74.8 %,0 ppm,477 ppm,,,,13/09/2021 01:23:08 p. m.
90,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,477 ppm,,,,13/09/2021 01:23:09 p. m.
91,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,480 ppm,,,,13/09/2021 01:23:10 p. m.
92,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,480 ppm,,,,13/09/2021 01:23:11 p. m.
93,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,485 ppm,,,,13/09/2021 01:23:12 p. m.
94,,25.0 °C,21.4 °C,20.2 °C,74.8 %,1 ppm,485 ppm,,,,13/09/2021 01:23:13 p. m.
95,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,491 ppm,,,,13/09/2021 01:23:14 p. m.
96,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,491 ppm,,,,13/09/2021 01:23:15 p. m.
97,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,498 ppm,,,,13/09/2021 01:23:16 p. m.
98,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,498 ppm,,,,13/09/2021 01:23:17 p. m.
99,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,505 ppm,,,,13/09/2021 01:23:18 p. m.
100,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,505 ppm,,,,13/09/2021 01:23:19 p. m.
101,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,510 ppm,,,,13/09/2021 01:23:20 p. m.
102,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,510 ppm,,,,13/09/2021 01:23:21 p. m.
103,,25.0 °C,21.4 °C,20.2 °C,74.9 %,0 ppm,515 ppm,,,,13/09/2021 01:23:22 p. m.
104,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,513 ppm,,,,13/09/2021 01:23:23 p. m.
105,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,519 ppm,,,,13/09/2021 01:23:24 p. m.
106,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,519 ppm,,,,13/09/2021 01:23:25 p. m.
107,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,523 ppm,,,,13/09/2021 01:23:26 p. m.
108,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,523 ppm,,,,13/09/2021 01:23:27 p. m.
109,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,523 ppm,,,,13/09/2021 01:23:28 p. m.
110,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,523 ppm,,,,13/09/2021 01:23:29 p. m.
111,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,528 ppm,,,,13/09/2021 01:23:30 p. m.
112,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,528 ppm,,,,13/09/2021 01:23:31 p. m.
113,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,532 ppm,,,,13/09/2021 01:23:32 p. m.
114,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,534 ppm,,,,13/09/2021 01:23:33 p. m.
115,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,537 ppm,,,,13/09/2021 01:23:34 p. m.
116,,25.0 °C,21.4 °C,20.2 °C,74.9 %,1 ppm,537 ppm,,,,13/09/2021 01:23:35 p. m.
117,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,540 ppm,,,,13/09/2021 01:23:36 p. m.
118,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,540 ppm,,,,13/09/2021 01:23:37 p. m.
119,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,543 ppm,,,,13/09/2021 01:23:38 p. m.
120,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,543 ppm,,,,13/09/2021 01:23:39 p. m.
121,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,549 ppm,,,,13/09/2021 01:23:40 p. m.
122,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,549 ppm,,,,13/09/2021 01:23:41 p. m.
123,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,555 ppm,,,,13/09/2021 01:23:42 p. m.
124,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,555 ppm,,,,13/09/2021 01:23:43 p. m.
125,,25.0 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,559 ppm,,,,13/09/2021 01:23:44 p. m.
126,,25.1 °C,21.4 °C,20.2 °C,75.0 %,1 ppm,559 ppm,,,,13/09/2021 01:23:45 p. m.
127,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,563 ppm,,,,13/09/2021 01:23:46 p. m.
128,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,563 ppm,,,,13/09/2021 01:23:47 p. m.
129,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,567 ppm,,,,13/09/2021 01:23:48 p. m.
130,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,567 ppm,,,,13/09/2021 01:23:49 p. m.
131,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,571 ppm,,,,13/09/2021 01:23:50 p. m.
132,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,571 ppm,,,,13/09/2021 01:23:51 p. m.
133,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,573 ppm,,,,13/09/2021 01:23:52 p. m.
134,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,573 ppm,,,,13/09/2021 01:23:53 p. m.
135,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,575 ppm,,,,13/09/2021 01:23:54 p. m.
136,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,575 ppm,,,,13/09/2021 01:23:55 p. m.
137,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,577 ppm,,,,13/09/2021 01:23:56 p. m.
138,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,577 ppm,,,,13/09/2021 01:23:57 p. m.
139,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,581 ppm,,,,13/09/2021 01:23:58 p. m.
140,,25.1 °C,21.5 °C,20.3 °C,75.0 %,1 ppm,581 ppm,,,,13/09/2021 01:23:59 p. m.
141,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,584 ppm,,,,13/09/2021 01:24:00 p. m.
142,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,584 ppm,,,,13/09/2021 01:24:01 p. m.
143,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,587 ppm,,,,13/09/2021 01:24:02 p. m.
144,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,587 ppm,,,,13/09/2021 01:24:03 p. m.
145,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,588 ppm,,,,13/09/2021 01:24:04 p. m.
146,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,588 ppm,,,,13/09/2021 01:24:05 p. m.
147,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,590 ppm,,,,13/09/2021 01:24:06 p. m.
148,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,590 ppm,,,,13/09/2021 01:24:07 p. m.
149,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,593 ppm,,,,13/09/2021 01:24:08 p. m.
150,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,593 ppm,,,,13/09/2021 01:24:09 p. m.
151,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,596 ppm,,,,13/09/2021 01:24:10 p. m.
152,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,596 ppm,,,,13/09/2021 01:24:11 p. m.
153,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,598 ppm,,,,13/09/2021 01:24:12 p. m.
154,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,598 ppm,,,,13/09/2021 01:24:13 p. m.
155,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,601 ppm,,,,13/09/2021 01:24:14 p. m.
156,,25.1 °C,21.5 °C,20.3 °C,75.1 %,1 ppm,601 ppm,,,,13/09/2021 01:24:15 p. m.
157,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,604 ppm,,,,13/09/2021 01:24:16 p. m.
158,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,604 ppm,,,,13/09/2021 01:24:17 p. m.
159,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,604 ppm,,,,13/09/2021 01:24:18 p. m.
160,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,604 ppm,,,,13/09/2021 01:24:19 p. m.
161,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,606 ppm,,,,13/09/2021 01:24:20 p. m.
162,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,606 ppm,,,,13/09/2021 01:24:21 p. m.
163,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,610 ppm,,,,13/09/2021 01:24:22 p. m.
164,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,610 ppm,,,,13/09/2021 01:24:23 p. m.
165,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,609 ppm,,,,13/09/2021 01:24:24 p. m.
166,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,609 ppm,,,,13/09/2021 01:24:25 p. m.
167,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,608 ppm,,,,13/09/2021 01:24:26 p. m.
168,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,608 ppm,,,,13/09/2021 01:24:27 p. m.
169,,25.1 °C,21.5 °C,20.3 °C,75.2 %,1 ppm,606 ppm,,,,13/09/2021 01:24:28 p. m.
170,,25.1 °C,21.6 °C,20.4 °C,75.2 %,1 ppm,606 ppm,,,,13/09/2021 01:24:29 p. m.
171,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,608 ppm,,,,13/09/2021 01:24:30 p. m.
172,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,608 ppm,,,,13/09/2021 01:24:31 p. m.
173,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,609 ppm,,,,13/09/2021 01:24:32 p. m.
174,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,609 ppm,,,,13/09/2021 01:24:33 p. m.
175,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,610 ppm,,,,13/09/2021 01:24:34 p. m.
176,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,610 ppm,,,,13/09/2021 01:24:35 p. m.
177,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,608 ppm,,,,13/09/2021 01:24:36 p. m.
178,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,608 ppm,,,,13/09/2021 01:24:37 p. m.
179,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,606 ppm,,,,13/09/2021 01:24:38 p. m.
180,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,606 ppm,,,,13/09/2021 01:24:39 p. m.
181,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,609 ppm,,,,13/09/2021 01:24:40 p. m.
182,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,609 ppm,,,,13/09/2021 01:24:41 p. m.
183,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,611 ppm,,,,13/09/2021 01:24:42 p. m.
184,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,611 ppm,,,,13/09/2021 01:24:43 p. m.
185,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,611 ppm,,,,13/09/2021 01:24:44 p. m.
186,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,611 ppm,,,,13/09/2021 01:24:45 p. m.
187,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,612 ppm,,,,13/09/2021 01:24:46 p. m.
188,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,612 ppm,,,,13/09/2021 01:24:47 p. m.
189,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,613 ppm,,,,13/09/2021 01:24:48 p. m.
190,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,613 ppm,,,,13/09/2021 01:24:49 p. m.
191,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,614 ppm,,,,13/09/2021 01:24:50 p. m.
192,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,614 ppm,,,,13/09/2021 01:24:51 p. m.
193,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,616 ppm,,,,13/09/2021 01:24:52 p. m.
194,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,615 ppm,,,,13/09/2021 01:24:53 p. m.
195,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,616 ppm,,,,13/09/2021 01:24:54 p. m.
196,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,616 ppm,,,,13/09/2021 01:24:55 p. m.
197,,25.1 °C,21.6 °C,20.4 °C,75.4 %,0 ppm,618 ppm,,,,13/09/2021 01:24:56 p. m.
198,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,618 ppm,,,,13/09/2021 01:24:57 p. m.
199,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,621 ppm,,,,13/09/2021 01:24:58 p. m.
200,,25.1 °C,21.6 °C,20.4 °C,75.3 %,1 ppm,621 ppm,,,,13/09/2021 01:24:59 p. m.
201,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,618 ppm,,,,13/09/2021 01:25:00 p. m.
202,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,618 ppm,,,,13/09/2021 01:25:01 p. m.
203,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,616 ppm,,,,13/09/2021 01:25:02 p. m.
204,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,616 ppm,,,,13/09/2021 01:25:03 p. m.
205,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,618 ppm,,,,13/09/2021 01:25:04 p. m.
206,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,618 ppm,,,,13/09/2021 01:25:05 p. m.
207,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:06 p. m.
208,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:07 p. m.
209,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:08 p. m.
210,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:09 p. m.
211,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,620 ppm,,,,13/09/2021 01:25:10 p. m.
212,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,620 ppm,,,,13/09/2021 01:25:11 p. m.
213,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:12 p. m.
214,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:13 p. m.
215,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:14 p. m.
216,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,621 ppm,,,,13/09/2021 01:25:15 p. m.
217,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,623 ppm,,,,13/09/2021 01:25:16 p. m.
218,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,623 ppm,,,,13/09/2021 01:25:17 p. m.
219,,25.1 °C,21.6 °C,20.4 °C,75.4 %,1 ppm,627 ppm,,,,13/09/2021 01:25:18 p. m.
