Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
96,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,439 ppm,,,,30/07/2021 02:51:48 p. m.
97,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,442 ppm,,,,30/07/2021 02:51:49 p. m.
98,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,442 ppm,,,,30/07/2021 02:51:50 p. m.
99,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,444 ppm,,,,30/07/2021 02:51:51 p. m.
100,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,444 ppm,,,,30/07/2021 02:51:52 p. m.
101,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,446 ppm,,,,30/07/2021 02:51:53 p. m.
102,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,446 ppm,,,,30/07/2021 02:51:54 p. m.
103,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,450 ppm,,,,30/07/2021 02:51:55 p. m.
104,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,449 ppm,,,,30/07/2021 02:51:56 p. m.
105,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,452 ppm,,,,30/07/2021 02:51:57 p. m.
106,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,452 ppm,,,,30/07/2021 02:51:58 p. m.
107,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,453 ppm,,,,30/07/2021 02:51:59 p. m.
108,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,453 ppm,,,,30/07/2021 02:52:00 p. m.
109,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,455 ppm,,,,30/07/2021 02:52:01 p. m.
110,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,455 ppm,,,,30/07/2021 02:52:02 p. m.
111,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,459 ppm,,,,30/07/2021 02:52:03 p. m.
112,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,459 ppm,,,,30/07/2021 02:52:04 p. m.
113,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,460 ppm,,,,30/07/2021 02:52:05 p. m.
114,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,460 ppm,,,,30/07/2021 02:52:06 p. m.
115,,29.0 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,460 ppm,,,,30/07/2021 02:52:07 p. m.
116,,29.0 °C,21.4 °C,18.5 °C,53.6 %,1 ppm,460 ppm,,,,30/07/2021 02:52:08 p. m.
117,,28.9 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,461 ppm,,,,30/07/2021 02:52:09 p. m.
118,,28.9 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,461 ppm,,,,30/07/2021 02:52:10 p. m.
119,,29.0 °C,21.3 °C,18.5 °C,53.5 %,1 ppm,463 ppm,,,,30/07/2021 02:52:11 p. m.
120,,29.0 °C,21.4 °C,18.5 °C,53.7 %,1 ppm,463 ppm,,,,30/07/2021 02:52:12 p. m.
121,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,462 ppm,,,,30/07/2021 02:52:13 p. m.
122,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,462 ppm,,,,30/07/2021 02:52:14 p. m.
123,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,463 ppm,,,,30/07/2021 02:52:15 p. m.
124,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,463 ppm,,,,30/07/2021 02:52:16 p. m.
125,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,466 ppm,,,,30/07/2021 02:52:17 p. m.
126,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,466 ppm,,,,30/07/2021 02:52:18 p. m.
127,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,469 ppm,,,,30/07/2021 02:52:19 p. m.
128,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,469 ppm,,,,30/07/2021 02:52:20 p. m.
129,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,470 ppm,,,,30/07/2021 02:52:21 p. m.
130,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,470 ppm,,,,30/07/2021 02:52:22 p. m.
131,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,472 ppm,,,,30/07/2021 02:52:23 p. m.
132,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,472 ppm,,,,30/07/2021 02:52:24 p. m.
133,,29.0 °C,21.4 °C,18.6 °C,53.6 %,1 ppm,474 ppm,,,,30/07/2021 02:52:25 p. m.
134,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,474 ppm,,,,30/07/2021 02:52:26 p. m.
135,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,475 ppm,,,,30/07/2021 02:52:27 p. m.
136,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,475 ppm,,,,30/07/2021 02:52:28 p. m.
137,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,477 ppm,,,,30/07/2021 02:52:29 p. m.
138,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,477 ppm,,,,30/07/2021 02:52:30 p. m.
139,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,478 ppm,,,,30/07/2021 02:52:31 p. m.
140,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,478 ppm,,,,30/07/2021 02:52:32 p. m.
141,,29.0 °C,21.4 °C,18.6 °C,53.7 %,1 ppm,478 ppm,,,,30/07/2021 02:52:33 p. m.
