Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
1,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,470 ppm,,,,05/07/2021 02:35:08 p. m.
2,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,469 ppm,,,,05/07/2021 02:35:13 p. m.
3,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,472 ppm,,,,05/07/2021 02:35:18 p. m.
4,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,470 ppm,,,,05/07/2021 02:35:23 p. m.
5,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,471 ppm,,,,05/07/2021 02:35:28 p. m.
6,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,471 ppm,,,,05/07/2021 02:35:33 p. m.
7,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,471 ppm,,,,05/07/2021 02:35:38 p. m.
8,,26.4 °C,21.5 °C,19.7 °C,67.0 %,1 ppm,471 ppm,,,,05/07/2021 02:35:43 p. m.
9,,26.4 °C,21.5 °C,19.7 °C,67.1 %,1 ppm,473 ppm,,,,05/07/2021 02:35:48 p. m.
10,,26.5 °C,21.5 °C,19.8 °C,67.1 %,1 ppm,473 ppm,,,,05/07/2021 02:35:53 p. m.
11,,26.4 °C,21.5 °C,19.8 °C,67.1 %,1 ppm,467 ppm,,,,05/07/2021 02:35:58 p. m.
12,,26.5 °C,21.6 °C,19.9 °C,67.1 %,1 ppm,466 ppm,,,,05/07/2021 02:36:03 p. m.
13,,26.5 °C,21.6 °C,19.9 °C,67.1 %,1 ppm,464 ppm,,,,05/07/2021 02:36:08 p. m.
14,,26.5 °C,21.6 °C,19.8 °C,67.1 %,1 ppm,463 ppm,,,,05/07/2021 02:36:13 p. m.
15,,26.5 °C,21.6 °C,19.9 °C,67.1 %,1 ppm,463 ppm,,,,05/07/2021 02:36:18 p. m.
16,,26.5 °C,21.6 °C,19.9 °C,67.2 %,1 ppm,468 ppm,,,,05/07/2021 02:36:23 p. m.
17,,26.5 °C,21.6 °C,19.9 °C,67.2 %,1 ppm,473 ppm,,,,05/07/2021 02:36:28 p. m.
18,,26.5 °C,21.6 °C,19.9 °C,67.2 %,1 ppm,480 ppm,,,,05/07/2021 02:36:33 p. m.
19,,26.5 °C,21.6 °C,19.9 °C,67.2 %,1 ppm,485 ppm,,,,05/07/2021 02:36:38 p. m.
20,,26.5 °C,21.6 °C,19.9 °C,67.2 %,1 ppm,490 ppm,,,,05/07/2021 02:36:43 p. m.
21,,26.5 °C,21.6 °C,19.9 °C,67.3 %,1 ppm,496 ppm,,,,05/07/2021 02:36:48 p. m.
22,,26.5 °C,21.6 °C,19.9 °C,67.3 %,0 ppm,501 ppm,,,,05/07/2021 02:36:53 p. m.
23,,26.5 °C,21.6 °C,19.9 °C,67.3 %,1 ppm,505 ppm,,,,05/07/2021 02:36:58 p. m.
24,,26.5 °C,21.6 °C,19.9 °C,67.3 %,0 ppm,508 ppm,,,,05/07/2021 02:37:03 p. m.
25,,26.5 °C,21.6 °C,19.9 °C,67.4 %,1 ppm,515 ppm,,,,05/07/2021 02:37:08 p. m.
26,,26.5 °C,21.6 °C,19.9 °C,67.4 %,1 ppm,516 ppm,,,,05/07/2021 02:37:13 p. m.
27,,26.5 °C,21.6 °C,19.9 °C,67.4 %,1 ppm,522 ppm,,,,05/07/2021 02:37:18 p. m.
28,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,526 ppm,,,,05/07/2021 02:37:23 p. m.
29,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,526 ppm,,,,05/07/2021 02:37:28 p. m.
30,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,532 ppm,,,,05/07/2021 02:37:33 p. m.
31,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,539 ppm,,,,05/07/2021 02:37:38 p. m.
32,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,540 ppm,,,,05/07/2021 02:37:43 p. m.
33,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,542 ppm,,,,05/07/2021 02:37:48 p. m.
34,,26.5 °C,21.6 °C,19.9 °C,67.5 %,1 ppm,544 ppm,,,,05/07/2021 02:37:53 p. m.
35,,26.5 °C,21.6 °C,19.9 °C,67.5 %,0 ppm,545 ppm,,,,05/07/2021 02:37:58 p. m.
36,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,545 ppm,,,,05/07/2021 02:38:03 p. m.
37,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,553 ppm,,,,05/07/2021 02:38:08 p. m.
38,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,550 ppm,,,,05/07/2021 02:38:13 p. m.
39,,26.5 °C,21.7 °C,20.0 °C,67.6 %,0 ppm,546 ppm,,,,05/07/2021 02:38:18 p. m.
40,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,545 ppm,,,,05/07/2021 02:38:23 p. m.
41,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,544 ppm,,,,05/07/2021 02:38:28 p. m.
42,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,545 ppm,,,,05/07/2021 02:38:33 p. m.
43,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,548 ppm,,,,05/07/2021 02:38:38 p. m.
44,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,548 ppm,,,,05/07/2021 02:38:43 p. m.
45,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,550 ppm,,,,05/07/2021 02:38:48 p. m.
46,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,549 ppm,,,,05/07/2021 02:38:53 p. m.
47,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,554 ppm,,,,05/07/2021 02:38:58 p. m.
48,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,557 ppm,,,,05/07/2021 02:39:03 p. m.
49,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,561 ppm,,,,05/07/2021 02:39:08 p. m.
50,,26.5 °C,21.7 °C,20.0 °C,67.6 %,1 ppm,563 ppm,,,,05/07/2021 02:39:13 p. m.
51,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,564 ppm,,,,05/07/2021 02:39:18 p. m.
52,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,565 ppm,,,,05/07/2021 02:39:23 p. m.
53,,26.5 °C,21.7 °C,20.0 °C,67.7 %,0 ppm,566 ppm,,,,05/07/2021 02:39:28 p. m.
54,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,570 ppm,,,,05/07/2021 02:39:33 p. m.
55,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,570 ppm,,,,05/07/2021 02:39:38 p. m.
56,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,567 ppm,,,,05/07/2021 02:39:43 p. m.
57,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,566 ppm,,,,05/07/2021 02:39:48 p. m.
58,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,561 ppm,,,,05/07/2021 02:39:53 p. m.
59,,26.5 °C,21.7 °C,20.0 °C,67.7 %,0 ppm,560 ppm,,,,05/07/2021 02:39:58 p. m.
60,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,554 ppm,,,,05/07/2021 02:40:03 p. m.
61,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,550 ppm,,,,05/07/2021 02:40:08 p. m.
62,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,547 ppm,,,,05/07/2021 02:40:13 p. m.
63,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,545 ppm,,,,05/07/2021 02:40:18 p. m.
64,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,551 ppm,,,,05/07/2021 02:40:23 p. m.
65,,26.5 °C,21.7 °C,20.0 °C,67.7 %,0 ppm,551 ppm,,,,05/07/2021 02:40:28 p. m.
66,,26.5 °C,21.7 °C,20.0 °C,67.8 %,1 ppm,554 ppm,,,,05/07/2021 02:40:33 p. m.
67,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,557 ppm,,,,05/07/2021 02:40:38 p. m.
68,,26.5 °C,21.7 °C,20.0 °C,67.7 %,0 ppm,563 ppm,,,,05/07/2021 02:40:43 p. m.
69,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,565 ppm,,,,05/07/2021 02:40:48 p. m.
70,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,571 ppm,,,,05/07/2021 02:40:53 p. m.
71,,26.6 °C,21.8 °C,20.1 °C,67.8 %,1 ppm,571 ppm,,,,05/07/2021 02:40:58 p. m.
72,,26.5 °C,21.7 °C,20.0 °C,67.8 %,1 ppm,567 ppm,,,,05/07/2021 02:41:03 p. m.
73,,26.5 °C,21.7 °C,20.0 °C,67.8 %,1 ppm,565 ppm,,,,05/07/2021 02:41:08 p. m.
74,,26.6 °C,21.8 °C,20.1 °C,67.7 %,1 ppm,566 ppm,,,,05/07/2021 02:41:13 p. m.
75,,26.5 °C,21.7 °C,20.0 °C,67.7 %,1 ppm,567 ppm,,,,05/07/2021 02:41:18 p. m.
76,,26.5 °C,21.8 °C,20.1 °C,67.8 %,1 ppm,572 ppm,,,,05/07/2021 02:41:23 p. m.
77,,26.6 °C,21.8 °C,20.1 °C,67.7 %,1 ppm,576 ppm,,,,05/07/2021 02:41:28 p. m.
78,,26.6 °C,21.7 °C,20.0 °C,67.8 %,1 ppm,572 ppm,,,,05/07/2021 02:41:33 p. m.
79,,26.6 °C,21.8 °C,20.1 °C,67.8 %,1 ppm,577 ppm,,,,05/07/2021 02:41:38 p. m.
80,,26.5 °C,21.8 °C,20.1 °C,67.8 %,1 ppm,580 ppm,,,,05/07/2021 02:41:43 p. m.
81,,26.6 °C,21.8 °C,20.1 °C,67.8 %,1 ppm,582 ppm,,,,05/07/2021 02:41:48 p. m.
82,,26.6 °C,21.8 °C,20.1 °C,67.8 %,1 ppm,587 ppm,,,,05/07/2021 02:41:53 p. m.
