Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
909,,23.6 °C,16.9 °C,13.7 °C,53.9 %,1 ppm,420 ppm,,,,04/11/2021 04:44:25 a. m.
910,,23.6 °C,16.9 °C,13.7 °C,53.9 %,1 ppm,423 ppm,,,,04/11/2021 04:45:25 a. m.
911,,23.6 °C,16.9 °C,13.7 °C,53.9 %,1 ppm,417 ppm,,,,04/11/2021 04:46:25 a. m.
912,,23.6 °C,16.9 °C,13.7 °C,53.9 %,1 ppm,415 ppm,,,,04/11/2021 04:47:25 a. m.
913,,23.6 °C,16.9 °C,13.7 °C,53.9 %,1 ppm,433 ppm,,,,04/11/2021 04:48:25 a. m.
914,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,426 ppm,,,,04/11/2021 04:49:25 a. m.
915,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,413 ppm,,,,04/11/2021 04:50:25 a. m.
916,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,427 ppm,,,,04/11/2021 04:51:25 a. m.
917,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,428 ppm,,,,04/11/2021 04:52:25 a. m.
918,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,419 ppm,,,,04/11/2021 04:53:25 a. m.
919,,23.6 °C,16.9 °C,13.7 °C,54.0 %,0 ppm,424 ppm,,,,04/11/2021 04:54:25 a. m.
920,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,420 ppm,,,,04/11/2021 04:55:25 a. m.
921,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,414 ppm,,,,04/11/2021 04:56:25 a. m.
922,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,419 ppm,,,,04/11/2021 04:57:25 a. m.
923,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,425 ppm,,,,04/11/2021 04:58:25 a. m.
924,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,424 ppm,,,,04/11/2021 04:59:25 a. m.
925,,23.6 °C,16.9 °C,13.7 °C,54.0 %,1 ppm,423 ppm,,,,04/11/2021 05:00:25 a. m.
926,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,428 ppm,,,,04/11/2021 05:01:25 a. m.
927,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,429 ppm,,,,04/11/2021 05:02:25 a. m.
928,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,416 ppm,,,,04/11/2021 05:03:25 a. m.
929,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,414 ppm,,,,04/11/2021 05:04:25 a. m.
930,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,426 ppm,,,,04/11/2021 05:05:25 a. m.
931,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,426 ppm,,,,04/11/2021 05:06:25 a. m.
932,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,437 ppm,,,,04/11/2021 05:07:25 a. m.
933,,23.6 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,417 ppm,,,,04/11/2021 05:08:25 a. m.
934,,23.6 °C,16.9 °C,13.7 °C,54.2 %,0 ppm,417 ppm,,,,04/11/2021 05:09:25 a. m.
935,,23.6 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,429 ppm,,,,04/11/2021 05:10:25 a. m.
936,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,422 ppm,,,,04/11/2021 05:11:25 a. m.
937,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,425 ppm,,,,04/11/2021 05:12:25 a. m.
938,,23.6 °C,17.0 °C,13.8 °C,54.2 %,1 ppm,426 ppm,,,,04/11/2021 05:13:25 a. m.
939,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,431 ppm,,,,04/11/2021 05:14:25 a. m.
940,,23.6 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,425 ppm,,,,04/11/2021 05:15:25 a. m.
941,,23.5 °C,16.9 °C,13.6 °C,54.2 %,1 ppm,434 ppm,,,,04/11/2021 05:16:25 a. m.
942,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,424 ppm,,,,04/11/2021 05:17:25 a. m.
943,,23.5 °C,16.9 °C,13.7 °C,54.1 %,0 ppm,425 ppm,,,,04/11/2021 05:18:25 a. m.
944,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,433 ppm,,,,04/11/2021 05:19:25 a. m.
945,,23.5 °C,16.9 °C,13.6 °C,54.2 %,1 ppm,418 ppm,,,,04/11/2021 05:20:25 a. m.
946,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,428 ppm,,,,04/11/2021 05:21:25 a. m.
947,,23.5 °C,16.9 °C,13.7 °C,54.1 %,1 ppm,427 ppm,,,,04/11/2021 05:22:25 a. m.
948,,23.5 °C,16.9 °C,13.6 °C,54.1 %,1 ppm,418 ppm,,,,04/11/2021 05:23:25 a. m.
949,,23.5 °C,16.9 °C,13.7 °C,54.2 %,0 ppm,419 ppm,,,,04/11/2021 05:24:25 a. m.
950,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,428 ppm,,,,04/11/2021 05:25:25 a. m.
951,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,434 ppm,,,,04/11/2021 05:26:25 a. m.
952,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,416 ppm,,,,04/11/2021 05:27:25 a. m.
953,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,420 ppm,,,,04/11/2021 05:28:25 a. m.
954,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,429 ppm,,,,04/11/2021 05:29:25 a. m.
955,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,424 ppm,,,,04/11/2021 05:30:25 a. m.
956,,23.5 °C,16.9 °C,13.7 °C,54.2 %,1 ppm,422 ppm,,,,04/11/2021 05:31:25 a. m.
957,,23.5 °C,16.9 °C,13.7 °C,54.3 %,1 ppm,418 ppm,,,,04/11/2021 05:32:25 a. m.
958,,23.5 °C,16.9 °C,13.7 °C,54.3 %,1 ppm,427 ppm,,,,04/11/2021 05:33:25 a. m.
959,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,424 ppm,,,,04/11/2021 05:34:25 a. m.
960,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,421 ppm,,,,04/11/2021 05:35:25 a. m.
961,,23.5 °C,16.9 °C,13.7 °C,54.4 %,0 ppm,434 ppm,,,,04/11/2021 05:36:25 a. m.
962,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,433 ppm,,,,04/11/2021 05:37:25 a. m.
963,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,438 ppm,,,,04/11/2021 05:38:25 a. m.
964,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,427 ppm,,,,04/11/2021 05:39:25 a. m.
965,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,418 ppm,,,,04/11/2021 05:40:25 a. m.
966,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,421 ppm,,,,04/11/2021 05:41:25 a. m.
967,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,428 ppm,,,,04/11/2021 05:42:25 a. m.
968,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,425 ppm,,,,04/11/2021 05:43:25 a. m.
969,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,443 ppm,,,,04/11/2021 05:44:25 a. m.
970,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,426 ppm,,,,04/11/2021 05:45:25 a. m.
971,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,416 ppm,,,,04/11/2021 05:46:25 a. m.
972,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,417 ppm,,,,04/11/2021 05:47:25 a. m.
973,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,427 ppm,,,,04/11/2021 05:48:25 a. m.
974,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,422 ppm,,,,04/11/2021 05:49:25 a. m.
975,,23.5 °C,16.9 °C,13.7 °C,54.4 %,1 ppm,425 ppm,,,,04/11/2021 05:50:25 a. m.
976,,23.5 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,438 ppm,,,,04/11/2021 05:51:25 a. m.
977,,23.5 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,422 ppm,,,,04/11/2021 05:52:25 a. m.
978,,23.4 °C,17.0 °C,13.8 °C,54.5 %,1 ppm,426 ppm,,,,04/11/2021 05:53:25 a. m.
979,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,425 ppm,,,,04/11/2021 05:54:25 a. m.
980,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,423 ppm,,,,04/11/2021 05:55:25 a. m.
981,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,428 ppm,,,,04/11/2021 05:56:25 a. m.
982,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,426 ppm,,,,04/11/2021 05:57:25 a. m.
983,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,418 ppm,,,,04/11/2021 05:58:25 a. m.
984,,23.4 °C,16.9 °C,13.7 °C,54.6 %,0 ppm,411 ppm,,,,04/11/2021 05:59:25 a. m.
985,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,431 ppm,,,,04/11/2021 06:00:25 a. m.
986,,23.4 °C,16.9 °C,13.7 °C,54.5 %,0 ppm,426 ppm,,,,04/11/2021 06:01:25 a. m.
987,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,416 ppm,,,,04/11/2021 06:02:25 a. m.
988,,23.4 °C,16.9 °C,13.7 °C,54.6 %,0 ppm,414 ppm,,,,04/11/2021 06:03:25 a. m.
989,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,423 ppm,,,,04/11/2021 06:04:25 a. m.
990,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,423 ppm,,,,04/11/2021 06:05:25 a. m.
991,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,421 ppm,,,,04/11/2021 06:06:25 a. m.
992,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,422 ppm,,,,04/11/2021 06:07:25 a. m.
993,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,429 ppm,,,,04/11/2021 06:08:25 a. m.
994,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,417 ppm,,,,04/11/2021 06:09:25 a. m.
995,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,426 ppm,,,,04/11/2021 06:10:25 a. m.
996,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,437 ppm,,,,04/11/2021 06:11:25 a. m.
997,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,418 ppm,,,,04/11/2021 06:12:25 a. m.
998,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,426 ppm,,,,04/11/2021 06:13:25 a. m.
999,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,417 ppm,,,,04/11/2021 06:14:25 a. m.
1000,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,428 ppm,,,,04/11/2021 06:15:25 a. m.
1001,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,429 ppm,,,,04/11/2021 06:16:25 a. m.
1002,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,420 ppm,,,,04/11/2021 06:17:25 a. m.
1003,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,434 ppm,,,,04/11/2021 06:18:25 a. m.
1004,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,419 ppm,,,,04/11/2021 06:19:25 a. m.
1005,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,429 ppm,,,,04/11/2021 06:20:25 a. m.
1006,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,416 ppm,,,,04/11/2021 06:21:25 a. m.
1007,,23.4 °C,16.9 °C,13.7 °C,54.6 %,0 ppm,429 ppm,,,,04/11/2021 06:22:25 a. m.
1008,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,424 ppm,,,,04/11/2021 06:23:25 a. m.
1009,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,429 ppm,,,,04/11/2021 06:24:25 a. m.
1010,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,426 ppm,,,,04/11/2021 06:25:25 a. m.
1011,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,420 ppm,,,,04/11/2021 06:26:25 a. m.
1012,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,428 ppm,,,,04/11/2021 06:27:25 a. m.
1013,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,419 ppm,,,,04/11/2021 06:28:25 a. m.
1014,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,428 ppm,,,,04/11/2021 06:29:25 a. m.
1015,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,418 ppm,,,,04/11/2021 06:30:25 a. m.
1016,,23.4 °C,16.9 °C,13.7 °C,54.7 %,0 ppm,425 ppm,,,,04/11/2021 06:31:25 a. m.
1017,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,434 ppm,,,,04/11/2021 06:32:25 a. m.
1018,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,438 ppm,,,,04/11/2021 06:33:25 a. m.
1019,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,419 ppm,,,,04/11/2021 06:34:25 a. m.
1020,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,420 ppm,,,,04/11/2021 06:35:25 a. m.
1021,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,423 ppm,,,,04/11/2021 06:36:25 a. m.
1022,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,411 ppm,,,,04/11/2021 06:37:25 a. m.
1023,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,425 ppm,,,,04/11/2021 06:38:25 a. m.
1024,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,433 ppm,,,,04/11/2021 06:39:25 a. m.
1025,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,425 ppm,,,,04/11/2021 06:40:25 a. m.
1026,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,427 ppm,,,,04/11/2021 06:41:25 a. m.
1027,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,418 ppm,,,,04/11/2021 06:42:25 a. m.
1028,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,419 ppm,,,,04/11/2021 06:43:25 a. m.
1029,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,428 ppm,,,,04/11/2021 06:44:25 a. m.
1030,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,423 ppm,,,,04/11/2021 06:45:25 a. m.
1031,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,423 ppm,,,,04/11/2021 06:46:25 a. m.
1032,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,417 ppm,,,,04/11/2021 06:47:25 a. m.
1033,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,412 ppm,,,,04/11/2021 06:48:25 a. m.
1034,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,411 ppm,,,,04/11/2021 06:49:25 a. m.
1035,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,428 ppm,,,,04/11/2021 06:50:25 a. m.
1036,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,428 ppm,,,,04/11/2021 06:51:25 a. m.
1037,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,416 ppm,,,,04/11/2021 06:52:25 a. m.
1038,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,418 ppm,,,,04/11/2021 06:53:25 a. m.
1039,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,427 ppm,,,,04/11/2021 06:54:25 a. m.
1040,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,419 ppm,,,,04/11/2021 06:55:25 a. m.
1041,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,426 ppm,,,,04/11/2021 06:56:25 a. m.
1042,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,411 ppm,,,,04/11/2021 06:57:25 a. m.
1043,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,415 ppm,,,,04/11/2021 06:58:25 a. m.
1044,,23.3 °C,16.8 °C,13.6 °C,54.5 %,1 ppm,412 ppm,,,,04/11/2021 06:59:25 a. m.
1045,,23.3 °C,16.8 °C,13.6 °C,54.5 %,1 ppm,419 ppm,,,,04/11/2021 07:00:25 a. m.
1046,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,411 ppm,,,,04/11/2021 07:01:25 a. m.
1047,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,431 ppm,,,,04/11/2021 07:02:25 a. m.
1048,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,424 ppm,,,,04/11/2021 07:03:25 a. m.
1049,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,425 ppm,,,,04/11/2021 07:04:25 a. m.
1050,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,419 ppm,,,,04/11/2021 07:05:25 a. m.
1051,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,426 ppm,,,,04/11/2021 07:06:25 a. m.
1052,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,420 ppm,,,,04/11/2021 07:07:25 a. m.
1053,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,423 ppm,,,,04/11/2021 07:08:25 a. m.
1054,,23.3 °C,16.8 °C,13.6 °C,54.6 %,0 ppm,424 ppm,,,,04/11/2021 07:09:25 a. m.
1055,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,414 ppm,,,,04/11/2021 07:10:25 a. m.
1056,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,423 ppm,,,,04/11/2021 07:11:25 a. m.
1057,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,417 ppm,,,,04/11/2021 07:12:25 a. m.
1058,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,420 ppm,,,,04/11/2021 07:13:25 a. m.
1059,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,418 ppm,,,,04/11/2021 07:14:25 a. m.
1060,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,423 ppm,,,,04/11/2021 07:15:25 a. m.
1061,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,417 ppm,,,,04/11/2021 07:16:25 a. m.
1062,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,422 ppm,,,,04/11/2021 07:17:25 a. m.
1063,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,421 ppm,,,,04/11/2021 07:18:25 a. m.
1064,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,423 ppm,,,,04/11/2021 07:19:25 a. m.
1065,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,418 ppm,,,,04/11/2021 07:20:25 a. m.
1066,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,420 ppm,,,,04/11/2021 07:21:25 a. m.
1067,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,415 ppm,,,,04/11/2021 07:22:25 a. m.
1068,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,418 ppm,,,,04/11/2021 07:23:25 a. m.
1069,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,417 ppm,,,,04/11/2021 07:24:25 a. m.
1070,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,417 ppm,,,,04/11/2021 07:25:25 a. m.
1071,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,418 ppm,,,,04/11/2021 07:26:25 a. m.
1072,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,419 ppm,,,,04/11/2021 07:27:25 a. m.
1073,,23.2 °C,16.7 °C,13.5 °C,54.6 %,1 ppm,421 ppm,,,,04/11/2021 07:28:25 a. m.
1074,,23.3 °C,16.8 °C,13.6 °C,54.6 %,1 ppm,419 ppm,,,,04/11/2021 07:29:25 a. m.
1075,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,420 ppm,,,,04/11/2021 07:30:25 a. m.
1076,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,424 ppm,,,,04/11/2021 07:31:25 a. m.
1077,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,431 ppm,,,,04/11/2021 07:32:25 a. m.
1078,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,415 ppm,,,,04/11/2021 07:33:25 a. m.
1079,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,410 ppm,,,,04/11/2021 07:34:25 a. m.
1080,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,418 ppm,,,,04/11/2021 07:35:25 a. m.
1081,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,415 ppm,,,,04/11/2021 07:36:25 a. m.
1082,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,414 ppm,,,,04/11/2021 07:37:25 a. m.
1083,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,410 ppm,,,,04/11/2021 07:38:25 a. m.
1084,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,419 ppm,,,,04/11/2021 07:39:25 a. m.
1085,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,418 ppm,,,,04/11/2021 07:40:25 a. m.
1086,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,413 ppm,,,,04/11/2021 07:41:25 a. m.
1087,,23.3 °C,16.8 °C,13.7 °C,54.8 %,1 ppm,417 ppm,,,,04/11/2021 07:42:25 a. m.
1088,,23.3 °C,16.8 °C,13.7 °C,54.8 %,1 ppm,414 ppm,,,,04/11/2021 07:43:25 a. m.
1089,,23.3 °C,16.8 °C,13.7 °C,54.8 %,1 ppm,409 ppm,,,,04/11/2021 07:44:25 a. m.
1090,,23.3 °C,16.8 °C,13.7 °C,54.9 %,1 ppm,413 ppm,,,,04/11/2021 07:45:25 a. m.
1091,,23.3 °C,16.8 °C,13.7 °C,54.9 %,1 ppm,416 ppm,,,,04/11/2021 07:46:25 a. m.
1092,,23.3 °C,16.8 °C,13.7 °C,54.9 %,1 ppm,415 ppm,,,,04/11/2021 07:47:25 a. m.
1093,,23.3 °C,16.8 °C,13.7 °C,54.8 %,1 ppm,416 ppm,,,,04/11/2021 07:48:25 a. m.
1094,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,417 ppm,,,,04/11/2021 07:49:25 a. m.
1095,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,420 ppm,,,,04/11/2021 07:50:25 a. m.
1096,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,428 ppm,,,,04/11/2021 07:51:25 a. m.
1097,,23.4 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,416 ppm,,,,04/11/2021 07:52:25 a. m.
1098,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,421 ppm,,,,04/11/2021 07:53:25 a. m.
1099,,23.4 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,421 ppm,,,,04/11/2021 07:54:25 a. m.
1100,,23.3 °C,16.9 °C,13.7 °C,54.9 %,1 ppm,427 ppm,,,,04/11/2021 07:55:25 a. m.
1101,,23.3 °C,16.8 °C,13.6 °C,54.8 %,1 ppm,417 ppm,,,,04/11/2021 07:56:25 a. m.
1102,,23.4 °C,16.8 °C,13.7 °C,54.8 %,1 ppm,410 ppm,,,,04/11/2021 07:57:25 a. m.
1103,,23.4 °C,16.9 °C,13.7 °C,54.8 %,1 ppm,423 ppm,,,,04/11/2021 07:58:25 a. m.
1104,,23.3 °C,16.9 °C,13.7 °C,54.9 %,1 ppm,412 ppm,,,,04/11/2021 07:59:25 a. m.
1105,,23.3 °C,16.8 °C,13.7 °C,54.9 %,1 ppm,414 ppm,,,,04/11/2021 08:00:25 a. m.
1106,,23.3 °C,16.8 °C,13.7 °C,54.9 %,1 ppm,425 ppm,,,,04/11/2021 08:01:25 a. m.
1107,,23.3 °C,16.8 °C,13.7 °C,54.9 %,1 ppm,411 ppm,,,,04/11/2021 08:02:25 a. m.
1108,,23.3 °C,16.8 °C,13.7 °C,54.8 %,1 ppm,419 ppm,,,,04/11/2021 08:03:25 a. m.
1109,,23.3 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,410 ppm,,,,04/11/2021 08:04:25 a. m.
1110,,23.4 °C,16.8 °C,13.6 °C,54.7 %,1 ppm,419 ppm,,,,04/11/2021 08:05:25 a. m.
1111,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,416 ppm,,,,04/11/2021 08:06:25 a. m.
1112,,23.4 °C,16.9 °C,13.7 °C,54.7 %,1 ppm,417 ppm,,,,04/11/2021 08:07:25 a. m.
1113,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,416 ppm,,,,04/11/2021 08:08:25 a. m.
1114,,23.4 °C,16.9 °C,13.7 °C,54.6 %,1 ppm,416 ppm,,,,04/11/2021 08:09:25 a. m.
1115,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,416 ppm,,,,04/11/2021 08:10:25 a. m.
1116,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,420 ppm,,,,04/11/2021 08:11:25 a. m.
1117,,23.4 °C,16.8 °C,13.6 °C,54.5 %,1 ppm,413 ppm,,,,04/11/2021 08:12:25 a. m.
1118,,23.4 °C,16.8 °C,13.6 °C,54.4 %,1 ppm,416 ppm,,,,04/11/2021 08:13:25 a. m.
1119,,23.4 °C,16.9 °C,13.7 °C,54.5 %,1 ppm,412 ppm,,,,04/11/2021 08:14:25 a. m.
1120,,23.4 °C,16.8 °C,13.6 °C,54.5 %,1 ppm,413 ppm,,,,04/11/2021 08:15:25 a. m.
1121,,23.4 °C,16.8 °C,13.6 °C,54.4 %,1 ppm,423 ppm,,,,04/11/2021 08:16:25 a. m.
1122,,23.4 °C,16.8 °C,13.6 °C,54.3 %,1 ppm,413 ppm,,,,04/11/2021 08:17:25 a. m.
1123,,23.4 °C,16.8 °C,13.6 °C,54.3 %,1 ppm,411 ppm,,,,04/11/2021 08:18:25 a. m.
1124,,23.4 °C,16.8 °C,13.6 °C,54.3 %,1 ppm,411 ppm,,,,04/11/2021 08:19:25 a. m.
1125,,23.4 °C,16.8 °C,13.6 °C,54.3 %,1 ppm,416 ppm,,,,04/11/2021 08:20:25 a. m.
1126,,23.4 °C,16.8 °C,13.6 °C,54.3 %,1 ppm,414 ppm,,,,04/11/2021 08:21:25 a. m.
1127,,23.4 °C,16.8 °C,13.6 °C,54.3 %,1 ppm,423 ppm,,,,04/11/2021 08:22:25 a. m.
