Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
19,,27.3 °C,21.8 °C,19.8 °C,63.7 %,1 ppm,540 ppm,,,,05/07/2021 03:41:34 p. m.
20,,27.3 °C,21.8 °C,19.8 °C,63.8 %,1 ppm,547 ppm,,,,05/07/2021 03:41:39 p. m.
21,,27.3 °C,21.8 °C,19.8 °C,63.8 %,0 ppm,556 ppm,,,,05/07/2021 03:41:44 p. m.
22,,27.3 °C,21.8 °C,19.8 °C,63.9 %,1 ppm,563 ppm,,,,05/07/2021 03:41:49 p. m.
23,,27.3 °C,21.8 °C,19.8 °C,64.0 %,1 ppm,563 ppm,,,,05/07/2021 03:41:54 p. m.
24,,27.3 °C,21.8 °C,19.9 °C,64.1 %,1 ppm,569 ppm,,,,05/07/2021 03:41:59 p. m.
25,,27.3 °C,21.8 °C,19.9 °C,64.1 %,1 ppm,573 ppm,,,,05/07/2021 03:42:04 p. m.
26,,27.3 °C,21.8 °C,19.9 °C,64.2 %,1 ppm,575 ppm,,,,05/07/2021 03:42:09 p. m.
27,,27.3 °C,21.8 °C,19.9 °C,64.2 %,1 ppm,577 ppm,,,,05/07/2021 03:42:14 p. m.
28,,27.2 °C,21.7 °C,19.8 °C,64.3 %,1 ppm,574 ppm,,,,05/07/2021 03:42:19 p. m.
29,,27.2 °C,21.7 °C,19.8 °C,64.4 %,1 ppm,578 ppm,,,,05/07/2021 03:42:24 p. m.
30,,27.2 °C,21.7 °C,19.8 °C,64.4 %,1 ppm,580 ppm,,,,05/07/2021 03:42:29 p. m.
31,,27.2 °C,21.7 °C,19.8 °C,64.4 %,1 ppm,585 ppm,,,,05/07/2021 03:42:34 p. m.
32,,27.2 °C,21.8 °C,19.9 °C,64.5 %,1 ppm,584 ppm,,,,05/07/2021 03:42:39 p. m.
33,,27.2 °C,21.8 °C,19.9 °C,64.6 %,1 ppm,590 ppm,,,,05/07/2021 03:42:44 p. m.
34,,27.2 °C,21.8 °C,19.9 °C,64.7 %,1 ppm,591 ppm,,,,05/07/2021 03:42:49 p. m.
35,,27.2 °C,21.8 °C,19.9 °C,64.7 %,1 ppm,598 ppm,,,,05/07/2021 03:42:54 p. m.
36,,27.2 °C,21.8 °C,19.9 °C,64.8 %,1 ppm,604 ppm,,,,05/07/2021 03:42:59 p. m.
37,,27.2 °C,21.8 °C,19.9 °C,64.8 %,1 ppm,603 ppm,,,,05/07/2021 03:43:04 p. m.
38,,27.2 °C,21.9 °C,20.0 °C,64.9 %,1 ppm,610 ppm,,,,05/07/2021 03:43:09 p. m.
39,,27.2 °C,21.9 °C,20.0 °C,64.9 %,0 ppm,611 ppm,,,,05/07/2021 03:43:14 p. m.
40,,27.2 °C,21.9 °C,20.0 °C,65.0 %,1 ppm,612 ppm,,,,05/07/2021 03:43:19 p. m.
41,,27.2 °C,21.9 °C,20.0 °C,65.0 %,1 ppm,610 ppm,,,,05/07/2021 03:43:24 p. m.
42,,27.2 °C,21.9 °C,20.0 °C,65.1 %,1 ppm,607 ppm,,,,05/07/2021 03:43:29 p. m.
43,,27.2 °C,21.9 °C,20.0 °C,65.1 %,1 ppm,607 ppm,,,,05/07/2021 03:43:34 p. m.
44,,27.2 °C,21.9 °C,20.0 °C,65.2 %,0 ppm,606 ppm,,,,05/07/2021 03:43:39 p. m.
45,,27.2 °C,21.9 °C,20.1 °C,65.3 %,1 ppm,612 ppm,,,,05/07/2021 03:43:44 p. m.
46,,27.1 °C,21.9 °C,20.0 °C,65.3 %,1 ppm,611 ppm,,,,05/07/2021 03:43:49 p. m.
47,,27.1 °C,21.9 °C,20.0 °C,65.3 %,1 ppm,609 ppm,,,,05/07/2021 03:43:54 p. m.
48,,27.1 °C,21.9 °C,20.0 °C,65.4 %,1 ppm,612 ppm,,,,05/07/2021 03:43:59 p. m.
49,,27.1 °C,21.9 °C,20.0 °C,65.4 %,1 ppm,614 ppm,,,,05/07/2021 03:44:04 p. m.
50,,27.1 °C,21.9 °C,20.0 °C,65.5 %,1 ppm,620 ppm,,,,05/07/2021 03:44:09 p. m.
51,,27.1 °C,21.9 °C,20.0 °C,65.5 %,1 ppm,623 ppm,,,,05/07/2021 03:44:14 p. m.
52,,27.1 °C,21.9 °C,20.0 °C,65.6 %,1 ppm,620 ppm,,,,05/07/2021 03:44:19 p. m.
53,,27.1 °C,21.9 °C,20.1 °C,65.7 %,1 ppm,620 ppm,,,,05/07/2021 03:44:24 p. m.
54,,27.1 °C,21.9 °C,20.1 °C,65.7 %,1 ppm,618 ppm,,,,05/07/2021 03:44:29 p. m.
55,,27.1 °C,21.9 °C,20.1 °C,65.7 %,1 ppm,625 ppm,,,,05/07/2021 03:44:34 p. m.
56,,27.1 °C,21.9 °C,20.1 °C,65.8 %,1 ppm,623 ppm,,,,05/07/2021 03:44:39 p. m.
57,,27.1 °C,21.9 °C,20.1 °C,65.8 %,1 ppm,632 ppm,,,,05/07/2021 03:44:44 p. m.
58,,27.1 °C,21.9 °C,20.1 °C,65.8 %,1 ppm,634 ppm,,,,05/07/2021 03:44:49 p. m.
59,,27.1 °C,21.9 °C,20.1 °C,65.9 %,1 ppm,631 ppm,,,,05/07/2021 03:44:54 p. m.
60,,27.1 °C,21.9 °C,20.1 °C,65.9 %,1 ppm,631 ppm,,,,05/07/2021 03:44:59 p. m.
61,,27.1 °C,21.9 °C,20.1 °C,66.0 %,1 ppm,637 ppm,,,,05/07/2021 03:45:04 p. m.
62,,27.1 °C,21.9 °C,20.1 °C,66.0 %,0 ppm,637 ppm,,,,05/07/2021 03:45:09 p. m.
63,,27.1 °C,22.0 °C,20.2 °C,66.1 %,1 ppm,634 ppm,,,,05/07/2021 03:45:14 p. m.
64,,27.1 °C,22.0 °C,20.2 °C,66.2 %,1 ppm,632 ppm,,,,05/07/2021 03:45:19 p. m.
65,,27.1 °C,22.0 °C,20.2 °C,66.2 %,1 ppm,627 ppm,,,,05/07/2021 03:45:24 p. m.
66,,27.0 °C,21.9 °C,20.1 °C,66.2 %,1 ppm,628 ppm,,,,05/07/2021 03:45:29 p. m.
67,,27.0 °C,21.9 °C,20.1 °C,66.2 %,1 ppm,629 ppm,,,,05/07/2021 03:45:34 p. m.
68,,27.0 °C,21.9 °C,20.1 °C,66.3 %,1 ppm,631 ppm,,,,05/07/2021 03:45:39 p. m.
69,,27.0 °C,21.9 °C,20.1 °C,66.3 %,0 ppm,629 ppm,,,,05/07/2021 03:45:44 p. m.
70,,27.0 °C,21.9 °C,20.1 °C,66.3 %,1 ppm,634 ppm,,,,05/07/2021 03:45:49 p. m.
71,,27.0 °C,21.9 °C,20.1 °C,66.3 %,1 ppm,633 ppm,,,,05/07/2021 03:45:54 p. m.
72,,27.0 °C,21.9 °C,20.1 °C,66.3 %,1 ppm,639 ppm,,,,05/07/2021 03:45:59 p. m.
73,,27.0 °C,21.9 °C,20.1 °C,66.4 %,1 ppm,641 ppm,,,,05/07/2021 03:46:04 p. m.
74,,27.0 °C,22.0 °C,20.2 °C,66.5 %,1 ppm,643 ppm,,,,05/07/2021 03:46:09 p. m.
75,,27.0 °C,22.0 °C,20.2 °C,66.5 %,1 ppm,648 ppm,,,,05/07/2021 03:46:14 p. m.
76,,27.0 °C,22.0 °C,20.2 °C,66.5 %,1 ppm,652 ppm,,,,05/07/2021 03:46:19 p. m.
77,,27.0 °C,22.0 °C,20.2 °C,66.5 %,1 ppm,649 ppm,,,,05/07/2021 03:46:24 p. m.
78,,27.0 °C,22.0 °C,20.2 °C,66.5 %,1 ppm,641 ppm,,,,05/07/2021 03:46:29 p. m.
79,,27.0 °C,22.0 °C,20.2 °C,66.5 %,1 ppm,646 ppm,,,,05/07/2021 03:46:34 p. m.
80,,27.0 °C,22.0 °C,20.2 °C,66.6 %,1 ppm,641 ppm,,,,05/07/2021 03:46:39 p. m.
81,,27.0 °C,22.0 °C,20.2 °C,66.6 %,1 ppm,644 ppm,,,,05/07/2021 03:46:44 p. m.
82,,27.0 °C,22.0 °C,20.2 °C,66.7 %,1 ppm,639 ppm,,,,05/07/2021 03:46:49 p. m.
83,,27.0 °C,22.0 °C,20.2 °C,66.7 %,1 ppm,634 ppm,,,,05/07/2021 03:46:54 p. m.
84,,27.0 °C,22.0 °C,20.2 °C,66.8 %,1 ppm,637 ppm,,,,05/07/2021 03:46:59 p. m.
85,,27.0 °C,22.0 °C,20.2 °C,66.8 %,1 ppm,647 ppm,,,,05/07/2021 03:47:04 p. m.
86,,27.0 °C,22.0 °C,20.2 °C,66.8 %,1 ppm,651 ppm,,,,05/07/2021 03:47:09 p. m.
87,,27.0 °C,22.0 °C,20.3 °C,66.8 %,1 ppm,649 ppm,,,,05/07/2021 03:47:14 p. m.
88,,27.0 °C,22.0 °C,20.3 °C,66.9 %,1 ppm,647 ppm,,,,05/07/2021 03:47:19 p. m.
89,,27.0 °C,22.0 °C,20.3 °C,66.9 %,1 ppm,640 ppm,,,,05/07/2021 03:47:24 p. m.
90,,27.0 °C,22.0 °C,20.3 °C,66.9 %,1 ppm,640 ppm,,,,05/07/2021 03:47:29 p. m.
91,,27.0 °C,22.0 °C,20.3 °C,66.9 %,1 ppm,644 ppm,,,,05/07/2021 03:47:34 p. m.
92,,27.0 °C,22.0 °C,20.3 °C,66.9 %,1 ppm,642 ppm,,,,05/07/2021 03:47:39 p. m.
93,,27.0 °C,22.0 °C,20.3 °C,67.0 %,1 ppm,646 ppm,,,,05/07/2021 03:47:44 p. m.
94,,27.0 °C,22.0 °C,20.3 °C,67.0 %,1 ppm,645 ppm,,,,05/07/2021 03:47:49 p. m.
95,,27.0 °C,22.0 °C,20.3 °C,67.0 %,1 ppm,641 ppm,,,,05/07/2021 03:47:54 p. m.
96,,27.0 °C,22.0 °C,20.3 °C,67.1 %,0 ppm,648 ppm,,,,05/07/2021 03:47:59 p. m.
97,,27.0 °C,22.0 °C,20.3 °C,67.1 %,1 ppm,648 ppm,,,,05/07/2021 03:48:04 p. m.
98,,27.0 °C,22.0 °C,20.3 °C,67.1 %,1 ppm,651 ppm,,,,05/07/2021 03:48:09 p. m.
99,,27.0 °C,22.0 °C,20.3 °C,67.1 %,1 ppm,655 ppm,,,,05/07/2021 03:48:14 p. m.
100,,26.9 °C,21.9 °C,20.2 °C,67.0 %,1 ppm,655 ppm,,,,05/07/2021 03:48:19 p. m.
101,,26.9 °C,21.9 °C,20.2 °C,67.0 %,1 ppm,651 ppm,,,,05/07/2021 03:48:24 p. m.
102,,26.9 °C,21.9 °C,20.2 °C,67.0 %,1 ppm,654 ppm,,,,05/07/2021 03:48:29 p. m.
103,,26.9 °C,21.9 °C,20.2 °C,67.0 %,1 ppm,667 ppm,,,,05/07/2021 03:48:34 p. m.
104,,26.9 °C,21.9 °C,20.2 °C,67.1 %,1 ppm,667 ppm,,,,05/07/2021 03:48:39 p. m.
105,,26.9 °C,21.9 °C,20.2 °C,67.1 %,1 ppm,672 ppm,,,,05/07/2021 03:48:44 p. m.
106,,26.9 °C,21.9 °C,20.2 °C,67.1 %,1 ppm,670 ppm,,,,05/07/2021 03:48:49 p. m.
107,,26.9 °C,21.9 °C,20.2 °C,67.1 %,1 ppm,667 ppm,,,,05/07/2021 03:48:54 p. m.
108,,27.0 °C,22.0 °C,20.3 °C,67.3 %,1 ppm,668 ppm,,,,05/07/2021 03:48:59 p. m.
109,,26.9 °C,21.9 °C,20.2 °C,67.2 %,1 ppm,668 ppm,,,,05/07/2021 03:49:04 p. m.
110,,26.9 °C,21.9 °C,20.2 °C,67.2 %,1 ppm,666 ppm,,,,05/07/2021 03:49:09 p. m.
111,,26.9 °C,22.0 °C,20.3 °C,67.2 %,1 ppm,657 ppm,,,,05/07/2021 03:49:14 p. m.
112,,26.9 °C,22.0 °C,20.3 °C,67.3 %,1 ppm,650 ppm,,,,05/07/2021 03:49:19 p. m.
113,,26.9 °C,22.0 °C,20.3 °C,67.3 %,1 ppm,648 ppm,,,,05/07/2021 03:49:24 p. m.
114,,26.9 °C,22.0 °C,20.3 °C,67.3 %,0 ppm,651 ppm,,,,05/07/2021 03:49:29 p. m.
115,,26.9 °C,22.0 °C,20.3 °C,67.3 %,0 ppm,654 ppm,,,,05/07/2021 03:49:34 p. m.
116,,26.9 °C,22.0 °C,20.3 °C,67.3 %,1 ppm,652 ppm,,,,05/07/2021 03:49:39 p. m.
117,,26.9 °C,22.0 °C,20.3 °C,67.4 %,1 ppm,651 ppm,,,,05/07/2021 03:49:44 p. m.
118,,26.9 °C,22.0 °C,20.3 °C,67.4 %,1 ppm,652 ppm,,,,05/07/2021 03:49:49 p. m.
119,,26.9 °C,22.0 °C,20.3 °C,67.4 %,1 ppm,655 ppm,,,,05/07/2021 03:49:54 p. m.
120,,26.9 °C,22.0 °C,20.3 °C,67.4 %,1 ppm,661 ppm,,,,05/07/2021 03:49:59 p. m.
121,,26.9 °C,22.0 °C,20.3 °C,67.5 %,1 ppm,661 ppm,,,,05/07/2021 03:50:04 p. m.
122,,26.9 °C,22.0 °C,20.3 °C,67.5 %,1 ppm,661 ppm,,,,05/07/2021 03:50:09 p. m.
123,,26.9 °C,22.0 °C,20.3 °C,67.5 %,1 ppm,663 ppm,,,,05/07/2021 03:50:14 p. m.
124,,26.9 °C,22.0 °C,20.3 °C,67.5 %,1 ppm,668 ppm,,,,05/07/2021 03:50:19 p. m.
125,,26.9 °C,22.0 °C,20.3 °C,67.5 %,1 ppm,667 ppm,,,,05/07/2021 03:50:24 p. m.
126,,26.9 °C,22.0 °C,20.3 °C,67.6 %,1 ppm,669 ppm,,,,05/07/2021 03:50:29 p. m.
127,,26.9 °C,22.0 °C,20.3 °C,67.6 %,1 ppm,671 ppm,,,,05/07/2021 03:50:34 p. m.
128,,26.9 °C,22.0 °C,20.3 °C,67.6 %,1 ppm,669 ppm,,,,05/07/2021 03:50:39 p. m.
129,,26.9 °C,22.0 °C,20.3 °C,67.6 %,1 ppm,671 ppm,,,,05/07/2021 03:50:44 p. m.
130,,26.9 °C,22.0 °C,20.3 °C,67.7 %,1 ppm,665 ppm,,,,05/07/2021 03:50:49 p. m.
131,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,664 ppm,,,,05/07/2021 03:50:54 p. m.
132,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,664 ppm,,,,05/07/2021 03:50:59 p. m.
133,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,662 ppm,,,,05/07/2021 03:51:04 p. m.
134,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,663 ppm,,,,05/07/2021 03:51:09 p. m.
135,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,665 ppm,,,,05/07/2021 03:51:14 p. m.
136,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,664 ppm,,,,05/07/2021 03:51:19 p. m.
137,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,665 ppm,,,,05/07/2021 03:51:24 p. m.
138,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,666 ppm,,,,05/07/2021 03:51:29 p. m.
139,,26.9 °C,22.1 °C,20.4 °C,67.7 %,1 ppm,664 ppm,,,,05/07/2021 03:51:34 p. m.
140,,26.9 °C,22.1 °C,20.4 °C,67.8 %,1 ppm,663 ppm,,,,05/07/2021 03:51:39 p. m.
141,,26.9 °C,22.1 °C,20.4 °C,67.8 %,1 ppm,658 ppm,,,,05/07/2021 03:51:44 p. m.
142,,26.9 °C,22.1 °C,20.4 °C,67.9 %,1 ppm,657 ppm,,,,05/07/2021 03:51:49 p. m.
143,,26.9 °C,22.1 °C,20.4 °C,67.8 %,1 ppm,656 ppm,,,,05/07/2021 03:51:54 p. m.
144,,26.9 °C,22.1 °C,20.4 °C,67.8 %,1 ppm,662 ppm,,,,05/07/2021 03:51:59 p. m.
145,,26.9 °C,22.1 °C,20.4 °C,67.9 %,1 ppm,663 ppm,,,,05/07/2021 03:52:04 p. m.
146,,26.9 °C,22.1 °C,20.4 °C,67.9 %,1 ppm,663 ppm,,,,05/07/2021 03:52:09 p. m.
147,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,668 ppm,,,,05/07/2021 03:52:14 p. m.
148,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,674 ppm,,,,05/07/2021 03:52:19 p. m.
149,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,678 ppm,,,,05/07/2021 03:52:24 p. m.
150,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,677 ppm,,,,05/07/2021 03:52:29 p. m.
151,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,675 ppm,,,,05/07/2021 03:52:34 p. m.
152,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,670 ppm,,,,05/07/2021 03:52:39 p. m.
153,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,668 ppm,,,,05/07/2021 03:52:44 p. m.
154,,26.9 °C,22.1 °C,20.5 °C,68.0 %,1 ppm,675 ppm,,,,05/07/2021 03:52:49 p. m.
155,,26.9 °C,22.1 °C,20.4 °C,68.0 %,1 ppm,681 ppm,,,,05/07/2021 03:52:54 p. m.
156,,26.9 °C,22.1 °C,20.5 °C,68.1 %,1 ppm,677 ppm,,,,05/07/2021 03:52:59 p. m.
157,,26.9 °C,22.1 °C,20.5 °C,68.1 %,0 ppm,676 ppm,,,,05/07/2021 03:53:04 p. m.
158,,26.9 °C,22.1 °C,20.5 °C,68.1 %,1 ppm,679 ppm,,,,05/07/2021 03:53:09 p. m.
159,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,686 ppm,,,,05/07/2021 03:53:14 p. m.
160,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,693 ppm,,,,05/07/2021 03:53:19 p. m.
161,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,691 ppm,,,,05/07/2021 03:53:24 p. m.
162,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,687 ppm,,,,05/07/2021 03:53:29 p. m.
163,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,685 ppm,,,,05/07/2021 03:53:34 p. m.
164,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,687 ppm,,,,05/07/2021 03:53:39 p. m.
165,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,694 ppm,,,,05/07/2021 03:53:44 p. m.
166,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,691 ppm,,,,05/07/2021 03:53:49 p. m.
167,,26.9 °C,22.1 °C,20.5 °C,68.2 %,1 ppm,687 ppm,,,,05/07/2021 03:53:54 p. m.
168,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,683 ppm,,,,05/07/2021 03:53:59 p. m.
169,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,686 ppm,,,,05/07/2021 03:54:04 p. m.
170,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,688 ppm,,,,05/07/2021 03:54:09 p. m.
171,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,690 ppm,,,,05/07/2021 03:54:14 p. m.
172,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,689 ppm,,,,05/07/2021 03:54:19 p. m.
173,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,687 ppm,,,,05/07/2021 03:54:24 p. m.
174,,26.9 °C,22.1 °C,20.5 °C,68.3 %,1 ppm,690 ppm,,,,05/07/2021 03:54:29 p. m.
175,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,689 ppm,,,,05/07/2021 03:54:34 p. m.
176,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,691 ppm,,,,05/07/2021 03:54:39 p. m.
177,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,700 ppm,,,,05/07/2021 03:54:44 p. m.
178,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,706 ppm,,,,05/07/2021 03:54:49 p. m.
179,,26.8 °C,22.0 °C,20.4 °C,68.4 %,1 ppm,708 ppm,,,,05/07/2021 03:54:54 p. m.
180,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,710 ppm,,,,05/07/2021 03:54:59 p. m.
181,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,715 ppm,,,,05/07/2021 03:55:04 p. m.
182,,26.9 °C,22.1 °C,20.5 °C,68.4 %,1 ppm,716 ppm,,,,05/07/2021 03:55:09 p. m.
183,,26.9 °C,22.1 °C,20.5 °C,68.5 %,0 ppm,712 ppm,,,,05/07/2021 03:55:14 p. m.
184,,26.9 °C,22.1 °C,20.5 °C,68.5 %,1 ppm,713 ppm,,,,05/07/2021 03:55:19 p. m.
185,,26.9 °C,22.1 °C,20.5 °C,68.5 %,1 ppm,700 ppm,,,,05/07/2021 03:55:24 p. m.
186,,26.9 °C,22.2 °C,20.6 °C,68.5 %,1 ppm,696 ppm,,,,05/07/2021 03:55:29 p. m.
187,,26.9 °C,22.2 °C,20.6 °C,68.5 %,1 ppm,695 ppm,,,,05/07/2021 03:55:34 p. m.
188,,26.9 °C,22.2 °C,20.6 °C,68.5 %,1 ppm,695 ppm,,,,05/07/2021 03:55:39 p. m.
189,,26.9 °C,22.2 °C,20.6 °C,68.5 %,1 ppm,690 ppm,,,,05/07/2021 03:55:44 p. m.
190,,26.9 °C,22.2 °C,20.6 °C,68.5 %,1 ppm,690 ppm,,,,05/07/2021 03:55:49 p. m.
191,,26.9 °C,22.2 °C,20.6 °C,68.5 %,1 ppm,698 ppm,,,,05/07/2021 03:55:54 p. m.
192,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,698 ppm,,,,05/07/2021 03:55:59 p. m.
193,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,705 ppm,,,,05/07/2021 03:56:04 p. m.
194,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,705 ppm,,,,05/07/2021 03:56:09 p. m.
195,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,707 ppm,,,,05/07/2021 03:56:14 p. m.
196,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,702 ppm,,,,05/07/2021 03:56:19 p. m.
197,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,704 ppm,,,,05/07/2021 03:56:24 p. m.
198,,26.9 °C,22.2 °C,20.6 °C,68.6 %,1 ppm,702 ppm,,,,05/07/2021 03:56:29 p. m.
199,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,706 ppm,,,,05/07/2021 03:56:34 p. m.
200,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,708 ppm,,,,05/07/2021 03:56:39 p. m.
201,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,705 ppm,,,,05/07/2021 03:56:44 p. m.
202,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,705 ppm,,,,05/07/2021 03:56:49 p. m.
203,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,707 ppm,,,,05/07/2021 03:56:54 p. m.
204,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,706 ppm,,,,05/07/2021 03:56:59 p. m.
205,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,711 ppm,,,,05/07/2021 03:57:04 p. m.
206,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,714 ppm,,,,05/07/2021 03:57:09 p. m.
207,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,712 ppm,,,,05/07/2021 03:57:14 p. m.
208,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,714 ppm,,,,05/07/2021 03:57:19 p. m.
209,,26.9 °C,22.2 °C,20.6 °C,68.7 %,1 ppm,715 ppm,,,,05/07/2021 03:57:24 p. m.
210,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,716 ppm,,,,05/07/2021 03:57:29 p. m.
211,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,716 ppm,,,,05/07/2021 03:57:34 p. m.
212,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,718 ppm,,,,05/07/2021 03:57:39 p. m.
213,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,711 ppm,,,,05/07/2021 03:57:44 p. m.
214,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,712 ppm,,,,05/07/2021 03:57:49 p. m.
215,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,711 ppm,,,,05/07/2021 03:57:54 p. m.
216,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,703 ppm,,,,05/07/2021 03:57:59 p. m.
217,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,702 ppm,,,,05/07/2021 03:58:04 p. m.
218,,26.9 °C,22.2 °C,20.6 °C,68.8 %,1 ppm,701 ppm,,,,05/07/2021 03:58:09 p. m.
219,,26.8 °C,22.2 °C,20.6 °C,68.9 %,1 ppm,704 ppm,,,,05/07/2021 03:58:14 p. m.
