,fluke,s8lp,sen0220,scd30
2021-09-29 20:20:40,659.0,697.0,662.0,663.0
2021-09-29 20:21:00,665.0,696.0,662.0,662.0
2021-09-29 20:21:20,671.0,696.0,660.0,662.0
2021-09-29 20:21:40,679.0,695.0,659.0,663.0
2021-09-29 20:22:00,684.0,696.0,660.0,664.0
2021-09-29 20:22:20,684.0,697.0,658.0,665.0
2021-09-29 20:22:40,676.0,697.0,660.0,666.0
2021-09-29 20:23:00,670.0,697.0,659.0,667.0
2021-09-29 20:23:20,676.0,697.0,660.0,666.0
2021-09-29 20:23:40,674.0,697.0,661.0,667.0
2021-09-29 20:24:00,670.0,695.0,661.0,667.0
2021-09-29 20:24:20,669.0,694.0,660.0,666.0
2021-09-29 20:24:40,670.0,695.0,659.0,667.0
2021-09-29 20:25:00,672.0,695.0,661.0,667.0
2021-09-29 20:25:20,686.0,695.0,660.0,669.0
2021-09-29 20:25:40,694.0,695.0,660.0,669.0
2021-09-29 20:26:00,675.0,695.0,660.0,666.0
2021-09-29 20:26:20,666.0,697.0,659.0,665.0
2021-09-29 20:26:40,670.0,697.0,658.0,664.0
2021-09-29 20:27:00,670.0,697.0,660.0,664.0
2021-09-29 20:27:20,670.0,696.0,662.0,664.0
2021-09-29 20:27:40,658.0,695.0,661.0,666.0
2021-09-29 20:28:00,661.0,696.0,661.0,666.0
2021-09-29 20:28:20,679.0,696.0,660.0,669.0
2021-09-29 20:28:40,681.0,696.0,660.0,668.0
2021-09-29 20:29:00,680.0,695.0,660.0,668.0
2021-09-29 20:29:20,689.0,696.0,660.0,669.0
2021-09-29 20:29:40,686.0,696.0,662.0,670.0
2021-09-29 20:30:00,678.0,698.0,662.0,671.0
2021-09-29 20:30:20,678.0,697.0,661.0,673.0
2021-09-29 20:30:40,687.0,697.0,660.0,673.0
2021-09-29 20:31:00,691.0,698.0,660.0,674.0
2021-09-29 20:31:20,681.0,697.0,661.0,673.0
2021-09-29 20:31:40,682.0,697.0,661.0,672.0
2021-09-29 20:32:00,684.0,697.0,660.0,673.0
2021-09-29 20:32:20,684.0,697.0,661.0,674.0
2021-09-29 20:32:40,677.0,697.0,660.0,674.0
2021-09-29 20:33:00,670.0,697.0,660.0,674.0
2021-09-29 20:33:20,672.0,698.0,661.0,674.0
2021-09-29 20:33:40,681.0,698.0,661.0,673.0
2021-09-29 20:34:00,675.0,698.0,661.0,672.0
2021-09-29 20:34:20,668.0,698.0,659.0,673.0
2021-09-29 20:34:40,676.0,699.0,661.0,672.0
2021-09-29 20:35:00,675.0,698.0,661.0,672.0
2021-09-29 20:35:20,677.0,698.0,661.0,674.0
2021-09-29 20:35:40,677.0,697.0,661.0,674.0
2021-09-29 20:36:00,672.0,697.0,662.0,674.0
2021-09-29 20:36:20,678.0,696.0,660.0,672.0
2021-09-29 20:36:40,683.0,697.0,661.0,671.0
2021-09-29 20:37:00,678.0,697.0,661.0,670.0
2021-09-29 20:37:20,674.0,697.0,661.0,670.0
2021-09-29 20:37:40,675.0,698.0,660.0,671.0
2021-09-29 20:38:00,680.0,698.0,660.0,671.0
2021-09-29 20:38:20,687.0,696.0,660.0,670.0
2021-09-29 20:38:40,691.0,695.0,660.0,671.0
2021-09-29 20:39:00,684.0,697.0,662.0,672.0
2021-09-29 20:39:20,688.0,698.0,660.0,672.0
2021-09-29 20:39:40,684.0,698.0,661.0,672.0
2021-09-29 20:40:00,670.0,698.0,661.0,673.0
2021-09-29 20:40:20,673.0,699.0,662.0,671.0
2021-09-29 20:40:40,678.0,698.0,663.0,671.0
2021-09-29 20:41:00,681.0,698.0,661.0,672.0
2021-09-29 20:41:20,679.0,698.0,660.0,671.0
2021-09-29 20:41:40,670.0,697.0,659.0,671.0
2021-09-29 20:42:00,668.0,697.0,661.0,670.0
2021-09-29 20:42:20,680.0,697.0,661.0,671.0
2021-09-29 20:42:40,698.0,696.0,661.0,672.0
2021-09-29 20:43:00,696.0,695.0,660.0,671.0
2021-09-29 20:43:20,691.0,696.0,660.0,670.0
2021-09-29 20:43:40,688.0,695.0,660.0,668.0
2021-09-29 20:44:00,674.0,695.0,661.0,669.0
2021-09-29 20:44:20,674.0,695.0,661.0,668.0
2021-09-29 20:44:40,673.0,695.0,660.0,669.0
2021-09-29 20:45:00,673.0,694.0,661.0,670.0
2021-09-29 20:45:20,667.0,695.0,661.0,672.0
2021-09-29 20:45:40,663.0,695.0,662.0,672.0
2021-09-29 20:46:00,673.0,695.0,662.0,671.0
2021-09-29 20:46:20,681.0,695.0,661.0,673.0
2021-09-29 20:46:40,679.0,695.0,660.0,672.0
2021-09-29 20:47:00,678.0,695.0,661.0,672.0
2021-09-29 20:47:20,689.0,696.0,660.0,673.0
2021-09-29 20:47:40,696.0,697.0,659.0,673.0
2021-09-29 20:48:00,690.0,697.0,660.0,672.0
2021-09-29 20:48:20,678.0,697.0,661.0,673.0
2021-09-29 20:48:40,684.0,696.0,660.0,672.0
2021-09-29 20:49:00,683.0,696.0,662.0,671.0
2021-09-29 20:49:20,669.0,697.0,661.0,670.0
2021-09-29 20:49:40,666.0,696.0,659.0,671.0
2021-09-29 20:50:00,677.0,696.0,661.0,669.0
2021-09-29 20:50:20,688.0,697.0,662.0,668.0
2021-09-29 20:50:40,683.0,697.0,662.0,671.0
2021-09-29 20:51:00,674.0,697.0,662.0,671.0
2021-09-29 20:51:20,670.0,697.0,661.0,673.0
2021-09-29 20:51:40,676.0,697.0,661.0,673.0
2021-09-29 20:52:00,683.0,696.0,661.0,672.0
2021-09-29 20:52:20,677.0,696.0,661.0,673.0
2021-09-29 20:52:40,669.0,696.0,662.0,673.0
2021-09-29 20:53:00,669.0,697.0,663.0,674.0
2021-09-29 20:53:20,671.0,696.0,662.0,673.0
2021-09-29 20:53:40,676.0,696.0,660.0,674.0
2021-09-29 20:54:00,676.0,696.0,661.0,675.0
2021-09-29 20:54:20,673.0,696.0,661.0,675.0
2021-09-29 20:54:40,676.0,696.0,661.0,674.0
2021-09-29 20:55:00,684.0,696.0,663.0,674.0
2021-09-29 20:55:20,681.0,697.0,664.0,674.0
2021-09-29 20:55:40,677.0,697.0,664.0,673.0
2021-09-29 20:56:00,675.0,697.0,663.0,671.0
2021-09-29 20:56:20,668.0,698.0,661.0,671.0
2021-09-29 20:56:40,660.0,698.0,662.0,670.0
2021-09-29 20:57:00,676.0,698.0,663.0,670.0
2021-09-29 20:57:20,681.0,698.0,664.0,672.0
2021-09-29 20:57:40,676.0,698.0,663.0,671.0
2021-09-29 20:58:00,679.0,698.0,662.0,671.0
2021-09-29 20:58:20,669.0,697.0,662.0,670.0
2021-09-29 20:58:40,664.0,697.0,661.0,669.0
2021-09-29 20:59:00,679.0,696.0,660.0,670.0
2021-09-29 20:59:20,687.0,696.0,661.0,669.0
2021-09-29 20:59:40,679.0,697.0,663.0,667.0
2021-09-29 21:00:00,678.0,696.0,661.0,667.0
2021-09-29 21:00:20,673.0,696.0,662.0,666.0
2021-09-29 21:00:40,676.0,697.0,661.0,664.0
2021-09-29 21:01:00,678.0,696.0,661.0,665.0
2021-09-29 21:01:20,683.0,696.0,662.0,664.0
2021-09-29 21:01:40,690.0,696.0,661.0,665.0
2021-09-29 21:02:00,682.0,696.0,662.0,665.0
2021-09-29 21:02:20,676.0,696.0,662.0,667.0
2021-09-29 21:02:40,684.0,697.0,663.0,667.0
2021-09-29 21:03:00,691.0,696.0,662.0,667.0
2021-09-29 21:03:20,688.0,697.0,661.0,667.0
2021-09-29 21:03:40,682.0,698.0,662.0,668.0
2021-09-29 21:04:00,689.0,698.0,661.0,672.0
2021-09-29 21:04:20,679.0,698.0,662.0,671.0
2021-09-29 21:04:40,672.0,698.0,663.0,671.0
2021-09-29 21:05:00,678.0,697.0,662.0,670.0
2021-09-29 21:05:20,673.0,697.0,661.0,671.0
2021-09-29 21:05:40,668.0,698.0,662.0,669.0
2021-09-29 21:06:00,671.0,698.0,664.0,669.0
2021-09-29 21:06:20,671.0,698.0,661.0,668.0
2021-09-29 21:06:40,669.0,698.0,662.0,668.0
2021-09-29 21:07:00,674.0,698.0,661.0,670.0
2021-09-29 21:07:20,680.0,698.0,662.0,667.0
2021-09-29 21:07:40,684.0,698.0,662.0,667.0
2021-09-29 21:08:00,686.0,698.0,662.0,666.0
2021-09-29 21:08:20,680.0,698.0,661.0,666.0
2021-09-29 21:08:40,685.0,698.0,661.0,666.0
2021-09-29 21:09:00,690.0,698.0,662.0,665.0
2021-09-29 21:09:20,679.0,698.0,662.0,665.0
2021-09-29 21:09:40,671.0,699.0,661.0,666.0
2021-09-29 21:10:00,671.0,699.0,663.0,665.0
2021-09-29 21:10:20,672.0,699.0,663.0,666.0
2021-09-29 21:10:40,683.0,699.0,661.0,666.0
2021-09-29 21:11:00,691.0,699.0,660.0,666.0
2021-09-29 21:11:20,685.0,698.0,660.0,667.0
2021-09-29 21:11:40,674.0,698.0,662.0,669.0
2021-09-29 21:12:00,674.0,698.0,662.0,669.0
2021-09-29 21:12:20,685.0,698.0,661.0,668.0
2021-09-29 21:12:40,684.0,698.0,661.0,667.0
2021-09-29 21:13:00,678.0,698.0,660.0,668.0
2021-09-29 21:13:20,673.0,698.0,661.0,670.0
2021-09-29 21:13:40,661.0,697.0,663.0,669.0
2021-09-29 21:14:00,677.0,697.0,663.0,669.0
2021-09-29 21:14:20,690.0,698.0,664.0,670.0
2021-09-29 21:14:40,684.0,699.0,663.0,670.0
2021-09-29 21:15:00,683.0,698.0,663.0,668.0
2021-09-29 21:15:20,680.0,700.0,661.0,668.0
2021-09-29 21:15:40,671.0,697.0,661.0,668.0
2021-09-29 21:16:00,673.0,697.0,662.0,668.0
2021-09-29 21:16:20,679.0,697.0,663.0,667.0
2021-09-29 21:16:40,679.0,697.0,661.0,668.0
2021-09-29 21:17:00,672.0,698.0,663.0,668.0
2021-09-29 21:17:20,669.0,697.0,664.0,668.0
2021-09-29 21:17:40,674.0,697.0,663.0,665.0
2021-09-29 21:18:00,684.0,698.0,661.0,664.0
2021-09-29 21:18:20,676.0,697.0,663.0,665.0
2021-09-29 21:18:40,665.0,699.0,663.0,665.0
2021-09-29 21:19:00,671.0,699.0,660.0,664.0
2021-09-29 21:19:20,678.0,698.0,661.0,665.0
2021-09-29 21:19:40,680.0,699.0,661.0,665.0
2021-09-29 21:20:00,680.0,698.0,661.0,664.0
2021-09-29 21:20:20,676.0,698.0,662.0,663.0
2021-09-29 21:20:40,667.0,698.0,663.0,662.0
2021-09-29 21:21:00,673.0,696.0,664.0,661.0
2021-09-29 21:21:20,690.0,697.0,663.0,662.0
2021-09-29 21:21:40,683.0,699.0,664.0,663.0
2021-09-29 21:22:00,662.0,698.0,663.0,664.0
2021-09-29 21:22:20,672.0,698.0,662.0,665.0
2021-09-29 21:22:40,691.0,698.0,662.0,664.0
2021-09-29 21:23:00,687.0,698.0,663.0,664.0
2021-09-29 21:23:20,679.0,697.0,663.0,666.0
2021-09-29 21:23:40,679.0,697.0,662.0,665.0
2021-09-29 21:24:00,682.0,698.0,662.0,666.0
2021-09-29 21:24:20,684.0,698.0,661.0,666.0
2021-09-29 21:24:40,684.0,698.0,661.0,665.0
2021-09-29 21:25:00,677.0,698.0,662.0,667.0
2021-09-29 21:25:20,672.0,698.0,663.0,668.0
2021-09-29 21:25:40,671.0,697.0,663.0,668.0
2021-09-29 21:26:00,670.0,697.0,661.0,668.0
2021-09-29 21:26:20,674.0,697.0,661.0,667.0
2021-09-29 21:26:40,681.0,697.0,660.0,666.0
2021-09-29 21:27:00,676.0,697.0,660.0,666.0
2021-09-29 21:27:20,669.0,697.0,662.0,664.0
2021-09-29 21:27:40,662.0,697.0,662.0,663.0
2021-09-29 21:28:00,678.0,697.0,662.0,663.0
2021-09-29 21:28:20,689.0,698.0,661.0,663.0
2021-09-29 21:28:40,678.0,698.0,660.0,662.0
2021-09-29 21:29:00,672.0,698.0,663.0,662.0
2021-09-29 21:29:20,678.0,698.0,662.0,662.0
2021-09-29 21:29:40,689.0,698.0,661.0,663.0
2021-09-29 21:30:00,684.0,698.0,661.0,663.0
2021-09-29 21:30:20,669.0,698.0,662.0,664.0
2021-09-29 21:30:40,673.0,698.0,661.0,662.0
2021-09-29 21:31:00,682.0,698.0,660.0,662.0
2021-09-29 21:31:20,680.0,697.0,660.0,663.0
2021-09-29 21:31:40,673.0,697.0,661.0,664.0
2021-09-29 21:32:00,669.0,697.0,662.0,663.0
2021-09-29 21:32:20,672.0,699.0,662.0,663.0
2021-09-29 21:32:40,674.0,698.0,663.0,663.0
2021-09-29 21:33:00,673.0,698.0,663.0,662.0
2021-09-29 21:33:20,676.0,698.0,662.0,665.0
2021-09-29 21:33:40,677.0,699.0,662.0,662.0
2021-09-29 21:34:00,668.0,699.0,661.0,664.0
2021-09-29 21:34:20,676.0,699.0,660.0,664.0
2021-09-29 21:34:40,670.0,698.0,662.0,663.0
2021-09-29 21:35:00,674.0,699.0,664.0,662.0
2021-09-29 21:35:20,704.0,700.0,663.0,662.0
2021-09-29 21:35:40,690.0,700.0,661.0,662.0
2021-09-29 21:36:00,665.0,699.0,660.0,661.0
2021-09-29 21:36:20,674.0,698.0,661.0,661.0
2021-09-29 21:36:40,677.0,697.0,661.0,662.0
2021-09-29 21:37:00,678.0,697.0,662.0,662.0
2021-09-29 21:37:20,685.0,698.0,663.0,661.0
2021-09-29 21:37:40,676.0,698.0,664.0,661.0
2021-09-29 21:38:00,669.0,698.0,662.0,661.0
2021-09-29 21:38:20,676.0,697.0,663.0,662.0
2021-09-29 21:38:40,680.0,697.0,663.0,663.0
2021-09-29 21:39:00,683.0,698.0,662.0,663.0
2021-09-29 21:39:20,676.0,698.0,662.0,662.0
2021-09-29 21:39:40,672.0,698.0,662.0,664.0
2021-09-29 21:40:00,673.0,699.0,663.0,664.0
2021-09-29 21:40:20,674.0,699.0,662.0,663.0
2021-09-29 21:40:40,682.0,699.0,663.0,663.0
2021-09-29 21:41:00,674.0,698.0,663.0,663.0
2021-09-29 21:41:20,672.0,699.0,664.0,665.0
2021-09-29 21:41:40,673.0,698.0,664.0,664.0
2021-09-29 21:42:00,686.0,698.0,663.0,666.0
2021-09-29 21:42:20,704.0,698.0,663.0,666.0
2021-09-29 21:42:40,686.0,698.0,663.0,667.0
2021-09-29 21:43:00,679.0,698.0,663.0,667.0
2021-09-29 21:43:20,678.0,698.0,663.0,666.0
2021-09-29 21:43:40,672.0,698.0,663.0,665.0
2021-09-29 21:44:00,671.0,699.0,662.0,666.0
2021-09-29 21:44:20,680.0,699.0,661.0,665.0
2021-09-29 21:44:40,687.0,699.0,663.0,667.0
2021-09-29 21:45:00,680.0,699.0,664.0,665.0
2021-09-29 21:45:20,685.0,698.0,662.0,665.0
2021-09-29 21:45:40,685.0,697.0,660.0,664.0
2021-09-29 21:46:00,681.0,697.0,663.0,665.0
2021-09-29 21:46:20,682.0,698.0,663.0,667.0
2021-09-29 21:46:40,684.0,698.0,662.0,666.0
2021-09-29 21:47:00,675.0,698.0,662.0,667.0
2021-09-29 21:47:20,674.0,698.0,663.0,668.0
2021-09-29 21:47:40,673.0,698.0,662.0,668.0
2021-09-29 21:48:00,673.0,700.0,662.0,669.0
2021-09-29 21:48:20,677.0,698.0,664.0,670.0
2021-09-29 21:48:40,669.0,698.0,663.0,670.0
2021-09-29 21:49:00,662.0,699.0,663.0,670.0
2021-09-29 21:49:20,674.0,699.0,663.0,669.0
2021-09-29 21:49:40,681.0,698.0,663.0,667.0
2021-09-29 21:50:00,684.0,697.0,662.0,668.0
2021-09-29 21:50:20,684.0,697.0,661.0,667.0
2021-09-29 21:50:40,678.0,698.0,661.0,669.0
2021-09-29 21:51:00,685.0,698.0,661.0,668.0
2021-09-29 21:51:20,684.0,698.0,661.0,669.0
2021-09-29 21:51:40,676.0,698.0,660.0,670.0
2021-09-29 21:52:00,672.0,698.0,661.0,670.0
2021-09-29 21:52:20,678.0,697.0,661.0,669.0
2021-09-29 21:52:40,698.0,696.0,662.0,671.0
2021-09-29 21:53:00,690.0,696.0,662.0,671.0
2021-09-29 21:53:20,669.0,697.0,662.0,668.0
2021-09-29 21:53:40,672.0,697.0,663.0,669.0
2021-09-29 21:54:00,693.0,697.0,664.0,668.0
2021-09-29 21:54:20,690.0,697.0,663.0,669.0
2021-09-29 21:54:40,676.0,697.0,662.0,667.0
2021-09-29 21:55:00,674.0,697.0,661.0,667.0
2021-09-29 21:55:20,679.0,699.0,662.0,668.0
2021-09-29 21:55:40,687.0,700.0,662.0,670.0
2021-09-29 21:56:00,685.0,700.0,662.0,669.0
2021-09-29 21:56:20,676.0,700.0,662.0,669.0
2021-09-29 21:56:40,672.0,700.0,661.0,669.0
2021-09-29 21:57:00,669.0,701.0,661.0,669.0
2021-09-29 21:57:20,672.0,700.0,663.0,669.0
2021-09-29 21:57:40,682.0,700.0,660.0,669.0
2021-09-29 21:58:00,683.0,701.0,660.0,668.0
2021-09-29 21:58:20,673.0,700.0,663.0,667.0
2021-09-29 21:58:40,671.0,700.0,664.0,667.0
2021-09-29 21:59:00,674.0,699.0,663.0,666.0
2021-09-29 21:59:20,676.0,698.0,663.0,666.0
2021-09-29 21:59:40,683.0,700.0,662.0,665.0
2021-09-29 22:00:00,677.0,700.0,662.0,667.0
2021-09-29 22:00:20,676.0,700.0,662.0,668.0
2021-09-29 22:00:40,687.0,700.0,661.0,667.0
2021-09-29 22:01:00,683.0,700.0,662.0,668.0
2021-09-29 22:01:20,667.0,700.0,661.0,667.0
2021-09-29 22:01:40,664.0,699.0,663.0,667.0
2021-09-29 22:02:00,667.0,699.0,665.0,667.0
2021-09-29 22:02:20,677.0,700.0,663.0,668.0
2021-09-29 22:02:40,680.0,700.0,661.0,667.0
2021-09-29 22:03:00,683.0,700.0,664.0,668.0
2021-09-29 22:03:20,683.0,698.0,663.0,669.0
2021-09-29 22:03:40,682.0,698.0,660.0,670.0
2021-09-29 22:04:00,680.0,698.0,661.0,671.0
2021-09-29 22:04:20,672.0,698.0,660.0,671.0
2021-09-29 22:04:40,682.0,698.0,661.0,673.0
2021-09-29 22:05:00,689.0,699.0,662.0,673.0
2021-09-29 22:05:20,681.0,700.0,660.0,673.0
2021-09-29 22:05:40,681.0,699.0,661.0,673.0
2021-09-29 22:06:00,679.0,699.0,661.0,673.0
2021-09-29 22:06:20,677.0,699.0,661.0,675.0
2021-09-29 22:06:40,681.0,699.0,663.0,676.0
2021-09-29 22:07:00,685.0,700.0,663.0,674.0
2021-09-29 22:07:20,687.0,699.0,661.0,673.0
2021-09-29 22:07:40,676.0,699.0,662.0,671.0
2021-09-29 22:08:00,675.0,698.0,661.0,672.0
2021-09-29 22:08:20,664.0,699.0,662.0,673.0
2021-09-29 22:08:40,659.0,699.0,662.0,672.0
2021-09-29 22:09:00,675.0,699.0,663.0,672.0
2021-09-29 22:09:20,678.0,699.0,663.0,671.0
2021-09-29 22:09:40,668.0,699.0,662.0,671.0
2021-09-29 22:10:00,671.0,699.0,662.0,670.0
2021-09-29 22:10:20,682.0,699.0,661.0,668.0
2021-09-29 22:10:40,685.0,698.0,661.0,667.0
2021-09-29 22:11:00,685.0,697.0,661.0,668.0
2021-09-29 22:11:20,678.0,697.0,662.0,668.0
2021-09-29 22:11:40,672.0,697.0,663.0,669.0
2021-09-29 22:12:00,675.0,696.0,662.0,670.0
2021-09-29 22:12:20,679.0,697.0,663.0,670.0
2021-09-29 22:12:40,678.0,696.0,661.0,669.0
2021-09-29 22:13:00,684.0,696.0,662.0,671.0
2021-09-29 22:13:20,679.0,697.0,661.0,670.0
2021-09-29 22:13:40,675.0,697.0,664.0,669.0
2021-09-29 22:14:00,681.0,698.0,662.0,670.0
2021-09-29 22:14:20,690.0,698.0,661.0,669.0
2021-09-29 22:14:40,686.0,698.0,662.0,670.0
2021-09-29 22:15:00,674.0,698.0,660.0,669.0
2021-09-29 22:15:20,669.0,699.0,661.0,670.0
2021-09-29 22:15:40,665.0,698.0,661.0,670.0
2021-09-29 22:16:00,668.0,698.0,661.0,669.0
2021-09-29 22:16:20,674.0,698.0,660.0,670.0
2021-09-29 22:16:40,674.0,698.0,662.0,670.0
2021-09-29 22:17:00,690.0,696.0,662.0,672.0
2021-09-29 22:17:20,686.0,696.0,662.0,671.0
2021-09-29 22:17:40,672.0,696.0,664.0,670.0
2021-09-29 22:18:00,669.0,695.0,661.0,669.0
2021-09-29 22:18:20,675.0,696.0,660.0,670.0
2021-09-29 22:18:40,674.0,695.0,661.0,669.0
2021-09-29 22:19:00,680.0,696.0,662.0,667.0
2021-09-29 22:19:20,682.0,696.0,663.0,667.0
2021-09-29 22:19:40,675.0,695.0,662.0,665.0
2021-09-29 22:20:00,671.0,694.0,661.0,664.0
2021-09-29 22:20:20,669.0,695.0,662.0,663.0
2021-09-29 22:20:40,675.0,695.0,662.0,662.0
2021-09-29 22:21:00,678.0,696.0,662.0,661.0
2021-09-29 22:21:20,674.0,696.0,663.0,662.0
2021-09-29 22:21:40,672.0,696.0,662.0,663.0
2021-09-29 22:22:00,683.0,696.0,662.0,663.0
2021-09-29 22:22:20,685.0,697.0,662.0,664.0
2021-09-29 22:22:40,675.0,698.0,663.0,664.0
2021-09-29 22:23:00,673.0,697.0,662.0,664.0
2021-09-29 22:23:20,682.0,698.0,662.0,664.0
2021-09-29 22:23:40,688.0,698.0,661.0,664.0
2021-09-29 22:24:00,673.0,698.0,661.0,664.0
2021-09-29 22:24:20,673.0,698.0,659.0,663.0
2021-09-29 22:24:40,675.0,698.0,659.0,664.0
2021-09-29 22:25:00,672.0,698.0,661.0,665.0
2021-09-29 22:25:20,675.0,698.0,662.0,663.0
2021-09-29 22:25:40,672.0,698.0,662.0,664.0
2021-09-29 22:26:00,681.0,698.0,661.0,665.0
2021-09-29 22:26:20,685.0,698.0,661.0,665.0
2021-09-29 22:26:40,680.0,698.0,663.0,664.0
2021-09-29 22:27:00,685.0,699.0,662.0,666.0
2021-09-29 22:27:20,685.0,698.0,661.0,666.0
2021-09-29 22:27:40,684.0,698.0,660.0,665.0
2021-09-29 22:28:00,685.0,698.0,661.0,664.0
2021-09-29 22:28:20,686.0,698.0,661.0,662.0
2021-09-29 22:28:40,673.0,699.0,659.0,665.0
2021-09-29 22:29:00,667.0,699.0,661.0,666.0
2021-09-29 22:29:20,672.0,700.0,663.0,667.0
2021-09-29 22:29:40,672.0,700.0,664.0,667.0
2021-09-29 22:30:00,675.0,700.0,663.0,668.0
2021-09-29 22:30:20,675.0,700.0,662.0,666.0
2021-09-29 22:30:40,676.0,700.0,662.0,666.0
2021-09-29 22:31:00,681.0,699.0,663.0,665.0
2021-09-29 22:31:20,673.0,699.0,663.0,665.0
2021-09-29 22:31:40,669.0,700.0,660.0,666.0
2021-09-29 22:32:00,670.0,700.0,660.0,664.0
2021-09-29 22:32:20,667.0,701.0,661.0,665.0
2021-09-29 22:32:40,673.0,702.0,662.0,666.0
2021-09-29 22:33:00,679.0,700.0,660.0,666.0
2021-09-29 22:33:20,675.0,700.0,662.0,667.0
2021-09-29 22:33:40,674.0,700.0,659.0,668.0
2021-09-29 22:34:00,664.0,700.0,659.0,668.0
2021-09-29 22:34:20,673.0,700.0,661.0,668.0
2021-09-29 22:34:40,673.0,700.0,662.0,668.0
2021-09-29 22:35:00,674.0,700.0,661.0,666.0
2021-09-29 22:35:20,676.0,700.0,662.0,664.0
2021-09-29 22:35:40,675.0,700.0,663.0,663.0
2021-09-29 22:36:00,673.0,700.0,663.0,663.0
2021-09-29 22:36:20,673.0,700.0,661.0,663.0
2021-09-29 22:36:40,682.0,700.0,661.0,663.0
2021-09-29 22:37:00,682.0,699.0,661.0,661.0
2021-09-29 22:37:20,683.0,699.0,662.0,660.0
2021-09-29 22:37:40,682.0,699.0,661.0,661.0
2021-09-29 22:38:00,673.0,699.0,662.0,660.0
2021-09-29 22:38:20,678.0,699.0,661.0,661.0
2021-09-29 22:38:40,689.0,699.0,661.0,660.0
2021-09-29 22:39:00,690.0,699.0,661.0,661.0
2021-09-29 22:39:20,681.0,700.0,660.0,660.0
2021-09-29 22:39:40,669.0,699.0,661.0,661.0
2021-09-29 22:40:00,672.0,699.0,662.0,661.0
