Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
40,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,410 ppm,,,,13/09/2021 02:10:18 p. m.
41,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,410 ppm,,,,13/09/2021 02:10:19 p. m.
42,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,410 ppm,,,,13/09/2021 02:10:20 p. m.
43,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,410 ppm,,,,13/09/2021 02:10:21 p. m.
44,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,411 ppm,,,,13/09/2021 02:10:22 p. m.
45,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,411 ppm,,,,13/09/2021 02:10:23 p. m.
46,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,411 ppm,,,,13/09/2021 02:10:24 p. m.
47,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,411 ppm,,,,13/09/2021 02:10:25 p. m.
48,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,413 ppm,,,,13/09/2021 02:10:26 p. m.
49,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,413 ppm,,,,13/09/2021 02:10:27 p. m.
50,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,415 ppm,,,,13/09/2021 02:10:28 p. m.
51,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,415 ppm,,,,13/09/2021 02:10:29 p. m.
52,,25.5 °C,21.5 °C,20.1 °C,72.5 %,1 ppm,416 ppm,,,,13/09/2021 02:10:30 p. m.
53,,25.5 °C,21.5 °C,20.1 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:31 p. m.
54,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:32 p. m.
55,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:33 p. m.
56,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:34 p. m.
57,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:35 p. m.
58,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:36 p. m.
59,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:37 p. m.
60,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:38 p. m.
61,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,416 ppm,,,,13/09/2021 02:10:39 p. m.
62,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,417 ppm,,,,13/09/2021 02:10:40 p. m.
63,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,417 ppm,,,,13/09/2021 02:10:41 p. m.
64,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,420 ppm,,,,13/09/2021 02:10:42 p. m.
65,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,420 ppm,,,,13/09/2021 02:10:43 p. m.
66,,25.5 °C,21.6 °C,20.2 °C,72.6 %,1 ppm,422 ppm,,,,13/09/2021 02:10:44 p. m.
67,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,422 ppm,,,,13/09/2021 02:10:45 p. m.
68,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,422 ppm,,,,13/09/2021 02:10:46 p. m.
69,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,422 ppm,,,,13/09/2021 02:10:47 p. m.
70,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,424 ppm,,,,13/09/2021 02:10:48 p. m.
71,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,424 ppm,,,,13/09/2021 02:10:49 p. m.
72,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,426 ppm,,,,13/09/2021 02:10:50 p. m.
73,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,426 ppm,,,,13/09/2021 02:10:51 p. m.
74,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,427 ppm,,,,13/09/2021 02:10:52 p. m.
75,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,427 ppm,,,,13/09/2021 02:10:53 p. m.
76,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,432 ppm,,,,13/09/2021 02:10:54 p. m.
77,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,432 ppm,,,,13/09/2021 02:10:55 p. m.
78,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,433 ppm,,,,13/09/2021 02:10:56 p. m.
79,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,433 ppm,,,,13/09/2021 02:10:57 p. m.
80,,25.5 °C,21.6 °C,20.2 °C,72.7 %,1 ppm,435 ppm,,,,13/09/2021 02:10:58 p. m.
81,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,435 ppm,,,,13/09/2021 02:10:59 p. m.
82,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,437 ppm,,,,13/09/2021 02:11:00 p. m.
83,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,437 ppm,,,,13/09/2021 02:11:01 p. m.
84,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,438 ppm,,,,13/09/2021 02:11:02 p. m.
85,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,438 ppm,,,,13/09/2021 02:11:03 p. m.
86,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,439 ppm,,,,13/09/2021 02:11:04 p. m.
87,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,439 ppm,,,,13/09/2021 02:11:05 p. m.
88,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,441 ppm,,,,13/09/2021 02:11:06 p. m.
89,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,441 ppm,,,,13/09/2021 02:11:07 p. m.
90,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,441 ppm,,,,13/09/2021 02:11:08 p. m.
91,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,441 ppm,,,,13/09/2021 02:11:09 p. m.
92,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,441 ppm,,,,13/09/2021 02:11:10 p. m.
93,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,441 ppm,,,,13/09/2021 02:11:11 p. m.
94,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,442 ppm,,,,13/09/2021 02:11:12 p. m.
95,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,442 ppm,,,,13/09/2021 02:11:13 p. m.
96,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,444 ppm,,,,13/09/2021 02:11:14 p. m.
97,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,444 ppm,,,,13/09/2021 02:11:15 p. m.
98,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,447 ppm,,,,13/09/2021 02:11:16 p. m.
99,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,447 ppm,,,,13/09/2021 02:11:17 p. m.
100,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,448 ppm,,,,13/09/2021 02:11:18 p. m.
101,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,448 ppm,,,,13/09/2021 02:11:19 p. m.
102,,25.5 °C,21.6 °C,20.2 °C,72.8 %,1 ppm,450 ppm,,,,13/09/2021 02:11:20 p. m.
103,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,450 ppm,,,,13/09/2021 02:11:21 p. m.
104,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,451 ppm,,,,13/09/2021 02:11:22 p. m.
105,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,451 ppm,,,,13/09/2021 02:11:23 p. m.
106,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,452 ppm,,,,13/09/2021 02:11:24 p. m.
107,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,452 ppm,,,,13/09/2021 02:11:25 p. m.
108,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,454 ppm,,,,13/09/2021 02:11:26 p. m.
109,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,454 ppm,,,,13/09/2021 02:11:27 p. m.
110,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,454 ppm,,,,13/09/2021 02:11:28 p. m.
111,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,454 ppm,,,,13/09/2021 02:11:29 p. m.
112,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,456 ppm,,,,13/09/2021 02:11:30 p. m.
113,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,456 ppm,,,,13/09/2021 02:11:31 p. m.
114,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,458 ppm,,,,13/09/2021 02:11:32 p. m.
115,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,458 ppm,,,,13/09/2021 02:11:33 p. m.
116,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,460 ppm,,,,13/09/2021 02:11:34 p. m.
117,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,460 ppm,,,,13/09/2021 02:11:35 p. m.
118,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,460 ppm,,,,13/09/2021 02:11:36 p. m.
119,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,460 ppm,,,,13/09/2021 02:11:37 p. m.
120,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,459 ppm,,,,13/09/2021 02:11:38 p. m.
121,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,459 ppm,,,,13/09/2021 02:11:39 p. m.
122,,25.5 °C,21.6 °C,20.2 °C,72.9 %,1 ppm,460 ppm,,,,13/09/2021 02:11:40 p. m.
123,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,460 ppm,,,,13/09/2021 02:11:41 p. m.
124,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,460 ppm,,,,13/09/2021 02:11:42 p. m.
125,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,460 ppm,,,,13/09/2021 02:11:43 p. m.
126,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,461 ppm,,,,13/09/2021 02:11:44 p. m.
127,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,461 ppm,,,,13/09/2021 02:11:45 p. m.
128,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,463 ppm,,,,13/09/2021 02:11:46 p. m.
129,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,463 ppm,,,,13/09/2021 02:11:47 p. m.
130,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,465 ppm,,,,13/09/2021 02:11:48 p. m.
131,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,465 ppm,,,,13/09/2021 02:11:49 p. m.
132,,25.6 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,466 ppm,,,,13/09/2021 02:11:50 p. m.
133,,25.6 °C,21.7 °C,20.3 °C,73.0 %,1 ppm,466 ppm,,,,13/09/2021 02:11:51 p. m.
134,,25.5 °C,21.7 °C,20.3 °C,73.0 %,1 ppm,467 ppm,,,,13/09/2021 02:11:52 p. m.
135,,25.5 °C,21.6 °C,20.2 °C,73.0 %,1 ppm,467 ppm,,,,13/09/2021 02:11:53 p. m.
136,,25.5 °C,21.6 °C,20.3 °C,73.0 %,1 ppm,468 ppm,,,,13/09/2021 02:11:54 p. m.
137,,25.5 °C,21.6 °C,20.3 °C,73.0 %,1 ppm,468 ppm,,,,13/09/2021 02:11:55 p. m.
138,,25.5 °C,21.6 °C,20.3 °C,73.0 %,1 ppm,471 ppm,,,,13/09/2021 02:11:56 p. m.
139,,25.5 °C,21.6 °C,20.3 °C,73.0 %,1 ppm,471 ppm,,,,13/09/2021 02:11:57 p. m.
140,,25.6 °C,21.6 °C,20.3 °C,73.0 %,1 ppm,472 ppm,,,,13/09/2021 02:11:58 p. m.
141,,25.6 °C,21.7 °C,20.4 °C,73.0 %,1 ppm,472 ppm,,,,13/09/2021 02:11:59 p. m.
142,,25.5 °C,21.7 °C,20.4 °C,73.0 %,1 ppm,473 ppm,,,,13/09/2021 02:12:00 p. m.
143,,25.5 °C,21.6 °C,20.3 °C,73.1 %,1 ppm,473 ppm,,,,13/09/2021 02:12:01 p. m.
144,,25.6 °C,21.6 °C,20.3 °C,73.1 %,1 ppm,474 ppm,,,,13/09/2021 02:12:02 p. m.
145,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,474 ppm,,,,13/09/2021 02:12:03 p. m.
146,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:04 p. m.
147,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:05 p. m.
148,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:06 p. m.
149,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:07 p. m.
150,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,475 ppm,,,,13/09/2021 02:12:08 p. m.
151,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,474 ppm,,,,13/09/2021 02:12:09 p. m.
152,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:10 p. m.
153,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:11 p. m.
154,,25.5 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,476 ppm,,,,13/09/2021 02:12:12 p. m.
155,,25.5 °C,21.6 °C,20.3 °C,73.1 %,1 ppm,475 ppm,,,,13/09/2021 02:12:13 p. m.
156,,25.6 °C,21.6 °C,20.3 °C,73.1 %,1 ppm,475 ppm,,,,13/09/2021 02:12:14 p. m.
157,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,479 ppm,,,,13/09/2021 02:12:15 p. m.
158,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,479 ppm,,,,13/09/2021 02:12:16 p. m.
159,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,480 ppm,,,,13/09/2021 02:12:17 p. m.
160,,25.5 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,480 ppm,,,,13/09/2021 02:12:18 p. m.
161,,25.5 °C,21.6 °C,20.3 °C,73.1 %,1 ppm,480 ppm,,,,13/09/2021 02:12:19 p. m.
162,,25.6 °C,21.6 °C,20.3 °C,73.1 %,1 ppm,480 ppm,,,,13/09/2021 02:12:20 p. m.
163,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,480 ppm,,,,13/09/2021 02:12:21 p. m.
164,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,480 ppm,,,,13/09/2021 02:12:22 p. m.
165,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,477 ppm,,,,13/09/2021 02:12:23 p. m.
166,,25.6 °C,21.7 °C,20.4 °C,73.1 %,1 ppm,478 ppm,,,,13/09/2021 02:12:24 p. m.
167,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:25 p. m.
168,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:26 p. m.
169,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:27 p. m.
170,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:28 p. m.
171,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,476 ppm,,,,13/09/2021 02:12:29 p. m.
172,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,476 ppm,,,,13/09/2021 02:12:30 p. m.
173,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:31 p. m.
174,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:32 p. m.
175,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,479 ppm,,,,13/09/2021 02:12:33 p. m.
176,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,479 ppm,,,,13/09/2021 02:12:34 p. m.
177,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,479 ppm,,,,13/09/2021 02:12:35 p. m.
178,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,479 ppm,,,,13/09/2021 02:12:36 p. m.
179,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:37 p. m.
180,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,477 ppm,,,,13/09/2021 02:12:38 p. m.
181,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,476 ppm,,,,13/09/2021 02:12:39 p. m.
182,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,476 ppm,,,,13/09/2021 02:12:40 p. m.
183,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,474 ppm,,,,13/09/2021 02:12:41 p. m.
184,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,474 ppm,,,,13/09/2021 02:12:42 p. m.
185,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,474 ppm,,,,13/09/2021 02:12:43 p. m.
186,,25.6 °C,21.7 °C,20.4 °C,73.2 %,1 ppm,473 ppm,,,,13/09/2021 02:12:44 p. m.
187,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,476 ppm,,,,13/09/2021 02:12:45 p. m.
188,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,476 ppm,,,,13/09/2021 02:12:46 p. m.
189,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:47 p. m.
190,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:48 p. m.
191,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:49 p. m.
192,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:50 p. m.
193,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:51 p. m.
194,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:52 p. m.
195,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,478 ppm,,,,13/09/2021 02:12:53 p. m.
196,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,479 ppm,,,,13/09/2021 02:12:54 p. m.
197,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,477 ppm,,,,13/09/2021 02:12:55 p. m.
198,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,477 ppm,,,,13/09/2021 02:12:56 p. m.
199,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,480 ppm,,,,13/09/2021 02:12:57 p. m.
200,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,480 ppm,,,,13/09/2021 02:12:58 p. m.
201,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,482 ppm,,,,13/09/2021 02:12:59 p. m.
202,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,482 ppm,,,,13/09/2021 02:13:00 p. m.
203,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,484 ppm,,,,13/09/2021 02:13:01 p. m.
204,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,484 ppm,,,,13/09/2021 02:13:02 p. m.
205,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,484 ppm,,,,13/09/2021 02:13:03 p. m.
206,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,485 ppm,,,,13/09/2021 02:13:04 p. m.
207,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,485 ppm,,,,13/09/2021 02:13:05 p. m.
208,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,485 ppm,,,,13/09/2021 02:13:06 p. m.
209,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,486 ppm,,,,13/09/2021 02:13:07 p. m.
210,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,486 ppm,,,,13/09/2021 02:13:08 p. m.
211,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,486 ppm,,,,13/09/2021 02:13:09 p. m.
212,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,486 ppm,,,,13/09/2021 02:13:10 p. m.
213,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,486 ppm,,,,13/09/2021 02:13:11 p. m.
214,,25.6 °C,21.7 °C,20.4 °C,73.3 %,1 ppm,486 ppm,,,,13/09/2021 02:13:12 p. m.
215,,25.6 °C,21.7 °C,20.4 °C,73.4 %,1 ppm,486 ppm,,,,13/09/2021 02:13:13 p. m.
216,,25.6 °C,21.7 °C,20.4 °C,73.4 %,1 ppm,486 ppm,,,,13/09/2021 02:13:14 p. m.
217,,25.6 °C,21.7 °C,20.4 °C,73.4 %,1 ppm,488 ppm,,,,13/09/2021 02:13:15 p. m.
218,,25.6 °C,21.7 °C,20.4 °C,73.4 %,1 ppm,488 ppm,,,,13/09/2021 02:13:16 p. m.
219,,25.6 °C,21.7 °C,20.4 °C,73.4 %,1 ppm,488 ppm,,,,13/09/2021 02:13:17 p. m.
