ts,sen0220
2021-11-10 15:18:41.884,414.0
2021-11-10 15:17:41.874,414.0
2021-11-10 15:16:41.883,414.0
2021-11-10 15:15:41.876,415.0
2021-11-10 15:14:41.874,415.0
2021-11-10 15:13:41.877,416.0
2021-11-10 15:12:41.880,417.0
2021-11-10 15:11:41.879,418.0
2021-11-10 15:10:41.874,418.0
2021-11-10 15:09:41.876,419.0
2021-11-10 15:08:41.881,420.0
2021-11-10 15:07:41.882,420.0
2021-11-10 15:06:41.879,420.0
2021-11-10 15:05:41.880,421.0
2021-11-10 15:04:41.880,421.0
2021-11-10 15:03:41.882,422.0
2021-11-10 15:02:41.877,423.0
2021-11-10 15:01:41.881,423.0
2021-11-10 15:00:41.980,425.0
2021-11-10 14:59:41.877,424.0
2021-11-10 14:58:41.884,425.0
2021-11-10 14:57:41.881,424.0
2021-11-10 14:56:41.896,426.0
2021-11-10 14:55:41.882,426.0
2021-11-10 14:54:41.885,427.0
2021-11-10 14:53:41.892,427.0
2021-11-10 14:52:41.885,428.0
2021-11-10 14:51:41.898,429.0
2021-11-10 14:50:41.888,430.0
2021-11-10 14:49:41.890,430.0
2021-11-10 14:48:41.893,431.0
2021-11-10 14:47:41.887,432.0
2021-11-10 14:46:41.884,432.0
2021-11-10 14:45:41.889,433.0
2021-11-10 14:44:41.889,433.0
2021-11-10 14:43:41.890,434.0
2021-11-10 14:42:41.884,433.0
2021-11-10 14:41:41.888,433.0
2021-11-10 14:40:41.884,433.0
2021-11-10 14:39:41.883,434.0
2021-11-10 14:38:41.901,435.0
2021-11-10 14:37:41.889,436.0
2021-11-10 14:36:41.888,437.0
2021-11-10 14:35:41.883,438.0
2021-11-10 14:34:41.885,440.0
2021-11-10 14:33:41.886,440.0
2021-11-10 14:32:41.888,441.0
2021-11-10 14:31:41.888,440.0
2021-11-10 14:30:41.890,442.0
2021-11-10 14:29:41.890,444.0
2021-11-10 14:28:41.899,444.0
2021-11-10 14:27:41.895,445.0
2021-11-10 14:26:41.888,447.0
2021-11-10 14:25:41.893,449.0
2021-11-10 14:24:41.897,450.0
2021-11-10 14:23:41.893,450.0
2021-11-10 14:22:41.893,449.0
2021-11-10 14:21:41.891,450.0
2021-11-10 14:20:41.896,451.0
2021-11-10 14:19:41.890,452.0
2021-11-10 14:18:41.901,452.0
2021-11-10 14:17:41.901,453.0
2021-11-10 14:16:41.891,455.0
2021-11-10 14:15:41.899,456.0
2021-11-10 14:14:41.896,457.0
2021-11-10 14:13:41.895,458.0
2021-11-10 14:12:41.899,459.0
2021-11-10 14:11:41.894,461.0
2021-11-10 14:10:41.923,462.0
2021-11-10 14:09:41.899,462.0
2021-11-10 14:08:41.986,463.0
2021-11-10 14:07:41.942,464.0
2021-11-10 14:06:41.893,466.0
2021-11-10 14:05:41.895,468.0
2021-11-10 14:04:41.898,469.0
2021-11-10 14:03:41.898,471.0
2021-11-10 14:02:41.896,471.0
2021-11-10 14:01:41.899,472.0
2021-11-10 14:00:41.894,473.0
2021-11-10 13:59:41.910,475.0
2021-11-10 13:58:41.901,478.0
2021-11-10 13:57:41.898,479.0
2021-11-10 13:56:41.899,481.0
2021-11-10 13:55:41.900,484.0
2021-11-10 13:54:41.898,484.0
2021-11-10 13:53:41.898,485.0
2021-11-10 13:52:41.903,485.0
2021-11-10 13:51:41.902,486.0
2021-11-10 13:50:41.924,486.0
2021-11-10 13:49:41.902,486.0
2021-11-10 13:48:41.925,487.0
2021-11-10 13:47:41.903,488.0
2021-11-10 13:46:41.909,489.0
2021-11-10 13:45:41.905,491.0
2021-11-10 13:44:41.908,492.0
2021-11-10 13:43:41.906,492.0
2021-11-10 13:42:41.904,490.0
2021-11-10 13:41:41.905,488.0
2021-11-10 13:40:41.906,485.0
2021-11-10 13:39:41.966,480.0
2021-11-10 13:38:41.907,471.0
2021-11-10 13:37:41.905,464.0
2021-11-10 13:36:41.909,459.0
2021-11-10 13:35:41.909,450.0
2021-11-10 13:34:41.923,437.0
2021-11-10 13:33:41.919,431.0
2021-11-10 13:32:41.912,421.0
2021-11-10 13:31:41.921,418.0
2021-11-10 13:30:44.875,416.0
2021-11-10 13:29:42.157,414.0
2021-11-10 13:28:41.912,418.0
2021-11-10 13:27:41.905,422.0
2021-11-10 13:26:41.907,424.0
2021-11-10 13:25:41.912,422.0
2021-11-10 13:24:41.915,423.0
2021-11-10 13:23:41.913,429.0
2021-11-10 13:22:41.908,438.0
2021-11-10 13:21:41.912,449.0
2021-11-10 13:20:41.912,456.0
2021-11-10 13:19:41.915,464.0
2021-11-10 13:18:41.917,468.0
2021-11-10 13:17:41.911,470.0
2021-11-10 13:16:41.910,470.0
2021-11-10 13:15:41.912,472.0
2021-11-10 13:14:41.911,471.0
2021-11-10 13:13:41.911,471.0
2021-11-10 13:12:41.912,471.0
2021-11-10 13:11:41.908,472.0
2021-11-10 13:10:41.916,472.0
2021-11-10 13:09:41.917,472.0
2021-11-10 13:08:41.917,472.0
2021-11-10 13:07:41.932,470.0
2021-11-10 13:06:41.919,470.0
2021-11-10 13:05:41.926,484.0
2021-11-10 13:04:41.920,498.0
2021-11-10 13:03:41.916,500.0
2021-11-10 13:02:41.914,499.0
2021-11-10 13:01:41.920,496.0
2021-11-10 13:00:41.919,493.0
2021-11-10 12:59:41.918,488.0
2021-11-10 12:58:41.917,485.0
2021-11-10 12:57:41.932,484.0
2021-11-10 12:56:41.930,484.0
2021-11-10 12:55:41.922,487.0
2021-11-10 12:54:41.944,490.0
2021-11-10 12:53:46.917,509.0
2021-11-10 12:52:41.929,532.0
2021-11-10 12:51:41.919,535.0
2021-11-10 12:50:41.926,529.0
2021-11-10 12:49:41.918,535.0
2021-11-10 12:48:41.935,535.0
2021-11-10 12:47:41.922,537.0
2021-11-10 12:46:41.928,536.0
2021-11-10 12:45:41.918,536.0
2021-11-10 12:44:41.918,535.0
2021-11-10 12:43:41.974,532.0
2021-11-10 12:42:41.925,529.0
2021-11-10 12:41:41.918,526.0
2021-11-10 12:40:41.924,525.0
2021-11-10 12:39:41.918,526.0
2021-11-10 12:38:41.917,526.0
2021-11-10 12:37:41.917,525.0
2021-11-10 12:36:41.927,523.0
2021-11-10 12:35:41.921,519.0
2021-11-10 12:34:41.926,514.0
2021-11-10 12:33:41.917,511.0
2021-11-10 12:32:41.921,507.0
2021-11-10 12:31:41.919,506.0
2021-11-10 12:30:41.921,504.0
2021-11-10 12:29:41.930,500.0
2021-11-10 12:28:41.928,494.0
2021-11-10 12:27:41.930,492.0
2021-11-10 12:26:41.938,491.0
2021-11-10 12:25:41.927,489.0
2021-11-10 12:24:41.921,486.0
2021-11-10 12:23:41.927,486.0
2021-11-10 12:22:41.925,483.0
2021-11-10 12:21:41.930,480.0
2021-11-10 12:20:41.924,474.0
2021-11-10 12:19:41.940,470.0
2021-11-10 12:18:41.963,468.0
2021-11-10 12:17:41.925,464.0
2021-11-10 12:16:41.926,461.0
2021-11-10 12:15:41.931,460.0
2021-11-10 12:14:41.934,454.0
2021-11-10 12:13:41.930,448.0
2021-11-10 12:12:41.925,444.0
2021-11-10 12:11:41.930,440.0
2021-11-10 12:10:41.928,435.0
2021-11-10 12:09:41.936,430.0
2021-11-10 12:08:41.943,425.0
2021-11-10 12:07:41.947,423.0
2021-11-10 12:06:41.933,423.0
2021-11-10 12:05:41.932,419.0
2021-11-10 12:04:41.928,417.0
2021-11-10 12:03:41.931,416.0
2021-11-10 12:02:41.932,417.0
2021-11-10 12:01:41.929,418.0
2021-11-10 12:00:41.929,416.0
2021-11-10 11:59:41.931,415.0
2021-11-10 11:58:41.946,413.0
2021-11-10 11:57:41.945,411.0
2021-11-10 11:56:41.935,410.0
2021-11-10 11:55:41.941,410.0
2021-11-10 11:54:41.939,412.0
2021-11-10 11:53:41.938,412.0
2021-11-10 11:52:41.948,408.0
2021-11-10 11:51:41.938,400.0
2021-11-10 11:50:41.961,393.0
2021-11-10 11:49:41.941,394.0
2021-11-10 11:48:41.948,400.0
2021-11-10 11:47:41.941,412.0
2021-11-10 11:46:41.943,419.0
2021-11-10 11:45:41.936,421.0
2021-11-10 11:44:41.938,422.0
2021-11-10 11:43:42.084,429.0
2021-11-10 11:42:41.951,437.0
2021-11-10 11:41:41.941,437.0
2021-11-10 11:40:41.976,439.0
2021-11-10 11:39:42.128,442.0
2021-11-10 11:38:42.011,446.0
2021-11-10 11:37:42.010,459.0
2021-11-10 11:36:41.941,478.0
2021-11-10 11:35:41.944,500.0
2021-11-10 11:34:41.942,515.0
2021-11-10 11:33:41.943,540.0
2021-11-10 11:32:41.943,580.0
2021-11-10 11:31:41.955,589.0
2021-11-10 11:30:41.943,587.0
2021-11-10 11:29:41.944,587.0
2021-11-10 11:28:41.943,584.0
2021-11-10 11:27:41.948,582.0
2021-11-10 11:26:41.950,579.0
2021-11-10 11:25:41.949,576.0
2021-11-10 11:24:41.952,575.0
2021-11-10 11:23:41.946,577.0
2021-11-10 11:22:41.944,578.0
2021-11-10 11:21:41.946,579.0
2021-11-10 11:20:41.945,580.0
2021-11-10 11:19:41.950,580.0
2021-11-10 11:18:41.953,577.0
2021-11-10 11:17:41.948,573.0
2021-11-10 11:16:41.942,570.0
2021-11-10 11:15:41.954,568.0
2021-11-10 11:14:41.946,564.0
2021-11-10 11:13:41.950,560.0
2021-11-10 11:12:41.953,557.0
2021-11-10 11:11:41.944,555.0
2021-11-10 11:10:41.949,553.0
2021-11-10 11:09:41.962,550.0
2021-11-10 11:08:41.958,548.0
2021-11-10 11:07:41.948,550.0
2021-11-10 11:06:41.948,551.0
2021-11-10 11:05:41.952,551.0
2021-11-10 11:04:41.949,551.0
2021-11-10 11:03:41.949,547.0
2021-11-10 11:02:41.946,541.0
2021-11-10 11:01:41.950,533.0
2021-11-10 11:00:41.952,531.0
2021-11-10 10:59:41.952,532.0
2021-11-10 10:58:41.950,534.0
2021-11-10 10:57:42.076,537.0
2021-11-10 10:56:41.960,540.0
2021-11-10 10:55:41.970,550.0
2021-11-10 10:54:41.950,557.0
2021-11-10 10:53:41.953,562.0
2021-11-10 10:52:41.950,565.0
2021-11-10 10:51:41.953,567.0
2021-11-10 10:50:41.955,566.0
2021-11-10 10:49:41.962,564.0
2021-11-10 10:48:41.955,563.0
2021-11-10 10:47:41.961,562.0
2021-11-10 10:46:41.953,560.0
2021-11-10 10:45:41.956,560.0
2021-11-10 10:44:41.970,558.0
2021-11-10 10:43:41.962,557.0
2021-11-10 10:42:41.956,554.0
2021-11-10 10:41:41.953,551.0
2021-11-10 10:40:41.958,548.0
2021-11-10 10:39:41.955,545.0
2021-11-10 10:38:41.958,541.0
2021-11-10 10:37:41.971,538.0
2021-11-10 10:36:41.962,534.0
2021-11-10 10:35:41.955,530.0
2021-11-10 10:34:41.978,528.0
2021-11-10 10:33:41.962,524.0
2021-11-10 10:32:41.982,521.0
2021-11-10 10:31:41.956,522.0
2021-11-10 10:30:42.014,521.0
2021-11-10 10:29:41.965,520.0
2021-11-10 10:28:41.959,516.0
2021-11-10 10:27:41.965,511.0
2021-11-10 10:26:41.957,505.0
2021-11-10 10:25:41.958,500.0
2021-11-10 10:24:42.030,495.0
2021-11-10 10:23:41.962,487.0
2021-11-10 10:22:41.959,482.0
2021-11-10 10:21:41.962,479.0
2021-11-10 10:20:41.963,476.0
2021-11-10 10:19:41.964,472.0
2021-11-10 10:18:41.960,468.0
2021-11-10 10:17:41.966,466.0
2021-11-10 10:16:41.964,462.0
2021-11-10 10:15:41.962,454.0
2021-11-10 10:14:41.967,448.0
2021-11-10 10:13:41.967,453.0
2021-11-10 10:12:41.969,463.0
2021-11-10 10:11:41.967,458.0
2021-11-10 10:10:41.966,451.0
2021-11-10 10:09:41.962,453.0
2021-11-10 10:08:41.969,460.0
2021-11-10 10:07:41.975,463.0
2021-11-10 10:06:41.964,459.0
2021-11-10 10:05:41.967,461.0
2021-11-10 10:04:41.973,467.0
2021-11-10 10:03:41.973,477.0
2021-11-10 10:02:41.964,491.0
2021-11-10 10:01:41.971,507.0
2021-11-10 10:00:41.968,510.0
2021-11-10 09:59:41.970,502.0
2021-11-10 09:58:42.009,496.0
2021-11-10 09:57:41.978,490.0
2021-11-10 09:56:41.971,485.0
2021-11-10 09:55:41.968,481.0
2021-11-10 09:54:41.972,479.0
2021-11-10 09:53:41.969,474.0
2021-11-10 09:52:41.971,471.0
2021-11-10 09:51:41.971,469.0
2021-11-10 09:50:41.977,464.0
2021-11-10 09:49:41.974,461.0
2021-11-10 09:48:41.969,453.0
2021-11-10 09:47:41.976,441.0
2021-11-10 09:46:41.974,431.0
2021-11-10 09:45:41.972,425.0
2021-11-10 09:44:41.978,417.0
2021-11-10 09:43:41.975,411.0
2021-11-10 09:42:41.974,404.0
2021-11-10 09:41:41.975,403.0
2021-11-10 09:40:41.970,404.0
2021-11-10 09:39:41.974,404.0
2021-11-10 09:38:41.972,404.0
2021-11-10 09:37:41.973,405.0
2021-11-10 09:36:43.085,405.0
2021-11-10 09:35:41.979,405.0
2021-11-10 09:34:41.972,406.0
2021-11-10 09:33:41.975,406.0
2021-11-10 09:32:41.976,405.0
2021-11-10 09:31:41.982,405.0
2021-11-10 09:30:41.997,405.0
2021-11-10 09:29:41.982,404.0
2021-11-10 09:28:41.985,404.0
2021-11-10 09:27:41.983,404.0
2021-11-10 09:26:41.982,405.0
2021-11-10 09:25:41.985,406.0
2021-11-10 09:24:41.984,407.0
2021-11-10 09:23:41.981,406.0
2021-11-10 09:22:41.983,405.0
2021-11-10 09:21:41.976,404.0
2021-11-10 09:20:41.983,401.0
2021-11-10 09:19:41.971,401.0
2021-11-10 09:18:41.978,400.0
2021-11-10 09:17:41.999,398.0
2021-11-10 09:16:41.975,398.0
2021-11-10 09:15:41.973,398.0
2021-11-10 09:14:41.979,399.0
2021-11-10 09:13:41.975,399.0
2021-11-10 09:12:41.978,400.0
2021-11-10 09:11:41.975,401.0
2021-11-10 09:10:41.986,401.0
2021-11-10 09:09:41.978,401.0
2021-11-10 09:08:42.184,402.0
2021-11-10 09:07:42.002,401.0
2021-11-10 09:06:41.983,400.0
2021-11-10 09:05:41.981,401.0
2021-11-10 09:04:41.999,400.0
2021-11-10 09:03:41.991,400.0
2021-11-10 09:02:41.984,400.0
2021-11-10 09:01:41.986,401.0
2021-11-10 09:00:41.991,401.0
2021-11-10 08:59:41.999,401.0
2021-11-10 08:58:41.993,401.0
2021-11-10 08:57:41.988,401.0
2021-11-10 08:56:41.983,402.0
2021-11-10 08:55:42.012,401.0
2021-11-10 08:54:41.987,401.0
2021-11-10 08:53:41.993,400.0
2021-11-10 08:52:41.997,400.0
2021-11-10 08:51:41.988,400.0
2021-11-10 08:50:41.989,399.0
2021-11-10 08:49:41.985,399.0
2021-11-10 08:48:41.986,399.0
2021-11-10 08:47:41.985,399.0
2021-11-10 08:46:41.989,399.0
2021-11-10 08:45:41.993,400.0
2021-11-10 08:44:41.996,400.0
2021-11-10 08:43:41.988,399.0
2021-11-10 08:42:41.985,400.0
2021-11-10 08:41:41.992,400.0
2021-11-10 08:40:41.992,400.0
2021-11-10 08:39:41.994,399.0
2021-11-10 08:38:41.989,400.0
2021-11-10 08:37:41.996,400.0
2021-11-10 08:36:41.989,399.0
2021-11-10 08:35:42.012,399.0
2021-11-10 08:34:42.020,399.0
2021-11-10 08:33:42.027,399.0
2021-11-10 08:32:42.015,399.0
2021-11-10 08:31:42.025,400.0
2021-11-10 08:30:42.025,400.0
2021-11-10 08:29:42.028,401.0
2021-11-10 08:28:42.004,401.0
2021-11-10 08:27:42.002,401.0
2021-11-10 08:26:41.997,400.0
2021-11-10 08:25:42.005,401.0
2021-11-10 08:24:42.003,400.0
2021-11-10 08:23:42.003,401.0
2021-11-10 08:22:42.005,402.0
2021-11-10 08:21:42.002,402.0
2021-11-10 08:20:42.003,402.0
2021-11-10 08:19:42.001,402.0
2021-11-10 08:18:42.001,401.0
2021-11-10 08:17:42.010,400.0
2021-11-10 08:16:42.001,401.0
2021-11-10 08:15:42.888,402.0
2021-11-10 08:14:41.998,402.0
2021-11-10 08:13:42.006,403.0
2021-11-10 08:12:42.005,402.0
2021-11-10 08:11:42.025,403.0
2021-11-10 08:10:42.002,403.0
2021-11-10 08:09:41.998,403.0
2021-11-10 08:08:42.002,402.0
2021-11-10 08:07:42.018,402.0
2021-11-10 08:06:42.005,403.0
2021-11-10 08:05:42.006,402.0
2021-11-10 08:04:42.003,402.0
2021-11-10 08:03:42.002,403.0
2021-11-10 08:02:42.007,402.0
2021-11-10 08:01:42.007,403.0
2021-11-10 08:00:42.008,403.0
2021-11-10 07:59:42.014,405.0
2021-11-10 07:58:42.003,404.0
2021-11-10 07:57:42.008,404.0
2021-11-10 07:56:42.006,404.0
2021-11-10 07:55:42.033,404.0
2021-11-10 07:54:42.018,404.0
2021-11-10 07:53:42.009,405.0
2021-11-10 07:52:42.037,404.0
2021-11-10 07:51:42.010,403.0
2021-11-10 07:50:42.013,403.0
2021-11-10 07:49:42.030,403.0
2021-11-10 07:48:42.011,403.0
2021-11-10 07:47:42.050,404.0
2021-11-10 07:46:42.017,403.0
2021-11-10 07:45:42.020,404.0
2021-11-10 07:44:42.007,403.0
2021-11-10 07:43:42.007,403.0
2021-11-10 07:42:42.007,402.0
2021-11-10 07:41:42.008,402.0
2021-11-10 07:40:42.006,401.0
2021-11-10 07:39:42.008,400.0
2021-11-10 07:38:42.011,401.0
2021-11-10 07:37:42.016,401.0
2021-11-10 07:36:42.012,401.0
2021-11-10 07:35:42.022,401.0
2021-11-10 07:34:42.009,401.0
2021-11-10 07:33:42.017,401.0
2021-11-10 07:32:42.014,401.0
2021-11-10 07:31:42.011,401.0
2021-11-10 07:30:42.010,401.0
2021-11-10 07:29:42.022,400.0
2021-11-10 07:28:42.008,401.0
2021-11-10 07:27:42.015,401.0
2021-11-10 07:26:42.010,401.0
2021-11-10 07:25:42.013,400.0
2021-11-10 07:24:42.009,399.0
2021-11-10 07:23:42.011,400.0
2021-11-10 07:22:42.014,401.0
2021-11-10 07:21:42.016,400.0
2021-11-10 07:20:42.022,400.0
2021-11-10 07:19:42.016,400.0
2021-11-10 07:18:42.016,400.0
2021-11-10 07:17:42.023,400.0
2021-11-10 07:16:42.015,402.0
2021-11-10 07:15:42.013,401.0
2021-11-10 07:14:42.018,401.0
2021-11-10 07:13:42.015,401.0
2021-11-10 07:12:42.011,402.0
2021-11-10 07:11:42.011,401.0
2021-11-10 07:10:42.013,400.0
2021-11-10 07:09:42.017,401.0
2021-11-10 07:08:42.018,401.0
2021-11-10 07:07:42.023,400.0
2021-11-10 07:06:42.022,400.0
2021-11-10 07:05:42.020,400.0
2021-11-10 07:04:42.031,399.0
2021-11-10 07:03:42.017,399.0
2021-11-10 07:02:42.024,400.0
2021-11-10 07:01:42.047,400.0
2021-11-10 07:00:42.015,400.0
2021-11-10 06:59:42.017,400.0
2021-11-10 06:58:42.021,400.0
2021-11-10 06:57:42.038,400.0
2021-11-10 06:56:42.023,400.0
2021-11-10 06:55:42.021,401.0
2021-11-10 06:53:42.020,401.0
2021-11-10 06:52:42.018,401.0
2021-11-10 06:51:42.020,400.0
2021-11-10 06:50:42.024,399.0
2021-11-10 06:49:42.025,400.0
2021-11-10 06:48:42.018,400.0
2021-11-10 06:47:42.022,400.0
2021-11-10 06:46:42.023,400.0
2021-11-10 06:45:42.044,400.0
2021-11-10 06:44:42.025,400.0
2021-11-10 06:43:42.024,400.0
2021-11-10 06:42:42.032,400.0
2021-11-10 06:41:42.027,399.0
2021-11-10 06:40:42.026,399.0
2021-11-10 06:39:42.022,400.0
2021-11-10 06:38:42.027,400.0
2021-11-10 06:37:42.026,400.0
2021-11-10 06:36:42.030,400.0
2021-11-10 06:35:42.026,400.0
2021-11-10 06:34:42.028,400.0
2021-11-10 06:33:42.022,401.0
2021-11-10 06:32:42.027,401.0
2021-11-10 06:31:42.041,401.0
2021-11-10 06:30:42.031,400.0
2021-11-10 06:29:42.027,401.0
2021-11-10 06:28:42.030,402.0
2021-11-10 06:27:42.036,402.0
2021-11-10 06:26:42.034,402.0
2021-11-10 06:25:42.030,401.0
2021-11-10 06:24:42.028,402.0
2021-11-10 06:23:42.036,402.0
2021-11-10 06:22:42.030,402.0
2021-11-10 06:21:42.037,402.0
2021-11-10 06:20:42.029,402.0
2021-11-10 06:19:42.029,403.0
2021-11-10 06:18:42.036,403.0
2021-11-10 06:17:42.030,403.0
2021-11-10 06:16:42.028,403.0
2021-11-10 06:15:42.033,404.0
2021-11-10 06:14:42.035,403.0
2021-11-10 06:13:42.029,403.0
2021-11-10 06:12:42.032,403.0
2021-11-10 06:11:42.037,405.0
2021-11-10 06:10:42.037,404.0
2021-11-10 06:09:42.037,404.0
2021-11-10 06:08:42.033,405.0
2021-11-10 06:07:42.052,404.0
2021-11-10 06:06:42.037,404.0
2021-11-10 06:05:42.036,403.0
2021-11-10 06:04:42.033,403.0
2021-11-10 06:03:42.038,403.0
2021-11-10 06:02:42.040,404.0
2021-11-10 06:01:42.037,404.0
2021-11-10 06:00:42.032,403.0
2021-11-10 05:59:42.041,403.0
2021-11-10 05:58:42.043,404.0
2021-11-10 05:57:42.038,403.0
2021-11-10 05:56:42.058,404.0
2021-11-10 05:55:42.036,403.0
2021-11-10 05:54:42.046,404.0
2021-11-10 05:53:42.037,405.0
2021-11-10 05:52:42.041,405.0
2021-11-10 05:51:42.039,404.0
2021-11-10 05:50:42.046,404.0
2021-11-10 05:49:42.040,404.0
2021-11-10 05:48:42.043,403.0
2021-11-10 05:47:42.042,404.0
2021-11-10 05:46:42.053,405.0
2021-11-10 05:45:42.044,404.0
2021-11-10 05:44:42.045,405.0
