Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
23,,26.1 °C,21.3 °C,19.6 °C,67.7 %,1 ppm,501 ppm,,,,06/07/2021 02:26:58 p. m.
24,,26.1 °C,21.3 °C,19.6 °C,67.7 %,1 ppm,508 ppm,,,,06/07/2021 02:27:03 p. m.
25,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,511 ppm,,,,06/07/2021 02:27:08 p. m.
26,,26.2 °C,21.3 °C,19.6 °C,67.7 %,1 ppm,516 ppm,,,,06/07/2021 02:27:13 p. m.
27,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,522 ppm,,,,06/07/2021 02:27:18 p. m.
28,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,520 ppm,,,,06/07/2021 02:27:23 p. m.
29,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,525 ppm,,,,06/07/2021 02:27:28 p. m.
30,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,531 ppm,,,,06/07/2021 02:27:33 p. m.
31,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,536 ppm,,,,06/07/2021 02:27:38 p. m.
32,,26.2 °C,21.4 °C,19.7 °C,67.7 %,1 ppm,536 ppm,,,,06/07/2021 02:27:43 p. m.
33,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,540 ppm,,,,06/07/2021 02:27:48 p. m.
34,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,538 ppm,,,,06/07/2021 02:27:53 p. m.
35,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,539 ppm,,,,06/07/2021 02:27:58 p. m.
36,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,542 ppm,,,,06/07/2021 02:28:03 p. m.
37,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,545 ppm,,,,06/07/2021 02:28:08 p. m.
38,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,543 ppm,,,,06/07/2021 02:28:13 p. m.
39,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,540 ppm,,,,06/07/2021 02:28:18 p. m.
40,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,540 ppm,,,,06/07/2021 02:28:23 p. m.
41,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,539 ppm,,,,06/07/2021 02:28:28 p. m.
42,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,537 ppm,,,,06/07/2021 02:28:33 p. m.
43,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,538 ppm,,,,06/07/2021 02:28:38 p. m.
44,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,544 ppm,,,,06/07/2021 02:28:43 p. m.
45,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,543 ppm,,,,06/07/2021 02:28:48 p. m.
46,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,545 ppm,,,,06/07/2021 02:28:53 p. m.
47,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,544 ppm,,,,06/07/2021 02:28:58 p. m.
48,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,542 ppm,,,,06/07/2021 02:29:03 p. m.
49,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,541 ppm,,,,06/07/2021 02:29:08 p. m.
50,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,537 ppm,,,,06/07/2021 02:29:13 p. m.
51,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,537 ppm,,,,06/07/2021 02:29:18 p. m.
52,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,538 ppm,,,,06/07/2021 02:29:23 p. m.
53,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,538 ppm,,,,06/07/2021 02:29:28 p. m.
54,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,539 ppm,,,,06/07/2021 02:29:33 p. m.
55,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,544 ppm,,,,06/07/2021 02:29:38 p. m.
56,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,546 ppm,,,,06/07/2021 02:29:43 p. m.
57,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,548 ppm,,,,06/07/2021 02:29:48 p. m.
58,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,554 ppm,,,,06/07/2021 02:29:53 p. m.
59,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,555 ppm,,,,06/07/2021 02:29:58 p. m.
60,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,557 ppm,,,,06/07/2021 02:30:03 p. m.
61,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,556 ppm,,,,06/07/2021 02:30:08 p. m.
62,,26.2 °C,21.4 °C,19.7 °C,67.8 %,1 ppm,558 ppm,,,,06/07/2021 02:30:13 p. m.
63,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,558 ppm,,,,06/07/2021 02:30:18 p. m.
64,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,557 ppm,,,,06/07/2021 02:30:23 p. m.
65,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,558 ppm,,,,06/07/2021 02:30:28 p. m.
66,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,552 ppm,,,,06/07/2021 02:30:33 p. m.
67,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,552 ppm,,,,06/07/2021 02:30:38 p. m.
68,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,545 ppm,,,,06/07/2021 02:30:43 p. m.
69,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,548 ppm,,,,06/07/2021 02:30:48 p. m.
70,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,549 ppm,,,,06/07/2021 02:30:53 p. m.
71,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,545 ppm,,,,06/07/2021 02:30:58 p. m.
72,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,547 ppm,,,,06/07/2021 02:31:03 p. m.
73,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,548 ppm,,,,06/07/2021 02:31:08 p. m.
74,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,555 ppm,,,,06/07/2021 02:31:13 p. m.
75,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,559 ppm,,,,06/07/2021 02:31:18 p. m.
76,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,561 ppm,,,,06/07/2021 02:31:23 p. m.
77,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,559 ppm,,,,06/07/2021 02:31:28 p. m.
78,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,562 ppm,,,,06/07/2021 02:31:33 p. m.
79,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,567 ppm,,,,06/07/2021 02:31:38 p. m.
80,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,573 ppm,,,,06/07/2021 02:31:43 p. m.
81,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,577 ppm,,,,06/07/2021 02:31:48 p. m.
82,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,577 ppm,,,,06/07/2021 02:31:53 p. m.
83,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,573 ppm,,,,06/07/2021 02:31:58 p. m.
84,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,570 ppm,,,,06/07/2021 02:32:03 p. m.
85,,26.3 °C,21.5 °C,19.8 °C,67.8 %,1 ppm,570 ppm,,,,06/07/2021 02:32:08 p. m.
86,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,570 ppm,,,,06/07/2021 02:32:13 p. m.
87,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,565 ppm,,,,06/07/2021 02:32:18 p. m.
88,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,563 ppm,,,,06/07/2021 02:32:23 p. m.
89,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,559 ppm,,,,06/07/2021 02:32:28 p. m.
90,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,555 ppm,,,,06/07/2021 02:32:33 p. m.
91,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,556 ppm,,,,06/07/2021 02:32:38 p. m.
92,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,559 ppm,,,,06/07/2021 02:32:43 p. m.
93,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,562 ppm,,,,06/07/2021 02:32:48 p. m.
94,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,560 ppm,,,,06/07/2021 02:32:53 p. m.
95,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,563 ppm,,,,06/07/2021 02:32:58 p. m.
96,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,565 ppm,,,,06/07/2021 02:33:03 p. m.
97,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,570 ppm,,,,06/07/2021 02:33:08 p. m.
98,,26.3 °C,21.5 °C,19.8 °C,67.9 %,1 ppm,570 ppm,,,,06/07/2021 02:33:13 p. m.
99,,26.3 °C,21.5 °C,19.8 °C,68.0 %,1 ppm,570 ppm,,,,06/07/2021 02:33:18 p. m.
100,,26.3 °C,21.6 °C,19.9 °C,68.0 %,1 ppm,568 ppm,,,,06/07/2021 02:33:23 p. m.
101,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,564 ppm,,,,06/07/2021 02:33:28 p. m.
102,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,563 ppm,,,,06/07/2021 02:33:33 p. m.
103,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,561 ppm,,,,06/07/2021 02:33:38 p. m.
104,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,563 ppm,,,,06/07/2021 02:33:43 p. m.
105,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,560 ppm,,,,06/07/2021 02:33:48 p. m.
106,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,560 ppm,,,,06/07/2021 02:33:53 p. m.
107,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,566 ppm,,,,06/07/2021 02:33:58 p. m.
108,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,569 ppm,,,,06/07/2021 02:34:03 p. m.
109,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,569 ppm,,,,06/07/2021 02:34:08 p. m.
110,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,572 ppm,,,,06/07/2021 02:34:13 p. m.
111,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,574 ppm,,,,06/07/2021 02:34:18 p. m.
112,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,570 ppm,,,,06/07/2021 02:34:23 p. m.
113,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,572 ppm,,,,06/07/2021 02:34:28 p. m.
114,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,570 ppm,,,,06/07/2021 02:34:33 p. m.
115,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,566 ppm,,,,06/07/2021 02:34:38 p. m.
116,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,567 ppm,,,,06/07/2021 02:34:43 p. m.
117,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,571 ppm,,,,06/07/2021 02:34:48 p. m.
118,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,566 ppm,,,,06/07/2021 02:34:53 p. m.
119,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,563 ppm,,,,06/07/2021 02:34:58 p. m.
120,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,565 ppm,,,,06/07/2021 02:35:03 p. m.
121,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,568 ppm,,,,06/07/2021 02:35:08 p. m.
122,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,564 ppm,,,,06/07/2021 02:35:13 p. m.
123,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,563 ppm,,,,06/07/2021 02:35:18 p. m.
124,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,562 ppm,,,,06/07/2021 02:35:23 p. m.
125,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,559 ppm,,,,06/07/2021 02:35:28 p. m.
126,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,558 ppm,,,,06/07/2021 02:35:33 p. m.
127,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,558 ppm,,,,06/07/2021 02:35:38 p. m.
128,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,561 ppm,,,,06/07/2021 02:35:43 p. m.
129,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,555 ppm,,,,06/07/2021 02:35:48 p. m.
130,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,564 ppm,,,,06/07/2021 02:35:53 p. m.
131,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,565 ppm,,,,06/07/2021 02:35:58 p. m.
132,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,560 ppm,,,,06/07/2021 02:36:03 p. m.
133,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,558 ppm,,,,06/07/2021 02:36:08 p. m.
134,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,563 ppm,,,,06/07/2021 02:36:13 p. m.
135,,26.4 °C,21.7 °C,20.0 °C,68.0 %,1 ppm,562 ppm,,,,06/07/2021 02:36:18 p. m.
136,,26.4 °C,21.7 °C,20.0 °C,68.1 %,1 ppm,563 ppm,,,,06/07/2021 02:36:23 p. m.
137,,26.4 °C,21.7 °C,20.0 °C,68.1 %,1 ppm,572 ppm,,,,06/07/2021 02:36:28 p. m.
138,,26.4 °C,21.7 °C,20.0 °C,68.1 %,1 ppm,568 ppm,,,,06/07/2021 02:36:33 p. m.
139,,26.4 °C,21.7 °C,20.0 °C,68.1 %,1 ppm,567 ppm,,,,06/07/2021 02:36:38 p. m.
140,,26.4 °C,21.7 °C,20.0 °C,68.1 %,1 ppm,574 ppm,,,,06/07/2021 02:36:43 p. m.
141,,26.4 °C,21.7 °C,20.0 °C,68.1 %,1 ppm,575 ppm,,,,06/07/2021 02:36:48 p. m.
142,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,584 ppm,,,,06/07/2021 02:36:53 p. m.
143,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,586 ppm,,,,06/07/2021 02:36:58 p. m.
144,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,587 ppm,,,,06/07/2021 02:37:03 p. m.
145,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,579 ppm,,,,06/07/2021 02:37:08 p. m.
146,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,577 ppm,,,,06/07/2021 02:37:13 p. m.
147,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,579 ppm,,,,06/07/2021 02:37:18 p. m.
148,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,583 ppm,,,,06/07/2021 02:37:23 p. m.
149,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,581 ppm,,,,06/07/2021 02:37:28 p. m.
150,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,577 ppm,,,,06/07/2021 02:37:33 p. m.
151,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,575 ppm,,,,06/07/2021 02:37:38 p. m.
152,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,575 ppm,,,,06/07/2021 02:37:43 p. m.
153,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,580 ppm,,,,06/07/2021 02:37:48 p. m.
154,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,581 ppm,,,,06/07/2021 02:37:53 p. m.
155,,26.4 °C,21.7 °C,20.0 °C,68.3 %,1 ppm,576 ppm,,,,06/07/2021 02:37:58 p. m.
156,,26.5 °C,21.8 °C,20.1 °C,68.2 %,1 ppm,573 ppm,,,,06/07/2021 02:38:03 p. m.
157,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,576 ppm,,,,06/07/2021 02:38:08 p. m.
158,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,576 ppm,,,,06/07/2021 02:38:13 p. m.
159,,26.4 °C,21.7 °C,20.0 °C,68.2 %,1 ppm,576 ppm,,,,06/07/2021 02:38:18 p. m.
160,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,576 ppm,,,,06/07/2021 02:38:23 p. m.
161,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,577 ppm,,,,06/07/2021 02:38:28 p. m.
162,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,578 ppm,,,,06/07/2021 02:38:33 p. m.
163,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,580 ppm,,,,06/07/2021 02:38:38 p. m.
164,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,577 ppm,,,,06/07/2021 02:38:43 p. m.
165,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,578 ppm,,,,06/07/2021 02:38:48 p. m.
166,,26.5 °C,21.8 °C,20.1 °C,68.3 %,1 ppm,578 ppm,,,,06/07/2021 02:38:53 p. m.
167,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,576 ppm,,,,06/07/2021 02:38:58 p. m.
168,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,574 ppm,,,,06/07/2021 02:39:03 p. m.
169,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,573 ppm,,,,06/07/2021 02:39:08 p. m.
170,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,572 ppm,,,,06/07/2021 02:39:13 p. m.
171,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,572 ppm,,,,06/07/2021 02:39:18 p. m.
172,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,577 ppm,,,,06/07/2021 02:39:23 p. m.
173,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,584 ppm,,,,06/07/2021 02:39:28 p. m.
174,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,582 ppm,,,,06/07/2021 02:39:33 p. m.
175,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,582 ppm,,,,06/07/2021 02:39:38 p. m.
176,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,585 ppm,,,,06/07/2021 02:39:43 p. m.
177,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,593 ppm,,,,06/07/2021 02:39:48 p. m.
178,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,589 ppm,,,,06/07/2021 02:39:53 p. m.
179,,26.5 °C,21.8 °C,20.1 °C,68.4 %,1 ppm,586 ppm,,,,06/07/2021 02:39:58 p. m.
180,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,582 ppm,,,,06/07/2021 02:40:03 p. m.
181,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,575 ppm,,,,06/07/2021 02:40:08 p. m.
182,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,574 ppm,,,,06/07/2021 02:40:13 p. m.
183,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,573 ppm,,,,06/07/2021 02:40:18 p. m.
184,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,567 ppm,,,,06/07/2021 02:40:23 p. m.
185,,26.5 °C,21.8 °C,20.2 °C,68.5 %,1 ppm,567 ppm,,,,06/07/2021 02:40:28 p. m.
186,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,570 ppm,,,,06/07/2021 02:40:33 p. m.
187,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,568 ppm,,,,06/07/2021 02:40:38 p. m.
188,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,571 ppm,,,,06/07/2021 02:40:43 p. m.
189,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,572 ppm,,,,06/07/2021 02:40:48 p. m.
190,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,573 ppm,,,,06/07/2021 02:40:53 p. m.
191,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,574 ppm,,,,06/07/2021 02:40:58 p. m.
192,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,578 ppm,,,,06/07/2021 02:41:03 p. m.
193,,26.5 °C,21.8 °C,20.2 °C,68.4 %,1 ppm,576 ppm,,,,06/07/2021 02:41:08 p. m.
194,,26.5 °C,21.8 °C,20.2 °C,68.5 %,1 ppm,580 ppm,,,,06/07/2021 02:41:13 p. m.
195,,26.5 °C,21.8 °C,20.2 °C,68.5 %,1 ppm,581 ppm,,,,06/07/2021 02:41:18 p. m.
196,,26.5 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,582 ppm,,,,06/07/2021 02:41:23 p. m.
197,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,583 ppm,,,,06/07/2021 02:41:28 p. m.
198,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,585 ppm,,,,06/07/2021 02:41:33 p. m.
199,,26.6 °C,21.9 °C,20.3 °C,68.4 %,1 ppm,586 ppm,,,,06/07/2021 02:41:38 p. m.
200,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,584 ppm,,,,06/07/2021 02:41:43 p. m.
201,,26.6 °C,21.9 °C,20.3 °C,68.4 %,1 ppm,583 ppm,,,,06/07/2021 02:41:48 p. m.
202,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,582 ppm,,,,06/07/2021 02:41:53 p. m.
203,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,580 ppm,,,,06/07/2021 02:41:58 p. m.
204,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,579 ppm,,,,06/07/2021 02:42:03 p. m.
205,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,572 ppm,,,,06/07/2021 02:42:08 p. m.
206,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,570 ppm,,,,06/07/2021 02:42:13 p. m.
207,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,568 ppm,,,,06/07/2021 02:42:18 p. m.
208,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,567 ppm,,,,06/07/2021 02:42:23 p. m.
209,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,564 ppm,,,,06/07/2021 02:42:28 p. m.
210,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,563 ppm,,,,06/07/2021 02:42:33 p. m.
211,,26.6 °C,21.9 °C,20.3 °C,68.5 %,1 ppm,561 ppm,,,,06/07/2021 02:42:38 p. m.
212,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,561 ppm,,,,06/07/2021 02:42:43 p. m.
213,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,565 ppm,,,,06/07/2021 02:42:48 p. m.
214,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,566 ppm,,,,06/07/2021 02:42:53 p. m.
215,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,565 ppm,,,,06/07/2021 02:42:58 p. m.
216,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,565 ppm,,,,06/07/2021 02:43:03 p. m.
217,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,568 ppm,,,,06/07/2021 02:43:08 p. m.
218,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,566 ppm,,,,06/07/2021 02:43:13 p. m.
219,,26.6 °C,21.9 °C,20.3 °C,68.6 %,1 ppm,570 ppm,,,,06/07/2021 02:43:18 p. m.
