ts,s8lp
2021-09-23 18:08:03.547,1075.0
2021-09-23 18:07:58.544,1075.0
2021-09-23 18:07:53.679,1075.0
2021-09-23 18:07:48.545,1075.0
2021-09-23 18:07:43.552,1075.0
2021-09-23 18:07:38.545,1074.0
2021-09-23 18:07:33.679,1073.0
2021-09-23 18:07:28.544,1073.0
2021-09-23 18:07:23.545,1073.0
2021-09-23 18:07:18.545,1073.0
2021-09-23 18:07:13.678,1073.0
2021-09-23 18:07:08.544,1073.0
2021-09-23 18:07:03.543,1072.0
2021-09-23 18:06:58.564,1072.0
2021-09-23 18:06:53.676,1072.0
2021-09-23 18:06:48.544,1073.0
2021-09-23 18:06:43.545,1073.0
2021-09-23 18:06:38.545,1073.0
2021-09-23 18:06:33.679,1073.0
2021-09-23 18:06:28.545,1073.0
2021-09-23 18:06:23.546,1072.0
2021-09-23 18:06:18.545,1073.0
2021-09-23 18:06:13.678,1073.0
2021-09-23 18:06:08.548,1072.0
2021-09-23 18:06:03.544,1072.0
2021-09-23 18:05:58.544,1072.0
2021-09-23 18:05:53.680,1072.0
2021-09-23 18:05:48.545,1072.0
2021-09-23 18:05:43.545,1072.0
2021-09-23 18:05:38.551,1072.0
2021-09-23 18:05:33.678,1072.0
2021-09-23 18:05:28.546,1072.0
2021-09-23 18:05:23.545,1072.0
2021-09-23 18:05:18.546,1072.0
2021-09-23 18:05:13.679,1072.0
2021-09-23 18:05:08.545,1072.0
2021-09-23 18:05:03.545,1072.0
2021-09-23 18:04:58.545,1072.0
2021-09-23 18:04:53.679,1072.0
2021-09-23 18:04:48.546,1073.0
2021-09-23 18:04:43.545,1073.0
2021-09-23 18:04:38.546,1073.0
2021-09-23 18:04:33.678,1073.0
2021-09-23 18:04:28.544,1073.0
2021-09-23 18:04:23.550,1072.0
2021-09-23 18:04:18.545,1072.0
2021-09-23 18:04:13.679,1072.0
2021-09-23 18:04:08.545,1071.0
2021-09-23 18:04:03.545,1071.0
2021-09-23 18:03:58.545,1071.0
2021-09-23 18:03:53.680,1070.0
2021-09-23 18:03:48.549,1070.0
2021-09-23 18:03:43.547,1070.0
2021-09-23 18:03:38.550,1070.0
2021-09-23 18:03:33.677,1070.0
2021-09-23 18:03:28.544,1070.0
2021-09-23 18:03:23.545,1070.0
2021-09-23 18:03:18.545,1070.0
2021-09-23 18:03:13.676,1071.0
2021-09-23 18:03:08.545,1071.0
2021-09-23 18:03:03.547,1071.0
2021-09-23 18:02:58.546,1071.0
2021-09-23 18:02:53.680,1070.0
2021-09-23 18:02:48.545,1070.0
2021-09-23 18:02:43.546,1070.0
2021-09-23 18:02:38.544,1070.0
2021-09-23 18:02:33.679,1070.0
2021-09-23 18:02:28.546,1070.0
2021-09-23 18:02:23.544,1069.0
2021-09-23 18:02:18.545,1069.0
2021-09-23 18:02:13.678,1069.0
2021-09-23 18:02:08.545,1068.0
2021-09-23 18:02:03.545,1068.0
2021-09-23 18:01:58.546,1069.0
2021-09-23 18:01:53.681,1068.0
2021-09-23 18:01:48.546,1070.0
